"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"1004","6258","20220730113000","525","3","屏東縣","恆春鎮","120.745","21.945","1285"
"21","6267","20220730113000","191","0","屏東縣","恆春鎮","120.790","21.945","37"
"178","9415","20220730113000","90","3","屏東縣","恆春鎮","120.715","21.970","174"
"254","9416","20220730113000","115","3","屏東縣","恆春鎮","120.845","21.970","258"
"395","15716","20220730113000","282","2","臺東縣","蘭嶼鄉","121.535","22.025","459"
"45","15719","20220730113000","377","0","臺東縣","蘭嶼鄉","121.550","22.025","52"
"858","18068","20220730113000","509","3","屏東縣","車城鄉","120.695","22.045","642"
"210","20191","20220730113000","712","0","臺東縣","蘭嶼鄉","121.570","22.065","326"
"22","39868","20220730113000","83","0","屏東縣","牡丹鄉","120.895","22.240","38"
"233","40369","20220730113000","210","1","屏東縣","枋山鄉","120.660","22.245","358"
"99","46865","20220730113000","110","0","臺東縣","大武鄉","120.890","22.305","73"
"156","49782","20220730113000","253","0","屏東縣","琉球鄉","120.355","22.330","146"
"50","49783","20220730113000","275","0","屏東縣","琉球鄉","120.375","22.330","84"
"21","52212","20220730113000","20","1","屏東縣","琉球鄉","120.370","22.355","41"
"865","52213","20220730113000","603","2","屏東縣","琉球鄉","120.380","22.355","779"
"123","57589","20220730113000","42","3","屏東縣","春日鄉","120.660","22.365","143"
"80","57606","20220730113000","89","0","屏東縣","春日鄉","120.665","22.365","79"
"155","57748","20220730113000","167","0","屏東縣","春日鄉","120.750","22.405","177"
"272","57758","20220730113000","194","2","屏東縣","春日鄉","120.625","22.365","96"
"46","57858","20220730113000","143","0","屏東縣","恆春鎮","120.730","21.985","69"
"37","57868","20220730113000","164","0","屏東縣","車城鄉","120.730","22.055","58"
"11","57908","20220730113000","10","1","屏東縣","車城鄉","120.760","22.070","11"
"19","57911","20220730113000","13","2","屏東縣","車城鄉","120.775","22.070","19"
"217","57949","20220730113000","80","3","屏東縣","車城鄉","120.715","22.050","260"
