"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"196","6258","20220818215000","101","3","屏東縣","恆春鎮","120.745","21.945","187"
"39","6267","20220818215000","195","0","屏東縣","恆春鎮","120.790","21.945","34"
"132","9415","20220818215000","86","3","屏東縣","恆春鎮","120.715","21.970","133"
"103","9416","20220818215000","58","3","屏東縣","恆春鎮","120.845","21.970","96"
"367","15716","20220818215000","209","3","臺東縣","蘭嶼鄉","121.535","22.025","354"
"35","15719","20220818215000","337","0","臺東縣","蘭嶼鄉","121.550","22.025","37"
"88","18068","20220818215000","48","3","屏東縣","車城鄉","120.695","22.045","50"
"245","20191","20220818215000","658","0","臺東縣","蘭嶼鄉","121.570","22.065","269"
"90","40369","20220818215000","81","1","屏東縣","枋山鄉","120.660","22.245","124"
"89","46865","20220818215000","72","2","臺東縣","大武鄉","120.890","22.305","55"
"75","49782","20220818215000","178","0","屏東縣","琉球鄉","120.355","22.330","56"
"39","49783","20220818215000","161","0","屏東縣","琉球鄉","120.375","22.330","24"
"571","52213","20220818215000","310","3","屏東縣","琉球鄉","120.380","22.355","429"
"64","57589","20220818215000","19","3","屏東縣","春日鄉","120.660","22.365","54"
"110","57606","20220818215000","70","3","屏東縣","春日鄉","120.665","22.365","71"
"92","57748","20220818215000","91","1","屏東縣","春日鄉","120.750","22.405","91"
"265","57758","20220818215000","185","2","屏東縣","春日鄉","120.625","22.365","267"
"48","57858","20220818215000","186","0","屏東縣","恆春鎮","120.730","21.985","40"
"39","57868","20220818215000","217","0","屏東縣","車城鄉","120.730","22.055","34"
"183","57949","20220818215000","70","3","屏東縣","車城鄉","120.715","22.050","219"
"35","57951","20220818215000","140","0","屏東縣","車城鄉","120.710","22.055","35"
"365","57952","20220818215000","210","3","屏東縣","枋寮鄉","120.595","22.375","389"
"203","57962","20220818215000","490","0","屏東縣","枋寮鄉","120.595","22.385","188"
"482","57963","20220818215000","383","2","屏東縣","枋寮鄉","120.600","22.385","559"
"20","57992","20220818215000","17","1","屏東縣","滿州鄉","120.890","22.090","13"
"17","58022","20220818215000","17","1","屏東縣","滿州鄉","120.895","22.100","17"
"23","58112","20220818215000","16","2","屏東縣","滿州鄉","120.805","22.015","27"
"128","58150","20220818215000","96","2","屏東縣","滿州鄉","120.875","22.115","121"
"135","58209","20220818215000","83","3","屏東縣","滿州鄉","120.840","21.985","107"
"54","58243","20220818215000","43","2","屏東縣","滿州鄉","120.840","22.015","54"
"221","58245","20220818215000","223","0","屏東縣","滿州鄉","120.835","22.020","261"
"43","58246","20220818215000","19","3","屏東縣","滿州鄉","120.840","22.020","53"
"275","58248","20220818215000","138","3","屏東縣","滿州鄉","120.830","22.025","84"
"297","58265","20220818215000","254","1","屏東縣","滿州鄉","120.830","21.995","274"
"49","58303","20220818215000","26","3","屏東縣","滿州鄉","120.850","22.020","61"
"75","58452","20220818215000","50","3","屏東縣","滿州鄉","120.830","22.075","64"
"41","58493","20220818215000","21","3","屏東縣","滿州鄉","120.830","22.095","29"
"21","58500","20220818215000","28","0","屏東縣","滿州鄉","120.840","22.100","26"
"120","58514","20220818215000","87","2","屏東縣","枋山鄉","120.665","22.240","138"
"142","58522","20220818215000","154","0","屏東縣","枋山鄉","120.650","22.260","129"
"90","58529","20220818215000","254","0","屏東縣","枋山鄉","120.690","22.190","84"
"53","58531","20220818215000","133","0","屏東縣","枋山鄉","120.690","22.195","72"
"27","58544","20220818215000","13","3","屏東縣","佳冬鄉","120.525","22.410","25"
"751","58554","20220818215000","614","2","屏東縣","恆春鎮","120.740","22.030","786"
"35","58568","20220818215000","142","0","屏東縣","恆春鎮","120.735","22.040","37"
"120","58585","20220818215000","79","3","屏東縣","恆春鎮","120.720","22.045","144"
"12","58609","20220818215000","92","0","屏東縣","恆春鎮","120.750","21.955","14"
"112","58614","20220818215000","441","0","屏東縣","恆春鎮","120.755","21.960","100"
"28","58615","20220818215000","20","2","屏東縣","恆春鎮","120.760","21.960","23"
"478","58618","20220818215000","558","0","屏東縣","恆春鎮","120.755","21.965","405"
"643","58656","20220818215000","252","3","屏東縣","恆春鎮","120.730","22.010","544"
"454","58663","20220818215000","402","1","屏東縣","恆春鎮","120.745","22.005","417"
"468","58680","20220818215000","217","3","屏東縣","恆春鎮","120.730","21.995","359"
"28","58690","20220818215000","14","3","屏東縣","恆春鎮","120.740","21.920","32"
"499","58691","20220818215000","215","3","屏東縣","恆春鎮","120.725","21.925","461"
"34","58698","20220818215000","20","3","屏東縣","恆春鎮","120.715","21.935","34"
"58","58707","20220818215000","32","3","屏東縣","恆春鎮","120.715","21.945","60"
"549","58723","20220818215000","175","3","屏東縣","恆春鎮","120.720","21.960","387"
"1212","58725","20220818215000","1162","1","屏東縣","恆春鎮","120.740","22.010","989"
"27","58785","20220818215000","62","0","屏東縣","恆春鎮","120.720","22.040","36"
"13","58792","20220818215000","33","0","屏東縣","恆春鎮","120.710","22.015","13"
"109","58793","20220818215000","54","3","屏東縣","恆春鎮","120.695","22.020","144"
"23","58796","20220818215000","19","2","屏東縣","恆春鎮","120.710","22.020","12"
"204","58818","20220818215000","117","3","屏東縣","恆春鎮","120.850","21.905","128"
"32","58819","20220818215000","19","3","屏東縣","恆春鎮","120.855","21.905","21"
"73","58824","20220818215000","50","2","屏東縣","恆春鎮","120.850","21.910","64"
"278","58829","20220818215000","139","3","屏東縣","恆春鎮","120.850","21.915","243"
"96","58837","20220818215000","63","3","屏東縣","恆春鎮","120.830","21.925","70"
"323","58849","20220818215000","101","3","屏東縣","恆春鎮","120.825","21.935","222"
"14","58859","20220818215000","12","1","屏東縣","恆春鎮","120.840","21.940","11"
"40","58893","20220818215000","236","0","屏東縣","車城鄉","120.715","22.070","40"
"132","58924","20220818215000","71","3","屏東縣","獅子鄉","120.730","22.195","148"
"29","58958","20220818215000","132","0","屏東縣","獅子鄉","120.750","22.205","25"
"135","58971","20220818215000","96","2","屏東縣","獅子鄉","120.725","22.210","138"
"44","58997","20220818215000","17","3","屏東縣","獅子鄉","120.785","22.215","44"
"151","59115","20220818215000","512","0","屏東縣","琉球鄉","120.380","22.350","163"
"71","59117","20220818215000","345","0","屏東縣","琉球鄉","120.365","22.325","75"
"601","59120","20220818215000","276","3","屏東縣","琉球鄉","120.370","22.335","570"
"114","59149","20220818215000","128","0","屏東縣","獅子鄉","120.660","22.275","128"
"83","59469","20220818215000","74","1","屏東縣","獅子鄉","120.650","22.315","83"
"136","59772","20220818215000","111","2","屏東縣","獅子鄉","120.685","22.225","156"
"11","59987","20220818215000","50","0","屏東縣","獅子鄉","120.705","22.140","15"
"238","60023","20220818215000","143","3","屏東縣","獅子鄉","120.700","22.165","220"
"15","60048","20220818215000","58","0","屏東縣","獅子鄉","120.795","22.225","15"
"19","60065","20220818215000","81","0","屏東縣","獅子鄉","120.800","22.230","23"
"19","60076","20220818215000","18","1","屏東縣","獅子鄉","120.805","22.235","29"
"1653","60172","20220818215000","1464","1","屏東縣","琉球鄉","120.370","22.340","1512"
"84","60173","20220818215000","21","3","屏東縣","琉球鄉","120.370","22.345","68"
"165","60174","20220818215000","95","3","屏東縣","琉球鄉","120.375","22.345","162"
"145","60189","20220818215000","75","3","屏東縣","車城鄉","120.700","22.040","125"
"76","60193","20220818215000","48","3","屏東縣","車城鄉","120.700","22.050","32"
"31","60196","20220818215000","55","0","屏東縣","琉球鄉","120.365","22.340","44"
"10","60197","20220818215000","32","0","屏東縣","琉球鄉","120.365","22.345","12"
"199","60198","20220818215000","191","1","屏東縣","琉球鄉","120.370","22.350","152"
"430","60206","20220818215000","222","3","屏東縣","車城鄉","120.715","22.065","447"
"46","60213","20220818215000","185","0","屏東縣","車城鄉","120.720","22.090","40"
"102","60234","20220818215000","28","3","屏東縣","車城鄉","120.715","22.115","91"
"1045","60246","20220818215000","550","3","屏東縣","琉球鄉","120.385","22.350","859"
"119","60260","20220818215000","71","3","屏東縣","車城鄉","120.740","22.085","79"
"242","60283","20220818215000","223","1","屏東縣","車城鄉","120.750","22.095","172"
"22","60314","20220818215000","186","0","屏東縣","枋寮鄉","120.555","22.390","15"
"80","60322","20220818215000","347","0","屏東縣","車城鄉","120.715","22.075","84"
"215","60328","20220818215000","133","3","屏東縣","車城鄉","120.730","22.075","240"
"17","60338","20220818215000","21","0","屏東縣","枋寮鄉","120.595","22.390","12"
"308","60350","20220818215000","199","3","屏東縣","枋寮鄉","120.590","22.405","321"
"88","60369","20220818215000","346","0","屏東縣","枋寮鄉","120.620","22.405","113"
"149","60374","20220818215000","79","3","屏東縣","枋寮鄉","120.590","22.370","184"
"192","60377","20220818215000","173","1","屏東縣","枋寮鄉","120.580","22.375","131"
"772","60401","20220818215000","711","1","屏東縣","枋寮鄉","120.575","22.405","640"
"392","60404","20220818215000","262","2","屏東縣","佳冬鄉","120.565","22.410","326"
"1254","60421","20220818215000","1237","1","屏東縣","枋寮鄉","120.600","22.360","1122"
"649","60428","20220818215000","323","3","屏東縣","枋寮鄉","120.600","22.365","697"
"101","60441","20220818215000","86","1","屏東縣","枋山鄉","120.645","22.295","61"
"98","60442","20220818215000","82","1","屏東縣","獅子鄉","120.640","22.310","109"
"191","60446","20220818215000","218","0","屏東縣","枋山鄉","120.630","22.320","164"
"104","60449","20220818215000","99","1","屏東縣","枋山鄉","120.615","22.330","95"
"228","60455","20220818215000","141","3","屏東縣","枋山鄉","120.620","22.335","139"
"220","60456","20220818215000","150","2","屏東縣","枋山鄉","120.625","22.335","206"
"1127","60532","20220818215000","868","2","屏東縣","恆春鎮","120.740","22.000","930"
"518","60533","20220818215000","408","2","屏東縣","恆春鎮","120.740","22.005","430"
"124","60535","20220818215000","222","0","屏東縣","恆春鎮","120.815","21.935","82"
"319","60537","20220818215000","215","2","屏東縣","恆春鎮","120.805","21.940","120"
"112","60539","20220818215000","473","0","屏東縣","恆春鎮","120.795","21.945","78"
"892","60540","20220818215000","749","1","屏東縣","恆春鎮","120.800","21.945","585"
"635","60541","20220818215000","482","2","屏東縣","恆春鎮","120.805","21.945","337"
"147","60543","20220818215000","76","3","屏東縣","恆春鎮","120.780","21.950","86"
"225","60544","20220818215000","102","3","屏東縣","恆春鎮","120.785","21.950","161"
"226","60568","20220818215000","159","2","屏東縣","恆春鎮","120.810","21.955","243"
"144","60589","20220818215000","60","3","屏東縣","恆春鎮","120.815","21.965","132"
"137","60623","20220818215000","356","0","屏東縣","恆春鎮","120.735","21.950","108"
"76","60646","20220818215000","66","1","屏東縣","恆春鎮","120.720","21.975","87"
"94","60651","20220818215000","87","1","屏東縣","恆春鎮","120.715","21.985","112"
"419","60656","20220818215000","213","3","屏東縣","恆春鎮","120.705","21.995","267"
"304","60671","20220818215000","901","0","屏東縣","恆春鎮","120.740","21.995","686"
"383","60672","20220818215000","285","2","屏東縣","恆春鎮","120.745","21.995","401"
"1407","60680","20220818215000","665","3","屏東縣","恆春鎮","120.745","22.000","670"
"69","60694","20220818215000","67","1","屏東縣","恆春鎮","120.765","22.000","74"
"45","60732","20220818215000","53","0","屏東縣","牡丹鄉","120.815","22.075","49"
"206","60771","20220818215000","80","3","屏東縣","滿州鄉","120.890","22.140","49"
"45","60778","20220818215000","19","3","屏東縣","牡丹鄉","120.880","22.155","28"
"25","60784","20220818215000","23","1","屏東縣","牡丹鄉","120.880","22.160","24"
"102","60791","20220818215000","136","0","屏東縣","牡丹鄉","120.890","22.165","137"
"57","60821","20220818215000","79","0","屏東縣","牡丹鄉","120.880","22.185","25"
"36","60825","20220818215000","34","1","屏東縣","牡丹鄉","120.880","22.190","35"
"80","60827","20220818215000","62","2","屏東縣","牡丹鄉","120.885","22.190","79"
"39","60884","20220818215000","22","3","屏東縣","牡丹鄉","120.850","22.185","41"
"58","60907","20220818215000","65","0","屏東縣","牡丹鄉","120.855","22.200","40"
"28","60936","20220818215000","17","3","屏東縣","牡丹鄉","120.815","22.150","19"
"85","60994","20220818215000","63","2","屏東縣","牡丹鄉","120.835","22.175","76"
"90","61141","20220818215000","61","2","屏東縣","牡丹鄉","120.770","22.125","87"
"248","61160","20220818215000","237","1","屏東縣","牡丹鄉","120.780","22.130","254"
"21","61331","20220818215000","95","0","屏東縣","牡丹鄉","120.840","22.115","18"
"163","61332","20220818215000","184","0","屏東縣","牡丹鄉","120.845","22.115","191"
"151","61441","20220818215000","65","3","臺東縣","大武鄉","120.880","22.325","143"
"51","61469","20220818215000","181","0","臺東縣","大武鄉","120.905","22.360","60"
"18","61471","20220818215000","121","0","臺東縣","大武鄉","120.900","22.365","23"
"384","61472","20220818215000","239","3","臺東縣","大武鄉","120.905","22.365","390"
"123","61501","20220818215000","320","0","臺東縣","大武鄉","120.910","22.380","96"
"105","61562","20220818215000","339","0","臺東縣","大武鄉","120.885","22.340","118"
"247","61604","20220818215000","231","1","臺東縣","蘭嶼鄉","121.525","22.080","248"
"290","61605","20220818215000","180","3","臺東縣","蘭嶼鄉","121.530","22.080","274"
"66","61620","20220818215000","41","3","臺東縣","蘭嶼鄉","121.590","22.005","73"
"236","61703","20220818215000","260","0","臺東縣","蘭嶼鄉","121.510","22.055","210"
"256","61734","20220818215000","201","2","臺東縣","蘭嶼鄉","121.555","22.025","216"
"89","61738","20220818215000","35","3","臺東縣","蘭嶼鄉","121.535","22.030","71"
"18","61830","20220818215000","84","0","臺東縣","達仁鄉","120.885","22.285","18"
"126","61900","20220818215000","32","3","臺東縣","達仁鄉","120.820","22.290","200"
"14","61910","20220818215000","58","0","臺東縣","達仁鄉","120.870","22.290","16"
"205","61933","20220818215000","127","3","臺東縣","達仁鄉","120.885","22.295","204"
"49","62017","20220818215000","50","0","臺東縣","達仁鄉","120.855","22.320","94"
"10","62278","20220818215000","10","1","臺東縣","大武鄉","120.880","22.375","10"
"30","62301","20220818215000","53","0","臺東縣","達仁鄉","120.860","22.380","71"
"93","62355","20220818215000","43","3","臺東縣","達仁鄉","120.855","22.390","72"
"51","62479","20220818215000","26","3","臺東縣","達仁鄉","120.855","22.275","20"
"61","62493","20220818215000","40","3","臺東縣","達仁鄉","120.875","22.290","83"
"110","63917","20220818215000","25","3","臺東縣","大武鄉","120.930","22.415","51"
"344","65292","20220818215000","280","2","屏東縣","東港鎮","120.480","22.430","337"
"28","72794","20220818215000","38","0","高雄市","小港區","120.360","22.510","32"
"28","72795","20220818215000","10","3","臺東縣","太麻里鄉","120.960","22.510","20"
"205","80997","20220818215000","172","1","屏東縣","新埤鄉","120.560","22.475","166"
"519","81045","20220818215000","463","1","屏東縣","新埤鄉","120.545","22.465","442"
"190","81049","20220818215000","99","3","屏東縣","新埤鄉","120.565","22.465","216"
"13","81063","20220818215000","13","1","屏東縣","新埤鄉","120.610","22.450","13"
"192","81079","20220818215000","137","2","屏東縣","新埤鄉","120.610","22.460","210"
"599","81134","20220818215000","557","1","屏東縣","新埤鄉","120.580","22.505","653"
"230","81174","20220818215000","223","1","屏東縣","新埤鄉","120.615","22.470","184"
"75","81486","20220818215000","58","2","屏東縣","春日鄉","120.630","22.425","47"
"202","81488","20220818215000","93","3","屏東縣","春日鄉","120.640","22.425","154"
"668","81506","20220818215000","446","2","屏東縣","新園鄉","120.435","22.500","560"
"71","81517","20220818215000","63","1","屏東縣","新園鄉","120.440","22.510","55"
"475","81529","20220818215000","517","0","屏東縣","萬巒鄉","120.610","22.590","488"
"1081","81547","20220818215000","1474","0","屏東縣","林邊鄉","120.515","22.435","997"
"579","81552","20220818215000","377","3","屏東縣","林邊鄉","120.520","22.430","499"
"18","81557","20220818215000","20","0","屏東縣","林邊鄉","120.490","22.430","15"
"88","81560","20220818215000","37","3","屏東縣","東港鎮","120.495","22.460","108"
"286","81569","20220818215000","276","1","屏東縣","東港鎮","120.455","22.460","235"
"20","81573","20220818215000","30","0","屏東縣","東港鎮","120.465","22.440","17"
"56","81584","20220818215000","63","0","屏東縣","東港鎮","120.455","22.450","44"
"63","81816","20220818215000","70","0","屏東縣","來義鄉","120.680","22.525","68"
"63","81919","20220818215000","57","1","屏東縣","來義鄉","120.640","22.435","49"
"88","82042","20220818215000","72","2","屏東縣","來義鄉","120.635","22.525","80"
"35","82186","20220818215000","47","0","屏東縣","來義鄉","120.665","22.560","35"
"53","82194","20220818215000","391","0","屏東縣","佳冬鄉","120.550","22.415","50"
"1082","82204","20220818215000","762","2","屏東縣","佳冬鄉","120.545","22.415","934"
"635","82217","20220818215000","592","1","屏東縣","竹田鄉","120.515","22.575","766"
"20","82225","20220818215000","110","0","屏東縣","東港鎮","120.450","22.455","18"
"490","82239","20220818215000","155","3","屏東縣","東港鎮","120.495","22.455","528"
"65","82241","20220818215000","604","0","屏東縣","東港鎮","120.490","22.455","73"
"805","82243","20220818215000","658","2","屏東縣","東港鎮","120.445","22.465","833"
"314","82245","20220818215000","754","0","屏東縣","東港鎮","120.445","22.460","411"
"967","82256","20220818215000","832","1","屏東縣","東港鎮","120.455","22.470","850"
"149","82257","20220818215000","81","3","屏東縣","東港鎮","120.460","22.470","173"
"1792","82262","20220818215000","802","3","屏東縣","東港鎮","120.460","22.475","1488"
"343","82266","20220818215000","596","0","屏東縣","東港鎮","120.465","22.480","384"
"213","82270","20220818215000","498","0","屏東縣","東港鎮","120.475","22.485","218"
"46","82283","20220818215000","52","0","屏東縣","泰武鄉","120.625","22.590","37"
"444","82284","20220818215000","96","3","屏東縣","泰武鄉","120.635","22.590","98"
"460","82290","20220818215000","359","2","屏東縣","林邊鄉","120.520","22.435","508"
"600","82303","20220818215000","388","3","屏東縣","新園鄉","120.460","22.540","652"
"824","82306","20220818215000","832","0","屏東縣","新園鄉","120.460","22.545","772"
"143","82311","20220818215000","514","0","屏東縣","東港鎮","120.450","22.470","160"
"14","82316","20220818215000","15","0","屏東縣","竹田鄉","120.540","22.570","14"
"491","82324","20220818215000","563","0","屏東縣","竹田鄉","120.540","22.585","443"
"93","82325","20220818215000","115","0","屏東縣","竹田鄉","120.545","22.585","67"
