"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"904","6258","20220703145000","690","2","屏東縣","恆春鎮","120.745","21.945","1095"
"29","6267","20220703145000","165","0","屏東縣","恆春鎮","120.790","21.945","29"
"157","9415","20220703145000","102","3","屏東縣","恆春鎮","120.715","21.970","168"
"161","9416","20220703145000","144","1","屏東縣","恆春鎮","120.845","21.970","208"
"246","15716","20220703145000","182","2","臺東縣","蘭嶼鄉","121.535","22.025","283"
"41","15719","20220703145000","270","0","臺東縣","蘭嶼鄉","121.550","22.025","27"
"1021","18068","20220703145000","694","2","屏東縣","車城鄉","120.695","22.045","806"
"156","20191","20220703145000","581","0","臺東縣","蘭嶼鄉","121.570","22.065","179"
"30","39868","20220703145000","24","2","屏東縣","牡丹鄉","120.895","22.240","15"
"298","40369","20220703145000","262","1","屏東縣","枋山鄉","120.660","22.245","314"
"125","46865","20220703145000","111","1","臺東縣","大武鄉","120.890","22.305","140"
"145","49782","20220703145000","254","0","屏東縣","琉球鄉","120.355","22.330","267"
"68","49783","20220703145000","232","0","屏東縣","琉球鄉","120.375","22.330","58"
"823","52213","20220703145000","477","3","屏東縣","琉球鄉","120.380","22.355","869"
"15","57554","20220703145000","33","0","屏東縣","春日鄉","120.645","22.355","10"
"88","57589","20220703145000","48","3","屏東縣","春日鄉","120.660","22.365","107"
"97","57606","20220703145000","68","2","屏東縣","春日鄉","120.665","22.365","123"
"98","57748","20220703145000","114","0","屏東縣","春日鄉","120.750","22.405","175"
"263","57758","20220703145000","198","2","屏東縣","春日鄉","120.625","22.365","248"
"44","57858","20220703145000","170","0","屏東縣","恆春鎮","120.730","21.985","42"
"39","57868","20220703145000","153","0","屏東縣","車城鄉","120.730","22.055","29"
"245","57949","20220703145000","99","3","屏東縣","車城鄉","120.715","22.050","224"
"20","57951","20220703145000","223","0","屏東縣","車城鄉","120.710","22.055","12"
"650","57952","20220703145000","534","2","屏東縣","枋寮鄉","120.595","22.375","545"
"684","57962","20220703145000","423","3","屏東縣","枋寮鄉","120.595","22.385","990"
"503","57963","20220703145000","460","1","屏東縣","枋寮鄉","120.600","22.385","413"
"26","57992","20220703145000","30","0","屏東縣","滿州鄉","120.890","22.090","22"
"40","58022","20220703145000","55","0","屏東縣","滿州鄉","120.895","22.100","46"
"23","58112","20220703145000","16","2","屏東縣","滿州鄉","120.805","22.015","39"
"217","58150","20220703145000","118","3","屏東縣","滿州鄉","120.875","22.115","172"
"12","58179","20220703145000","11","1","屏東縣","滿州鄉","120.880","22.135","11"
"166","58209","20220703145000","126","2","屏東縣","滿州鄉","120.840","21.985","200"
"53","58243","20220703145000","41","2","屏東縣","滿州鄉","120.840","22.015","64"
"254","58245","20220703145000","210","2","屏東縣","滿州鄉","120.835","22.020","266"
"29","58246","20220703145000","12","3","屏東縣","滿州鄉","120.840","22.020","36"
"88","58248","20220703145000","94","0","屏東縣","滿州鄉","120.830","22.025","133"
"409","58265","20220703145000","342","1","屏東縣","滿州鄉","120.830","21.995","405"
"40","58303","20220703145000","27","2","屏東縣","滿州鄉","120.850","22.020","35"
"66","58452","20220703145000","37","3","屏東縣","滿州鄉","120.830","22.075","77"
"42","58493","20220703145000","24","3","屏東縣","滿州鄉","120.830","22.095","39"
"28","58500","20220703145000","29","0","屏東縣","滿州鄉","120.840","22.100","42"
"574","58514","20220703145000","628","0","屏東縣","枋山鄉","120.665","22.240","698"
"386","58522","20220703145000","571","0","屏東縣","枋山鄉","120.650","22.260","359"
"125","58529","20220703145000","358","0","屏東縣","枋山鄉","120.690","22.190","165"
"109","58531","20220703145000","463","0","屏東縣","枋山鄉","120.690","22.195","118"
