"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"368","6258","20220928094000","177","3","屏東縣","恆春鎮","120.745","21.945","278"
"18","6267","20220928094000","134","0","屏東縣","恆春鎮","120.790","21.945","21"
"100","9415","20220928094000","61","3","屏東縣","恆春鎮","120.715","21.970","142"
"92","9416","20220928094000","71","2","屏東縣","恆春鎮","120.845","21.970","78"
"267","15716","20220928094000","213","2","臺東縣","蘭嶼鄉","121.535","22.025","301"
"81","18068","20220928094000","106","0","屏東縣","車城鄉","120.695","22.045","100"
"15","39868","20220928094000","33","0","屏東縣","牡丹鄉","120.895","22.240","16"
"17","40369","20220928094000","98","0","屏東縣","枋山鄉","120.660","22.245","165"
"95","46865","20220928094000","61","3","臺東縣","大武鄉","120.890","22.305","58"
"73","49782","20220928094000","140","0","屏東縣","琉球鄉","120.355","22.330","122"
"38","49783","20220928094000","173","0","屏東縣","琉球鄉","120.375","22.330","22"
"576","52213","20220928094000","352","3","屏東縣","琉球鄉","120.380","22.355","589"
"71","57589","20220928094000","34","3","屏東縣","春日鄉","120.660","22.365","64"
"79","57606","20220928094000","52","3","屏東縣","春日鄉","120.665","22.365","81"
"129","57748","20220928094000","142","0","屏東縣","春日鄉","120.750","22.405","128"
"267","57758","20220928094000","198","2","屏東縣","春日鄉","120.625","22.365","269"
"25","57868","20220928094000","171","0","屏東縣","車城鄉","120.730","22.055","24"
"125","57949","20220928094000","68","3","屏東縣","車城鄉","120.715","22.050","129"
"17","57951","20220928094000","107","0","屏東縣","車城鄉","120.710","22.055","17"
"415","57952","20220928094000","238","3","屏東縣","枋寮鄉","120.595","22.375","444"
"172","57962","20220928094000","375","0","屏東縣","枋寮鄉","120.595","22.385","181"
"415","57963","20220928094000","330","2","屏東縣","枋寮鄉","120.600","22.385","481"
"12","57992","20220928094000","19","0","屏東縣","滿州鄉","120.890","22.090","12"
"45","58022","20220928094000","22","3","屏東縣","滿州鄉","120.895","22.100","26"
"22","58112","20220928094000","18","2","屏東縣","滿州鄉","120.805","22.015","18"
"98","58150","20220928094000","106","0","屏東縣","滿州鄉","120.875","22.115","109"
"21","58179","20220928094000","18","1","屏東縣","滿州鄉","120.880","22.135","20"
"12","58180","20220928094000","16","0","屏東縣","滿州鄉","120.885","22.135","12"
"110","58209","20220928094000","75","2","屏東縣","滿州鄉","120.840","21.985","83"
"61","58243","20220928094000","62","0","屏東縣","滿州鄉","120.840","22.015","67"
"232","58245","20220928094000","222","1","屏東縣","滿州鄉","120.835","22.020","228"
"32","58246","20220928094000","13","3","屏東縣","滿州鄉","120.840","22.020","32"
"82","58248","20220928094000","86","0","屏東縣","滿州鄉","120.830","22.025","92"
"357","58265","20220928094000","238","3","屏東縣","滿州鄉","120.830","21.995","296"
"67","58303","20220928094000","20","3","屏東縣","滿州鄉","120.850","22.020","50"
"51","58452","20220928094000","37","2","屏東縣","滿州鄉","120.830","22.075","52"
"32","58493","20220928094000","23","2","屏東縣","滿州鄉","120.830","22.095","15"
"21","58500","20220928094000","23","0","屏東縣","滿州鄉","120.840","22.100","17"
"244","58514","20220928094000","140","3","屏東縣","枋山鄉","120.665","22.240","218"
"191","58522","20220928094000","345","0","屏東縣","枋山鄉","120.650","22.260","170"
"96","58529","20220928094000","257","0","屏東縣","枋山鄉","120.690","22.190","85"
"73","58531","20220928094000","187","0","屏東縣","枋山鄉","120.690","22.195","68"
"19","58544","20220928094000","13","2","屏東縣","佳冬鄉","120.525","22.410","21"
"566","58554","20220928094000","509","1","屏東縣","恆春鎮","120.740","22.030","485"
"30","58568","20220928094000","205","0","屏東縣","恆春鎮","120.735","22.040","16"
"108","58585","20220928094000","49","3","屏東縣","恆春鎮","120.720","22.045","80"
"70","58609","20220928094000","929","0","屏東縣","恆春鎮","120.750","21.955","59"
"86","58614","20220928094000","588","0","屏東縣","恆春鎮","120.755","21.960","77"
"792","58618","20220928094000","353","3","屏東縣","恆春鎮","120.755","21.965","801"
"412","58656","20220928094000","188","3","屏東縣","恆春鎮","120.730","22.010","432"
