"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"714","6258","20220812160000","366","3","屏東縣","恆春鎮","120.745","21.945","717"
"25","6267","20220812160000","172","0","屏東縣","恆春鎮","120.790","21.945","22"
"156","9415","20220812160000","67","3","屏東縣","恆春鎮","120.715","21.970","138"
"174","9416","20220812160000","97","3","屏東縣","恆春鎮","120.845","21.970","191"
"366","15716","20220812160000","208","3","臺東縣","蘭嶼鄉","121.535","22.025","344"
"42","15719","20220812160000","291","0","臺東縣","蘭嶼鄉","121.550","22.025","54"
"362","18068","20220812160000","302","1","屏東縣","車城鄉","120.695","22.045","362"
"262","20191","20220812160000","594","0","臺東縣","蘭嶼鄉","121.570","22.065","271"
"11","39868","20220812160000","10","1","屏東縣","牡丹鄉","120.895","22.240","32"
"266","40369","20220812160000","153","3","屏東縣","枋山鄉","120.660","22.245","249"
"69","46865","20220812160000","69","1","臺東縣","大武鄉","120.890","22.305","65"
"68","49782","20220812160000","193","0","屏東縣","琉球鄉","120.355","22.330","85"
"57","49783","20220812160000","243","0","屏東縣","琉球鄉","120.375","22.330","53"
"526","52213","20220812160000","470","1","屏東縣","琉球鄉","120.380","22.355","588"
"101","57589","20220812160000","38","3","屏東縣","春日鄉","120.660","22.365","107"
"68","57606","20220812160000","50","2","屏東縣","春日鄉","120.665","22.365","58"
"107","57748","20220812160000","88","2","屏東縣","春日鄉","120.750","22.405","116"
"278","57758","20220812160000","202","2","屏東縣","春日鄉","120.625","22.365","283"
"38","57858","20220812160000","130","0","屏東縣","恆春鎮","120.730","21.985","41"
"39","57868","20220812160000","171","0","屏東縣","車城鄉","120.730","22.055","43"
"231","57949","20220812160000","77","3","屏東縣","車城鄉","120.715","22.050","211"
"505","57952","20220812160000","353","2","屏東縣","枋寮鄉","120.595","22.375","490"
"208","57962","20220812160000","416","0","屏東縣","枋寮鄉","120.595","22.385","239"
"526","57963","20220812160000","330","3","屏東縣","枋寮鄉","120.600","22.385","441"
"13","57992","20220812160000","19","0","屏東縣","滿州鄉","120.890","22.090","17"
"31","58022","20220812160000","42","0","屏東縣","滿州鄉","120.895","22.100","41"
"35","58112","20220812160000","16","3","屏東縣","滿州鄉","120.805","22.015","38"
"119","58150","20220812160000","94","2","屏東縣","滿州鄉","120.875","22.115","139"
"15","58179","20220812160000","20","0","屏東縣","滿州鄉","120.880","22.135","16"
"107","58209","20220812160000","113","0","屏東縣","滿州鄉","120.840","21.985","93"
"47","58243","20220812160000","58","0","屏東縣","滿州鄉","120.840","22.015","61"
"232","58245","20220812160000","213","1","屏東縣","滿州鄉","120.835","22.020","237"
"43","58246","20220812160000","12","3","屏東縣","滿州鄉","120.840","22.020","53"
"69","58248","20220812160000","98","0","屏東縣","滿州鄉","120.830","22.025","55"
"292","58265","20220812160000","275","1","屏東縣","滿州鄉","120.830","21.995","230"
"53","58303","20220812160000","20","3","屏東縣","滿州鄉","120.850","22.020","49"
"57","58452","20220812160000","45","2","屏東縣","滿州鄉","120.830","22.075","40"
"45","58493","20220812160000","26","3","屏東縣","滿州鄉","120.830","22.095","30"
"24","58500","20220812160000","37","0","屏東縣","滿州鄉","120.840","22.100","16"
"317","58514","20220812160000","295","1","屏東縣","枋山鄉","120.665","22.240","404"
"215","58522","20220812160000","375","0","屏東縣","枋山鄉","120.650","22.260","333"
"122","58529","20220812160000","291","0","屏東縣","枋山鄉","120.690","22.190","138"
"121","58531","20220812160000","280","0","屏東縣","枋山鄉","120.690","22.195","107"
"28","58544","20220812160000","10","3","屏東縣","佳冬鄉","120.525","22.410","30"
"1075","58554","20220812160000","336","3","屏東縣","恆春鎮","120.740","22.030","809"
"29","58568","20220812160000","132","0","屏東縣","恆春鎮","120.735","22.040","34"
"163","58585","20220812160000","20","3","屏東縣","恆春鎮","120.720","22.045","100"
"87","58609","20220812160000","818","0","屏東縣","恆春鎮","120.750","21.955","87"
"166","58614","20220812160000","914","0","屏東縣","恆春鎮","120.755","21.960","208"
"443","58618","20220812160000","351","2","屏東縣","恆春鎮","120.755","21.965","422"
"530","58656","20220812160000","216","3","屏東縣","恆春鎮","120.730","22.010","606"
"395","58663","20220812160000","300","2","屏東縣","恆春鎮","120.745","22.005","338"
"281","58680","20220812160000","139","3","屏東縣","恆春鎮","120.730","21.995","323"
"63","58690","20220812160000","63","1","屏東縣","恆春鎮","120.740","21.920","73"
"655","58691","20220812160000","273","3","屏東縣","恆春鎮","120.725","21.925","558"
"30","58698","20220812160000","24","2","屏東縣","恆春鎮","120.715","21.935","28"
"69","58707","20220812160000","59","1","屏東縣","恆春鎮","120.715","21.945","71"
"657","58723","20220812160000","233","3","屏東縣","恆春鎮","120.720","21.960","640"
"889","58725","20220812160000","976","0","屏東縣","恆春鎮","120.740","22.010","906"
"32","58785","20220812160000","70","0","屏東縣","恆春鎮","120.720","22.040","21"
"16","58792","20220812160000","29","0","屏東縣","恆春鎮","120.710","22.015","16"
"190","58793","20220812160000","88","3","屏東縣","恆春鎮","120.695","22.020","156"
"182","58818","20220812160000","153","1","屏東縣","恆春鎮","120.850","21.905","220"
"79","58819","20220812160000","61","2","屏東縣","恆春鎮","120.855","21.905","122"
"88","58824","20220812160000","61","2","屏東縣","恆春鎮","120.850","21.910","67"
"337","58829","20220812160000","200","3","屏東縣","恆春鎮","120.850","21.915","272"
"120","58837","20220812160000","66","3","屏東縣","恆春鎮","120.830","21.925","89"
"245","58849","20220812160000","82","3","屏東縣","恆春鎮","120.825","21.935","181"
"53","58893","20220812160000","347","0","屏東縣","車城鄉","120.715","22.070","69"
"238","58924","20220812160000","115","3","屏東縣","獅子鄉","120.730","22.195","255"
"32","58958","20220812160000","234","0","屏東縣","獅子鄉","120.750","22.205","36"
"220","58971","20220812160000","163","2","屏東縣","獅子鄉","120.725","22.210","212"
"41","58992","20220812160000","59","0","屏東縣","獅子鄉","120.760","22.215","55"
"139","58997","20220812160000","66","3","屏東縣","獅子鄉","120.785","22.215","103"
"17","59098","20220812160000","13","2","屏東縣","獅子鄉","120.860","22.235","12"
"152","59115","20220812160000","539","0","屏東縣","琉球鄉","120.380","22.350","186"
"103","59117","20220812160000","333","0","屏東縣","琉球鄉","120.365","22.325","81"
"672","59120","20220812160000","306","3","屏東縣","琉球鄉","120.370","22.335","707"
"46","59128","20220812160000","78","0","屏東縣","獅子鄉","120.665","22.265","43"
"335","59149","20220812160000","131","3","屏東縣","獅子鄉","120.660","22.275","302"
"66","59469","20220812160000","52","2","屏東縣","獅子鄉","120.650","22.315","72"
"17","59727","20220812160000","129","0","屏東縣","獅子鄉","120.710","22.195","17"
"181","59772","20220812160000","119","3","屏東縣","獅子鄉","120.685","22.225","186"
"13","59987","20220812160000","119","0","屏東縣","獅子鄉","120.705","22.140","25"
"432","60023","20220812160000","179","3","屏東縣","獅子鄉","120.700","22.165","612"
"21","60048","20220812160000","119","0","屏東縣","獅子鄉","120.795","22.225","30"
"33","60065","20220812160000","147","0","屏東縣","獅子鄉","120.800","22.230","43"
"96","60076","20220812160000","37","3","屏東縣","獅子鄉","120.805","22.235","166"
"18","60088","20220812160000","20","0","屏東縣","獅子鄉","120.810","22.240","30"
"16","60119","20220812160000","18","0","屏東縣","獅子鄉","120.820","22.250","28"
"1628","60172","20220812160000","1503","1","屏東縣","琉球鄉","120.370","22.340","1480"
"87","60173","20220812160000","20","3","屏東縣","琉球鄉","120.370","22.345","92"
"147","60174","20220812160000","97","3","屏東縣","琉球鄉","120.375","22.345","158"
"517","60189","20220812160000","168","3","屏東縣","車城鄉","120.700","22.040","505"
"177","60193","20220812160000","178","0","屏東縣","車城鄉","120.700","22.050","205"
"74","60196","20220812160000","142","0","屏東縣","琉球鄉","120.365","22.340","87"
"17","60197","20220812160000","59","0","屏東縣","琉球鄉","120.365","22.345","21"
"202","60198","20220812160000","277","0","屏東縣","琉球鄉","120.370","22.350","233"
"387","60206","20220812160000","285","2","屏東縣","車城鄉","120.715","22.065","346"
"73","60213","20220812160000","196","0","屏東縣","車城鄉","120.720","22.090","83"
"372","60234","20220812160000","89","3","屏東縣","車城鄉","120.715","22.115","288"
"1077","60246","20220812160000","722","2","屏東縣","琉球鄉","120.385","22.350","1073"
"141","60260","20220812160000","135","1","屏東縣","車城鄉","120.740","22.085","149"
"165","60283","20220812160000","222","0","屏東縣","車城鄉","120.750","22.095","159"
"31","60314","20220812160000","163","0","屏東縣","枋寮鄉","120.555","22.390","26"
"88","60322","20220812160000","429","0","屏東縣","車城鄉","120.715","22.075","87"
"243","60328","20220812160000","114","3","屏東縣","車城鄉","120.730","22.075","249"
"11","60338","20220812160000","12","0","屏東縣","枋寮鄉","120.595","22.390","10"
"476","60350","20220812160000","352","2","屏東縣","枋寮鄉","120.590","22.405","561"
"131","60369","20220812160000","341","0","屏東縣","枋寮鄉","120.620","22.405","140"
"281","60374","20220812160000","210","2","屏東縣","枋寮鄉","120.590","22.370","279"
"156","60377","20220812160000","226","0","屏東縣","枋寮鄉","120.580","22.375","170"
"663","60401","20220812160000","665","0","屏東縣","枋寮鄉","120.575","22.405","684"
"399","60404","20220812160000","438","0","屏東縣","佳冬鄉","120.565","22.410","379"
"1079","60421","20220812160000","1181","0","屏東縣","枋寮鄉","120.600","22.360","1151"
"658","60428","20220812160000","234","3","屏東縣","枋寮鄉","120.600","22.365","599"
