"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"137","6258","20220707040000","81","3","屏東縣","恆春鎮","120.745","21.945","97"
"23","6267","20220707040000","136","0","屏東縣","恆春鎮","120.790","21.945","13"
"116","9415","20220707040000","79","2","屏東縣","恆春鎮","120.715","21.970","91"
"99","9416","20220707040000","49","3","屏東縣","恆春鎮","120.845","21.970","82"
"219","15716","20220707040000","188","1","臺東縣","蘭嶼鄉","121.535","22.025","214"
"27","15719","20220707040000","314","0","臺東縣","蘭嶼鄉","121.550","22.025","25"
"36","18068","20220707040000","43","0","屏東縣","車城鄉","120.695","22.045","49"
"153","20191","20220707040000","551","0","臺東縣","蘭嶼鄉","121.570","22.065","131"
"77","40369","20220707040000","65","1","屏東縣","枋山鄉","120.660","22.245","72"
"49","46865","20220707040000","71","0","臺東縣","大武鄉","120.890","22.305","65"
"61","49782","20220707040000","160","0","屏東縣","琉球鄉","120.355","22.330","217"
"11","49783","20220707040000","141","0","屏東縣","琉球鄉","120.375","22.330","12"
"323","52213","20220707040000","230","2","屏東縣","琉球鄉","120.380","22.355","483"
"24","57589","20220707040000","17","2","屏東縣","春日鄉","120.660","22.365","21"
"71","57606","20220707040000","56","2","屏東縣","春日鄉","120.665","22.365","89"
"111","57748","20220707040000","83","2","屏東縣","春日鄉","120.750","22.405","79"
"210","57758","20220707040000","159","2","屏東縣","春日鄉","120.625","22.365","207"
"15","57858","20220707040000","189","0","屏東縣","恆春鎮","120.730","21.985","17"
"19","57868","20220707040000","214","0","屏東縣","車城鄉","120.730","22.055","10"
"108","57949","20220707040000","61","3","屏東縣","車城鄉","120.715","22.050","92"
"173","57952","20220707040000","154","1","屏東縣","枋寮鄉","120.595","22.375","163"
"60","57962","20220707040000","400","0","屏東縣","枋寮鄉","120.595","22.385","427"
"374","57963","20220707040000","356","1","屏東縣","枋寮鄉","120.600","22.385","331"
"16","57992","20220707040000","14","1","屏東縣","滿州鄉","120.890","22.090","15"
"20","58112","20220707040000","10","3","屏東縣","滿州鄉","120.805","22.015","11"
