"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"853","6258","20220801142000","333","3","屏東縣","恆春鎮","120.745","21.945","1080"
"20","6267","20220801142000","111","0","屏東縣","恆春鎮","120.790","21.945","18"
"163","9415","20220801142000","58","3","屏東縣","恆春鎮","120.715","21.970","150"
"193","9416","20220801142000","76","3","屏東縣","恆春鎮","120.845","21.970","221"
"303","15716","20220801142000","176","3","臺東縣","蘭嶼鄉","121.535","22.025","330"
"42","15719","20220801142000","279","0","臺東縣","蘭嶼鄉","121.550","22.025","49"
"626","18068","20220801142000","349","3","屏東縣","車城鄉","120.695","22.045","877"
"227","20191","20220801142000","515","0","臺東縣","蘭嶼鄉","121.570","22.065","267"
"16","39868","20220801142000","31","0","屏東縣","牡丹鄉","120.895","22.240","15"
"235","40369","20220801142000","119","3","屏東縣","枋山鄉","120.660","22.245","311"
"79","46865","20220801142000","89","0","臺東縣","大武鄉","120.890","22.305","87"
"101","49782","20220801142000","169","0","屏東縣","琉球鄉","120.355","22.330","105"
"52","49783","20220801142000","176","0","屏東縣","琉球鄉","120.375","22.330","78"
"18","52212","20220801142000","15","2","屏東縣","琉球鄉","120.370","22.355","13"
"693","52213","20220801142000","302","3","屏東縣","琉球鄉","120.380","22.355","684"
"96","57589","20220801142000","38","3","屏東縣","春日鄉","120.660","22.365","101"
"80","57606","20220801142000","37","3","屏東縣","春日鄉","120.665","22.365","58"
"141","57748","20220801142000","122","1","屏東縣","春日鄉","120.750","22.405","170"
"283","57758","20220801142000","168","3","屏東縣","春日鄉","120.625","22.365","246"
"54","57858","20220801142000","136","0","屏東縣","恆春鎮","120.730","21.985","51"
"36","57868","20220801142000","171","0","屏東縣","車城鄉","120.730","22.055","54"
"12","57911","20220801142000","14","0","屏東縣","車城鄉","120.775","22.070","18"
"242","57949","20220801142000","81","3","屏東縣","車城鄉","120.715","22.050","289"
"39","57951","20220801142000","138","0","屏東縣","車城鄉","120.710","22.055","21"
"519","57952","20220801142000","294","3","屏東縣","枋寮鄉","120.595","22.375","579"
"222","57962","20220801142000","296","0","屏東縣","枋寮鄉","120.595","22.385","321"
"489","57963","20220801142000","350","2","屏東縣","枋寮鄉","120.600","22.385","631"
"39","58022","20220801142000","40","0","屏東縣","滿州鄉","120.895","22.100","45"
"35","58112","20220801142000","12","3","屏東縣","滿州鄉","120.805","22.015","42"
"121","58150","20220801142000","87","2","屏東縣","滿州鄉","120.875","22.115","167"
"10","58179","20220801142000","16","0","屏東縣","滿州鄉","120.880","22.135","17"
"125","58209","20220801142000","66","3","屏東縣","滿州鄉","120.840","21.985","118"
"67","58243","20220801142000","66","1","屏東縣","滿州鄉","120.840","22.015","58"
"266","58245","20220801142000","202","2","屏東縣","滿州鄉","120.835","22.020","216"
"79","58248","20220801142000","76","1","屏東縣","滿州鄉","120.830","22.025","76"
"300","58265","20220801142000","255","1","屏東縣","滿州鄉","120.830","21.995","276"
"42","58303","20220801142000","17","3","屏東縣","滿州鄉","120.850","22.020","42"
"45","58452","20220801142000","33","2","屏東縣","滿州鄉","120.830","22.075","61"
"38","58493","20220801142000","18","3","屏東縣","滿州鄉","120.830","22.095","29"
"21","58500","20220801142000","31","0","屏東縣","滿州鄉","120.840","22.100","25"
"467","58514","20220801142000","325","2","屏東縣","枋山鄉","120.665","22.240","662"
"203","58522","20220801142000","383","0","屏東縣","枋山鄉","120.650","22.260","277"
"145","58529","20220801142000","198","0","屏東縣","枋山鄉","120.690","22.190","163"
"104","58531","20220801142000","230","0","屏東縣","枋山鄉","120.690","22.195","148"
"24","58544","20220801142000","10","3","屏東縣","佳冬鄉","120.525","22.410","22"
"772","58554","20220801142000","496","3","屏東縣","恆春鎮","120.740","22.030","912"
"57","58568","20220801142000","235","0","屏東縣","恆春鎮","120.735","22.040","72"
"110","58585","20220801142000","38","3","屏東縣","恆春鎮","120.720","22.045","132"
"93","58609","20220801142000","875","0","屏東縣","恆春鎮","120.750","21.955","90"
"183","58614","20220801142000","579","0","屏東縣","恆春鎮","120.755","21.960","227"
"476","58618","20220801142000","276","3","屏東縣","恆春鎮","120.755","21.965","532"
"468","58656","20220801142000","141","3","屏東縣","恆春鎮","120.730","22.010","470"
"335","58663","20220801142000","289","1","屏東縣","恆春鎮","120.745","22.005","380"
"246","58680","20220801142000","137","3","屏東縣","恆春鎮","120.730","21.995","259"
"98","58690","20220801142000","63","3","屏東縣","恆春鎮","120.740","21.920","88"
"374","58691","20220801142000","200","3","屏東縣","恆春鎮","120.725","21.925","538"
"18","58698","20220801142000","16","1","屏東縣","恆春鎮","120.715","21.935","22"
"54","58707","20220801142000","41","2","屏東縣","恆春鎮","120.715","21.945","77"
"755","58723","20220801142000","234","3","屏東縣","恆春鎮","120.720","21.960","1062"
"1041","58725","20220801142000","999","1","屏東縣","恆春鎮","120.740","22.010","940"
"22","58785","20220801142000","75","0","屏東縣","恆春鎮","120.720","22.040","26"
"10","58792","20220801142000","33","0","屏東縣","恆春鎮","120.710","22.015","19"
"175","58793","20220801142000","69","3","屏東縣","恆春鎮","120.695","22.020","225"
"14","58796","20220801142000","11","2","屏東縣","恆春鎮","120.710","22.020","14"
"172","58818","20220801142000","101","3","屏東縣","恆春鎮","120.850","21.905","223"
"65","58819","20220801142000","48","2","屏東縣","恆春鎮","120.855","21.905","65"
"62","58824","20220801142000","51","2","屏東縣","恆春鎮","120.850","21.910","73"
"308","58829","20220801142000","177","3","屏東縣","恆春鎮","120.850","21.915","399"
"82","58837","20220801142000","37","3","屏東縣","恆春鎮","120.830","21.925","95"
"132","58849","20220801142000","60","3","屏東縣","恆春鎮","120.825","21.935","194"
"64","58893","20220801142000","406","0","屏東縣","車城鄉","120.715","22.070","75"
"297","58924","20220801142000","98","3","屏東縣","獅子鄉","120.730","22.195","547"
"31","58958","20220801142000","149","0","屏東縣","獅子鄉","120.750","22.205","38"
"198","58971","20220801142000","173","1","屏東縣","獅子鄉","120.725","22.210","259"
"33","58992","20220801142000","39","0","屏東縣","獅子鄉","120.760","22.215","64"
"144","58997","20220801142000","90","3","屏東縣","獅子鄉","120.785","22.215","285"
"12","59041","20220801142000","19","0","屏東縣","獅子鄉","120.805","22.220","29"
"11","59098","20220801142000","13","0","屏東縣","獅子鄉","120.860","22.235","23"
"181","59115","20220801142000","401","0","屏東縣","琉球鄉","120.380","22.350","265"
"64","59117","20220801142000","292","0","屏東縣","琉球鄉","120.365","22.325","83"
"625","59120","20220801142000","255","3","屏東縣","琉球鄉","120.370","22.335","792"
"62","59128","20220801142000","34","3","屏東縣","獅子鄉","120.665","22.265","73"
"335","59149","20220801142000","142","3","屏東縣","獅子鄉","120.660","22.275","525"
"88","59469","20220801142000","48","3","屏東縣","獅子鄉","120.650","22.315","71"
"21","59727","20220801142000","137","0","屏東縣","獅子鄉","120.710","22.195","23"
"189","59772","20220801142000","93","3","屏東縣","獅子鄉","120.685","22.225","255"
"10","59960","20220801142000","26","0","屏東縣","獅子鄉","120.740","22.275","10"
"14","59987","20220801142000","99","0","屏東縣","獅子鄉","120.705","22.140","31"
"334","60023","20220801142000","130","3","屏東縣","獅子鄉","120.700","22.165","528"
"44","60048","20220801142000","146","0","屏東縣","獅子鄉","120.795","22.225","40"
"10","60056","20220801142000","41","0","屏東縣","獅子鄉","120.800","22.225","18"
"39","60065","20220801142000","152","0","屏東縣","獅子鄉","120.800","22.230","38"
"121","60076","20220801142000","56","3","屏東縣","獅子鄉","120.805","22.235","216"
"48","60088","20220801142000","12","3","屏東縣","獅子鄉","120.810","22.240","37"
"30","60119","20220801142000","14","3","屏東縣","獅子鄉","120.820","22.250","31"
"1766","60172","20220801142000","1469","2","屏東縣","琉球鄉","120.370","22.340","1827"
"64","60173","20220801142000","21","3","屏東縣","琉球鄉","120.370","22.345","101"
"177","60174","20220801142000","81","3","屏東縣","琉球鄉","120.375","22.345","219"
"502","60189","20220801142000","146","3","屏東縣","車城鄉","120.700","22.040","862"
"297","60193","20220801142000","202","2","屏東縣","車城鄉","120.700","22.050","351"
"78","60196","20220801142000","72","1","屏東縣","琉球鄉","120.365","22.340","189"
"11","60197","20220801142000","21","0","屏東縣","琉球鄉","120.365","22.345","23"
"193","60198","20220801142000","194","0","屏東縣","琉球鄉","120.370","22.350","260"
"501","60206","20220801142000","253","3","屏東縣","車城鄉","120.715","22.065","561"
"70","60213","20220801142000","189","0","屏東縣","車城鄉","120.720","22.090","83"
"399","60234","20220801142000","80","3","屏東縣","車城鄉","120.715","22.115","441"
"1272","60246","20220801142000","499","3","屏東縣","琉球鄉","120.385","22.350","1437"
"152","60260","20220801142000","114","2","屏東縣","車城鄉","120.740","22.085","155"
"196","60283","20220801142000","198","0","屏東縣","車城鄉","120.750","22.095","167"
"23","60314","20220801142000","154","0","屏東縣","枋寮鄉","120.555","22.390","28"
"96","60322","20220801142000","421","0","屏東縣","車城鄉","120.715","22.075","112"
"222","60328","20220801142000","117","3","屏東縣","車城鄉","120.730","22.075","297"
"697","60350","20220801142000","338","3","屏東縣","枋寮鄉","120.590","22.405","617"
"131","60369","20220801142000","265","0","屏東縣","枋寮鄉","120.620","22.405","114"
"272","60374","20220801142000","184","2","屏東縣","枋寮鄉","120.590","22.370","289"
"209","60377","20220801142000","267","0","屏東縣","枋寮鄉","120.580","22.375","155"
"838","60401","20220801142000","721","1","屏東縣","枋寮鄉","120.575","22.405","743"
"585","60404","20220801142000","337","3","屏東縣","佳冬鄉","120.565","22.410","461"
"11","60407","20220801142000","781","0","屏東縣","枋寮鄉","120.590","22.365","11"
"1352","60421","20220801142000","1362","0","屏東縣","枋寮鄉","120.600","22.360","1149"
"642","60428","20220801142000","251","3","屏東縣","枋寮鄉","120.600","22.365","623"
"165","60441","20220801142000","211","0","屏東縣","枋山鄉","120.645","22.295","284"
"199","60442","20220801142000","184","1","屏東縣","獅子鄉","120.640","22.310","266"
"201","60446","20220801142000","286","0","屏東縣","枋山鄉","120.630","22.320","251"
"122","60449","20220801142000","95","2","屏東縣","枋山鄉","120.615","22.330","130"
"299","60455","20220801142000","202","2","屏東縣","枋山鄉","120.620","22.335","365"
"274","60456","20220801142000","157","3","屏東縣","枋山鄉","120.625","22.335","398"
"1328","60532","20220801142000","727","3","屏東縣","恆春鎮","120.740","22.000","1218"
"445","60533","20220801142000","226","3","屏東縣","恆春鎮","120.740","22.005","415"
"83","60535","20220801142000","177","0","屏東縣","恆春鎮","120.815","21.935","88"
"148","60537","20220801142000","45","3","屏東縣","恆春鎮","120.805","21.940","206"
"26","60539","20220801142000","139","0","屏東縣","恆春鎮","120.795","21.945","40"
"356","60540","20220801142000","387","0","屏東縣","恆春鎮","120.800","21.945","419"
"265","60541","20220801142000","218","2","屏東縣","恆春鎮","120.805","21.945","238"
"190","60543","20220801142000","146","2","屏東縣","恆春鎮","120.780","21.950","166"
"127","60544","20220801142000","57","3","屏東縣","恆春鎮","120.785","21.950","133"
"224","60568","20220801142000","163","2","屏東縣","恆春鎮","120.810","21.955","310"
"211","60589","20220801142000","115","3","屏東縣","恆春鎮","120.815","21.965","250"
"162","60623","20220801142000","333","0","屏東縣","恆春鎮","120.735","21.950","243"
"144","60646","20220801142000","85","3","屏東縣","恆春鎮","120.720","21.975","172"
"129","60651","20220801142000","90","2","屏東縣","恆春鎮","120.715","21.985","126"
"380","60656","20220801142000","175","3","屏東縣","恆春鎮","120.705","21.995","513"
"734","60671","20220801142000","703","1","屏東縣","恆春鎮","120.740","21.995","647"
