"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"126","6258","20220825035000","81","3","屏東縣","恆春鎮","120.745","21.945","106"
"13","6267","20220825035000","135","0","屏東縣","恆春鎮","120.790","21.945","24"
"100","9415","20220825035000","79","2","屏東縣","恆春鎮","120.715","21.970","95"
"90","9416","20220825035000","49","3","屏東縣","恆春鎮","120.845","21.970","97"
"208","15716","20220825035000","190","1","臺東縣","蘭嶼鄉","121.535","22.025","229"
"19","15719","20220825035000","313","0","臺東縣","蘭嶼鄉","121.550","22.025","26"
"68","18068","20220825035000","43","3","屏東縣","車城鄉","120.695","22.045","88"
"103","20191","20220825035000","552","0","臺東縣","蘭嶼鄉","121.570","22.065","99"
"72","40369","20220825035000","64","1","屏東縣","枋山鄉","120.660","22.245","67"
"68","46865","20220825035000","70","0","臺東縣","大武鄉","120.890","22.305","74"
"81","49782","20220825035000","160","0","屏東縣","琉球鄉","120.355","22.330","87"
"17","49783","20220825035000","138","0","屏東縣","琉球鄉","120.375","22.330","11"
"506","52213","20220825035000","231","3","屏東縣","琉球鄉","120.380","22.355","483"
"29","57589","20220825035000","22","2","屏東縣","春日鄉","120.660","22.365","28"
"88","57606","20220825035000","66","2","屏東縣","春日鄉","120.665","22.365","96"
"87","57748","20220825035000","83","1","屏東縣","春日鄉","120.750","22.405","87"
"207","57758","20220825035000","158","2","屏東縣","春日鄉","120.625","22.365","224"
"26","57858","20220825035000","188","0","屏東縣","恆春鎮","120.730","21.985","15"
"13","57868","20220825035000","213","0","屏東縣","車城鄉","120.730","22.055","15"
"101","57949","20220825035000","62","3","屏東縣","車城鄉","120.715","22.050","93"
"217","57952","20220825035000","151","2","屏東縣","枋寮鄉","120.595","22.375","202"
"65","57962","20220825035000","402","0","屏東縣","枋寮鄉","120.595","22.385","67"
"377","57963","20220825035000","353","1","屏東縣","枋寮鄉","120.600","22.385","353"
"17","57992","20220825035000","14","2","屏東縣","滿州鄉","120.890","22.090","20"
"19","58112","20220825035000","10","3","屏東縣","滿州鄉","120.805","22.015","15"
"109","58150","20220825035000","92","1","屏東縣","滿州鄉","120.875","22.115","114"
"123","58209","20220825035000","78","3","屏東縣","滿州鄉","120.840","21.985","122"
"64","58243","20220825035000","65","0","屏東縣","滿州鄉","120.840","22.015","58"
"254","58245","20220825035000","195","2","屏東縣","滿州鄉","120.835","22.020","262"
"18","58246","20220825035000","27","0","屏東縣","滿州鄉","120.840","22.020","13"
"124","58248","20220825035000","171","0","屏東縣","滿州鄉","120.830","22.025","296"
"318","58265","20220825035000","233","2","屏東縣","滿州鄉","120.830","21.995","302"
"25","58303","20220825035000","30","0","屏東縣","滿州鄉","120.850","22.020","28"
"67","58452","20220825035000","44","3","屏東縣","滿州鄉","120.830","22.075","69"
"23","58493","20220825035000","21","1","屏東縣","滿州鄉","120.830","22.095","25"
"23","58500","20220825035000","19","2","屏東縣","滿州鄉","120.840","22.100","18"
"70","58514","20220825035000","43","3","屏東縣","枋山鄉","120.665","22.240","102"
"147","58522","20220825035000","139","1","屏東縣","枋山鄉","120.650","22.260","151"
"28","58529","20220825035000","223","0","屏東縣","枋山鄉","120.690","22.190","24"
"19","58531","20220825035000","99","0","屏東縣","枋山鄉","120.690","22.195","22"
"338","58554","20220825035000","593","0","屏東縣","恆春鎮","120.740","22.030","366"
"20","58568","20220825035000","143","0","屏東縣","恆春鎮","120.735","22.040","27"
"88","58585","20220825035000","66","2","屏東縣","恆春鎮","120.720","22.045","106"
"12","58609","20220825035000","44","0","屏東縣","恆春鎮","120.750","21.955","18"
"40","58614","20220825035000","388","0","屏東縣","恆春鎮","120.755","21.960","46"
"21","58615","20220825035000","20","1","屏東縣","恆春鎮","120.760","21.960","20"
"346","58618","20220825035000","555","0","屏東縣","恆春鎮","120.755","21.965","405"
