"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"95","6258","20221024071000","178","0","屏東縣","恆春鎮","120.745","21.945","135"
"14","6267","20221024071000","156","0","屏東縣","恆春鎮","120.790","21.945","14"
"133","9415","20221024071000","85","3","屏東縣","恆春鎮","120.715","21.970","134"
"84","9416","20221024071000","60","2","屏東縣","恆春鎮","120.845","21.970","76"
"121","15716","20221024071000","163","0","臺東縣","蘭嶼鄉","121.535","22.025","154"
"15","15719","20221024071000","318","0","臺東縣","蘭嶼鄉","121.550","22.025","20"
"60","18068","20221024071000","60","1","屏東縣","車城鄉","120.695","22.045","86"
"98","20191","20221024071000","614","0","臺東縣","蘭嶼鄉","121.570","22.065","104"
"19","40369","20221024071000","66","0","屏東縣","枋山鄉","120.660","22.245","24"
"79","46865","20221024071000","66","1","臺東縣","大武鄉","120.890","22.305","85"
"148","49782","20221024071000","165","0","屏東縣","琉球鄉","120.355","22.330","82"
"21","49783","20221024071000","173","0","屏東縣","琉球鄉","120.375","22.330","21"
"480","52213","20221024071000","254","3","屏東縣","琉球鄉","120.380","22.355","550"
"48","57589","20221024071000","26","3","屏東縣","春日鄉","120.660","22.365","43"
"87","57606","20221024071000","34","3","屏東縣","春日鄉","120.665","22.365","87"
"101","57748","20221024071000","59","3","屏東縣","春日鄉","120.750","22.405","77"
"214","57758","20221024071000","174","2","屏東縣","春日鄉","120.625","22.365","227"
"15","57868","20221024071000","164","0","屏東縣","車城鄉","120.730","22.055","15"
"111","57949","20221024071000","65","3","屏東縣","車城鄉","120.715","22.050","128"
"312","57952","20221024071000","214","2","屏東縣","枋寮鄉","120.595","22.375","295"
"118","57962","20221024071000","322","0","屏東縣","枋寮鄉","120.595","22.385","93"
"394","57963","20221024071000","391","1","屏東縣","枋寮鄉","120.600","22.385","407"
"11","57992","20221024071000","22","0","屏東縣","滿州鄉","120.890","22.090","14"
"25","58022","20221024071000","29","0","屏東縣","滿州鄉","120.895","22.100","30"
"17","58112","20221024071000","16","1","屏東縣","滿州鄉","120.805","22.015","12"
"78","58150","20221024071000","69","1","屏東縣","滿州鄉","120.875","22.115","102"
"13","58179","20221024071000","10","2","屏東縣","滿州鄉","120.880","22.135","13"
"104","58209","20221024071000","71","2","屏東縣","滿州鄉","120.840","21.985","122"
"66","58243","20221024071000","39","3","屏東縣","滿州鄉","120.840","22.015","67"
"239","58245","20221024071000","216","1","屏東縣","滿州鄉","120.835","22.020","320"
"27","58246","20221024071000","16","3","屏東縣","滿州鄉","120.840","22.020","22"
"100","58248","20221024071000","117","0","屏東縣","滿州鄉","120.830","22.025","217"
"320","58265","20221024071000","260","2","屏東縣","滿州鄉","120.830","21.995","339"
"37","58303","20221024071000","20","3","屏東縣","滿州鄉","120.850","22.020","31"
"70","58452","20221024071000","33","3","屏東縣","滿州鄉","120.830","22.075","75"
"34","58493","20221024071000","21","3","屏東縣","滿州鄉","120.830","22.095","28"
"22","58500","20221024071000","20","1","屏東縣","滿州鄉","120.840","22.100","19"
"184","58514","20221024071000","95","3","屏東縣","枋山鄉","120.665","22.240","158"
"212","58522","20221024071000","198","1","屏東縣","枋山鄉","120.650","22.260","195"
"35","58529","20221024071000","163","0","屏東縣","枋山鄉","120.690","22.190","38"
"21","58531","20221024071000","115","0","屏東縣","枋山鄉","120.690","22.195","24"
"15","58544","20221024071000","12","2","屏東縣","佳冬鄉","120.525","22.410","14"
"439","58554","20221024071000","473","0","屏東縣","恆春鎮","120.740","22.030","473"
"68","58568","20221024071000","177","0","屏東縣","恆春鎮","120.735","22.040","23"
"149","58585","20221024071000","31","3","屏東縣","恆春鎮","120.720","22.045","123"
"16","58609","20221024071000","85","0","屏東縣","恆春鎮","120.750","21.955","10"
"26","58614","20221024071000","442","0","屏東縣","恆春鎮","120.755","21.960","41"
"24","58615","20221024071000","16","3","屏東縣","恆春鎮","120.760","21.960","21"
"369","58618","20221024071000","481","0","屏東縣","恆春鎮","120.755","21.965","357"
"482","58656","20221024071000","171","3","屏東縣","恆春鎮","120.730","22.010","480"
"312","58663","20221024071000","357","0","屏東縣","恆春鎮","120.745","22.005","336"
"274","58680","20221024071000","236","1","屏東縣","恆春鎮","120.730","21.995","292"
"291","58691","20221024071000","237","2","屏東縣","恆春鎮","120.725","21.925","278"
"35","58698","20221024071000","23","3","屏東縣","恆春鎮","120.715","21.935","26"
"43","58707","20221024071000","54","0","屏東縣","恆春鎮","120.715","21.945","44"
"62","58723","20221024071000","185","0","屏東縣","恆春鎮","120.720","21.960","60"
"1088","58725","20221024071000","1158","0","屏東縣","恆春鎮","120.740","22.010","1191"
"17","58785","20221024071000","66","0","屏東縣","恆春鎮","120.720","22.040","19"
"112","58793","20221024071000","39","3","屏東縣","恆春鎮","120.695","22.020","96"
"20","58796","20221024071000","17","1","屏東縣","恆春鎮","120.710","22.020","20"
"118","58818","20221024071000","109","1","屏東縣","恆春鎮","120.850","21.905","137"
"24","58819","20221024071000","13","3","屏東縣","恆春鎮","120.855","21.905","19"
"71","58824","20221024071000","82","0","屏東縣","恆春鎮","120.850","21.910","59"
"178","58829","20221024071000","119","2","屏東縣","恆春鎮","120.850","21.915","160"
"43","58837","20221024071000","64","0","屏東縣","恆春鎮","120.830","21.925","46"
"174","58849","20221024071000","142","2","屏東縣","恆春鎮","120.825","21.935","236"
"24","58893","20221024071000","233","0","屏東縣","車城鄉","120.715","22.070","22"
"124","58924","20221024071000","45","3","屏東縣","獅子鄉","120.730","22.195","99"
"22","58958","20221024071000","103","0","屏東縣","獅子鄉","120.750","22.205","20"
"129","58971","20221024071000","95","2","屏東縣","獅子鄉","120.725","22.210","125"
"28","58997","20221024071000","19","2","屏東縣","獅子鄉","120.785","22.215","32"
"55","59115","20221024071000","453","0","屏東縣","琉球鄉","120.380","22.350","52"
"35","59117","20221024071000","337","0","屏東縣","琉球鄉","120.365","22.325","55"
"443","59120","20221024071000","283","3","屏東縣","琉球鄉","120.370","22.335","466"
"23","59128","20221024071000","23","1","屏東縣","獅子鄉","120.665","22.265","13"
"103","59149","20221024071000","124","0","屏東縣","獅子鄉","120.660","22.275","103"
"74","59469","20221024071000","58","2","屏東縣","獅子鄉","120.650","22.315","59"
"132","59772","20221024071000","83","3","屏東縣","獅子鄉","120.685","22.225","136"
"14","59960","20221024071000","32","0","屏東縣","獅子鄉","120.740","22.275","17"
"200","60023","20221024071000","170","1","屏東縣","獅子鄉","120.700","22.165","183"
"13","60065","20221024071000","93","0","屏東縣","獅子鄉","120.800","22.230","13"
"25","60076","20221024071000","10","3","屏東縣","獅子鄉","120.805","22.235","19"
"1863","60172","20221024071000","1541","2","屏東縣","琉球鄉","120.370","22.340","1896"
"24","60174","20221024071000","82","0","屏東縣","琉球鄉","120.375","22.345","25"
"110","60189","20221024071000","93","1","屏東縣","車城鄉","120.700","22.040","18"
"54","60193","20221024071000","44","2","屏東縣","車城鄉","120.700","22.050","135"
"74","60196","20221024071000","27","3","屏東縣","琉球鄉","120.365","22.340","75"
"28","60197","20221024071000","27","1","屏東縣","琉球鄉","120.365","22.345","19"
"268","60198","20221024071000","215","2","屏東縣","琉球鄉","120.370","22.350","295"
"431","60206","20221024071000","194","3","屏東縣","車城鄉","120.715","22.065","445"
"17","60213","20221024071000","142","0","屏東縣","車城鄉","120.720","22.090","20"
"72","60234","20221024071000","36","3","屏東縣","車城鄉","120.715","22.115","59"
"1179","60246","20221024071000","423","3","屏東縣","琉球鄉","120.385","22.350","1198"
"83","60260","20221024071000","75","1","屏東縣","車城鄉","120.740","22.085","103"
"276","60283","20221024071000","209","2","屏東縣","車城鄉","120.750","22.095","240"
"25","60314","20221024071000","146","0","屏東縣","枋寮鄉","120.555","22.390","19"
"29","60322","20221024071000","373","0","屏東縣","車城鄉","120.715","22.075","42"
"199","60328","20221024071000","134","2","屏東縣","車城鄉","120.730","22.075","231"
"14","60338","20221024071000","12","1","屏東縣","枋寮鄉","120.595","22.390","14"
"260","60350","20221024071000","214","2","屏東縣","枋寮鄉","120.590","22.405","293"
"36","60369","20221024071000","245","0","屏東縣","枋寮鄉","120.620","22.405","43"
"106","60374","20221024071000","76","2","屏東縣","枋寮鄉","120.590","22.370","134"
"250","60377","20221024071000","208","2","屏東縣","枋寮鄉","120.580","22.375","236"
"755","60401","20221024071000","659","1","屏東縣","枋寮鄉","120.575","22.405","763"
"370","60404","20221024071000","168","3","屏東縣","佳冬鄉","120.565","22.410","346"
"1274","60421","20221024071000","1235","1","屏東縣","枋寮鄉","120.600","22.360","1205"
"449","60428","20221024071000","280","3","屏東縣","枋寮鄉","120.600","22.365","446"
"90","60441","20221024071000","89","1","屏東縣","枋山鄉","120.645","22.295","92"
"139","60442","20221024071000","117","1","屏東縣","獅子鄉","120.640","22.310","143"
"235","60446","20221024071000","194","2","屏東縣","枋山鄉","120.630","22.320","230"
"95","60449","20221024071000","76","2","屏東縣","枋山鄉","120.615","22.330","120"
"358","60455","20221024071000","111","3","屏東縣","枋山鄉","120.620","22.335","275"
"281","60456","20221024071000","95","3","屏東縣","枋山鄉","120.625","22.335","154"
"1131","60532","20221024071000","527","3","屏東縣","恆春鎮","120.740","22.000","1137"
"601","60533","20221024071000","279","3","屏東縣","恆春鎮","120.740","22.005","752"
"180","60535","20221024071000","271","0","屏東縣","恆春鎮","120.815","21.935","162"
"225","60537","20221024071000","165","2","屏東縣","恆春鎮","120.805","21.940","209"
"28","60539","20221024071000","323","0","屏東縣","恆春鎮","120.795","21.945","31"
"628","60540","20221024071000","633","0","屏東縣","恆春鎮","120.800","21.945","712"
"482","60541","20221024071000","454","1","屏東縣","恆春鎮","120.805","21.945","440"
"97","60543","20221024071000","81","1","屏東縣","恆春鎮","120.780","21.950","103"
"216","60544","20221024071000","105","3","屏東縣","恆春鎮","120.785","21.950","241"
"162","60568","20221024071000","174","0","屏東縣","恆春鎮","120.810","21.955","150"
"85","60589","20221024071000","42","3","屏東縣","恆春鎮","120.815","21.965","62"
"44","60623","20221024071000","339","0","屏東縣","恆春鎮","120.735","21.950","48"
"79","60646","20221024071000","61","2","屏東縣","恆春鎮","120.720","21.975","82"
"88","60651","20221024071000","79","1","屏東縣","恆春鎮","120.715","21.985","81"
"275","60656","20221024071000","159","3","屏東縣","恆春鎮","120.705","21.995","258"
"98","60671","20221024071000","880","0","屏東縣","恆春鎮","120.740","21.995","108"
"78","60672","20221024071000","174","0","屏東縣","恆春鎮","120.745","21.995","60"
"748","60680","20221024071000","624","1","屏東縣","恆春鎮","120.745","22.000","831"
"35","60694","20221024071000","56","0","屏東縣","恆春鎮","120.765","22.000","36"
"41","60732","20221024071000","56","0","屏東縣","牡丹鄉","120.815","22.075","50"
"17","60771","20221024071000","84","0","屏東縣","滿州鄉","120.890","22.140","14"
"37","60791","20221024071000","45","0","屏東縣","牡丹鄉","120.890","22.165","34"
"44","60821","20221024071000","71","0","屏東縣","牡丹鄉","120.880","22.185","52"
"28","60825","20221024071000","29","0","屏東縣","牡丹鄉","120.880","22.190","39"
"75","60827","20221024071000","52","2","屏東縣","牡丹鄉","120.885","22.190","71"
"34","60884","20221024071000","22","3","屏東縣","牡丹鄉","120.850","22.185","39"
"105","60907","20221024071000","50","3","屏東縣","牡丹鄉","120.855","22.200","62"
"11","60936","20221024071000","18","0","屏東縣","牡丹鄉","120.815","22.150","13"
"84","60994","20221024071000","47","3","屏東縣","牡丹鄉","120.835","22.175","83"
