"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"117","6258","20220614051000","102","1","屏東縣","恆春鎮","120.745","21.945","105"
"17","6267","20220614051000","137","0","屏東縣","恆春鎮","120.790","21.945","17"
"106","9415","20220614051000","77","2","屏東縣","恆春鎮","120.715","21.970","93"
"79","9416","20220614051000","49","3","屏東縣","恆春鎮","120.845","21.970","69"
"200","15716","20220614051000","222","0","臺東縣","蘭嶼鄉","121.535","22.025","192"
"24","15719","20220614051000","295","0","臺東縣","蘭嶼鄉","121.550","22.025","22"
"46","18068","20220614051000","35","2","屏東縣","車城鄉","120.695","22.045","39"
"113","20191","20220614051000","578","0","臺東縣","蘭嶼鄉","121.570","22.065","113"
"83","40369","20220614051000","62","2","屏東縣","枋山鄉","120.660","22.245","80"
"72","46865","20220614051000","72","1","臺東縣","大武鄉","120.890","22.305","66"
"182","49782","20220614051000","167","1","屏東縣","琉球鄉","120.355","22.330","184"
"17","49783","20220614051000","145","0","屏東縣","琉球鄉","120.375","22.330","11"
"383","52213","20220614051000","258","2","屏東縣","琉球鄉","120.380","22.355","354"
"20","57554","20220614051000","16","2","屏東縣","春日鄉","120.645","22.355","20"
"13","57589","20220614051000","14","0","屏東縣","春日鄉","120.660","22.365","16"
"81","57606","20220614051000","53","3","屏東縣","春日鄉","120.665","22.365","95"
"108","57748","20220614051000","67","3","屏東縣","春日鄉","120.750","22.405","88"
"204","57758","20220614051000","156","2","屏東縣","春日鄉","120.625","22.365","192"
"10","57858","20220614051000","184","0","屏東縣","恆春鎮","120.730","21.985","11"
"13","57868","20220614051000","228","0","屏東縣","車城鄉","120.730","22.055","12"
"89","57949","20220614051000","64","2","屏東縣","車城鄉","120.715","22.050","82"
"175","57952","20220614051000","150","1","屏東縣","枋寮鄉","120.595","22.375","184"
"658","57962","20220614051000","410","3","屏東縣","枋寮鄉","120.595","22.385","675"
"353","57963","20220614051000","390","0","屏東縣","枋寮鄉","120.600","22.385","354"
"19","57992","20220614051000","13","2","屏東縣","滿州鄉","120.890","22.090","16"
"11","58022","20220614051000","10","1","屏東縣","滿州鄉","120.895","22.100","11"
"11","58112","20220614051000","14","0","屏東縣","滿州鄉","120.805","22.015","11"
"128","58150","20220614051000","85","3","屏東縣","滿州鄉","120.875","22.115","108"
"11","58179","20220614051000","11","1","屏東縣","滿州鄉","120.880","22.135","12"
"10","58180","20220614051000","13","0","屏東縣","滿州鄉","120.885","22.135","12"
"113","58209","20220614051000","87","2","屏東縣","滿州鄉","120.840","21.985","111"
"53","58243","20220614051000","38","2","屏東縣","滿州鄉","120.840","22.015","63"
"238","58245","20220614051000","206","1","屏東縣","滿州鄉","120.835","22.020","243"
"20","58246","20220614051000","17","1","屏東縣","滿州鄉","120.840","22.020","17"
"89","58248","20220614051000","106","0","屏東縣","滿州鄉","120.830","22.025","103"
"298","58265","20220614051000","227","2","屏東縣","滿州鄉","120.830","21.995","317"
"25","58303","20220614051000","21","1","屏東縣","滿州鄉","120.850","22.020","26"
"90","58452","20220614051000","45","3","屏東縣","滿州鄉","120.830","22.075","85"
"23","58493","20220614051000","21","1","屏東縣","滿州鄉","120.830","22.095","19"
"17","58500","20220614051000","23","0","屏東縣","滿州鄉","120.840","22.100","20"
"65","58514","20220614051000","55","1","屏東縣","枋山鄉","120.665","22.240","54"
"180","58522","20220614051000","140","2","屏東縣","枋山鄉","120.650","22.260","180"
"36","58529","20220614051000","222","0","屏東縣","枋山鄉","120.690","22.190","29"
"29","58531","20220614051000","99","0","屏東縣","枋山鄉","120.690","22.195","32"
"10","58544","20220614051000","10","1","屏東縣","佳冬鄉","120.525","22.410","15"
"272","58554","20220614051000","491","0","屏東縣","恆春鎮","120.740","22.030","271"
"28","58568","20220614051000","146","0","屏東縣","恆春鎮","120.735","22.040","21"
"66","58585","20220614051000","49","2","屏東縣","恆春鎮","120.720","22.045","65"
"28","58614","20220614051000","404","0","屏東縣","恆春鎮","120.755","21.960","30"
"17","58615","20220614051000","18","0","屏東縣","恆春鎮","120.760","21.960","18"
"272","58618","20220614051000","561","0","屏東縣","恆春鎮","120.755","21.965","266"
"450","58656","20220614051000","226","3","屏東縣","恆春鎮","120.730","22.010","402"
"290","58663","20220614051000","361","0","屏東縣","恆春鎮","120.745","22.005","310"
"238","58680","20220614051000","232","1","屏東縣","恆春鎮","120.730","21.995","267"
"22","58690","20220614051000","28","0","屏東縣","恆春鎮","120.740","21.920","15"
"229","58691","20220614051000","181","2","屏東縣","恆春鎮","120.725","21.925","216"
"16","58698","20220614051000","17","0","屏東縣","恆春鎮","120.715","21.935","17"
"85","58705","20220614051000","76","1","屏東縣","恆春鎮","120.730","21.940","88"
"32","58707","20220614051000","33","0","屏東縣","恆春鎮","120.715","21.945","39"
"202","58723","20220614051000","161","2","屏東縣","恆春鎮","120.720","21.960","187"
"1169","58725","20220614051000","1138","1","屏東縣","恆春鎮","120.740","22.010","1173"
"20","58785","20220614051000","58","0","屏東縣","恆春鎮","120.720","22.040","17"
"75","58793","20220614051000","45","3","屏東縣","恆春鎮","120.695","22.020","93"
"23","58796","20220614051000","17","2","屏東縣","恆春鎮","120.710","22.020","24"
"99","58818","20220614051000","106","0","屏東縣","恆春鎮","120.850","21.905","76"
"13","58819","20220614051000","12","1","屏東縣","恆春鎮","120.855","21.905","15"
"49","58824","20220614051000","45","1","屏東縣","恆春鎮","120.850","21.910","41"
"166","58829","20220614051000","132","2","屏東縣","恆春鎮","120.850","21.915","149"
"45","58837","20220614051000","50","0","屏東縣","恆春鎮","120.830","21.925","42"
"133","58849","20220614051000","115","1","屏東縣","恆春鎮","120.825","21.935","127"
"12","58859","20220614051000","11","1","屏東縣","恆春鎮","120.840","21.940","13"
"231","58893","20220614051000","223","1","屏東縣","車城鄉","120.715","22.070","238"
"78","58924","20220614051000","61","2","屏東縣","獅子鄉","120.730","22.195","68"
"11","58958","20220614051000","106","0","屏東縣","獅子鄉","120.750","22.205","13"
"102","58971","20220614051000","84","2","屏東縣","獅子鄉","120.725","22.210","127"
"22","58997","20220614051000","15","2","屏東縣","獅子鄉","120.785","22.215","19"
"45","59115","20220614051000","438","0","屏東縣","琉球鄉","120.380","22.350","55"
"36","59117","20220614051000","329","0","屏東縣","琉球鄉","120.365","22.325","43"
"305","59120","20220614051000","267","1","屏東縣","琉球鄉","120.370","22.335","285"
"67","59149","20220614051000","116","0","屏東縣","獅子鄉","120.660","22.275","71"
"88","59469","20220614051000","71","2","屏東縣","獅子鄉","120.650","22.315","86"
"147","59772","20220614051000","100","2","屏東縣","獅子鄉","120.685","22.225","139"
"111","60023","20220614051000","121","0","屏東縣","獅子鄉","120.700","22.165","86"
"11","60065","20220614051000","74","0","屏東縣","獅子鄉","120.800","22.230","10"
"1629","60172","20220614051000","1407","1","屏東縣","琉球鄉","120.370","22.340","1573"
"11","60173","20220614051000","17","0","屏東縣","琉球鄉","120.370","22.345","14"
"72","60174","20220614051000","68","1","屏東縣","琉球鄉","120.375","22.345","76"
"78","60189","20220614051000","72","1","屏東縣","車城鄉","120.700","22.040","84"
"63","60193","20220614051000","51","2","屏東縣","車城鄉","120.700","22.050","53"
"31","60196","20220614051000","25","2","屏東縣","琉球鄉","120.365","22.340","32"
"192","60198","20220614051000","167","1","屏東縣","琉球鄉","120.370","22.350","163"
"323","60206","20220614051000","201","3","屏東縣","車城鄉","120.715","22.065","327"
"14","60213","20220614051000","150","0","屏東縣","車城鄉","120.720","22.090","16"
"39","60234","20220614051000","22","3","屏東縣","車城鄉","120.715","22.115","33"
"948","60246","20220614051000","576","3","屏東縣","琉球鄉","120.385","22.350","944"
"60","60260","20220614051000","56","1","屏東縣","車城鄉","120.740","22.085","68"
"199","60283","20220614051000","195","1","屏東縣","車城鄉","120.750","22.095","187"
"38","60322","20220614051000","320","0","屏東縣","車城鄉","120.715","22.075","37"
"146","60328","20220614051000","136","1","屏東縣","車城鄉","120.730","22.075","184"
"20","60338","20220614051000","18","1","屏東縣","枋寮鄉","120.595","22.390","22"
"192","60350","20220614051000","170","1","屏東縣","枋寮鄉","120.590","22.405","171"
"316","60361","20220614051000","353","0","屏東縣","枋寮鄉","120.595","22.365","328"
"39","60369","20220614051000","260","0","屏東縣","枋寮鄉","120.620","22.405","49"
"84","60374","20220614051000","72","1","屏東縣","枋寮鄉","120.590","22.370","72"
"190","60377","20220614051000","162","1","屏東縣","枋寮鄉","120.580","22.375","168"
"780","60401","20220614051000","708","1","屏東縣","枋寮鄉","120.575","22.405","729"
"323","60404","20220614051000","243","2","屏東縣","佳冬鄉","120.565","22.410","326"
"1302","60421","20220614051000","1137","1","屏東縣","枋寮鄉","120.600","22.360","1288"
"352","60428","20220614051000","320","1","屏東縣","枋寮鄉","120.600","22.365","363"
"93","60441","20220614051000","74","2","屏東縣","枋山鄉","120.645","22.295","92"
"67","60442","20220614051000","67","1","屏東縣","獅子鄉","120.640","22.310","69"
"266","60446","20220614051000","205","2","屏東縣","枋山鄉","120.630","22.320","266"
"109","60449","20220614051000","83","2","屏東縣","枋山鄉","120.615","22.330","117"
"307","60455","20220614051000","113","3","屏東縣","枋山鄉","120.620","22.335","290"
"172","60456","20220614051000","93","3","屏東縣","枋山鄉","120.625","22.335","152"
"873","60532","20220614051000","725","2","屏東縣","恆春鎮","120.740","22.000","941"
"593","60533","20220614051000","387","3","屏東縣","恆春鎮","120.740","22.005","561"
"110","60535","20220614051000","209","0","屏東縣","恆春鎮","120.815","21.935","97"
"108","60537","20220614051000","116","0","屏東縣","恆春鎮","120.805","21.940","72"
"34","60539","20220614051000","235","0","屏東縣","恆春鎮","120.795","21.945","34"
"510","60540","20220614051000","483","1","屏東縣","恆春鎮","120.800","21.945","399"
"231","60541","20220614051000","388","0","屏東縣","恆春鎮","120.805","21.945","184"
"81","60543","20220614051000","83","0","屏東縣","恆春鎮","120.780","21.950","73"
"131","60544","20220614051000","100","2","屏東縣","恆春鎮","120.785","21.950","101"
"130","60568","20220614051000","142","0","屏東縣","恆春鎮","120.810","21.955","122"
"67","60589","20220614051000","50","2","屏東縣","恆春鎮","120.815","21.965","57"
"469","60623","20220614051000","350","2","屏東縣","恆春鎮","120.735","21.950","456"
"72","60646","20220614051000","57","2","屏東縣","恆春鎮","120.720","21.975","68"
"105","60651","20220614051000","80","2","屏東縣","恆春鎮","120.715","21.985","105"
"179","60656","20220614051000","107","3","屏東縣","恆春鎮","120.705","21.995","171"
"785","60671","20220614051000","852","0","屏東縣","恆春鎮","120.740","21.995","752"
"414","60672","20220614051000","266","3","屏東縣","恆春鎮","120.745","21.995","451"
"528","60680","20220614051000","594","0","屏東縣","恆春鎮","120.745","22.000","488"
"52","60694","20220614051000","55","0","屏東縣","恆春鎮","120.765","22.000","48"
"36","60732","20220614051000","49","0","屏東縣","牡丹鄉","120.815","22.075","47"
"58","60771","20220614051000","68","0","屏東縣","滿州鄉","120.890","22.140","35"
"18","60778","20220614051000","14","2","屏東縣","牡丹鄉","120.880","22.155","16"
"26","60784","20220614051000","31","0","屏東縣","牡丹鄉","120.880","22.160","22"
"312","60791","20220614051000","174","3","屏東縣","牡丹鄉","120.890","22.165","196"
"45","60821","20220614051000","69","0","屏東縣","牡丹鄉","120.880","22.185","40"
"29","60825","20220614051000","30","0","屏東縣","牡丹鄉","120.880","22.190","23"
"72","60827","20220614051000","44","3","屏東縣","牡丹鄉","120.885","22.190","64"
"28","60884","20220614051000","25","1","屏東縣","牡丹鄉","120.850","22.185","39"
"120","60907","20220614051000","50","3","屏東縣","牡丹鄉","120.855","22.200","66"
"18","60936","20220614051000","13","2","屏東縣","牡丹鄉","120.815","22.150","19"
"78","60994","20220614051000","51","3","屏東縣","牡丹鄉","120.835","22.175","76"
"99","61141","20220614051000","57","3","屏東縣","牡丹鄉","120.770","22.125","103"
"254","61160","20220614051000","217","1","屏東縣","牡丹鄉","120.780","22.130","242"
"15","61331","20220614051000","91","0","屏東縣","牡丹鄉","120.840","22.115","18"
"173","61332","20220614051000","162","1","屏東縣","牡丹鄉","120.845","22.115","174"
"106","61441","20220614051000","65","3","臺東縣","大武鄉","120.880","22.325","78"
"31","61469","20220614051000","167","0","臺東縣","大武鄉","120.905","22.360","25"
"302","61472","20220614051000","226","2","臺東縣","大武鄉","120.905","22.365","287"
"267","61501","20220614051000","258","1","臺東縣","大武鄉","120.910","22.380","269"
"48","61562","20220614051000","329","0","臺東縣","大武鄉","120.885","22.340","48"
"239","61604","20220614051000","236","1","臺東縣","蘭嶼鄉","121.525","22.080","226"
"179","61605","20220614051000","185","0","臺東縣","蘭嶼鄉","121.530","22.080","196"
"37","61620","20220614051000","32","1","臺東縣","蘭嶼鄉","121.590","22.005","26"
"169","61703","20220614051000","192","0","臺東縣","蘭嶼鄉","121.510","22.055","225"
"206","61734","20220614051000","241","0","臺東縣","蘭嶼鄉","121.555","22.025","173"
"25","61738","20220614051000","22","1","臺東縣","蘭嶼鄉","121.535","22.030","25"
"88","61830","20220614051000","85","1","臺東縣","達仁鄉","120.885","22.285","94"
"146","61933","20220614051000","121","2","臺東縣","達仁鄉","120.885","22.295","153"
"49","62017","20220614051000","49","1","臺東縣","達仁鄉","120.855","22.320","46"
"65","62301","20220614051000","49","2","臺東縣","達仁鄉","120.860","22.380","68"
"80","62355","20220614051000","44","3","臺東縣","達仁鄉","120.855","22.390","71"
"36","62479","20220614051000","28","2","臺東縣","達仁鄉","120.855","22.275","35"
"44","62493","20220614051000","36","2","臺東縣","達仁鄉","120.875","22.290","43"
"34","63917","20220614051000","25","2","臺東縣","大武鄉","120.930","22.415","39"
"227","65292","20220614051000","227","1","屏東縣","東港鎮","120.480","22.430","236"
"21","72794","20220614051000","29","0","高雄市","小港區","120.360","22.510","19"
"201","80997","20220614051000","158","2","屏東縣","新埤鄉","120.560","22.475","210"
"213","81026","20220614051000","138","3","屏東縣","新埤鄉","120.540","22.495","225"
"475","81045","20220614051000","407","1","屏東縣","新埤鄉","120.545","22.465","466"
"110","81049","20220614051000","84","2","屏東縣","新埤鄉","120.565","22.465","114"
"17","81063","20220614051000","12","2","屏東縣","新埤鄉","120.610","22.450","14"
"145","81079","20220614051000","121","1","屏東縣","新埤鄉","120.610","22.460","154"
"571","81134","20220614051000","510","1","屏東縣","新埤鄉","120.580","22.505","590"
"276","81174","20220614051000","214","2","屏東縣","新埤鄉","120.615","22.470","281"
"82","81486","20220614051000","58","2","屏東縣","春日鄉","120.630","22.425","88"
"178","81488","20220614051000","81","3","屏東縣","春日鄉","120.640","22.425","198"
"679","81506","20220614051000","417","3","屏東縣","新園鄉","120.435","22.500","673"
"82","81517","20220614051000","52","3","屏東縣","新園鄉","120.440","22.510","81"
"366","81529","20220614051000","475","0","屏東縣","萬巒鄉","120.610","22.590","383"
"843","81547","20220614051000","1285","0","屏東縣","林邊鄉","120.515","22.435","860"
"555","81552","20220614051000","427","2","屏東縣","林邊鄉","120.520","22.430","575"
"16","81557","20220614051000","15","1","屏東縣","林邊鄉","120.490","22.430","21"
"52","81560","20220614051000","30","3","屏東縣","東港鎮","120.495","22.460","57"
"284","81569","20220614051000","258","1","屏東縣","東港鎮","120.455","22.460","280"
"25","81573","20220614051000","29","0","屏東縣","東港鎮","120.465","22.440","33"
"50","81584","20220614051000","42","1","屏東縣","東港鎮","120.455","22.450","48"
"67","81816","20220614051000","62","1","屏東縣","來義鄉","120.680","22.525","65"
"82","81919","20220614051000","61","2","屏東縣","來義鄉","120.640","22.435","74"
"84","82042","20220614051000","68","2","屏東縣","來義鄉","120.635","22.525","76"
"36","82186","20220614051000","35","1","屏東縣","來義鄉","120.665","22.560","36"
"445","82194","20220614051000","357","2","屏東縣","佳冬鄉","120.550","22.415","450"
"853","82204","20220614051000","732","1","屏東縣","佳冬鄉","120.545","22.415","857"
"610","82217","20220614051000","511","1","屏東縣","竹田鄉","120.515","22.575","606"
"228","82239","20220614051000","135","3","屏東縣","東港鎮","120.495","22.455","236"
"43","82241","20220614051000","540","0","屏東縣","東港鎮","120.490","22.455","51"
"494","82243","20220614051000","549","0","屏東縣","東港鎮","120.445","22.465","491"
