"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"390","6258","20220914174000","219","3","屏東縣","恆春鎮","120.745","21.945","396"
"33","6267","20220914174000","159","0","屏東縣","恆春鎮","120.790","21.945","31"
"240","9415","20220914174000","79","3","屏東縣","恆春鎮","120.715","21.970","256"
"134","9416","20220914174000","63","3","屏東縣","恆春鎮","120.845","21.970","138"
"346","15716","20220914174000","193","3","臺東縣","蘭嶼鄉","121.535","22.025","310"
"50","15719","20220914174000","293","0","臺東縣","蘭嶼鄉","121.550","22.025","59"
"98","18068","20220914174000","103","0","屏東縣","車城鄉","120.695","22.045","82"
"240","20191","20220914174000","630","0","臺東縣","蘭嶼鄉","121.570","22.065","303"
"16","39868","20220914174000","14","1","屏東縣","牡丹鄉","120.895","22.240","10"
"217","40369","20220914174000","98","3","屏東縣","枋山鄉","120.660","22.245","248"
"60","46865","20220914174000","65","0","臺東縣","大武鄉","120.890","22.305","58"
"62","49782","20220914174000","172","0","屏東縣","琉球鄉","120.355","22.330","59"
"46","49783","20220914174000","187","0","屏東縣","琉球鄉","120.375","22.330","69"
"472","52213","20220914174000","313","3","屏東縣","琉球鄉","120.380","22.355","440"
"117","57589","20220914174000","33","3","屏東縣","春日鄉","120.660","22.365","106"
"64","57606","20220914174000","45","2","屏東縣","春日鄉","120.665","22.365","72"
"108","57748","20220914174000","96","1","屏東縣","春日鄉","120.750","22.405","113"
"280","57758","20220914174000","173","3","屏東縣","春日鄉","120.625","22.365","272"
"36","57868","20220914174000","180","0","屏東縣","車城鄉","120.730","22.055","39"
"221","57949","20220914174000","78","3","屏東縣","車城鄉","120.715","22.050","230"
"22","57951","20220914174000","134","0","屏東縣","車城鄉","120.710","22.055","30"
"519","57952","20220914174000","269","3","屏東縣","枋寮鄉","120.595","22.375","580"
"245","57962","20220914174000","403","0","屏東縣","枋寮鄉","120.595","22.385","222"
"462","57963","20220914174000","343","2","屏東縣","枋寮鄉","120.600","22.385","493"
"14","57992","20220914174000","15","0","屏東縣","滿州鄉","120.890","22.090","15"
"24","58022","20220914174000","16","3","屏東縣","滿州鄉","120.895","22.100","24"
"23","58112","20220914174000","17","2","屏東縣","滿州鄉","120.805","22.015","24"
"131","58150","20220914174000","116","1","屏東縣","滿州鄉","120.875","22.115","150"
"15","58179","20220914174000","19","0","屏東縣","滿州鄉","120.880","22.135","21"
"84","58209","20220914174000","79","1","屏東縣","滿州鄉","120.840","21.985","91"
"42","58243","20220914174000","69","0","屏東縣","滿州鄉","120.840","22.015","58"
"220","58245","20220914174000","197","1","屏東縣","滿州鄉","120.835","22.020","201"
"69","58246","20220914174000","13","3","屏東縣","滿州鄉","120.840","22.020","56"
"60","58248","20220914174000","148","0","屏東縣","滿州鄉","120.830","22.025","69"
"243","58265","20220914174000","261","0","屏東縣","滿州鄉","120.830","21.995","301"
