"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"271","6258","20220730211000","163","3","屏東縣","恆春鎮","120.745","21.945","368"
"51","6267","20220730211000","296","0","屏東縣","恆春鎮","120.790","21.945","53"
"199","9415","20220730211000","115","3","屏東縣","恆春鎮","120.715","21.970","213"
"126","9416","20220730211000","95","2","屏東縣","恆春鎮","120.845","21.970","150"
"354","15716","20220730211000","220","3","臺東縣","蘭嶼鄉","121.535","22.025","465"
"39","15719","20220730211000","387","0","臺東縣","蘭嶼鄉","121.550","22.025","62"
"103","18068","20220730211000","100","1","屏東縣","車城鄉","120.695","22.045","76"
"285","20191","20220730211000","804","0","臺東縣","蘭嶼鄉","121.570","22.065","422"
"142","40369","20220730211000","129","1","屏東縣","枋山鄉","120.660","22.245","143"
"78","46865","20220730211000","71","1","臺東縣","大武鄉","120.890","22.305","72"
"80","49782","20220730211000","240","0","屏東縣","琉球鄉","120.355","22.330","102"
"47","49783","20220730211000","229","0","屏東縣","琉球鄉","120.375","22.330","65"
"688","52213","20220730211000","586","1","屏東縣","琉球鄉","120.380","22.355","620"
"57","57589","20220730211000","24","3","屏東縣","春日鄉","120.660","22.365","94"
"92","57606","20220730211000","82","1","屏東縣","春日鄉","120.665","22.365","69"
"129","57748","20220730211000","83","3","屏東縣","春日鄉","120.750","22.405","132"
"305","57758","20220730211000","196","3","屏東縣","春日鄉","120.625","22.365","235"
"46","57858","20220730211000","262","0","屏東縣","恆春鎮","120.730","21.985","86"
"49","57868","20220730211000","196","0","屏東縣","車城鄉","120.730","22.055","57"
"185","57949","20220730211000","85","3","屏東縣","車城鄉","120.715","22.050","215"
"32","57951","20220730211000","174","0","屏東縣","車城鄉","120.710","22.055","23"
"399","57952","20220730211000","254","3","屏東縣","枋寮鄉","120.595","22.375","459"
"202","57962","20220730211000","547","0","屏東縣","枋寮鄉","120.595","22.385","248"
"525","57963","20220730211000","406","2","屏東縣","枋寮鄉","120.600","22.385","563"
"15","57992","20220730211000","29","0","屏東縣","滿州鄉","120.890","22.090","35"
"13","58022","20220730211000","24","0","屏東縣","滿州鄉","120.895","22.100","24"
"30","58112","20220730211000","16","3","屏東縣","滿州鄉","120.805","22.015","28"
"106","58150","20220730211000","83","2","屏東縣","滿州鄉","120.875","22.115","129"
"10","58179","20220730211000","13","0","屏東縣","滿州鄉","120.880","22.135","10"
"137","58209","20220730211000","111","2","屏東縣","滿州鄉","120.840","21.985","132"
"58","58243","20220730211000","60","0","屏東縣","滿州鄉","120.840","22.015","38"
"300","58245","20220730211000","275","1","屏東縣","滿州鄉","120.835","22.020","256"
"54","58246","20220730211000","17","3","屏東縣","滿州鄉","120.840","22.020","75"
"177","58248","20220730211000","182","0","屏東縣","滿州鄉","120.830","22.025","200"
"364","58265","20220730211000","297","2","屏東縣","滿州鄉","120.830","21.995","301"
"53","58303","20220730211000","25","3","屏東縣","滿州鄉","120.850","22.020","48"
"76","58452","20220730211000","45","3","屏東縣","滿州鄉","120.830","22.075","54"
"38","58493","20220730211000","25","3","屏東縣","滿州鄉","120.830","22.095","28"
"19","58500","20220730211000","31","0","屏東縣","滿州鄉","120.840","22.100","24"
"213","58514","20220730211000","146","2","屏東縣","枋山鄉","120.665","22.240","271"
"164","58522","20220730211000","200","0","屏東縣","枋山鄉","120.650","22.260","162"
"82","58529","20220730211000","297","0","屏東縣","枋山鄉","120.690","22.190","121"
"71","58531","20220730211000","146","0","屏東縣","枋山鄉","120.690","22.195","70"
"26","58544","20220730211000","15","3","屏東縣","佳冬鄉","120.525","22.410","26"
"508","58554","20220730211000","353","2","屏東縣","恆春鎮","120.740","22.030","575"
"33","58568","20220730211000","148","0","屏東縣","恆春鎮","120.735","22.040","35"
"57","58585","20220730211000","24","3","屏東縣","恆春鎮","120.720","22.045","48"
"131","58614","20220730211000","630","0","屏東縣","恆春鎮","120.755","21.960","160"
"21","58615","20220730211000","15","2","屏東縣","恆春鎮","120.760","21.960","16"
"581","58618","20220730211000","588","0","屏東縣","恆春鎮","120.755","21.965","556"
"668","58656","20220730211000","321","3","屏東縣","恆春鎮","120.730","22.010","711"
"465","58663","20220730211000","491","0","屏東縣","恆春鎮","120.745","22.005","536"
"439","58680","20220730211000","288","3","屏東縣","恆春鎮","120.730","21.995","539"
"54","58690","20220730211000","50","1","屏東縣","恆春鎮","120.740","21.920","66"
"643","58691","20220730211000","334","3","屏東縣","恆春鎮","120.725","21.925","775"
"30","58698","20220730211000","28","1","屏東縣","恆春鎮","120.715","21.935","36"
"131","58707","20220730211000","84","3","屏東縣","恆春鎮","120.715","21.945","133"
"652","58723","20220730211000","247","3","屏東縣","恆春鎮","120.720","21.960","817"
"1275","58725","20220730211000","1260","1","屏東縣","恆春鎮","120.740","22.010","1143"
"45","58785","20220730211000","78","0","屏東縣","恆春鎮","120.720","22.040","29"
"12","58792","20220730211000","40","0","屏東縣","恆春鎮","120.710","22.015","12"
"155","58793","20220730211000","71","3","屏東縣","恆春鎮","120.695","22.020","154"
"23","58796","20220730211000","26","0","屏東縣","恆春鎮","120.710","22.020","13"
"228","58818","20220730211000","197","1","屏東縣","恆春鎮","120.850","21.905","315"
"23","58819","20220730211000","18","2","屏東縣","恆春鎮","120.855","21.905","37"
