"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePOP"
"34","136720","20220822060000","199","0","臺南市","仁德區","120.270","22.965","-999"
"211","136721","20220822060000","1221","0","臺南市","仁德區","120.255","22.970","-999"
"635","136722","20220822060000","262","3","臺南市","仁德區","120.260","22.970","635"
"1997","136727","20220822060000","1281","3","臺南市","北區","120.220","23.005","1997"
"1855","136728","20220822060000","1509","2","臺南市","北區","120.200","23.005","1855"
"533","136732","20220822060000","350","3","臺南市","仁德區","120.260","22.985","533"
"1125","136738","20220822060000","557","3","臺南市","仁德區","120.260","22.990","1125"
"31","136741","20220822060000","66","0","臺南市","仁德區","120.265","22.995","31"
"489","136752","20220822060000","153","3","臺南市","安南區","120.185","23.035","489"
"682","136755","20220822060000","536","2","臺南市","安南區","120.185","23.040","682"
"2738","136756","20220822060000","2029","2","臺南市","中西區","120.205","22.995","2738"
"440","136758","20220822060000","434","1","臺南市","永康區","120.250","23.000","440"
"524","136763","20220822060000","449","1","臺南市","安南區","120.200","23.040","524"
"1130","136764","20220822060000","2500","0","臺南市","安南區","120.190","23.025","1130"
"149","136765","20220822060000","122","2","臺南市","安南區","120.140","23.000","149"
"2198","136786","20220822060000","1580","2","臺南市","北區","120.210","23.000","2198"
"1134","136787","20220822060000","349","3","臺南市","中西區","120.195","22.995","1134"
"764","136788","20220822060000","752","1","臺南市","中西區","120.205","22.985","764"
"843","136789","20220822060000","1080","0","臺南市","東區","120.225","22.980","843"
"4322","136790","20220822060000","2456","3","臺南市","東區","120.220","22.985","4322"
"481","136791","20220822060000","439","1","臺南市","永康區","120.225","23.015","481"
"1146","136792","20220822060000","1136","1","臺南市","永康區","120.240","23.005","1146"
"121","136793","20220822060000","803","0","臺南市","永康區","120.240","23.000","121"
"1106","136794","20220822060000","1742","0","臺南市","永康區","120.235","23.010","1106"
"821","136795","20220822060000","453","3","臺南市","永康區","120.245","23.000","821"
"1442","136799","20220822060000","1559","0","臺南市","新化區","120.300","23.035","1442"
"957","136800","20220822060000","1148","0","臺南市","東區","120.215","22.975","957"
"1168","136801","20220822060000","608","3","臺南市","東區","120.230","22.985","1168"
"2322","136802","20220822060000","1597","2","臺南市","東區","120.230","22.975","2322"
"81","136803","20220822060000","220","0","臺南市","東區","120.225","22.975","-999"
"560","136804","20220822060000","255","3","臺南市","東區","120.230","22.970","560"
"1261","136805","20220822060000","1105","1","臺南市","東區","120.230","22.965","1261"
"558","136806","20220822060000","412","2","臺南市","南區","120.185","22.975","558"
"813","136808","20220822060000","832","0","臺南市","南區","120.210","22.970","813"
"721","136809","20220822060000","514","2","臺南市","東區","120.215","22.970","721"
"25","136812","20220822060000","286","0","臺南市","仁德區","120.245","22.955","25"
"239","136813","20220822060000","179","2","臺南市","仁德區","120.240","22.960","239"
"192","136814","20220822060000","98","3","臺南市","仁德區","120.245","22.960","192"
"321","136816","20220822060000","666","0","臺南市","仁德區","120.255","22.960","321"
"512","136817","20220822060000","431","1","臺南市","仁德區","120.240","22.965","512"
"38","136820","20220822060000","48","0","臺南市","仁德區","120.240","22.970","-999"
