"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1368
"南投縣","仁愛鄉",NA,3287
"南投縣","信義鄉",NA,3141
"南投縣","南投市",NA,18925
"南投縣","名間鄉",NA,5244
"南投縣","國姓鄉",NA,1864
"南投縣","埔里鎮",NA,12771
"南投縣","水里鄉",NA,1778
"南投縣","竹山鎮",NA,7726
"南投縣","草屯鎮",NA,17278
"南投縣","集集鎮",NA,1081
"南投縣","魚池鄉",NA,1263
"南投縣","鹿谷鄉",NA,1722
"台中市","中區",NA,3274
"台中市","北區",NA,29561
"台中市","北屯區",NA,54006
"台中市","南區",NA,25992
"台中市","南屯區",NA,34783
"台中市","后里區",NA,9303
"台中市","和平區",NA,1594
"台中市","外埔區",NA,6144
"台中市","大安區",NA,3255
"台中市","大甲區",NA,14269
"台中市","大肚區",NA,11388
"台中市","大里區",NA,43380
"台中市","大雅區",NA,21259
"台中市","太平區",NA,40283
"台中市","新社區",NA,2690
"台中市","東勢區",NA,7073
"台中市","東區",NA,15733
"台中市","梧棲區",NA,14532
"台中市","沙鹿區",NA,22252
"台中市","清水區",NA,17895
"台中市","潭子區",NA,21283
"台中市","烏日區",NA,16887
"台中市","石岡區",NA,2107
"台中市","神岡區",NA,13290
"台中市","西區",NA,20718
"台中市","西屯區",NA,50017
"台中市","豐原區",NA,29710
"台中市","霧峰區",NA,13669
"台中市","龍井區",NA,16518
"台北市","中山區",NA,43110
"台北市","中正區",NA,22555
"台北市","信義區",NA,42263
"台北市","內湖區",NA,50002
"台北市","北投區",NA,48074
"台北市","南港區",NA,24425
"台北市","士林區",NA,48838
"台北市","大同區",NA,24186
"台北市","大安區",NA,40516
"台北市","文山區",NA,49195
"台北市","松山區",NA,31664
"台北市","萬華區",NA,41535
"台南市","七股區",NA,2626
"台南市","下營區",NA,3045
"台南市","中西區",NA,12152
"台南市","仁德區",NA,16558
"台南市","佳里區",NA,8893
"台南市","六甲區",NA,3485
"台南市","北區",NA,23601
"台南市","北門區",NA,803
"台南市","南化區",NA,735
"台南市","南區",NA,23540
"台南市","善化區",NA,9879
"台南市","大內區",NA,1007
"台南市","學甲區",NA,3110
"台南市","安南區",NA,38510
"台南市","安定區",NA,5293
"台南市","安平區",NA,12037
"台南市","官田區",NA,3441
"台南市","將軍區",NA,1869
"台南市","山上區",NA,1450
"台南市","左鎮區",NA,498
"台南市","後壁區",NA,2750
"台南市","新化區",NA,7944
"台南市","新市區",NA,8512
"台南市","新營區",NA,12827
"台南市","東區",NA,30262
"台南市","東山區",NA,1936
"台南市","柳營區",NA,3685
"台南市","楠西區",NA,847
"台南市","歸仁區",NA,13311
"台南市","永康區",NA,52562
"台南市","玉井區",NA,1879
"台南市","白河區",NA,3209
"台南市","西港區",NA,3836
"台南市","關廟區",NA,6629
"台南市","鹽水區",NA,3705
"台南市","麻豆區",NA,6740
"台南市","龍崎區",NA,290
"台東縣","卑南鄉",NA,3193
