"縣市","鄉鎮","Sum_Local.x"
"南投縣","仁愛鄉",2
"南投縣","信義鄉",3
"南投縣","南投市",9
"南投縣","國姓鄉",5
"南投縣","埔里鎮",13
"南投縣","竹山鎮",7
"南投縣","草屯鎮",18
"南投縣","魚池鄉",3
"南投縣","鹿谷鄉",3
"台中市","中區",2
"台中市","北區",84
"台中市","北屯區",175
"台中市","南區",40
"台中市","南屯區",94
"台中市","后里區",11
"台中市","和平區",1
"台中市","外埔區",11
"台中市","大安區",4
"台中市","大甲區",18
"台中市","大肚區",11
"台中市","大里區",40
"台中市","大雅區",16
"台中市","太平區",42
"台中市","東勢區",1
"台中市","東區",22
"台中市","梧棲區",11
"台中市","沙鹿區",31
"台中市","清水區",9
"台中市","潭子區",16
"台中市","烏日區",16
"台中市","石岡區",2
"台中市","神岡區",23
"台中市","西區",64
"台中市","西屯區",175
"台中市","豐原區",55
"台中市","霧峰區",10
"台中市","龍井區",15
"台北市","中山區",611
"台北市","中正區",282
"台北市","信義區",490
"台北市","內湖區",373
"台北市","北投區",382
"台北市","南港區",244
"台北市","士林區",448
"台北市","大同區",193
"台北市","大安區",540
"台北市","文山區",464
"台北市","松山區",313
"台北市","萬華區",699
"台南市","七股區",2
"台南市","下營區",2
"台南市","中西區",18
"台南市","仁德區",14
"台南市","佳里區",1
"台南市","六甲區",5
"台南市","北區",35
"台南市","北門區",1
"台南市","南化區",1
"台南市","南區",10
"台南市","善化區",1
"台南市","安南區",22
"台南市","安定區",8
"台南市","安平區",11
"台南市","官田區",1
"台南市","將軍區",1
"台南市","山上區",1
"台南市","左鎮區",1
"台南市","後壁區",1
"台南市","新化區",6
"台南市","新市區",5
"台南市","新營區",8
"台南市","東區",25
"台南市","東山區",6
"台南市","柳營區",2
"台南市","歸仁區",12
"台南市","永康區",71
"台南市","玉井區",2
"台南市","白河區",7
"台南市","關廟區",5
"台南市","鹽水區",2
"台南市","麻豆區",2
"台南市","龍崎區",1
"台東縣","卑南鄉",6
"台東縣","台東市",36
