"縣市","鄉鎮","Sum_Local.x"
"台中市","西屯區",1
"台北市","中山區",2
"台北市","中正區",6
"台北市","信義區",1
"台北市","士林區",2
"台北市","大同區",1
"台北市","大安區",1
"台北市","文山區",4
"台北市","松山區",4
"台北市","萬華區",12
"基隆市","中山區",1
"宜蘭縣","宜蘭市",1
"彰化縣","埤頭鄉",1
"彰化縣","社頭鄉",1
"新北市","三重區",4
"新北市","中和區",6
"新北市","土城區",1
"新北市","新店區",6
"新北市","新莊區",2
"新北市","板橋區",11
"新北市","樹林區",1
"新北市","永和區",3
"新北市","蘆洲區",2
"新竹縣","湖口鄉",2
"新竹縣","竹東鎮",1
"新竹縣","關西鎮",1
"桃園市","中壢區",1
"桃園市","八德區",1
"桃園市","平鎮區",2
"桃園市","桃園區",2
"桃園市","龍潭區",4
"苗栗縣","竹南鎮",3
"高雄市","左營區",1
"高雄市","燕巢區",1
