"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",29
"南投縣","仁愛鄉",93
"南投縣","信義鄉",50
"南投縣","南投市",1034
"南投縣","名間鄉",209
"南投縣","國姓鄉",56
"南投縣","埔里鎮",325
"南投縣","水里鄉",41
"南投縣","竹山鎮",257
"南投縣","草屯鎮",530
"南投縣","集集鎮",19
"南投縣","魚池鄉",17
"南投縣","鹿谷鄉",47
"台中市","中區",153
"台中市","北區",1675
"台中市","北屯區",3196
"台中市","南區",1484
"台中市","南屯區",2278
"台中市","后里區",280
"台中市","和平區",56
"台中市","外埔區",192
"台中市","大安區",103
"台中市","大甲區",708
"台中市","大肚區",504
"台中市","大里區",2981
"台中市","大雅區",900
"台中市","太平區",3109
"台中市","新社區",81
"台中市","東勢區",268
"台中市","東區",802
"台中市","梧棲區",833
"台中市","沙鹿區",1084
"台中市","清水區",796
"台中市","潭子區",1233
"台中市","烏日區",925
"台中市","石岡區",45
"台中市","神岡區",521
"台中市","西區",1099
"台中市","西屯區",4395
"台中市","豐原區",1605
"台中市","霧峰區",819
"台中市","龍井區",872
"台北市","中山區",2121
"台北市","中正區",922
"台北市","信義區",2388
"台北市","內湖區",4248
"台北市","北投區",2762
"台北市","南港區",1000
"台北市","士林區",2483
"台北市","大同區",916
"台北市","大安區",2371
"台北市","文山區",2029
"台北市","松山區",1779
"台北市","萬華區",1739
"台南市","七股區",63
"台南市","下營區",106
"台南市","中西區",393
"台南市","仁德區",729
"台南市","佳里區",381
"台南市","六甲區",113
"台南市","北區",1167
"台南市","北門區",17
"台南市","南化區",14
"台南市","南區",1088
"台南市","善化區",459
"台南市","大內區",25
"台南市","學甲區",83
"台南市","安南區",2390
"台南市","安定區",184
"台南市","安平區",402
"台南市","官田區",132
"台南市","將軍區",64
"台南市","山上區",40
"台南市","左鎮區",16
"台南市","後壁區",75
"台南市","新化區",418
"台南市","新市區",520
"台南市","新營區",743
"台南市","東區",1399
"台南市","東山區",45
"台南市","柳營區",109
"台南市","楠西區",23
"台南市","歸仁區",419
"台南市","永康區",3494
"台南市","玉井區",60
"台南市","白河區",75
"台南市","西港區",140
"台南市","關廟區",251
"台南市","鹽水區",96
"台南市","麻豆區",293
"台南市","龍崎區",6
"台東縣","卑南鄉",99
"台東縣","台東市",1474
"台東縣","大武鄉",27
"台東縣","太麻里鄉",46
"台東縣","延平鄉",21
"台東縣","成功鎮",49
"台東縣","東河鄉",22
"台東縣","池上鄉",25
"台東縣","海端鄉",25
"台東縣","綠島鄉",22
"台東縣","蘭嶼鄉",20
"台東縣","達仁鄉",21
"台東縣","金峰鄉",6
"台東縣","長濱鄉",21
"台東縣","關山鎮",21
"台東縣","鹿野鄉",26
"嘉義市","東區",683
"嘉義市","西區",991
"嘉義縣","中埔鄉",231
"嘉義縣","六腳鄉",52
"嘉義縣","大埔鄉",9
"嘉義縣","大林鎮",203
"嘉義縣","太保市",213
"嘉義縣","布袋鎮",95
"嘉義縣","新港鄉",71
"嘉義縣","朴子市",220
"嘉義縣","東石鄉",36
"嘉義縣","梅山鄉",19
"嘉義縣","民雄鄉",604
"嘉義縣","水上鄉",261
"嘉義縣","溪口鄉",26
"嘉義縣","番路鄉",36
"嘉義縣","竹崎鄉",94
"嘉義縣","義竹鄉",23
"嘉義縣","阿里山鄉",16
"嘉義縣","鹿草鄉",74
"基隆市","七堵區",398
"基隆市","中山區",317
"基隆市","中正區",423
"基隆市","仁愛區",353
"基隆市","信義區",409
"基隆市","安樂區",882
"基隆市","暖暖區",260
"宜蘭縣","三星鄉",86
"宜蘭縣","五結鄉",196
"宜蘭縣","冬山鄉",312
"宜蘭縣","南澳鄉",33
"宜蘭縣","員山鄉",147
"宜蘭縣","壯圍鄉",73
"宜蘭縣","大同鄉",32
"宜蘭縣","宜蘭市",734
"宜蘭縣","礁溪鄉",155
"宜蘭縣","羅東鎮",550
"宜蘭縣","蘇澳鎮",333
"宜蘭縣","頭城鎮",111
"屏東縣","三地門鄉",44
"屏東縣","九如鄉",131
"屏東縣","佳冬鄉",63
"屏東縣","來義鄉",38
"屏東縣","內埔鄉",454
"屏東縣","南州鄉",46
"屏東縣","屏東市",2194
"屏東縣","崁頂鄉",65
"屏東縣","恆春鎮",244
"屏東縣","新園鄉",279
"屏東縣","新埤鄉",22
"屏東縣","春日鄉",33
"屏東縣","東港鎮",553
"屏東縣","枋寮鄉",101
"屏東縣","枋山鄉",5
"屏東縣","林邊鄉",94
"屏東縣","泰武鄉",68
"屏東縣","滿州鄉",17
"屏東縣","潮州鎮",532
"屏東縣","牡丹鄉",23
"屏東縣","獅子鄉",20
"屏東縣","琉球鄉",22
"屏東縣","瑪家鄉",60
"屏東縣","竹田鄉",42
"屏東縣","萬丹鄉",401
"屏東縣","萬巒鄉",104
"屏東縣","車城鄉",25
"屏東縣","里港鄉",169
"屏東縣","長治鄉",195
"屏東縣","霧台鄉",7
"屏東縣","高樹鄉",81
"屏東縣","鹽埔鄉",178
"屏東縣","麟洛鄉",36
"彰化縣","二林鎮",353
"彰化縣","二水鄉",54
"彰化縣","伸港鄉",256
"彰化縣","北斗鎮",153
"彰化縣","和美鎮",689
"彰化縣","員林市",943
"彰化縣","埔心鄉",159
"彰化縣","埔鹽鄉",67
"彰化縣","埤頭鄉",92
"彰化縣","大城鄉",78
"彰化縣","大村鄉",333
"彰化縣","彰化市",2052
"彰化縣","永靖鄉",170
"彰化縣","溪州鄉",95
"彰化縣","溪湖鎮",215
"彰化縣","田中鎮",178
"彰化縣","田尾鄉",106
"彰化縣","社頭鄉",178
"彰化縣","福興鄉",289
"彰化縣","秀水鄉",154
"彰化縣","竹塘鄉",29
"彰化縣","線西鄉",95
"彰化縣","芬園鄉",88
"彰化縣","花壇鄉",241
"彰化縣","芳苑鄉",115
"彰化縣","鹿港鎮",842
"新北市","三峽區",925
"新北市","三芝區",69
"新北市","三重區",11048
"新北市","中和區",9595
"新北市","五股區",969
"新北市","八里區",255
"新北市","土城區",3554
"新北市","坪林區",10
"新北市","平溪區",12
"新北市","新店區",3948
"新北市","新莊區",8463
"新北市","板橋區",11246
"新北市","林口區",1122
"新北市","樹林區",2041
"新北市","永和區",3273
"新北市","汐止區",4342
"新北市","泰山區",668
"新北市","淡水區",1824
"新北市","深坑區",115
"新北市","烏來區",5
"新北市","瑞芳區",239
"新北市","石碇區",17
"新北市","石門區",17
"新北市","萬里區",109
"新北市","蘆洲區",2733
"新北市","貢寮區",10
"新北市","金山區",79
"新北市","雙溪區",16
"新北市","鶯歌區",710
"新竹市","北區",1792
"新竹市","東區",3452
"新竹市","香山區",745
"新竹縣","五峰鄉",24
"新竹縣","北埔鄉",30
"新竹縣","寶山鄉",96
"新竹縣","尖石鄉",73
"新竹縣","峨眉鄉",6
"新竹縣","新埔鎮",206
"新竹縣","新豐鄉",450
"新竹縣","橫山鄉",54
"新竹縣","湖口鄉",1339
"新竹縣","竹北市",2501
"新竹縣","竹東鎮",1040
"新竹縣","芎林鄉",148
"新竹縣","關西鎮",167
"桃園市","中壢區",6911
"桃園市","八德區",2365
"桃園市","大園區",594
"桃園市","大溪區",1247
"桃園市","平鎮區",2830
"桃園市","復興區",117
"桃園市","新屋區",226
"桃園市","桃園區",7641
"桃園市","楊梅區",2063
"桃園市","蘆竹區",1778
"桃園市","觀音區",561
"桃園市","龍潭區",2035
"桃園市","龜山區",2568
"澎湖縣","七美鄉",16
"澎湖縣","望安鄉",6
"澎湖縣","湖西鄉",28
"澎湖縣","白沙鄉",11
"澎湖縣","西嶼鄉",6
"澎湖縣","馬公市",282
"花蓮縣","光復鄉",52
"花蓮縣","卓溪鄉",45
"花蓮縣","吉安鄉",1106
"花蓮縣","壽豐鄉",157
"花蓮縣","富里鄉",34
"花蓮縣","新城鄉",192
"花蓮縣","玉里鎮",285
"花蓮縣","瑞穗鄉",48
"花蓮縣","秀林鄉",169
"花蓮縣","花蓮市",1268
"花蓮縣","萬榮鄉",43
"花蓮縣","豐濱鄉",16
"花蓮縣","鳳林鎮",33
"苗栗縣","三灣鄉",18
"苗栗縣","三義鄉",43
"苗栗縣","公館鄉",65
"苗栗縣","卓蘭鎮",44
"苗栗縣","南庄鄉",23
"苗栗縣","大湖鄉",11
"苗栗縣","後龍鎮",113
"苗栗縣","泰安鄉",20
"苗栗縣","獅潭鄉",12
"苗栗縣","竹南鎮",750
"苗栗縣","苑裡鎮",287
"苗栗縣","苗栗市",385
"苗栗縣","西湖鄉",10
"苗栗縣","通霄鎮",172
"苗栗縣","造橋鄉",84
"苗栗縣","銅鑼鄉",41
"苗栗縣","頭份市",1010
"苗栗縣","頭屋鄉",31
"連江縣","北竿鄉",2
"連江縣","南竿鄉",19
"連江縣","東引鄉",9
"金門縣","烈嶼鄉",12
"金門縣","金城鎮",52
"金門縣","金寧鄉",35
"金門縣","金沙鎮",27
"金門縣","金湖鎮",53
"雲林縣","二崙鄉",33
"雲林縣","元長鄉",53
"雲林縣","北港鎮",131
