"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,756
"南投縣","仁愛鄉",NA,2069
"南投縣","信義鄉",NA,1887
"南投縣","南投市",NA,11019
"南投縣","名間鄉",NA,3013
"南投縣","國姓鄉",NA,1024
"南投縣","埔里鎮",NA,6902
"南投縣","水里鄉",NA,903
"南投縣","竹山鎮",NA,4555
"南投縣","草屯鎮",NA,9176
"南投縣","集集鎮",NA,519
"南投縣","魚池鄉",NA,636
"南投縣","鹿谷鄉",NA,977
"台中市","中區",NA,2284
"台中市","北區",NA,18285
"台中市","北屯區",NA,30837
"台中市","南區",NA,14818
"台中市","南屯區",NA,19840
"台中市","后里區",NA,5307
"台中市","和平區",NA,967
"台中市","外埔區",NA,3462
"台中市","大安區",NA,1929
"台中市","大甲區",NA,8493
"台中市","大肚區",NA,7077
"台中市","大里區",NA,26808
"台中市","大雅區",NA,12702
"台中市","太平區",NA,25259
"台中市","新社區",NA,1531
"台中市","東勢區",NA,3927
"台中市","東區",NA,9795
"台中市","梧棲區",NA,9863
"台中市","沙鹿區",NA,13826
"台中市","清水區",NA,10851
"台中市","潭子區",NA,12585
"台中市","烏日區",NA,10429
"台中市","石岡區",NA,1136
"台中市","神岡區",NA,8045
"台中市","西區",NA,12457
"台中市","西屯區",NA,30351
"台中市","豐原區",NA,17428
"台中市","霧峰區",NA,8745
"台中市","龍井區",NA,10063
"台北市","中山區",NA,29976
"台北市","中正區",NA,15646
"台北市","信義區",NA,30367
"台北市","內湖區",NA,34235
"台北市","北投區",NA,35389
"台北市","南港區",NA,17424
"台北市","士林區",NA,34883
"台北市","大同區",NA,18018
"台北市","大安區",NA,28297
"台北市","文山區",NA,35019
"台北市","松山區",NA,22103
"台北市","萬華區",NA,33639
"台南市","七股區",NA,1636
"台南市","下營區",NA,1696
"台南市","中西區",NA,7541
"台南市","仁德區",NA,9905
"台南市","佳里區",NA,5123
"台南市","六甲區",NA,1859
"台南市","北區",NA,14415
"台南市","北門區",NA,429
"台南市","南化區",NA,395
"台南市","南區",NA,14358
"台南市","善化區",NA,5899
"台南市","大內區",NA,597
"台南市","學甲區",NA,1729
"台南市","安南區",NA,24032
"台南市","安定區",NA,3246
"台南市","安平區",NA,7169
"台南市","官田區",NA,1895
"台南市","將軍區",NA,871
"台南市","山上區",NA,818
"台南市","左鎮區",NA,353
"台南市","後壁區",NA,1456
"台南市","新化區",NA,5119
"台南市","新市區",NA,5318
"台南市","新營區",NA,7362
"台南市","東區",NA,18001
"台南市","東山區",NA,1059
"台南市","柳營區",NA,2217
"台南市","楠西區",NA,462
"台南市","歸仁區",NA,7880
"台南市","永康區",NA,32329
"台南市","玉井區",NA,983
"台南市","白河區",NA,1682
"台南市","西港區",NA,2265
