"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",13
"南投縣","仁愛鄉",24
"南投縣","信義鄉",35
"南投縣","南投市",147
"南投縣","名間鄉",45
"南投縣","國姓鄉",7
"南投縣","埔里鎮",129
"南投縣","水里鄉",4
"南投縣","竹山鎮",90
"南投縣","草屯鎮",173
"南投縣","集集鎮",7
"南投縣","魚池鄉",7
"南投縣","鹿谷鄉",18
"台中市","中區",49
"台中市","北區",1102
"台中市","北屯區",1707
"台中市","南區",579
"台中市","南屯區",1013
"台中市","后里區",177
"台中市","和平區",10
"台中市","外埔區",48
"台中市","大安區",28
"台中市","大甲區",204
"台中市","大肚區",198
"台中市","大里區",871
"台中市","大雅區",442
"台中市","太平區",892
"台中市","新社區",30
"台中市","東勢區",96
"台中市","東區",307
"台中市","梧棲區",280
"台中市","沙鹿區",601
"台中市","清水區",356
"台中市","潭子區",425
"台中市","烏日區",283
"台中市","石岡區",18
"台中市","神岡區",204
"台中市","西區",491
"台中市","西屯區",1986
"台中市","豐原區",474
"台中市","霧峰區",308
"台中市","龍井區",274
"台北市","中山區",3233
"台北市","中正區",1790
"台北市","信義區",3205
"台北市","內湖區",3620
"台北市","北投區",4281
"台北市","南港區",1261
"台北市","士林區",4290
"台北市","大同區",1777
"台北市","大安區",4262
"台北市","文山區",3753
"台北市","松山區",2819
"台北市","萬華區",3714
"台南市","七股區",24
"台南市","下營區",32
"台南市","中西區",221
"台南市","仁德區",212
"台南市","佳里區",56
"台南市","六甲區",25
"台南市","北區",332
"台南市","北門區",5
"台南市","南化區",2
"台南市","南區",429
"台南市","善化區",96
"台南市","大內區",10
"台南市","學甲區",24
"台南市","安南區",585
"台南市","安定區",38
"台南市","安平區",263
"台南市","官田區",27
"台南市","將軍區",12
"台南市","山上區",13
"台南市","左鎮區",9
"台南市","後壁區",23
"台南市","新化區",110
"台南市","新市區",102
"台南市","新營區",121
"台南市","東區",453
"台南市","東山區",34
"台南市","柳營區",20
"台南市","楠西區",6
"台南市","歸仁區",133
"台南市","永康區",1018
"台南市","玉井區",12
"台南市","白河區",23
"台南市","西港區",16
"台南市","關廟區",74
"台南市","鹽水區",31
"台南市","麻豆區",42
"台南市","龍崎區",9
"台東縣","卑南鄉",22
"台東縣","台東市",324
"台東縣","大武鄉",5
"台東縣","太麻里鄉",14
"台東縣","延平鄉",4
"台東縣","成功鎮",12
"台東縣","東河鄉",20
"台東縣","池上鄉",21
"台東縣","海端鄉",15
"台東縣","綠島鄉",5
"台東縣","蘭嶼鄉",37
"台東縣","達仁鄉",4
"台東縣","金峰鄉",15
"台東縣","長濱鄉",17
"台東縣","關山鎮",13
"台東縣","鹿野鄉",8
"嘉義市","東區",150
"嘉義市","西區",230
"嘉義縣","中埔鄉",36
"嘉義縣","六腳鄉",11
"嘉義縣","大埔鄉",2
"嘉義縣","大林鎮",43
"嘉義縣","太保市",35
"嘉義縣","布袋鎮",34
"嘉義縣","新港鄉",14
"嘉義縣","朴子市",47
"嘉義縣","東石鄉",12
"嘉義縣","梅山鄉",13
"嘉義縣","民雄鄉",91
"嘉義縣","水上鄉",107
"嘉義縣","溪口鄉",10
"嘉義縣","番路鄉",7
"嘉義縣","竹崎鄉",37
"嘉義縣","義竹鄉",4
"嘉義縣","阿里山鄉",4
"嘉義縣","鹿草鄉",18
"基隆市","七堵區",629
"基隆市","中山區",552
"基隆市","中正區",756
"基隆市","仁愛區",420
"基隆市","信義區",650
"基隆市","安樂區",1108
"基隆市","暖暖區",378
"宜蘭縣","三星鄉",111
"宜蘭縣","五結鄉",253
"宜蘭縣","冬山鄉",268
"宜蘭縣","南澳鄉",51
"宜蘭縣","員山鄉",300
"宜蘭縣","壯圍鄉",154
"宜蘭縣","大同鄉",39
"宜蘭縣","宜蘭市",1050
"宜蘭縣","礁溪鄉",322
"宜蘭縣","羅東鎮",479
"宜蘭縣","蘇澳鎮",309
"宜蘭縣","頭城鎮",204
"屏東縣","三地門鄉",34
"屏東縣","九如鄉",51
"屏東縣","佳冬鄉",5
"屏東縣","來義鄉",30
"屏東縣","內埔鄉",181
"屏東縣","南州鄉",15
"屏東縣","屏東市",819
"屏東縣","崁頂鄉",6
"屏東縣","恆春鎮",98
"屏東縣","新園鄉",94
"屏東縣","新埤鄉",4
"屏東縣","春日鄉",9
"屏東縣","東港鎮",144
"屏東縣","枋寮鄉",21
"屏東縣","枋山鄉",3
"屏東縣","林邊鄉",22
"屏東縣","泰武鄉",13
"屏東縣","滿州鄉",1
"屏東縣","潮州鎮",85
"屏東縣","牡丹鄉",6
"屏東縣","獅子鄉",16
"屏東縣","琉球鄉",13
"屏東縣","瑪家鄉",24
"屏東縣","竹田鄉",22
"屏東縣","萬丹鄉",132
"屏東縣","萬巒鄉",24
"屏東縣","車城鄉",17
"屏東縣","里港鄉",45
"屏東縣","長治鄉",62
"屏東縣","霧台鄉",2
"屏東縣","高樹鄉",39
"屏東縣","鹽埔鄉",44
"屏東縣","麟洛鄉",12
"彰化縣","二林鎮",70
"彰化縣","二水鄉",14
"彰化縣","伸港鄉",76
"彰化縣","北斗鎮",76
"彰化縣","和美鎮",249
"彰化縣","員林市",253
"彰化縣","埔心鄉",65
"彰化縣","埔鹽鄉",28
"彰化縣","埤頭鄉",40
"彰化縣","大城鄉",17
"彰化縣","大村鄉",65
"彰化縣","彰化市",664
"彰化縣","永靖鄉",38
"彰化縣","溪州鄉",61
"彰化縣","溪湖鎮",59
"彰化縣","田中鎮",41
"彰化縣","田尾鄉",30
"彰化縣","社頭鄉",45
"彰化縣","福興鄉",44
"彰化縣","秀水鄉",57
"彰化縣","竹塘鄉",8
"彰化縣","線西鄉",36
"彰化縣","芬園鄉",28
"彰化縣","花壇鄉",133
"彰化縣","芳苑鄉",33
"彰化縣","鹿港鎮",198
"新北市","三峽區",1734
"新北市","三芝區",69
"新北市","三重區",13241
"新北市","中和區",14155
"新北市","五股區",2563
"新北市","八里區",310
"新北市","土城區",6327
"新北市","坪林區",6
"新北市","平溪區",13
"新北市","新店區",5816
"新北市","新莊區",10003
"新北市","板橋區",24025
"新北市","林口區",1136
"新北市","樹林區",4336
"新北市","永和區",4702
"新北市","汐止區",3994
"新北市","泰山區",1089
"新北市","淡水區",2438
"新北市","深坑區",240
"新北市","烏來區",26
"新北市","瑞芳區",451
"新北市","石碇區",15
"新北市","石門區",25
"新北市","萬里區",126
"新北市","蘆洲區",4366
"新北市","貢寮區",24
"新北市","金山區",136
"新北市","雙溪區",27
"新北市","鶯歌區",1494
"新竹市","北區",667
"新竹市","東區",2098
"新竹市","香山區",388
"新竹縣","五峰鄉",21
"新竹縣","北埔鄉",22
"新竹縣","寶山鄉",98
