"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",20
"南投縣","仁愛鄉",40
"南投縣","信義鄉",37
"南投縣","南投市",267
"南投縣","名間鄉",62
"南投縣","國姓鄉",20
"南投縣","埔里鎮",176
"南投縣","水里鄉",20
"南投縣","竹山鎮",119
"南投縣","草屯鎮",227
"南投縣","集集鎮",5
"南投縣","魚池鄉",9
"南投縣","鹿谷鄉",24
"台中市","中區",42
"台中市","北區",622
"台中市","北屯區",1077
"台中市","南區",517
"台中市","南屯區",754
"台中市","后里區",115
"台中市","和平區",15
"台中市","外埔區",84
"台中市","大安區",42
"台中市","大甲區",253
"台中市","大肚區",124
"台中市","大里區",726
"台中市","大雅區",315
"台中市","太平區",691
"台中市","新社區",31
"台中市","東勢區",116
"台中市","東區",195
"台中市","梧棲區",228
"台中市","沙鹿區",387
"台中市","清水區",247
"台中市","潭子區",438
"台中市","烏日區",257
"台中市","石岡區",27
"台中市","神岡區",163
"台中市","西區",366
"台中市","西屯區",1078
"台中市","豐原區",520
"台中市","霧峰區",171
"台中市","龍井區",209
"台北市","中山區",778
"台北市","中正區",368
"台北市","信義區",658
"台北市","內湖區",931
"台北市","北投區",765
"台北市","南港區",332
"台北市","士林區",778
"台北市","大同區",277
"台北市","大安區",638
"台北市","文山區",650
"台北市","松山區",565
"台北市","萬華區",494
"台南市","七股區",29
"台南市","下營區",27
"台南市","中西區",203
"台南市","仁德區",203
"台南市","佳里區",149
"台南市","六甲區",55
"台南市","北區",387
"台南市","北門區",11
"台南市","南化區",9
"台南市","南區",286
"台南市","善化區",172
"台南市","大內區",11
"台南市","學甲區",52
"台南市","安南區",571
"台南市","安定區",48
"台南市","安平區",159
"台南市","官田區",47
"台南市","將軍區",22
"台南市","山上區",6
"台南市","左鎮區",6
"台南市","後壁區",44
"台南市","新化區",106
"台南市","新市區",77
"台南市","新營區",203
"台南市","東區",494
"台南市","東山區",30
"台南市","柳營區",56
"台南市","楠西區",15
"台南市","歸仁區",194
"台南市","永康區",931
"台南市","玉井區",37
"台南市","白河區",44
"台南市","西港區",38
"台南市","關廟區",50
"台南市","鹽水區",49
"台南市","麻豆區",62
"台南市","龍崎區",9
"台東縣","卑南鄉",53
"台東縣","台東市",458
"台東縣","大武鄉",16
"台東縣","太麻里鄉",19
"台東縣","延平鄉",18
"台東縣","成功鎮",33
"台東縣","東河鄉",20
"台東縣","池上鄉",17
"台東縣","海端鄉",11
"台東縣","綠島鄉",11
"台東縣","蘭嶼鄉",47
"台東縣","達仁鄉",9
"台東縣","金峰鄉",17
"台東縣","長濱鄉",6
"台東縣","關山鎮",11
"台東縣","鹿野鄉",34
"嘉義市","東區",293
"嘉義市","西區",463
"嘉義縣","中埔鄉",92
"嘉義縣","六腳鄉",32
"嘉義縣","大埔鄉",1
"嘉義縣","大林鎮",75
"嘉義縣","太保市",117
"嘉義縣","布袋鎮",49
"嘉義縣","新港鄉",62
"嘉義縣","朴子市",99
"嘉義縣","東石鄉",21
"嘉義縣","梅山鄉",33
"嘉義縣","民雄鄉",223
"嘉義縣","水上鄉",104
"嘉義縣","溪口鄉",26
"嘉義縣","番路鄉",10
"嘉義縣","竹崎鄉",77
"嘉義縣","義竹鄉",16
"嘉義縣","阿里山鄉",18
"嘉義縣","鹿草鄉",23
"基隆市","七堵區",87
"基隆市","中山區",56
"基隆市","中正區",63
"基隆市","仁愛區",64
"基隆市","信義區",126
"基隆市","安樂區",205
"基隆市","暖暖區",60
"宜蘭縣","三星鄉",32
"宜蘭縣","五結鄉",80
"宜蘭縣","冬山鄉",129
"宜蘭縣","南澳鄉",10
"宜蘭縣","員山鄉",83
"宜蘭縣","壯圍鄉",41
"宜蘭縣","大同鄉",16
"宜蘭縣","宜蘭市",253
"宜蘭縣","礁溪鄉",88
"宜蘭縣","羅東鎮",245
"宜蘭縣","蘇澳鎮",125
"宜蘭縣","頭城鎮",84
"屏東縣","三地門鄉",9
"屏東縣","九如鄉",43
"屏東縣","佳冬鄉",42
"屏東縣","來義鄉",23
"屏東縣","內埔鄉",190
"屏東縣","南州鄉",30
"屏東縣","屏東市",876
"屏東縣","崁頂鄉",25
"屏東縣","恆春鎮",86
"屏東縣","新園鄉",52
"屏東縣","新埤鄉",11
"屏東縣","春日鄉",11
"屏東縣","東港鎮",117
"屏東縣","枋寮鄉",40
"屏東縣","枋山鄉",3
"屏東縣","林邊鄉",36
"屏東縣","泰武鄉",26
"屏東縣","滿州鄉",12
"屏東縣","潮州鎮",165
"屏東縣","牡丹鄉",6
