"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1256
"南投縣","仁愛鄉",NA,3119
"南投縣","信義鄉",NA,3016
"南投縣","南投市",NA,17419
"南投縣","名間鄉",NA,4845
"南投縣","國姓鄉",NA,1723
"南投縣","埔里鎮",NA,12058
"南投縣","水里鄉",NA,1564
"南投縣","竹山鎮",NA,7173
"南投縣","草屯鎮",NA,15981
"南投縣","集集鎮",NA,971
"南投縣","魚池鄉",NA,1156
"南投縣","鹿谷鄉",NA,1584
"台中市","中區",NA,3102
"台中市","北區",NA,27484
"台中市","北屯區",NA,49451
"台中市","南區",NA,23763
"台中市","南屯區",NA,31912
"台中市","后里區",NA,8623
"台中市","和平區",NA,1421
"台中市","外埔區",NA,5727
"台中市","大安區",NA,3080
"台中市","大甲區",NA,13324
"台中市","大肚區",NA,10640
"台中市","大里區",NA,40639
"台中市","大雅區",NA,19728
"台中市","太平區",NA,37675
"台中市","新社區",NA,2499
"台中市","東勢區",NA,6624
"台中市","東區",NA,14559
"台中市","梧棲區",NA,13712
"台中市","沙鹿區",NA,20691
"台中市","清水區",NA,16686
"台中市","潭子區",NA,19721
"台中市","烏日區",NA,15777
"台中市","石岡區",NA,1935
"台中市","神岡區",NA,12319
"台中市","西區",NA,19026
"台中市","西屯區",NA,46166
"台中市","豐原區",NA,27477
"台中市","霧峰區",NA,12904
"台中市","龍井區",NA,15475
"台北市","中山區",NA,40145
"台北市","中正區",NA,21034
"台北市","信義區",NA,39524
"台北市","內湖區",NA,46181
"台北市","北投區",NA,45141
"台北市","南港區",NA,22832
"台北市","士林區",NA,45422
"台北市","大同區",NA,22742
"台北市","大安區",NA,37447
"台北市","文山區",NA,45729
"台北市","松山區",NA,29578
"台北市","萬華區",NA,39785
"台南市","七股區",NA,2463
"台南市","下營區",NA,2805
"台南市","中西區",NA,11245
"台南市","仁德區",NA,15332
"台南市","佳里區",NA,8170
"台南市","六甲區",NA,3205
"台南市","北區",NA,21820
"台南市","北門區",NA,719
"台南市","南化區",NA,684
"台南市","南區",NA,21929
"台南市","善化區",NA,9146
"台南市","大內區",NA,932
"台南市","學甲區",NA,2810
"台南市","安南區",NA,35877
"台南市","安定區",NA,4918
"台南市","安平區",NA,11090
"台南市","官田區",NA,3244
"台南市","將軍區",NA,1700
"台南市","山上區",NA,1381
"台南市","左鎮區",NA,475
"台南市","後壁區",NA,2492
"台南市","新化區",NA,7489
"台南市","新市區",NA,7913
"台南市","新營區",NA,11624
"台南市","東區",NA,27939
"台南市","東山區",NA,1783
"台南市","柳營區",NA,3441
"台南市","楠西區",NA,816
"台南市","歸仁區",NA,12432
"台南市","永康區",NA,48434
"台南市","玉井區",NA,1820
"台南市","白河區",NA,2993
"台南市","西港區",NA,3558
"台南市","關廟區",NA,6305
"台南市","鹽水區",NA,3333
"台南市","麻豆區",NA,6207
"台南市","龍崎區",NA,282
"台東縣","卑南鄉",NA,2900
"台東縣","台東市",NA,22945
"台東縣","大武鄉",NA,699
"台東縣","太麻里鄉",NA,1697
"台東縣","延平鄉",NA,903
"台東縣","成功鎮",NA,1962
"台東縣","東河鄉",NA,1055
"台東縣","池上鄉",NA,941
"台東縣","海端鄉",NA,1128
"台東縣","綠島鄉",NA,537
"台東縣","蘭嶼鄉",NA,1197
"台東縣","達仁鄉",NA,500
"台東縣","金峰鄉",NA,703
"台東縣","長濱鄉",NA,874
"台東縣","關山鎮",NA,1207
"台東縣","鹿野鄉",NA,1214
"嘉義市","東區",NA,17551
"嘉義市","西區",NA,22262
"嘉義縣","中埔鄉",NA,6108
"嘉義縣","六腳鄉",NA,2149
"嘉義縣","大埔鄉",NA,181
"嘉義縣","大林鎮",NA,4525
"嘉義縣","太保市",NA,5851
"嘉義縣","布袋鎮",NA,2264
"嘉義縣","新港鄉",NA,3726
"嘉義縣","朴子市",NA,5566
"嘉義縣","東石鄉",NA,1741
"嘉義縣","梅山鄉",NA,1782
"嘉義縣","民雄鄉",NA,11846
"嘉義縣","水上鄉",NA,7774
"嘉義縣","溪口鄉",NA,1528
"嘉義縣","番路鄉",NA,1012
"嘉義縣","竹崎鄉",NA,3707
"嘉義縣","義竹鄉",NA,1215
"嘉義縣","阿里山鄉",NA,707
"嘉義縣","鹿草鄉",NA,1800
"基隆市","七堵區",NA,13441
"基隆市","中山區",NA,10759
"基隆市","中正區",NA,13247
"基隆市","仁愛區",NA,9432
"基隆市","信義區",NA,13324
"基隆市","其他",NA,1
"基隆市","安樂區",NA,20679
"基隆市","暖暖區",NA,9331
"宜蘭縣","三星鄉",NA,3937
"宜蘭縣","五結鄉",NA,7899
"宜蘭縣","冬山鄉",NA,11458
"宜蘭縣","南澳鄉",NA,2327
"宜蘭縣","員山鄉",NA,6106
"宜蘭縣","壯圍鄉",NA,4183
"宜蘭縣","大同鄉",NA,1762
"宜蘭縣","宜蘭市",NA,18447
"宜蘭縣","礁溪鄉",NA,7057
"宜蘭縣","羅東鎮",NA,13196
"宜蘭縣","蘇澳鎮",NA,8597
"宜蘭縣","頭城鎮",NA,4912
"屏東縣","三地門鄉",NA,1513
"屏東縣","九如鄉",NA,3546
"屏東縣","佳冬鄉",NA,2067
"屏東縣","來義鄉",NA,1772
"屏東縣","內埔鄉",NA,9794
"屏東縣","南州鄉",NA,1334
"屏東縣","屏東市",NA,34782
"屏東縣","崁頂鄉",NA,1652
"屏東縣","恆春鎮",NA,5476
"屏東縣","新園鄉",NA,6063
"屏東縣","新埤鄉",NA,1296
"屏東縣","春日鄉",NA,1241
"屏東縣","東港鎮",NA,9210
"屏東縣","枋寮鄉",NA,3708
"屏東縣","枋山鄉",NA,542
"屏東縣","林邊鄉",NA,2090
"屏東縣","泰武鄉",NA,1695
"屏東縣","滿州鄉",NA,780
"屏東縣","潮州鎮",NA,9573
"屏東縣","牡丹鄉",NA,833
"屏東縣","獅子鄉",NA,885
"屏東縣","琉球鄉",NA,1423
"屏東縣","瑪家鄉",NA,1786
"屏東縣","竹田鄉",NA,3546
"屏東縣","萬丹鄉",NA,9021
"屏東縣","萬巒鄉",NA,2780
"屏東縣","車城鄉",NA,1098
"屏東縣","里港鄉",NA,3811
"屏東縣","長治鄉",NA,5807
"屏東縣","霧台鄉",NA,335
"屏東縣","高樹鄉",NA,2392
"屏東縣","鹽埔鄉",NA,4066
"屏東縣","麟洛鄉",NA,1700
"彰化縣","二林鎮",NA,8212
"彰化縣","二水鄉",NA,1840
"彰化縣","伸港鄉",NA,7181
"彰化縣","北斗鎮",NA,5452
"彰化縣","和美鎮",NA,18826
"彰化縣","員林市",NA,20119
"彰化縣","埔心鄉",NA,5869
"彰化縣","埔鹽鄉",NA,4603
"彰化縣","埤頭鄉",NA,4247
"彰化縣","大城鄉",NA,1880
"彰化縣","大村鄉",NA,7457
"彰化縣","彰化市",NA,41518
"彰化縣","永靖鄉",NA,5079
"彰化縣","溪州鄉",NA,3898
"彰化縣","溪湖鎮",NA,8271
"彰化縣","田中鎮",NA,6375
"彰化縣","田尾鄉",NA,3305
"彰化縣","社頭鄉",NA,6338
"彰化縣","福興鄉",NA,8245
"彰化縣","秀水鄉",NA,6556
"彰化縣","竹塘鄉",NA,1648
"彰化縣","線西鄉",NA,3114
"彰化縣","芬園鄉",NA,3666
"彰化縣","花壇鄉",NA,8733
"彰化縣","芳苑鄉",NA,4784
"彰化縣","鹿港鎮",NA,18954
"新北市","三峽區",NA,24457
"新北市","三芝區",NA,3118
"新北市","三重區",NA,105785
"新北市","中和區",NA,107860
"新北市","五股區",NA,23237
"新北市","八里區",NA,8764
"新北市","土城區",NA,59568
"新北市","坪林區",NA,486
"新北市","平溪區",NA,375
"新北市","新店區",NA,68550
"新北市","新莊區",NA,105989
"新北市","板橋區",NA,137318
"新北市","林口區",NA,24440
"新北市","樹林區",NA,41705
"新北市","永和區",NA,48116
"新北市","汐止區",NA,56389
"新北市","泰山區",NA,18961
"新北市","淡水區",NA,37968
"新北市","深坑區",NA,6162
"新北市","烏來區",NA,917
"新北市","瑞芳區",NA,7497
"新北市","石碇區",NA,845
"新北市","石門區",NA,749
"新北市","萬里區",NA,2733
"新北市","蘆洲區",NA,48771
"新北市","貢寮區",NA,909
"新北市","金山區",NA,3241
"新北市","雙溪區",NA,708
"新北市","鶯歌區",NA,20577
"新竹市","北區",NA,26897
"新竹市","東區",NA,42150
"新竹市","香山區",NA,15845
"新竹縣","五峰鄉",NA,771
"新竹縣","北埔鄉",NA,1073
"新竹縣","寶山鄉",NA,2720
"新竹縣","尖石鄉",NA,1788
"新竹縣","峨眉鄉",NA,520
"新竹縣","新埔鎮",NA,5586
"新竹縣","新豐鄉",NA,12416
"新竹縣","橫山鄉",NA,1911
"新竹縣","湖口鄉",NA,21543
