"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",46
"南投縣","仁愛鄉",22
"南投縣","信義鄉",34
"南投縣","南投市",480
"南投縣","名間鄉",145
"南投縣","國姓鄉",19
"南投縣","埔里鎮",262
"南投縣","水里鄉",35
"南投縣","竹山鎮",137
"南投縣","草屯鎮",428
"南投縣","集集鎮",24
"南投縣","魚池鄉",29
"南投縣","鹿谷鄉",29
"台中市","中區",46
"台中市","北區",712
"台中市","北屯區",1430
"台中市","南區",683
"台中市","南屯區",745
"台中市","后里區",164
"台中市","和平區",13
"台中市","外埔區",128
"台中市","大安區",29
"台中市","大甲區",263
"台中市","大肚區",147
"台中市","大里區",800
"台中市","大雅區",357
"台中市","太平區",734
"台中市","新社區",47
"台中市","東勢區",149
"台中市","東區",282
"台中市","梧棲區",147
"台中市","沙鹿區",470
"台中市","清水區",270
"台中市","潭子區",528
"台中市","烏日區",290
"台中市","石岡區",31
"台中市","神岡區",185
"台中市","西區",445
"台中市","西屯區",1460
"台中市","豐原區",607
"台中市","霧峰區",254
"台中市","龍井區",267
"台北市","中山區",1245
"台北市","中正區",588
"台北市","信義區",926
"台北市","內湖區",1226
"台北市","北投區",1164
"台北市","南港區",440
"台北市","士林區",1326
"台北市","大同區",507
"台北市","大安區",1249
"台北市","文山區",1272
"台北市","松山區",836
"台北市","萬華區",561
"台南市","七股區",26
"台南市","下營區",31
"台南市","中西區",197
"台南市","仁德區",267
"台南市","佳里區",99
"台南市","六甲區",48
"台南市","北區",344
"台南市","北門區",16
"台南市","南化區",5
"台南市","南區",292
"台南市","善化區",172
"台南市","大內區",8
"台南市","學甲區",36
"台南市","安南區",462
"台南市","安定區",53
"台南市","安平區",202
"台南市","官田區",51
"台南市","將軍區",21
"台南市","山上區",14
"台南市","左鎮區",3
"台南市","後壁區",43
"台南市","新化區",93
"台南市","新市區",121
"台南市","新營區",232
"台南市","東區",728
"台南市","東山區",29
"台南市","柳營區",26
"台南市","楠西區",9
"台南市","歸仁區",173
"台南市","永康區",923
"台南市","玉井區",9
"台南市","白河區",39
"台南市","西港區",37
"台南市","關廟區",56
"台南市","鹽水區",41
"台南市","麻豆區",102
"台南市","龍崎區",1
"台東縣","卑南鄉",27
"台東縣","台東市",366
"台東縣","大武鄉",7
"台東縣","太麻里鄉",19
"台東縣","延平鄉",5
"台東縣","成功鎮",20
"台東縣","東河鄉",17
"台東縣","池上鄉",11
"台東縣","海端鄉",7
"台東縣","綠島鄉",3
"台東縣","蘭嶼鄉",7
"台東縣","達仁鄉",6
"台東縣","金峰鄉",10
"台東縣","長濱鄉",6
"台東縣","關山鎮",12
"台東縣","鹿野鄉",10
"嘉義市","東區",386
"嘉義市","西區",486
"嘉義縣","中埔鄉",107
"嘉義縣","六腳鄉",37
"嘉義縣","大埔鄉",5
"嘉義縣","大林鎮",69
"嘉義縣","太保市",111
"嘉義縣","布袋鎮",34
"嘉義縣","新港鄉",56
"嘉義縣","朴子市",121
"嘉義縣","東石鄉",25
"嘉義縣","梅山鄉",27
"嘉義縣","民雄鄉",342
"嘉義縣","水上鄉",136
"嘉義縣","溪口鄉",24
"嘉義縣","番路鄉",23
"嘉義縣","竹崎鄉",83
"嘉義縣","義竹鄉",20
"嘉義縣","阿里山鄉",10
"嘉義縣","鹿草鄉",14
"基隆市","七堵區",191
"基隆市","中山區",131
"基隆市","中正區",210
"基隆市","仁愛區",125
"基隆市","信義區",195
"基隆市","安樂區",315
