"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,85
"南投縣","仁愛鄉",NA,342
"南投縣","信義鄉",NA,392
"南投縣","南投市",NA,1398
"南投縣","名間鄉",NA,407
"南投縣","國姓鄉",NA,154
"南投縣","埔里鎮",NA,1121
"南投縣","水里鄉",NA,114
"南投縣","竹山鎮",NA,811
"南投縣","草屯鎮",NA,1389
"南投縣","集集鎮",NA,97
"南投縣","魚池鄉",NA,109
"南投縣","鹿谷鄉",NA,182
"台中市","中區",NA,550
"台中市","北區",NA,4520
"台中市","北屯區",NA,7103
"台中市","南區",NA,3084
"台中市","南屯區",NA,3990
"台中市","后里區",NA,984
"台中市","和平區",NA,115
"台中市","外埔區",NA,458
"台中市","大安區",NA,327
"台中市","大甲區",NA,1273
"台中市","大肚區",NA,1112
"台中市","大里區",NA,4694
"台中市","大雅區",NA,2250
"台中市","太平區",NA,4031
"台中市","新社區",NA,225
"台中市","東勢區",NA,527
"台中市","東區",NA,1903
"台中市","梧棲區",NA,2029
"台中市","沙鹿區",NA,2755
"台中市","清水區",NA,2258
"台中市","潭子區",NA,2199
"台中市","烏日區",NA,1674
"台中市","石岡區",NA,235
"台中市","神岡區",NA,1519
"台中市","西區",NA,2686
"台中市","西屯區",NA,6494
"台中市","豐原區",NA,2715
"台中市","霧峰區",NA,1554
"台中市","龍井區",NA,1841
"台北市","中山區",NA,15834
"台北市","中正區",NA,8207
"台北市","信義區",NA,14515
"台北市","內湖區",NA,15989
"台北市","北投區",NA,17924
"台北市","南港區",NA,8462
"台北市","士林區",NA,17945
"台北市","大同區",NA,9788
"台北市","大安區",NA,15200
"台北市","文山區",NA,19042
"台北市","松山區",NA,10789
"台北市","萬華區",NA,21373
"台南市","七股區",NA,232
"台南市","下營區",NA,227
"台南市","中西區",NA,1506
"台南市","仁德區",NA,1947
"台南市","佳里區",NA,645
"台南市","六甲區",NA,268
"台南市","北區",NA,2666
"台南市","北門區",NA,57
"台南市","南化區",NA,36
"台南市","南區",NA,2797
"台南市","善化區",NA,951
"台南市","大內區",NA,84
"台南市","學甲區",NA,300
"台南市","安南區",NA,3801
"台南市","安定區",NA,569
"台南市","安平區",NA,1541
"台南市","官田區",NA,283
"台南市","將軍區",NA,150
"台南市","山上區",NA,181
"台南市","左鎮區",NA,41
"台南市","後壁區",NA,259
"台南市","新化區",NA,979
"台南市","新市區",NA,760
"台南市","新營區",NA,930
"台南市","東區",NA,3526
"台南市","東山區",NA,212
"台南市","柳營區",NA,278
"台南市","楠西區",NA,40
"台南市","歸仁區",NA,1474
"台南市","永康區",NA,6628
"台南市","玉井區",NA,105
"台南市","白河區",NA,241
"台南市","西港區",NA,254
"台南市","關廟區",NA,683
"台南市","鹽水區",NA,257
"台南市","麻豆區",NA,620
"台南市","龍崎區",NA,31
"台東縣","卑南鄉",NA,420
"台東縣","台東市",NA,2922
"台東縣","大武鄉",NA,72
"台東縣","太麻里鄉",NA,230
"台東縣","延平鄉",NA,100
"台東縣","成功鎮",NA,411
"台東縣","東河鄉",NA,200
"台東縣","池上鄉",NA,122
"台東縣","海端鄉",NA,198
"台東縣","綠島鄉",NA,150
"台東縣","蘭嶼鄉",NA,201
"台東縣","達仁鄉",NA,37
"台東縣","金峰鄉",NA,146
"台東縣","長濱鄉",NA,226
"台東縣","關山鎮",NA,158
"台東縣","鹿野鄉",NA,126
"嘉義市","東區",NA,1536
"嘉義市","西區",NA,2219
"嘉義縣","中埔鄉",NA,448
"嘉義縣","六腳鄉",NA,183
"嘉義縣","大埔鄉",NA,11
"嘉義縣","大林鎮",NA,470
"嘉義縣","太保市",NA,516
"嘉義縣","布袋鎮",NA,237
"嘉義縣","新港鄉",NA,226
"嘉義縣","朴子市",NA,450
"嘉義縣","東石鄉",NA,140
"嘉義縣","梅山鄉",NA,188
"嘉義縣","民雄鄉",NA,960
"嘉義縣","水上鄉",NA,894
"嘉義縣","溪口鄉",NA,168
"嘉義縣","番路鄉",NA,97
"嘉義縣","竹崎鄉",NA,300
"嘉義縣","義竹鄉",NA,80
"嘉義縣","阿里山鄉",NA,62
"嘉義縣","鹿草鄉",NA,154
"基隆市","七堵區",NA,4985
"基隆市","中山區",NA,4400
"基隆市","中正區",NA,5717
"基隆市","仁愛區",NA,4428
"基隆市","信義區",NA,5647
"基隆市","其他",NA,1
"基隆市","安樂區",NA,7787
"基隆市","暖暖區",NA,3726
"宜蘭縣","三星鄉",NA,886
"宜蘭縣","五結鄉",NA,1943
"宜蘭縣","冬山鄉",NA,2529
"宜蘭縣","南澳鄉",NA,978
"宜蘭縣","員山鄉",NA,1595
"宜蘭縣","壯圍鄉",NA,1053
"宜蘭縣","大同鄉",NA,467
"宜蘭縣","宜蘭市",NA,4627
"宜蘭縣","礁溪鄉",NA,1955
"宜蘭縣","羅東鎮",NA,3237
"宜蘭縣","蘇澳鎮",NA,2009
"宜蘭縣","頭城鎮",NA,1289
"屏東縣","三地門鄉",NA,244
"屏東縣","九如鄉",NA,447
"屏東縣","佳冬鄉",NA,181
"屏東縣","來義鄉",NA,236
"屏東縣","內埔鄉",NA,1131
"屏東縣","南州鄉",NA,122
"屏東縣","屏東市",NA,5184
"屏東縣","崁頂鄉",NA,134
"屏東縣","恆春鎮",NA,747
"屏東縣","新園鄉",NA,846
"屏東縣","新埤鄉",NA,129
"屏東縣","春日鄉",NA,121
"屏東縣","東港鎮",NA,1431
"屏東縣","枋寮鄉",NA,281
"屏東縣","枋山鄉",NA,72
