"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1588
"南投縣","仁愛鄉",NA,3620
"南投縣","信義鄉",NA,3564
"南投縣","南投市",NA,21815
"南投縣","名間鄉",NA,6047
"南投縣","國姓鄉",NA,2107
"南投縣","埔里鎮",NA,14763
"南投縣","水里鄉",NA,2143
"南投縣","竹山鎮",NA,9259
"南投縣","草屯鎮",NA,20161
"南投縣","集集鎮",NA,1312
"南投縣","魚池鄉",NA,1608
"南投縣","鹿谷鄉",NA,2051
"台中市","中區",NA,3698
"台中市","北區",NA,35555
"台中市","北屯區",NA,65062
"台中市","南區",NA,31184
"台中市","南屯區",NA,41682
"台中市","后里區",NA,10978
"台中市","和平區",NA,1829
"台中市","外埔區",NA,7279
"台中市","大安區",NA,3711
"台中市","大甲區",NA,16319
"台中市","大肚區",NA,13006
"台中市","大里區",NA,50715
"台中市","大雅區",NA,24420
"台中市","太平區",NA,47156
"台中市","新社區",NA,3305
"台中市","東勢區",NA,8400
"台中市","東區",NA,18292
"台中市","梧棲區",NA,16280
"台中市","沙鹿區",NA,25716
"台中市","清水區",NA,20382
"台中市","潭子區",NA,24870
"台中市","烏日區",NA,19467
"台中市","石岡區",NA,2507
"台中市","神岡區",NA,15398
"台中市","西區",NA,24535
"台中市","西屯區",NA,59443
"台中市","豐原區",NA,34951
"台中市","霧峰區",NA,15574
"台中市","龍井區",NA,19075
"台北市","中山區",NA,52133
"台北市","中正區",NA,27575
"台北市","信義區",NA,50883
"台北市","內湖區",NA,61945
"台北市","北投區",NA,57129
"台北市","南港區",NA,29159
"台北市","士林區",NA,59586
"台北市","大同區",NA,28439
"台北市","大安區",NA,50574
"台北市","文山區",NA,60029
"台北市","松山區",NA,38958
"台北市","萬華區",NA,46942
"台南市","七股區",NA,2928
"台南市","下營區",NA,3471
"台南市","中西區",NA,13820
"台南市","仁德區",NA,18870
"台南市","佳里區",NA,10290
"台南市","六甲區",NA,3912
"台南市","北區",NA,27271
"台南市","北門區",NA,885
"台南市","南化區",NA,839
"台南市","南區",NA,26620
"台南市","善化區",NA,11731
"台南市","大內區",NA,1138
"台南市","學甲區",NA,3560
"台南市","安南區",NA,43793
"台南市","安定區",NA,5972
"台南市","安平區",NA,13954
"台南市","官田區",NA,3829
"台南市","將軍區",NA,2150
"台南市","山上區",NA,1566
"台南市","左鎮區",NA,572
"台南市","後壁區",NA,3203
"台南市","新化區",NA,9065
"台南市","新市區",NA,9833
"台南市","新營區",NA,14939
"台南市","東區",NA,35542
"台南市","東山區",NA,2340
"台南市","柳營區",NA,4245
"台南市","楠西區",NA,940
"台南市","歸仁區",NA,14952
"台南市","永康區",NA,60176
"台南市","玉井區",NA,2052
"台南市","白河區",NA,3632
"台南市","西港區",NA,4318
"台南市","關廟區",NA,7420
"台南市","鹽水區",NA,4280
"台南市","麻豆區",NA,7720
"台南市","龍崎區",NA,312
"台東縣","卑南鄉",NA,3651
"台東縣","台東市",NA,29003
"台東縣","大武鄉",NA,916
"台東縣","太麻里鄉",NA,2110
"台東縣","延平鄉",NA,1056
"台東縣","成功鎮",NA,2559
"台東縣","東河鄉",NA,1407
"台東縣","池上鄉",NA,1251
"台東縣","海端鄉",NA,1256
"台東縣","綠島鄉",NA,769
"台東縣","蘭嶼鄉",NA,1318
"台東縣","達仁鄉",NA,727
"台東縣","金峰鄉",NA,949
"台東縣","長濱鄉",NA,994
"台東縣","關山鎮",NA,1592
"台東縣","鹿野鄉",NA,1467
"嘉義市","東區",NA,22655
"嘉義市","西區",NA,28567
"嘉義縣","中埔鄉",NA,7829
"嘉義縣","六腳鄉",NA,2834
"嘉義縣","大埔鄉",NA,251
"嘉義縣","大林鎮",NA,5673
"嘉義縣","太保市",NA,7630
"嘉義縣","布袋鎮",NA,2803
"嘉義縣","新港鄉",NA,4658
"嘉義縣","朴子市",NA,7181
"嘉義縣","東石鄉",NA,2209
"嘉義縣","梅山鄉",NA,2201
"嘉義縣","民雄鄉",NA,15149
"嘉義縣","水上鄉",NA,9869
"嘉義縣","溪口鄉",NA,1909
"嘉義縣","番路鄉",NA,1458
"嘉義縣","竹崎鄉",NA,4906
"嘉義縣","義竹鄉",NA,1527
"嘉義縣","阿里山鄉",NA,1091
"嘉義縣","鹿草鄉",NA,2135
"基隆市","七堵區",NA,16330
"基隆市","中山區",NA,13104
"基隆市","中正區",NA,15968
"基隆市","仁愛區",NA,11266
"基隆市","信義區",NA,16396
"基隆市","其他",NA,1
"基隆市","安樂區",NA,25856
"基隆市","暖暖區",NA,11514
"宜蘭縣","三星鄉",NA,4958
"宜蘭縣","五結鄉",NA,10379
"宜蘭縣","冬山鄉",NA,14598
"宜蘭縣","南澳鄉",NA,2490
"宜蘭縣","員山鄉",NA,8097
"宜蘭縣","壯圍鄉",NA,5490
"宜蘭縣","大同鄉",NA,1908
"宜蘭縣","宜蘭市",NA,24020
"宜蘭縣","礁溪鄉",NA,8967
"宜蘭縣","羅東鎮",NA,16583
"宜蘭縣","蘇澳鎮",NA,10423
"宜蘭縣","頭城鎮",NA,6283
"屏東縣","三地門鄉",NA,1911
"屏東縣","九如鄉",NA,4242
"屏東縣","佳冬鄉",NA,2471
"屏東縣","來義鄉",NA,2123
"屏東縣","內埔鄉",NA,11694
"屏東縣","南州鄉",NA,1596
"屏東縣","屏東市",NA,41998
"屏東縣","崁頂鄉",NA,1958
"屏東縣","恆春鎮",NA,6539
"屏東縣","新園鄉",NA,7083
"屏東縣","新埤鄉",NA,1527
"屏東縣","春日鄉",NA,1488
"屏東縣","東港鎮",NA,10523
"屏東縣","枋寮鄉",NA,4356
"屏東縣","枋山鄉",NA,641
"屏東縣","林邊鄉",NA,2597
"屏東縣","泰武鄉",NA,1994
"屏東縣","滿州鄉",NA,905
"屏東縣","潮州鎮",NA,11501
"屏東縣","牡丹鄉",NA,1090
"屏東縣","獅子鄉",NA,1163
"屏東縣","琉球鄉",NA,1845
"屏東縣","瑪家鄉",NA,2171
"屏東縣","竹田鄉",NA,4088
"屏東縣","萬丹鄉",NA,10568
