"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",12
"南投縣","仁愛鄉",31
"南投縣","信義鄉",25
"南投縣","南投市",338
"南投縣","名間鄉",56
"南投縣","國姓鄉",17
"南投縣","埔里鎮",232
"南投縣","水里鄉",57
"南投縣","竹山鎮",139
"南投縣","草屯鎮",341
"南投縣","集集鎮",10
"南投縣","魚池鄉",31
"南投縣","鹿谷鄉",27
"台中市","中區",49
"台中市","北區",682
"台中市","北屯區",1379
"台中市","南區",563
"台中市","南屯區",760
"台中市","后里區",93
"台中市","和平區",16
"台中市","外埔區",59
"台中市","大安區",30
"台中市","大甲區",208
"台中市","大肚區",125
"台中市","大里區",858
"台中市","大雅區",400
"台中市","太平區",673
"台中市","新社區",41
"台中市","東勢區",152
"台中市","東區",215
"台中市","梧棲區",149
"台中市","沙鹿區",351
"台中市","清水區",234
"台中市","潭子區",447
"台中市","烏日區",247
"台中市","石岡區",19
"台中市","神岡區",169
"台中市","西區",447
"台中市","西屯區",1421
"台中市","豐原區",604
"台中市","霧峰區",232
"台中市","龍井區",214
"台北市","中山區",1224
"台北市","中正區",544
"台北市","信義區",1194
"台北市","內湖區",1475
"台北市","北投區",1197
"台北市","南港區",429
"台北市","士林區",1383
"台北市","大同區",409
"台北市","大安區",1395
"台北市","文山區",1344
"台北市","松山區",826
"台北市","萬華區",697
"台南市","七股區",19
"台南市","下營區",17
"台南市","中西區",156
"台南市","仁德區",226
"台南市","佳里區",105
"台南市","六甲區",37
"台南市","北區",339
"台南市","北門區",7
"台南市","南化區",15
"台南市","南區",286
"台南市","善化區",128
"台南市","大內區",9
"台南市","學甲區",46
"台南市","安南區",450
"台南市","安定區",38
"台南市","安平區",134
"台南市","官田區",43
"台南市","將軍區",18
"台南市","山上區",6
"台南市","左鎮區",1
"台南市","後壁區",25
"台南市","新化區",66
"台南市","新市區",96
"台南市","新營區",196
"台南市","東區",616
"台南市","東山區",32
"台南市","柳營區",25
"台南市","楠西區",5
"台南市","歸仁區",188
"台南市","永康區",919
"台南市","玉井區",6
"台南市","白河區",30
"台南市","西港區",41
"台南市","關廟區",32
"台南市","鹽水區",29
"台南市","麻豆區",76
"台南市","龍崎區",3
"台東縣","卑南鄉",33
"台東縣","台東市",356
"台東縣","大武鄉",7
"台東縣","太麻里鄉",15
