"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,7
"南投縣","仁愛鄉",NA,10
"南投縣","信義鄉",NA,29
"南投縣","南投市",NA,93
"南投縣","名間鄉",NA,34
"南投縣","國姓鄉",NA,12
"南投縣","埔里鎮",NA,62
"南投縣","水里鄉",NA,6
"南投縣","竹山鎮",NA,41
"南投縣","草屯鎮",NA,99
"南投縣","集集鎮",NA,3
"南投縣","魚池鄉",NA,12
"南投縣","鹿谷鄉",NA,3
"台中市","中區",NA,46
"台中市","北區",NA,353
"台中市","北屯區",NA,686
"台中市","南區",NA,216
"台中市","南屯區",NA,365
"台中市","后里區",NA,79
"台中市","和平區",NA,4
"台中市","外埔區",NA,34
"台中市","大安區",NA,30
"台中市","大甲區",NA,70
"台中市","大肚區",NA,45
"台中市","大里區",NA,350
"台中市","大雅區",NA,116
"台中市","太平區",NA,251
"台中市","新社區",NA,16
"台中市","東勢區",NA,37
"台中市","東區",NA,124
"台中市","梧棲區",NA,83
"台中市","沙鹿區",NA,163
"台中市","清水區",NA,101
"台中市","潭子區",NA,103
"台中市","烏日區",NA,106
"台中市","石岡區",NA,12
"台中市","神岡區",NA,108
"台中市","西區",NA,257
"台中市","西屯區",NA,652
"台中市","豐原區",NA,215
"台中市","霧峰區",NA,97
"台中市","龍井區",NA,127
"台北市","中山區",NA,2690
"台北市","中正區",NA,1502
"台北市","信義區",NA,2168
"台北市","內湖區",NA,1926
"台北市","北投區",NA,2108
"台北市","南港區",NA,1201
"台北市","士林區",NA,2435
"台北市","大同區",NA,1573
"台北市","大安區",NA,2501
"台北市","文山區",NA,2665
"台北市","松山區",NA,1667
"台北市","萬華區",NA,4693
"台南市","七股區",NA,7
"台南市","下營區",NA,11
"台南市","中西區",NA,96
"台南市","仁德區",NA,91
"台南市","佳里區",NA,32
"台南市","六甲區",NA,17
"台南市","北區",NA,164
"台南市","北門區",NA,4
"台南市","南區",NA,85
"台南市","善化區",NA,40
"台南市","大內區",NA,6
"台南市","學甲區",NA,7
"台南市","安南區",NA,193
"台南市","安定區",NA,29
"台南市","安平區",NA,69
"台南市","官田區",NA,9
"台南市","將軍區",NA,11
"台南市","山上區",NA,9
"台南市","左鎮區",NA,2
"台南市","後壁區",NA,14
"台南市","新化區",NA,38
"台南市","新市區",NA,51
"台南市","新營區",NA,79
"台南市","東區",NA,175
"台南市","東山區",NA,10
"台南市","柳營區",NA,23
"台南市","楠西區",NA,1
"台南市","歸仁區",NA,82
"台南市","永康區",NA,333
"台南市","玉井區",NA,14
"台南市","白河區",NA,35
