"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,2237
"南投縣","仁愛鄉",NA,4408
"南投縣","信義鄉",NA,4525
"南投縣","南投市",NA,30960
"南投縣","名間鄉",NA,8843
"南投縣","國姓鄉",NA,3026
"南投縣","埔里鎮",NA,20783
"南投縣","水里鄉",NA,3386
"南投縣","竹山鎮",NA,12744
"南投縣","草屯鎮",NA,29581
"南投縣","集集鎮",NA,2014
"南投縣","魚池鄉",NA,2434
"南投縣","鹿谷鄉",NA,2862
"台中市","中區",NA,4976
"台中市","北區",NA,51158
"台中市","北屯區",NA,95426
"台中市","南區",NA,45671
"台中市","南屯區",NA,60632
"台中市","后里區",NA,16153
"台中市","和平區",NA,2363
"台中市","外埔區",NA,10278
"台中市","大安區",NA,5247
"台中市","大甲區",NA,22175
"台中市","大肚區",NA,18026
"台中市","大里區",NA,71255
"台中市","大雅區",NA,33782
"台中市","太平區",NA,65753
"台中市","新社區",NA,4992
"台中市","東勢區",NA,12435
"台中市","東區",NA,25305
"台中市","梧棲區",NA,21848
"台中市","沙鹿區",NA,37001
"台中市","清水區",NA,28696
"台中市","潭子區",NA,36112
"台中市","烏日區",NA,27049
"台中市","石岡區",NA,3431
"台中市","神岡區",NA,20987
"台中市","西區",NA,35395
"台中市","西屯區",NA,85917
"台中市","豐原區",NA,49755
"台中市","霧峰區",NA,21761
"台中市","龍井區",NA,26745
"台北市","中山區",NA,72864
"台北市","中正區",NA,38989
"台北市","信義區",NA,70241
"台北市","內湖區",NA,88304
"台北市","北投區",NA,77521
"台北市","南港區",NA,40088
"台北市","士林區",NA,82990
"台北市","大同區",NA,38630
"台北市","大安區",NA,73039
"台北市","文山區",NA,84985
"台北市","松山區",NA,55697
"台北市","萬華區",NA,60376
"台南市","七股區",NA,3926
"台南市","下營區",NA,4822
"台南市","中西區",NA,19110
"台南市","仁德區",NA,25909
"台南市","佳里區",NA,14187
"台南市","六甲區",NA,5581
"台南市","北區",NA,37991
"台南市","北門區",NA,1328
"台南市","南化區",NA,1131
"台南市","南區",NA,35547
"台南市","善化區",NA,17402
"台南市","大內區",NA,1556
"台南市","學甲區",NA,5026
"台南市","安南區",NA,59902
"台南市","安定區",NA,8244
"台南市","安平區",NA,19622
"台南市","官田區",NA,5623
"台南市","將軍區",NA,3048
"台南市","山上區",NA,1980
"台南市","左鎮區",NA,724
"台南市","後壁區",NA,4734
"台南市","新化區",NA,12187
"台南市","新市區",NA,14069
"台南市","新營區",NA,21378
"台南市","東區",NA,50516
"台南市","東山區",NA,3419
"台南市","柳營區",NA,5678
"台南市","楠西區",NA,1333
"台南市","歸仁區",NA,20643
"台南市","永康區",NA,82491
"台南市","玉井區",NA,2703
"台南市","白河區",NA,5083
"台南市","西港區",NA,6021
"台南市","關廟區",NA,9765
"台南市","鹽水區",NA,5790
"台南市","麻豆區",NA,11309
"台南市","龍崎區",NA,408
"台東縣","卑南鄉",NA,4813
"台東縣","台東市",NA,38375
"台東縣","大武鄉",NA,1141
"台東縣","太麻里鄉",NA,2763
"台東縣","延平鄉",NA,1165
"台東縣","成功鎮",NA,3273
"台東縣","東河鄉",NA,1806
"台東縣","池上鄉",NA,1727
"台東縣","海端鄉",NA,1434
"台東縣","綠島鄉",NA,892
"台東縣","蘭嶼鄉",NA,1471
"台東縣","達仁鄉",NA,873
"台東縣","金峰鄉",NA,1198
"台東縣","長濱鄉",NA,1237
"台東縣","關山鎮",NA,2122
"台東縣","鹿野鄉",NA,1828
"嘉義市","東區",NA,33131
"嘉義市","西區",NA,41090
"嘉義縣","中埔鄉",NA,11659
"嘉義縣","六腳鄉",NA,4082
"嘉義縣","大埔鄉",NA,311
