EventName,EventDateTime,Magnitude,EQ_WGS84_Lon,EQ_WGS84_Lat,Depth,WGS84_Lon,WGS84_Lat,PGA,PGV,Intensity
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.035,23.055,1.61,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.035,23.08,1.75,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.035,23.105,1.93,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.035,23.13,2.15,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.06,23.03,1.56,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.06,23.055,1.65,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.06,23.08,1.79,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.06,23.105,1.97,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.06,23.13,2.21,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.06,23.155,2.49,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.06,23.18,2.8,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.03,1.61,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.055,1.69,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.08,1.82,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.105,2,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.13,2.25,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.155,2.56,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.18,2.89,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.205,3.27,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.23,3.69,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.255,4.13,0.4,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.28,4.55,0.4,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.085,23.305,4.92,0.4,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.005,1.67,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.03,1.66,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.055,1.72,0.2,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.08,1.84,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.105,2.02,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.13,2.27,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.155,2.59,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.18,2.95,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.205,3.38,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.23,3.87,0.4,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.255,4.39,0.4,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.28,4.9,0.4,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.305,5.35,0.4,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.33,5.71,0.4,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.355,5.93,0.4,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.48,5.12,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.505,4.77,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.11,23.53,4.43,0.3,2
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.135,22.98,1.88,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.135,23.005,1.76,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.135,23.03,1.72,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.135,23.055,1.76,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.135,23.08,1.87,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.135,23.105,2.04,0.3,1
台東長濱外海2.2km地震,2022-03-09T20:22:00,5.6,121.44,23.25,34.5,120.135,23.13,2.27,0.3,1
