"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,41
"南投縣","仁愛鄉",NA,204
"南投縣","信義鄉",NA,227
"南投縣","南投市",NA,787
"南投縣","名間鄉",NA,232
"南投縣","國姓鄉",NA,92
"南投縣","埔里鎮",NA,678
"南投縣","水里鄉",NA,51
"南投縣","竹山鎮",NA,387
"南投縣","草屯鎮",NA,848
"南投縣","集集鎮",NA,62
"南投縣","魚池鄉",NA,71
"南投縣","鹿谷鄉",NA,97
"台中市","中區",NA,366
"台中市","北區",NA,2999
"台中市","北屯區",NA,4851
"台中市","南區",NA,1865
"台中市","南屯區",NA,2702
"台中市","后里區",NA,673
"台中市","和平區",NA,70
"台中市","外埔區",NA,294
"台中市","大安區",NA,210
"台中市","大甲區",NA,774
"台中市","大肚區",NA,640
"台中市","大里區",NA,2898
"台中市","大雅區",NA,1427
"台中市","太平區",NA,2471
"台中市","新社區",NA,136
"台中市","東勢區",NA,352
"台中市","東區",NA,1182
"台中市","梧棲區",NA,1351
"台中市","沙鹿區",NA,1699
"台中市","清水區",NA,1343
"台中市","潭子區",NA,1354
"台中市","烏日區",NA,989
"台中市","石岡區",NA,136
"台中市","神岡區",NA,1068
"台中市","西區",NA,1696
"台中市","西屯區",NA,4330
"台中市","豐原區",NA,1816
"台中市","霧峰區",NA,968
"台中市","龍井區",NA,1099
"台北市","中山區",NA,12438
"台北市","中正區",NA,6327
"台北市","信義區",NA,11209
"台北市","內湖區",NA,12130
"台北市","北投區",NA,13190
"台北市","南港區",NA,6327
"台北市","士林區",NA,13541
"台北市","大同區",NA,7771
"台北市","大安區",NA,11953
"台北市","文山區",NA,15380
"台北市","松山區",NA,8617
"台北市","萬華區",NA,17450
"台南市","七股區",NA,127
"台南市","下營區",NA,141
"台南市","中西區",NA,1045
"台南市","仁德區",NA,1163
"台南市","佳里區",NA,338
"台南市","六甲區",NA,183
"台南市","北區",NA,1701
"台南市","北門區",NA,19
"台南市","南化區",NA,20
"台南市","南區",NA,1767
"台南市","善化區",NA,507
"台南市","大內區",NA,66
"台南市","學甲區",NA,203
"台南市","安南區",NA,2296
"台南市","安定區",NA,352
"台南市","安平區",NA,1050
"台南市","官田區",NA,167
"台南市","將軍區",NA,79
"台南市","山上區",NA,114
"台南市","左鎮區",NA,23
"台南市","後壁區",NA,144
"台南市","新化區",NA,727
"台南市","新市區",NA,451
"台南市","新營區",NA,617
"台南市","東區",NA,2215
"台南市","東山區",NA,136
"台南市","柳營區",NA,159
"台南市","楠西區",NA,35
"台南市","歸仁區",NA,898
"台南市","永康區",NA,4107
"台南市","玉井區",NA,81
"台南市","白河區",NA,181
"台南市","西港區",NA,131
"台南市","關廟區",NA,388
"台南市","鹽水區",NA,159
"台南市","麻豆區",NA,395
"台南市","龍崎區",NA,18
"台東縣","卑南鄉",NA,290
"台東縣","台東市",NA,1921
"台東縣","大武鄉",NA,47
"台東縣","太麻里鄉",NA,156
"台東縣","延平鄉",NA,52
"台東縣","成功鎮",NA,319
"台東縣","東河鄉",NA,77
"台東縣","池上鄉",NA,79
"台東縣","海端鄉",NA,95
"台東縣","綠島鄉",NA,117
"台東縣","蘭嶼鄉",NA,148
"台東縣","達仁鄉",NA,32
"台東縣","金峰鄉",NA,81
"台東縣","長濱鄉",NA,167
"台東縣","關山鎮",NA,85
"台東縣","鹿野鄉",NA,82
"嘉義市","東區",NA,920
"嘉義市","西區",NA,1296
"嘉義縣","中埔鄉",NA,251
"嘉義縣","六腳鄉",NA,107
"嘉義縣","大埔鄉",NA,5
"嘉義縣","大林鎮",NA,305
"嘉義縣","太保市",NA,317
"嘉義縣","布袋鎮",NA,149
"嘉義縣","新港鄉",NA,106
"嘉義縣","朴子市",NA,285
"嘉義縣","東石鄉",NA,91
"嘉義縣","梅山鄉",NA,112
"嘉義縣","民雄鄉",NA,563
"嘉義縣","水上鄉",NA,538
"嘉義縣","溪口鄉",NA,118
"嘉義縣","番路鄉",NA,65
"嘉義縣","竹崎鄉",NA,190
"嘉義縣","義竹鄉",NA,33
"嘉義縣","阿里山鄉",NA,36
"嘉義縣","鹿草鄉",NA,94
"基隆市","七堵區",NA,3540
"基隆市","中山區",NA,3358
"基隆市","中正區",NA,4557
"基隆市","仁愛區",NA,3511
"基隆市","信義區",NA,4387
"基隆市","其他",NA,1
"基隆市","安樂區",NA,5947
"基隆市","暖暖區",NA,2730
"宜蘭縣","三星鄉",NA,619
"宜蘭縣","五結鄉",NA,1370
"宜蘭縣","冬山鄉",NA,1739
"宜蘭縣","南澳鄉",NA,685
"宜蘭縣","員山鄉",NA,1092
"宜蘭縣","壯圍鄉",NA,733
"宜蘭縣","大同鄉",NA,312
"宜蘭縣","宜蘭市",NA,3295
"宜蘭縣","礁溪鄉",NA,1408
"宜蘭縣","羅東鎮",NA,2278
"宜蘭縣","蘇澳鎮",NA,1291
"宜蘭縣","頭城鎮",NA,884
"屏東縣","三地門鄉",NA,139
"屏東縣","九如鄉",NA,307
"屏東縣","佳冬鄉",NA,98
"屏東縣","來義鄉",NA,147
"屏東縣","內埔鄉",NA,676
"屏東縣","南州鄉",NA,65
"屏東縣","屏東市",NA,3489
"屏東縣","崁頂鄉",NA,67
"屏東縣","恆春鎮",NA,513
"屏東縣","新園鄉",NA,541
"屏東縣","新埤鄉",NA,69
"屏東縣","春日鄉",NA,73
"屏東縣","東港鎮",NA,885
"屏東縣","枋寮鄉",NA,181
"屏東縣","枋山鄉",NA,46
"屏東縣","林邊鄉",NA,119
"屏東縣","泰武鄉",NA,93
"屏東縣","滿州鄉",NA,26
"屏東縣","潮州鎮",NA,485
"屏東縣","牡丹鄉",NA,34
"屏東縣","獅子鄉",NA,102
"屏東縣","琉球鄉",NA,109
"屏東縣","瑪家鄉",NA,164
"屏東縣","竹田鄉",NA,133
"屏東縣","萬丹鄉",NA,869
"屏東縣","萬巒鄉",NA,113
"屏東縣","車城鄉",NA,76
"屏東縣","里港鄉",NA,294
"屏東縣","長治鄉",NA,384
"屏東縣","霧台鄉",NA,11
"屏東縣","高樹鄉",NA,139
"屏東縣","鹽埔鄉",NA,236
"屏東縣","麟洛鄉",NA,122
"彰化縣","二林鎮",NA,320
"彰化縣","二水鄉",NA,94
"彰化縣","伸港鄉",NA,309
"彰化縣","北斗鎮",NA,269
"彰化縣","和美鎮",NA,807
"彰化縣","員林市",NA,1010
"彰化縣","埔心鄉",NA,278
"彰化縣","埔鹽鄉",NA,171
"彰化縣","埤頭鄉",NA,232
"彰化縣","大城鄉",NA,58
"彰化縣","大村鄉",NA,366
"彰化縣","彰化市",NA,2306
"彰化縣","永靖鄉",NA,254
"彰化縣","溪州鄉",NA,230
"彰化縣","溪湖鎮",NA,371
"彰化縣","田中鎮",NA,246
"彰化縣","田尾鄉",NA,160
"彰化縣","社頭鄉",NA,228
"彰化縣","福興鄉",NA,271
"彰化縣","秀水鄉",NA,339
"彰化縣","竹塘鄉",NA,76
"彰化縣","線西鄉",NA,145
"彰化縣","芬園鄉",NA,146
"彰化縣","花壇鄉",NA,561
"彰化縣","芳苑鄉",NA,160
"彰化縣","鹿港鎮",NA,759
"新北市","三峽區",NA,6602
"新北市","三芝區",NA,663
"新北市","三重區",NA,32088
"新北市","中和區",NA,35106
"新北市","五股區",NA,6501
"新北市","八里區",NA,1984
"新北市","土城區",NA,15814
"新北市","坪林區",NA,81
"新北市","平溪區",NA,105
"新北市","新店區",NA,19886
"新北市","新莊區",NA,30472
"新北市","板橋區",NA,41353
"新北市","林口區",NA,5519
"新北市","樹林區",NA,10534
"新北市","永和區",NA,14122
"新北市","汐止區",NA,14469
"新北市","泰山區",NA,4989
"新北市","淡水區",NA,9792
"新北市","深坑區",NA,1681
"新北市","烏來區",NA,197
"新北市","瑞芳區",NA,2679
"新北市","石碇區",NA,266
"新北市","石門區",NA,153
"新北市","萬里區",NA,629
"新北市","蘆洲區",NA,13574
"新北市","貢寮區",NA,165
"新北市","金山區",NA,909
"新北市","雙溪區",NA,146
"新北市","鶯歌區",NA,5072
"新竹市","北區",NA,2561
"新竹市","東區",NA,4814
"新竹市","香山區",NA,1450
"新竹縣","五峰鄉",NA,103
"新竹縣","北埔鄉",NA,123
"新竹縣","寶山鄉",NA,404
"新竹縣","尖石鄉",NA,413
"新竹縣","峨眉鄉",NA,73
"新竹縣","新埔鎮",NA,614
"新竹縣","新豐鄉",NA,1548
"新竹縣","橫山鄉",NA,186
"新竹縣","湖口鄉",NA,2995
"新竹縣","竹北市",NA,5278
"新竹縣","竹東鎮",NA,2104
"新竹縣","芎林鄉",NA,355
"新竹縣","關西鎮",NA,535
"桃園市","中壢區",NA,20098
"桃園市","八德區",NA,10367
"桃園市","大園區",NA,4080
"桃園市","大溪區",NA,4030
"桃園市","平鎮區",NA,9279
"桃園市","復興區",NA,454
"桃園市","新屋區",NA,1931
"桃園市","桃園區",NA,29230
"桃園市","楊梅區",NA,6937
"桃園市","蘆竹區",NA,9070
"桃園市","觀音區",NA,3092
"桃園市","龍潭區",NA,4560
"桃園市","龜山區",NA,12153
"澎湖縣","七美鄉",NA,1
"澎湖縣","望安鄉",NA,3
"澎湖縣","湖西鄉",NA,67
"澎湖縣","白沙鄉",NA,50
"澎湖縣","西嶼鄉",NA,65
"澎湖縣","馬公市",NA,591
"空值","空值",12239,NA
"花蓮縣","光復鄉",NA,267
"花蓮縣","卓溪鄉",NA,214
"花蓮縣","吉安鄉",NA,3306
"花蓮縣","壽豐鄉",NA,566
"花蓮縣","富里鄉",NA,242
"花蓮縣","新城鄉",NA,1168
"花蓮縣","玉里鎮",NA,655
"花蓮縣","瑞穗鄉",NA,345
"花蓮縣","秀林鄉",NA,2041
"花蓮縣","花蓮市",NA,3432
"花蓮縣","萬榮鄉",NA,408
"花蓮縣","豐濱鄉",NA,158
"花蓮縣","鳳林鎮",NA,242
"苗栗縣","三灣鄉",NA,53
"苗栗縣","三義鄉",NA,138
"苗栗縣","公館鄉",NA,267
"苗栗縣","卓蘭鎮",NA,87
"苗栗縣","南庄鄉",NA,77
"苗栗縣","大湖鄉",NA,119
"苗栗縣","後龍鎮",NA,356
"苗栗縣","泰安鄉",NA,70
"苗栗縣","獅潭鄉",NA,22
"苗栗縣","竹南鎮",NA,2259
"苗栗縣","苑裡鎮",NA,396
"苗栗縣","苗栗市",NA,1013
"苗栗縣","西湖鄉",NA,20
"苗栗縣","通霄鎮",NA,277
"苗栗縣","造橋鄉",NA,170
"苗栗縣","銅鑼鄉",NA,86
"苗栗縣","頭份市",NA,1465
"苗栗縣","頭屋鄉",NA,75
"連江縣","北竿鄉",NA,12
"連江縣","南竿鄉",NA,123
"連江縣","東引鄉",NA,19
"連江縣","莒光鄉",NA,31
"金門縣","烈嶼鄉",NA,29
"金門縣","金城鎮",NA,191
"金門縣","金寧鄉",NA,132
"金門縣","金沙鎮",NA,83
"金門縣","金湖鎮",NA,129
"雲林縣","二崙鄉",NA,195
"雲林縣","元長鄉",NA,129
"雲林縣","北港鎮",NA,359
"雲林縣","口湖鄉",NA,127
"雲林縣","古坑鄉",NA,198
"雲林縣","台西鄉",NA,162
"雲林縣","四湖鄉",NA,120
"雲林縣","土庫鎮",NA,187
"雲林縣","大埤鄉",NA,137
"雲林縣","崙背鄉",NA,156
"雲林縣","斗六市",NA,1231
"雲林縣","斗南鎮",NA,353
"雲林縣","東勢鄉",NA,116
"雲林縣","林內鄉",NA,95
"雲林縣","水林鄉",NA,126
"雲林縣","莿桐鄉",NA,236
"雲林縣","虎尾鎮",NA,992
"雲林縣","褒忠鄉",NA,188
"雲林縣","西螺鎮",NA,850
"雲林縣","麥寮鄉",NA,424
"高雄市","三民區",NA,4851
"高雄市","仁武區",NA,1211
"高雄市","內門區",NA,64
"高雄市","六龜區",NA,39
"高雄市","前金區",NA,891
"高雄市","前鎮區",NA,2288
"高雄市","大寮區",NA,1385
"高雄市","大樹區",NA,349
"高雄市","大社區",NA,486
"高雄市","小港區",NA,2175
"高雄市","岡山區",NA,1694
"高雄市","左營區",NA,2493
"高雄市","彌陀區",NA,211
"高雄市","新興區",NA,716
"高雄市","旗山區",NA,227
"高雄市","旗津區",NA,291
"高雄市","杉林區",NA,82
"高雄市","林園區",NA,592
"高雄市","桃源區",NA,46
"高雄市","梓官區",NA,416
"高雄市","楠梓區",NA,2086
"高雄市","橋頭區",NA,502
"高雄市","永安區",NA,158
"高雄市","湖內區",NA,469
"高雄市","燕巢區",NA,809
"高雄市","田寮區",NA,40
"高雄市","甲仙區",NA,9
"高雄市","美濃區",NA,176
"高雄市","苓雅區",NA,2044
"高雄市","茂林區",NA,18
"高雄市","茄萣區",NA,392
"高雄市","路竹區",NA,710
"高雄市","那瑪夏區",NA,17
"高雄市","阿蓮區",NA,251
"高雄市","鳥松區",NA,511
"高雄市","鳳山區",NA,5006
"高雄市","鹽埕區",NA,289
"高雄市","鼓山區",NA,1883
