"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",11
"南投縣","仁愛鄉",14
"南投縣","信義鄉",21
"南投縣","南投市",179
"南投縣","名間鄉",56
"南投縣","國姓鄉",17
"南投縣","埔里鎮",157
"南投縣","水里鄉",32
"南投縣","竹山鎮",103
"南投縣","草屯鎮",223
"南投縣","集集鎮",9
"南投縣","魚池鄉",13
"南投縣","鹿谷鄉",27
"台中市","中區",33
"台中市","北區",443
"台中市","北屯區",836
"台中市","南區",371
"台中市","南屯區",616
"台中市","后里區",122
"台中市","和平區",12
"台中市","外埔區",60
"台中市","大安區",29
"台中市","大甲區",143
"台中市","大肚區",94
"台中市","大里區",607
"台中市","大雅區",183
"台中市","太平區",462
"台中市","新社區",50
"台中市","東勢區",102
"台中市","東區",161
"台中市","梧棲區",88
"台中市","沙鹿區",285
"台中市","清水區",142
"台中市","潭子區",318
"台中市","烏日區",162
"台中市","石岡區",23
"台中市","神岡區",148
"台中市","西區",326
"台中市","西屯區",972
"台中市","豐原區",422
"台中市","霧峰區",149
"台中市","龍井區",161
"台北市","中山區",840
"台北市","中正區",467
"台北市","信義區",679
"台北市","內湖區",1041
"台北市","北投區",766
"台北市","南港區",340
"台北市","士林區",850
"台北市","大同區",376
"台北市","大安區",927
"台北市","文山區",1000
"台北市","松山區",684
"台北市","萬華區",555
"台南市","七股區",17
"台南市","下營區",15
"台南市","中西區",107
"台南市","仁德區",132
"台南市","佳里區",64
"台南市","六甲區",20
"台南市","北區",255
"台南市","北門區",6
"台南市","南化區",7
"台南市","南區",241
"台南市","善化區",82
"台南市","大內區",5
"台南市","學甲區",12
"台南市","安南區",341
"台南市","安定區",22
"台南市","安平區",119
"台南市","官田區",19
"台南市","將軍區",7
"台南市","山上區",3
"台南市","左鎮區",1
"台南市","後壁區",27
"台南市","新化區",19
"台南市","新市區",70
"台南市","新營區",137
"台南市","東區",414
"台南市","東山區",14
"台南市","柳營區",24
"台南市","楠西區",4
"台南市","歸仁區",98
"台南市","永康區",640
"台南市","玉井區",7
"台南市","白河區",27
"台南市","西港區",20
"台南市","關廟區",38
"台南市","鹽水區",17
"台南市","麻豆區",59
"台東縣","卑南鄉",21
"台東縣","台東市",207
"台東縣","大武鄉",4
"台東縣","太麻里鄉",11
"台東縣","延平鄉",4
"台東縣","成功鎮",35
"台東縣","東河鄉",7
"台東縣","池上鄉",11
"台東縣","海端鄉",2
"台東縣","綠島鄉",9
"台東縣","蘭嶼鄉",4
"台東縣","達仁鄉",1
"台東縣","金峰鄉",8
"台東縣","長濱鄉",4
"台東縣","關山鎮",12
"台東縣","鹿野鄉",6
"嘉義市","東區",205
"嘉義市","西區",324
"嘉義縣","中埔鄉",75
"嘉義縣","六腳鄉",14
"嘉義縣","大埔鄉",4
"嘉義縣","大林鎮",45
"嘉義縣","太保市",63
"嘉義縣","布袋鎮",7
"嘉義縣","新港鄉",28
"嘉義縣","朴子市",72
"嘉義縣","東石鄉",13
"嘉義縣","梅山鄉",19
"嘉義縣","民雄鄉",139
"嘉義縣","水上鄉",74
"嘉義縣","溪口鄉",17
"嘉義縣","番路鄉",10
"嘉義縣","竹崎鄉",36
"嘉義縣","義竹鄉",7
"嘉義縣","阿里山鄉",8
"嘉義縣","鹿草鄉",9
"基隆市","七堵區",152
"基隆市","中山區",103
"基隆市","中正區",127
"基隆市","仁愛區",92
"基隆市","信義區",161
