"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",6
"南投縣","仁愛鄉",11
"南投縣","信義鄉",23
"南投縣","南投市",177
"南投縣","名間鄉",40
"南投縣","國姓鄉",10
"南投縣","埔里鎮",97
"南投縣","水里鄉",32
"南投縣","竹山鎮",86
"南投縣","草屯鎮",198
"南投縣","集集鎮",12
"南投縣","魚池鄉",19
"南投縣","鹿谷鄉",14
"台中市","中區",22
"台中市","北區",387
"台中市","北屯區",787
"台中市","南區",278
"台中市","南屯區",457
"台中市","后里區",85
"台中市","和平區",22
"台中市","外埔區",48
"台中市","大安區",13
"台中市","大甲區",97
"台中市","大肚區",113
"台中市","大里區",586
"台中市","大雅區",186
"台中市","太平區",468
"台中市","新社區",25
"台中市","東勢區",73
"台中市","東區",151
"台中市","梧棲區",70
"台中市","沙鹿區",149
"台中市","清水區",116
"台中市","潭子區",329
"台中市","烏日區",166
"台中市","石岡區",11
"台中市","神岡區",100
"台中市","西區",244
"台中市","西屯區",741
"台中市","豐原區",299
"台中市","霧峰區",108
"台中市","龍井區",163
"台北市","中山區",537
"台北市","中正區",339
"台北市","信義區",548
"台北市","內湖區",694
"台北市","北投區",838
"台北市","南港區",279
"台北市","士林區",701
"台北市","大同區",281
"台北市","大安區",784
"台北市","文山區",812
"台北市","松山區",569
"台北市","萬華區",445
"台南市","七股區",22
"台南市","下營區",20
"台南市","中西區",77
"台南市","仁德區",132
"台南市","佳里區",67
"台南市","六甲區",24
"台南市","北區",253
"台南市","北門區",4
"台南市","南化區",9
"台南市","南區",144
"台南市","善化區",92
"台南市","大內區",3
"台南市","學甲區",29
"台南市","安南區",291
"台南市","安定區",19
"台南市","安平區",88
"台南市","官田區",25
"台南市","將軍區",17
"台南市","山上區",5
"台南市","左鎮區",5
"台南市","後壁區",27
"台南市","新化區",73
"台南市","新市區",45
"台南市","新營區",98
"台南市","東區",360
"台南市","東山區",22
"台南市","柳營區",29
"台南市","楠西區",4
"台南市","歸仁區",73
"台南市","永康區",408
"台南市","玉井區",15
"台南市","白河區",27
"台南市","西港區",22
"台南市","關廟區",41
"台南市","鹽水區",27
"台南市","麻豆區",52
"台南市","龍崎區",2
"台東縣","卑南鄉",30
"台東縣","台東市",273
"台東縣","大武鄉",11
"台東縣","太麻里鄉",19
"台東縣","延平鄉",10
"台東縣","成功鎮",9
"台東縣","東河鄉",8
"台東縣","池上鄉",17
"台東縣","海端鄉",5
"台東縣","綠島鄉",2
"台東縣","蘭嶼鄉",3
"台東縣","達仁鄉",15
"台東縣","金峰鄉",7
"台東縣","長濱鄉",15
"台東縣","關山鎮",22
"台東縣","鹿野鄉",7
"嘉義市","東區",262
"嘉義市","西區",295
"嘉義縣","中埔鄉",51
"嘉義縣","六腳鄉",19
"嘉義縣","大埔鄉",5
"嘉義縣","大林鎮",33
"嘉義縣","太保市",78
"嘉義縣","布袋鎮",17
"嘉義縣","新港鄉",27
