"id","name_id","name","time","city","level","level_web","longitude","latitude","created_at","updated_at"
9124560,1,"東大門國際觀光夜市周邊","2020-05-30 13:00:00","花蓮縣","G","正常","121.61370000","23.97487000",NA,NA
9124561,2,"文賢商圈、花園夜市周邊","2020-05-30 13:00:00","臺南市","G","正常","120.19470000","23.01234000",NA,NA
9124562,3,"內灣老街周邊","2020-05-30 13:00:00","新竹縣","G","正常","121.18240000","24.70735000",NA,NA
9124563,5,"湯圍溝公園大眾浴池周邊","2020-05-30 13:00:00","宜蘭縣","G","正常","121.77120000","24.82736000",NA,NA
9124564,6,"新天堂樂園周邊","2020-05-30 13:00:00","花蓮縣","G","正常","121.59390000","23.93883000",NA,NA
9124565,8,"赤崁樓、永樂市場、水仙宮市場周邊","2020-05-30 13:00:00","臺南市","G","正常","120.19970000","22.99430000",NA,NA
9124566,9,"南庄桂花巷、遊客中心周邊","2020-05-30 13:00:00","苗栗縣","G","正常","120.99960000","24.59912000",NA,NA
9124567,10,"竹圍漁港周邊","2020-05-30 13:00:00","桃園市","G","正常","121.24250000","25.11806000",NA,NA
9124568,13,"北投市場周邊","2020-05-30 13:00:00","臺北市","G","正常","121.50040000","25.13095000",NA,NA
9124569,14,"古坑綠色隧道周邊","2020-05-30 13:00:00","雲林縣","G","正常","120.53880000","23.65937000",NA,NA
9124570,15,"宜蘭火車站周邊","2020-05-30 13:00:00","宜蘭縣","G","正常","121.75590000","24.75521000",NA,NA
9124571,18,"十七公里海岸風景區周邊","2020-05-30 13:00:00","新竹市","G","正常","120.92540000","24.84739000",NA,NA
9124572,20,"華泰名品城 GLORIA OUTLETS周邊","2020-05-30 13:00:00","桃園市","G","正常","121.21260000","25.01428000",NA,NA
9124573,21,"都蘭部落周邊","2020-05-30 13:00:00","臺東縣","G","正常","121.22370000","22.86973000",NA,NA
9124574,22,"墾丁大街周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.80110000","21.94405000",NA,NA
9124575,23,"伊達邵商圈周邊","2020-05-30 13:00:00","南投縣","G","正常","120.93080000","23.84967000",NA,NA
9124576,24,"清境農場周邊","2020-05-30 13:00:00","南投縣","G","正常","121.16180000","24.05728000",NA,NA
9124577,25,"麗寶OUTLET MALL周邊","2020-05-30 13:00:00","臺中市","G","正常","120.69900000","24.32343000",NA,NA
9124578,26,"臺東觀光夜市周邊","2020-05-30 13:00:00","臺東縣","G","正常","121.15540000","22.75241000",NA,NA
9124579,27,"石門水庫周邊","2020-05-30 13:00:00","桃園市","G","正常","121.24190000","24.81561000",NA,NA
9124580,28,"屏東觀光夜市、千禧公園周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.49350000","22.67944000",NA,NA
9124581,29,"新竹市立動物園周邊","2020-05-30 13:00:00","新竹市","G","正常","120.97980000","24.79775000",NA,NA
9124582,30,"奮起湖老街周邊","2020-05-30 13:00:00","嘉義縣","G","正常","120.69600000","23.50625000",NA,NA
9124583,32,"墾丁大街周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.79630000","21.94405000",NA,NA
9124584,34,"永安海濱公園、新屋綠色走廊周邊","2020-05-30 13:00:00","桃園市","G","正常","121.01440000","24.98734000",NA,NA
9124585,36,"烏嘎彥竹林、苗栗泰安露營區周邊","2020-05-30 13:00:00","苗栗縣","G","正常","120.92560000","24.42303000",NA,NA
9124586,38,"城隍廟東市場周邊","2020-05-30 13:00:00","嘉義市","G","正常","120.45620000","23.47850000",NA,NA
9124587,40,"五指山周邊","2020-05-30 13:00:00","新竹縣","G","正常","121.09830000","24.63971000",NA,NA
9124588,41,"國立傳統藝術中心周邊","2020-05-30 13:00:00","宜蘭縣","G","正常","121.82470000","24.68262000",NA,NA
9124589,42,"臺東火車站周邊","2020-05-30 13:00:00","臺東縣","G","正常","121.14560000","22.75242000",NA,NA
9124590,45,"潮州火車站商圈周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.53770000","22.55314000",NA,NA
9124591,46,"池上火車站、池上夜市周邊","2020-05-30 13:00:00","臺東縣","G","正常","121.21930000","23.12260000",NA,NA
9124592,47,"日月潭水社碼頭廣場周邊","2020-05-30 13:00:00","南投縣","G","正常","120.91120000","23.86320000",NA,NA
9124593,49,"東勢林場遊樂區周邊","2020-05-30 13:00:00","臺中市","G","正常","120.87150000","24.28304000",NA,NA
9124594,52,"墾丁南灣周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.75750000","21.96206000",NA,NA
9124595,54,"台南中正海安商圈、公有零售市場保安市場周邊","2020-05-30 13:00:00","臺南市","G","正常","120.19490000","22.98976000",NA,NA
9124596,55,"新店仁愛市場周邊","2020-05-30 13:00:00","新北市","G","正常","121.53940000","24.97283000",NA,NA
9124597,56,"埔心牧場周邊","2020-05-30 13:00:00","桃園市","G","正常","121.18270000","24.92855000",NA,NA
9124598,57,"北港朝天宮周邊","2020-05-30 13:00:00","雲林縣","G","正常","120.30400000","23.56820000",NA,NA
9124599,59,"竹子湖海芋園周邊","2020-05-30 13:00:00","臺北市","Y","略多","121.53530000","25.17597000",NA,NA
9124600,63,"台北市立動物園周邊","2020-05-30 13:00:00","臺北市","G","正常","121.58900000","24.99069000",NA,NA
9124601,64,"蘇澳服務區周邊","2020-05-30 13:00:00","宜蘭縣","G","正常","121.81440000","24.61948000",NA,NA
9124602,65,"北埔老街周邊","2020-05-30 13:00:00","新竹縣","G","正常","121.05890000","24.70293000",NA,NA
9124603,68,"淡水老街周邊","2020-05-30 13:00:00","新北市","G","正常","121.44100000","25.17177000",NA,NA
9124604,69,"萬巒豬腳街周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.56680000","22.57580000",NA,NA
9124605,70,"礁溪溫泉公園周邊","2020-05-30 13:00:00","宜蘭縣","G","正常","121.78120000","24.83633000",NA,NA
9124606,71,"梅花湖風景區周邊","2020-05-30 13:00:00","宜蘭縣","G","正常","121.73060000","24.65151000",NA,NA
9124607,72,"太平風景區周邊","2020-05-30 13:00:00","嘉義縣","G","正常","120.60770000","23.56474000",NA,NA
9124608,73,"太平風景區周邊","2020-05-30 13:00:00","嘉義縣","G","正常","120.60280000","23.56022000",NA,NA
9124609,76,"大溪老街周邊","2020-05-30 13:00:00","桃園市","G","正常","121.28660000","24.88324000",NA,NA
9124610,78,"安平老街(延平老街)周邊","2020-05-30 13:00:00","臺南市","G","正常","120.16070000","22.99862000",NA,NA
9124611,79,"枋山濱海遊憩區周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.66490000","22.24187000",NA,NA
9124612,81,"車埕老街周邊","2020-05-30 13:00:00","南投縣","G","正常","120.86700000","23.83608000",NA,NA
9124613,82,"安平漁港周邊","2020-05-30 13:00:00","臺南市","G","正常","120.15100000","22.98953000",NA,NA
9124614,83,"深坑老街周邊","2020-05-30 13:00:00","新北市","G","正常","121.61380000","25.00414000",NA,NA
9124615,86,"鹿港老街周邊","2020-05-30 13:00:00","彰化縣","G","正常","120.43420000","24.05632000",NA,NA
9124616,87,"淡水老街周邊","2020-05-30 13:00:00","新北市","G","正常","121.43610000","25.17178000",NA,NA
9124617,88,"七星潭海岸風景特定區周邊","2020-05-30 13:00:00","花蓮縣","G","正常","121.62870000","24.02447000",NA,NA
9124618,89,"台東成功漁港、成功夜市周邊","2020-05-30 13:00:00","臺東縣","G","正常","121.38030000","23.10423000",NA,NA
9124619,90,"苗栗鯉魚潭觀景台周邊","2020-05-30 13:00:00","苗栗縣","G","正常","120.78280000","24.33260000",NA,NA
9124620,91,"關西老街周邊","2020-05-30 13:00:00","新竹縣","G","正常","121.17760000","24.79313000",NA,NA
9124621,93,"莿桐夜市周邊","2020-05-30 13:00:00","雲林縣","G","正常","120.49430000","23.75856000",NA,NA
9124622,94,"草屯太平路商圈周邊","2020-05-30 13:00:00","南投縣","G","正常","120.68510000","23.98029000",NA,NA
9124623,95,"七堵南興菜市場周邊","2020-05-30 13:00:00","基隆市","G","正常","121.71340000","25.09848000",NA,NA
9124624,96,"南方澳周邊","2020-05-30 13:00:00","宜蘭縣","G","正常","121.86350000","24.58310000",NA,NA
9124625,97,"飛牛牧場周邊","2020-05-30 13:00:00","苗栗縣","G","正常","120.73820000","24.44088000",NA,NA
9124626,99,"台北市立動物園周邊","2020-05-30 13:00:00","臺北市","Y","略多","121.58400000","24.99523000",NA,NA
9124627,101,"鯉魚山觀景台周邊","2020-05-30 13:00:00","花蓮縣","G","正常","121.52010000","23.91652000",NA,NA
9124628,102,"瑞芳火車站周邊","2020-05-30 13:00:00","新北市","G","正常","121.80770000","25.10703000",NA,NA
9124629,105,"虎頭埤周邊","2020-05-30 13:00:00","臺南市","G","正常","120.33610000","23.03557000",NA,NA
9124630,106,"虎頭埤周邊","2020-05-30 13:00:00","臺南市","G","正常","120.33120000","23.02652000",NA,NA
9124631,107,"烏山頭水庫周邊","2020-05-30 13:00:00","臺南市","G","正常","120.36940000","23.21179000",NA,NA
9124632,108,"烏山頭水庫周邊","2020-05-30 13:00:00","臺南市","G","正常","120.37440000","23.19375000",NA,NA
9124633,111,"德元埤荷蘭村周邊","2020-05-30 13:00:00","臺南市","G","正常","120.33980000","23.27037000",NA,NA
9124634,114,"三和夜市周邊","2020-05-30 13:00:00","新北市","G","正常","121.50010000","25.06325000",NA,NA
9124635,115,"花園夜市周邊","2020-05-30 13:00:00","臺南市","G","正常","120.19960000","23.00785000",NA,NA
9124636,116,"小北觀光夜市周邊","2020-05-30 13:00:00","臺南市","G","正常","120.20450000","23.00787000",NA,NA
9124637,118,"蘆洲廟口夜市(得勝街夜市)周邊","2020-05-30 13:00:00","新北市","G","正常","121.47040000","25.08140000",NA,NA
9124638,119,"草鞋墩人文觀光夜市周邊","2020-05-30 13:00:00","南投縣","G","正常","120.68510000","23.98932000",NA,NA
9124639,127,"清大夜市周邊","2020-05-30 13:00:00","新竹市","G","正常","120.99960000","24.79775000",NA,NA
9124640,129,"文化路夜市周邊","2020-05-30 13:00:00","嘉義市","G","正常","120.45130000","23.47849000",NA,NA
9124641,133,"一中街夜市周邊","2020-05-30 13:00:00","臺中市","G","正常","120.68470000","24.15185000",NA,NA
9124642,138,"中原夜市商圈周邊","2020-05-30 13:00:00","桃園市","G","正常","121.24220000","24.95555000",NA,NA
9124643,140,"桃園觀光夜市周邊","2020-05-30 13:00:00","桃園市","G","正常","121.30670000","25.00057000",NA,NA
9124644,141,"林園夜市周邊","2020-05-30 13:00:00","高雄市","G","正常","120.39700000","22.50300000",NA,NA
9124645,143,"鶯歌南雅路夜市周邊","2020-05-30 13:00:00","新北市","G","正常","121.35110000","24.95533000",NA,NA
9124646,146,"華西街觀光夜市周邊","2020-05-30 13:00:00","臺北市","G","正常","121.50000000","25.04067000",NA,NA
9124647,150,"中壢區觀光夜市周邊","2020-05-30 13:00:00","桃園市","G","正常","121.21740000","24.96010000",NA,NA
9124648,151,"瑞光夜市周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.50320000","22.68850000",NA,NA
9124649,152,"武聖夜市周邊","2020-05-30 13:00:00","臺南市","G","正常","120.18990000","23.00328000",NA,NA
9124650,154,"六合觀光夜市周邊","2020-05-30 13:00:00","高雄市","G","正常","120.30400000","22.63358000",NA,NA
9124651,155,"瑞豐夜市周邊","2020-05-30 13:00:00","高雄市","G","正常","120.29890000","22.66516000",NA,NA
9124652,156,"樹林夜市周邊","2020-05-30 13:00:00","新北市","G","正常","121.42550000","24.99125000",NA,NA
9124653,157,"八方國際觀光夜市周邊","2020-05-30 13:00:00","臺中市","G","正常","120.70410000","24.24669000",NA,NA
9124654,158,"永和樂華夜市周邊","2020-05-30 13:00:00","新北市","G","正常","121.50980000","25.00904000",NA,NA
9124655,159,"梧州街夜市、西昌夜市周邊","2020-05-30 13:00:00","臺北市","G","正常","121.50000000","25.03616000",NA,NA
9124656,162,"逢甲夜市周邊","2020-05-30 13:00:00","臺中市","G","正常","120.64520000","24.17885000",NA,NA
9124657,163,"臺東觀光夜市周邊","2020-05-30 13:00:00","臺東縣","G","正常","121.14560000","22.75694000",NA,NA
9124658,167,"羅東夜市周邊","2020-05-30 13:00:00","宜蘭縣","G","正常","121.77030000","24.67840000",NA,NA
9124659,168,"興仁夜市周邊","2020-05-30 13:00:00","桃園市","G","正常","121.28180000","24.93291000",NA,NA
9124660,169,"新莊廟街夜市周邊","2020-05-30 13:00:00","新北市","G","正常","121.45040000","25.03181000",NA,NA
9124661,171,"東門夜市周邊","2020-05-30 13:00:00","宜蘭縣","G","正常","121.75600000","24.75973000",NA,NA
9124662,174,"基隆廟口夜市周邊","2020-05-30 13:00:00","基隆市","G","正常","121.74330000","25.12993000",NA,NA
9124663,178,"龍潭觀光夜市周邊","2020-05-30 13:00:00","桃園市","G","正常","121.21240000","24.88337000",NA,NA
9124664,180,"廟東夜市周邊","2020-05-30 13:00:00","臺中市","G","正常","120.71890000","24.25124000",NA,NA
9124665,181,"板橋湳雅觀光夜市周邊","2020-05-30 13:00:00","新北市","G","正常","121.45530000","25.00471000",NA,NA
9124666,182,"小北成功夜市周邊","2020-05-30 13:00:00","臺南市","G","正常","120.20940000","23.01241000",NA,NA
9124667,183,"大東夜市周邊","2020-05-30 13:00:00","臺南市","G","正常","120.21930000","22.98085000",NA,NA
9124668,184,"墾丁海水浴場周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.78660000","21.94403000",NA,NA
9124669,185,"墾丁海水浴場周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.79140000","21.94404000",NA,NA
9124670,188,"墾丁大街周邊","2020-05-30 13:00:00","屏東縣","G","正常","120.80590000","21.94406000",NA,NA
