"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,2148
"南投縣","仁愛鄉",NA,4329
"南投縣","信義鄉",NA,4449
"南投縣","南投市",NA,29671
"南投縣","名間鄉",NA,8463
"南投縣","國姓鄉",NA,2914
"南投縣","埔里鎮",NA,19930
"南投縣","水里鄉",NA,3251
"南投縣","竹山鎮",NA,12223
"南投縣","草屯鎮",NA,28289
"南投縣","集集鎮",NA,1919
"南投縣","魚池鄉",NA,2346
"南投縣","鹿谷鄉",NA,2772
"台中市","中區",NA,4758
"台中市","北區",NA,49171
"台中市","北屯區",NA,91346
"台中市","南區",NA,43622
"台中市","南屯區",NA,58145
"台中市","后里區",NA,15475
"台中市","和平區",NA,2293
"台中市","外埔區",NA,9970
"台中市","大安區",NA,5070
"台中市","大甲區",NA,21534
"台中市","大肚區",NA,17408
"台中市","大里區",NA,68594
"台中市","大雅區",NA,32688
"台中市","太平區",NA,63271
"台中市","新社區",NA,4741
"台中市","東勢區",NA,11968
"台中市","東區",NA,24357
"台中市","梧棲區",NA,21114
"台中市","沙鹿區",NA,35577
"台中市","清水區",NA,27624
"台中市","潭子區",NA,34703
"台中市","烏日區",NA,26146
"台中市","石岡區",NA,3313
"台中市","神岡區",NA,20263
"台中市","西區",NA,33900
"台中市","西屯區",NA,82267
"台中市","豐原區",NA,47720
"台中市","霧峰區",NA,20929
"台中市","龍井區",NA,25654
"台北市","中山區",NA,70702
"台北市","中正區",NA,37764
"台北市","信義區",NA,68262
"台北市","內湖區",NA,85537
"台北市","北投區",NA,75406
"台北市","南港區",NA,38887
"台北市","士林區",NA,80434
"台北市","大同區",NA,37549
"台北市","大安區",NA,70634
"台北市","文山區",NA,82255
"台北市","松山區",NA,53955
"台北市","萬華區",NA,58994
"台南市","七股區",NA,3764
"台南市","下營區",NA,4639
"台南市","中西區",NA,18279
"台南市","仁德區",NA,24740
"台南市","佳里區",NA,13553
"台南市","六甲區",NA,5298
"台南市","北區",NA,36310
"台南市","北門區",NA,1266
"台南市","南化區",NA,1103
"台南市","南區",NA,34147
"台南市","善化區",NA,16405
"台南市","大內區",NA,1478
"台南市","學甲區",NA,4827
"台南市","安南區",NA,57225
"台南市","安定區",NA,7862
"台南市","安平區",NA,18772
"台南市","官田區",NA,5368
"台南市","將軍區",NA,2935
"台南市","山上區",NA,1909
"台南市","左鎮區",NA,689
"台南市","後壁區",NA,4537
"台南市","新化區",NA,11698
"台南市","新市區",NA,13407
"台南市","新營區",NA,20537
"台南市","東區",NA,48233
"台南市","東山區",NA,3288
"台南市","柳營區",NA,5489
"台南市","楠西區",NA,1276
"台南市","歸仁區",NA,19765
"台南市","永康區",NA,79029
"台南市","玉井區",NA,2581
"台南市","白河區",NA,4877
"台南市","西港區",NA,5711
"台南市","關廟區",NA,9387
"台南市","鹽水區",NA,5575
"台南市","麻豆區",NA,10828
"台南市","龍崎區",NA,393
"台東縣","卑南鄉",NA,4669
"台東縣","台東市",NA,37364
"台東縣","大武鄉",NA,1104
"台東縣","太麻里鄉",NA,2698
"台東縣","延平鄉",NA,1155
"台東縣","成功鎮",NA,3198
"台東縣","東河鄉",NA,1757
"台東縣","池上鄉",NA,1694
"台東縣","海端鄉",NA,1417
"台東縣","綠島鄉",NA,883
"台東縣","蘭嶼鄉",NA,1466
"台東縣","達仁鄉",NA,848
"台東縣","金峰鄉",NA,1171
"台東縣","長濱鄉",NA,1213
"台東縣","關山鎮",NA,2070
"台東縣","鹿野鄉",NA,1798
"嘉義市","東區",NA,31589
"嘉義市","西區",NA,39272
"嘉義縣","中埔鄉",NA,11089
"嘉義縣","六腳鄉",NA,3906
"嘉義縣","大埔鄉",NA,300
"嘉義縣","大林鎮",NA,7561
"嘉義縣","太保市",NA,10429
"嘉義縣","布袋鎮",NA,3609
"嘉義縣","新港鄉",NA,6315
"嘉義縣","朴子市",NA,9886
"嘉義縣","東石鄉",NA,3052
"嘉義縣","梅山鄉",NA,3054
"嘉義縣","民雄鄉",NA,21516
"嘉義縣","水上鄉",NA,13174
"嘉義縣","溪口鄉",NA,2755
"嘉義縣","番路鄉",NA,1995
"嘉義縣","竹崎鄉",NA,7020
"嘉義縣","義竹鄉",NA,2091
"嘉義縣","阿里山鄉",NA,1372
"嘉義縣","鹿草鄉",NA,2826
"基隆市","七堵區",NA,20955
"基隆市","中山區",NA,16772
"基隆市","中正區",NA,20444
"基隆市","仁愛區",NA,13973
"基隆市","信義區",NA,21099
"基隆市","其他",NA,1
"基隆市","安樂區",NA,33631
"基隆市","暖暖區",NA,15096
"宜蘭縣","三星鄉",NA,6906
"宜蘭縣","五結鄉",NA,14527
"宜蘭縣","冬山鄉",NA,20060
"宜蘭縣","南澳鄉",NA,2820
"宜蘭縣","員山鄉",NA,10857
"宜蘭縣","壯圍鄉",NA,7623
"宜蘭縣","大同鄉",NA,2163
"宜蘭縣","宜蘭市",NA,33156
"宜蘭縣","礁溪鄉",NA,12136
"宜蘭縣","羅東鎮",NA,22921
"宜蘭縣","蘇澳鎮",NA,13176
"宜蘭縣","頭城鎮",NA,8159
"屏東縣","三地門鄉",NA,2266
"屏東縣","九如鄉",NA,5589
"屏東縣","佳冬鄉",NA,3391
"屏東縣","來義鄉",NA,2626
"屏東縣","內埔鄉",NA,15407
"屏東縣","南州鄉",NA,2232
"屏東縣","屏東市",NA,55262
"屏東縣","崁頂鄉",NA,2578
"屏東縣","恆春鎮",NA,8186
"屏東縣","新園鄉",NA,8910
"屏東縣","新埤鄉",NA,2060
"屏東縣","春日鄉",NA,1707
"屏東縣","東港鎮",NA,13244
"屏東縣","枋寮鄉",NA,5617
"屏東縣","枋山鄉",NA,845
"屏東縣","林邊鄉",NA,3391
"屏東縣","泰武鄉",NA,2236
"屏東縣","滿州鄉",NA,1167
"屏東縣","潮州鎮",NA,15434
"屏東縣","牡丹鄉",NA,1417
"屏東縣","獅子鄉",NA,1413
"屏東縣","琉球鄉",NA,2207
"屏東縣","瑪家鄉",NA,2608
"屏東縣","竹田鄉",NA,5065
"屏東縣","萬丹鄉",NA,13932
"屏東縣","萬巒鄉",NA,4368
"屏東縣","車城鄉",NA,1781
"屏東縣","里港鄉",NA,5804
"屏東縣","長治鄉",NA,9108
"屏東縣","霧台鄉",NA,562
"屏東縣","高樹鄉",NA,4061
"屏東縣","鹽埔鄉",NA,6014
"屏東縣","麟洛鄉",NA,2705
"彰化縣","二林鎮",NA,12513
"彰化縣","二水鄉",NA,3049
"彰化縣","伸港鄉",NA,11519
"彰化縣","北斗鎮",NA,9139
"彰化縣","和美鎮",NA,29947
"彰化縣","員林市",NA,35206
"彰化縣","埔心鄉",NA,10223
"彰化縣","埔鹽鄉",NA,7788
"彰化縣","埤頭鄉",NA,7219
"彰化縣","大城鄉",NA,2858
"彰化縣","大村鄉",NA,12188
"彰化縣","彰化市",NA,69929
"彰化縣","永靖鄉",NA,9045
"彰化縣","溪州鄉",NA,6105
"彰化縣","溪湖鎮",NA,13926
"彰化縣","田中鎮",NA,10558
"彰化縣","田尾鄉",NA,6014
"彰化縣","社頭鄉",NA,11014
"彰化縣","福興鄉",NA,13145
"彰化縣","秀水鄉",NA,11152
"彰化縣","竹塘鄉",NA,2787
"彰化縣","線西鄉",NA,4800
"彰化縣","芬園鄉",NA,5891
"彰化縣","花壇鄉",NA,14327
"彰化縣","芳苑鄉",NA,7247
"彰化縣","鹿港鎮",NA,27934
"新北市","三峽區",NA,39671
"新北市","三芝區",NA,5645
