"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",21
"南投縣","仁愛鄉",29
"南投縣","信義鄉",27
"南投縣","南投市",235
"南投縣","名間鄉",75
"南投縣","國姓鄉",21
"南投縣","埔里鎮",184
"南投縣","水里鄉",16
"南投縣","竹山鎮",113
"南投縣","草屯鎮",233
"南投縣","集集鎮",9
"南投縣","魚池鄉",22
"南投縣","鹿谷鄉",19
"台中市","中區",39
"台中市","北區",733
"台中市","北屯區",1234
"台中市","南區",378
"台中市","南屯區",777
"台中市","后里區",114
"台中市","和平區",21
"台中市","外埔區",84
"台中市","大安區",36
"台中市","大甲區",217
"台中市","大肚區",143
"台中市","大里區",636
"台中市","大雅區",269
"台中市","太平區",617
"台中市","新社區",41
"台中市","東勢區",122
"台中市","東區",209
"台中市","梧棲區",225
"台中市","沙鹿區",341
"台中市","清水區",262
"台中市","潭子區",352
"台中市","烏日區",214
"台中市","石岡區",23
"台中市","神岡區",173
"台中市","西區",318
"台中市","西屯區",1324
"台中市","豐原區",650
"台中市","霧峰區",170
"台中市","龍井區",168
"台北市","中山區",950
"台北市","中正區",412
"台北市","信義區",816
"台北市","內湖區",830
"台北市","北投區",780
"台北市","南港區",330
"台北市","士林區",751
"台北市","大同區",354
"台北市","大安區",703
"台北市","文山區",883
"台北市","松山區",665
"台北市","萬華區",482
"台南市","七股區",25
"台南市","下營區",42
"台南市","中西區",180
"台南市","仁德區",219
"台南市","佳里區",141
"台南市","六甲區",60
"台南市","北區",329
"台南市","北門區",24
"台南市","南化區",14
"台南市","南區",238
"台南市","善化區",103
"台南市","大內區",20
"台南市","學甲區",74
"台南市","安南區",441
"台南市","安定區",54
"台南市","安平區",108
"台南市","官田區",70
"台南市","將軍區",43
"台南市","山上區",13
"台南市","左鎮區",8
"台南市","後壁區",38
"台南市","新化區",78
"台南市","新市區",98
"台南市","新營區",180
"台南市","東區",472
"台南市","東山區",34
"台南市","柳營區",42
"台南市","楠西區",17
"台南市","歸仁區",153
"台南市","永康區",1031
"台南市","玉井區",49
"台南市","白河區",46
"台南市","西港區",44
"台南市","關廟區",58
"台南市","鹽水區",41
"台南市","麻豆區",98
"台南市","龍崎區",10
"台東縣","卑南鄉",60
"台東縣","台東市",441
"台東縣","大武鄉",11
"台東縣","太麻里鄉",29
"台東縣","延平鄉",14
"台東縣","成功鎮",36
"台東縣","東河鄉",13
"台東縣","池上鄉",24
"台東縣","海端鄉",6
"台東縣","綠島鄉",4
"台東縣","蘭嶼鄉",33
"台東縣","達仁鄉",15
"台東縣","金峰鄉",11
"台東縣","長濱鄉",18
"台東縣","關山鎮",13
"台東縣","鹿野鄉",19
"嘉義市","東區",389
"嘉義市","西區",477
"嘉義縣","中埔鄉",93
"嘉義縣","六腳鄉",24
"嘉義縣","大埔鄉",1
"嘉義縣","大林鎮",46
"嘉義縣","太保市",101
"嘉義縣","布袋鎮",42
"嘉義縣","新港鄉",56
"嘉義縣","朴子市",123
"嘉義縣","東石鄉",22
"嘉義縣","梅山鄉",38
"嘉義縣","民雄鄉",206
"嘉義縣","水上鄉",98
"嘉義縣","溪口鄉",24
"嘉義縣","番路鄉",16
"嘉義縣","竹崎鄉",60
"嘉義縣","義竹鄉",14
"嘉義縣","阿里山鄉",12
"嘉義縣","鹿草鄉",23
"基隆市","七堵區",67
"基隆市","中山區",92
"基隆市","中正區",86
"基隆市","仁愛區",65
"基隆市","信義區",93
"基隆市","安樂區",207
"基隆市","暖暖區",69
"宜蘭縣","三星鄉",38
"宜蘭縣","五結鄉",105
"宜蘭縣","冬山鄉",131
"宜蘭縣","南澳鄉",8
"宜蘭縣","員山鄉",85
"宜蘭縣","壯圍鄉",42
"宜蘭縣","大同鄉",20
"宜蘭縣","宜蘭市",290
"宜蘭縣","礁溪鄉",106
"宜蘭縣","羅東鎮",284
"宜蘭縣","蘇澳鎮",125
"宜蘭縣","頭城鎮",72
"屏東縣","三地門鄉",9
"屏東縣","九如鄉",58
"屏東縣","佳冬鄉",21
"屏東縣","來義鄉",19
"屏東縣","內埔鄉",178
"屏東縣","南州鄉",26
"屏東縣","屏東市",612
"屏東縣","崁頂鄉",29
"屏東縣","恆春鎮",101
"屏東縣","新園鄉",62
"屏東縣","新埤鄉",16
"屏東縣","春日鄉",21
"屏東縣","東港鎮",119
"屏東縣","枋寮鄉",55
"屏東縣","枋山鄉",7
"屏東縣","林邊鄉",37
"屏東縣","泰武鄉",14
"屏東縣","滿州鄉",15
"屏東縣","潮州鎮",197
"屏東縣","牡丹鄉",8
"屏東縣","獅子鄉",13
"屏東縣","琉球鄉",23
"屏東縣","瑪家鄉",24
"屏東縣","竹田鄉",44
"屏東縣","萬丹鄉",155
"屏東縣","萬巒鄉",30
"屏東縣","車城鄉",24
"屏東縣","里港鄉",70
"屏東縣","長治鄉",88
"屏東縣","霧台鄉",4
"屏東縣","高樹鄉",46
"屏東縣","鹽埔鄉",53
