"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",17
"南投縣","仁愛鄉",50
"南投縣","信義鄉",37
"南投縣","南投市",365
"南投縣","名間鄉",74
"南投縣","國姓鄉",18
"南投縣","埔里鎮",215
"南投縣","水里鄉",18
"南投縣","竹山鎮",108
"南投縣","草屯鎮",318
"南投縣","集集鎮",6
"南投縣","魚池鄉",9
"南投縣","鹿谷鄉",23
"台中市","中區",43
"台中市","北區",633
"台中市","北屯區",1116
"台中市","南區",523
"台中市","南屯區",741
"台中市","后里區",111
"台中市","和平區",15
"台中市","外埔區",84
"台中市","大安區",42
"台中市","大甲區",261
"台中市","大肚區",124
"台中市","大里區",735
"台中市","大雅區",327
"台中市","太平區",724
"台中市","新社區",31
"台中市","東勢區",119
"台中市","東區",191
"台中市","梧棲區",224
"台中市","沙鹿區",388
"台中市","清水區",254
"台中市","潭子區",454
"台中市","烏日區",264
"台中市","石岡區",27
"台中市","神岡區",163
"台中市","西區",372
"台中市","西屯區",1154
"台中市","豐原區",539
"台中市","霧峰區",173
"台中市","龍井區",207
"台北市","中山區",788
"台北市","中正區",412
"台北市","信義區",708
"台北市","內湖區",1063
"台北市","北投區",771
"台北市","南港區",362
"台北市","士林區",819
"台北市","大同區",291
"台北市","大安區",682
"台北市","文山區",829
"台北市","松山區",595
"台北市","萬華區",529
"台南市","七股區",29
"台南市","下營區",27
"台南市","中西區",203
"台南市","仁德區",203
"台南市","佳里區",149
"台南市","六甲區",59
"台南市","北區",392
"台南市","北門區",11
"台南市","南化區",9
"台南市","南區",283
"台南市","善化區",177
"台南市","大內區",11
"台南市","學甲區",52
"台南市","安南區",575
"台南市","安定區",48
"台南市","安平區",163
"台南市","官田區",47
"台南市","將軍區",22
"台南市","山上區",10
"台南市","左鎮區",8
"台南市","後壁區",48
"台南市","新化區",234
"台南市","新市區",130
"台南市","新營區",193
"台南市","東區",514
"台南市","東山區",30
"台南市","柳營區",57
"台南市","楠西區",15
"台南市","歸仁區",193
"台南市","永康區",1074
"台南市","玉井區",38
"台南市","白河區",44
"台南市","西港區",38
"台南市","關廟區",65
"台南市","鹽水區",49
"台南市","麻豆區",62
"台南市","龍崎區",9
"台東縣","卑南鄉",54
"台東縣","台東市",515
"台東縣","大武鄉",16
"台東縣","太麻里鄉",19
"台東縣","延平鄉",18
"台東縣","成功鎮",31
"台東縣","東河鄉",20
"台東縣","池上鄉",17
"台東縣","海端鄉",11
"台東縣","綠島鄉",12
"台東縣","蘭嶼鄉",70
"台東縣","達仁鄉",14
"台東縣","金峰鄉",17
"台東縣","長濱鄉",6
"台東縣","關山鎮",11
"台東縣","鹿野鄉",34
"嘉義市","東區",345
"嘉義市","西區",416
"嘉義縣","中埔鄉",101
"嘉義縣","六腳鄉",32
"嘉義縣","大埔鄉",1
"嘉義縣","大林鎮",76
"嘉義縣","太保市",127
"嘉義縣","布袋鎮",49
