"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,236
"南投縣","仁愛鄉",NA,804
"南投縣","信義鄉",NA,713
"南投縣","南投市",NA,3605
"南投縣","名間鄉",NA,994
"南投縣","國姓鄉",NA,313
"南投縣","埔里鎮",NA,2359
"南投縣","水里鄉",NA,278
"南投縣","竹山鎮",NA,1810
"南投縣","草屯鎮",NA,2798
"南投縣","集集鎮",NA,198
"南投縣","魚池鄉",NA,210
"南投縣","鹿谷鄉",NA,362
"台中市","中區",NA,1075
"台中市","北區",NA,8399
"台中市","北屯區",NA,13361
"台中市","南區",NA,6283
"台中市","南屯區",NA,7899
"台中市","后里區",NA,1974
"台中市","和平區",NA,312
"台中市","外埔區",NA,1001
"台中市","大安區",NA,656
"台中市","大甲區",NA,2874
"台中市","大肚區",NA,2480
"台中市","大里區",NA,10323
"台中市","大雅區",NA,4698
"台中市","太平區",NA,9315
"台中市","新社區",NA,564
"台中市","東勢區",NA,1351
"台中市","東區",NA,4037
"台中市","梧棲區",NA,4145
"台中市","沙鹿區",NA,5762
"台中市","清水區",NA,4744
"台中市","潭子區",NA,4629
"台中市","烏日區",NA,3807
"台中市","石岡區",NA,398
"台中市","神岡區",NA,3006
"台中市","西區",NA,5380
"台中市","西屯區",NA,12763
"台中市","豐原區",NA,6358
"台中市","霧峰區",NA,3191
"台中市","龍井區",NA,3927
"台北市","中山區",NA,21669
"台北市","中正區",NA,11316
"台北市","信義區",NA,21084
"台北市","內湖區",NA,23747
"台北市","北投區",NA,25694
"台北市","南港區",NA,12499
"台北市","士林區",NA,25172
"台北市","大同區",NA,13333
"台北市","大安區",NA,20624
"台北市","文山區",NA,25929
"台北市","松山區",NA,15644
"台北市","萬華區",NA,27361
"台南市","七股區",NA,547
"台南市","下營區",NA,543
"台南市","中西區",NA,2895
"台南市","仁德區",NA,3957
"台南市","佳里區",NA,1798
"台南市","六甲區",NA,595
"台南市","北區",NA,5689
