"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,209
"南投縣","仁愛鄉",NA,732
"南投縣","信義鄉",NA,688
"南投縣","南投市",NA,3228
"南投縣","名間鄉",NA,886
"南投縣","國姓鄉",NA,266
"南投縣","埔里鎮",NA,2185
"南投縣","水里鄉",NA,250
"南投縣","竹山鎮",NA,1673
"南投縣","草屯鎮",NA,2506
"南投縣","集集鎮",NA,183
"南投縣","魚池鄉",NA,198
"南投縣","鹿谷鄉",NA,341
"台中市","中區",NA,1026
"台中市","北區",NA,7878
"台中市","北屯區",NA,12326
"台中市","南區",NA,5749
"台中市","南屯區",NA,7279
"台中市","后里區",NA,1820
"台中市","和平區",NA,289
"台中市","外埔區",NA,906
"台中市","大安區",NA,599
"台中市","大甲區",NA,2637
"台中市","大肚區",NA,2258
"台中市","大里區",NA,9408
"台中市","大雅區",NA,4230
"台中市","太平區",NA,8551
"台中市","新社區",NA,485
"台中市","東勢區",NA,1175
"台中市","東區",NA,3758
"台中市","梧棲區",NA,3726
"台中市","沙鹿區",NA,5269
"台中市","清水區",NA,4380
"台中市","潭子區",NA,4237
"台中市","烏日區",NA,3506
"台中市","石岡區",NA,369
"台中市","神岡區",NA,2744
"台中市","西區",NA,4940
"台中市","西屯區",NA,11700
"台中市","豐原區",NA,5571
"台中市","霧峰區",NA,2861
"台中市","龍井區",NA,3571
"台北市","中山區",NA,20820
"台北市","中正區",NA,10967
"台北市","信義區",NA,20211
"台北市","內湖區",NA,22607
"台北市","北投區",NA,24844
"台北市","南港區",NA,11907
"台北市","士林區",NA,24415
"台北市","大同區",NA,12925
"台北市","大安區",NA,19888
"台北市","文山區",NA,25010
"台北市","松山區",NA,14942
"台北市","萬華區",NA,26703
"台南市","七股區",NA,479
"台南市","下營區",NA,499
"台南市","中西區",NA,2615
"台南市","仁德區",NA,3689
"台南市","佳里區",NA,1526
"台南市","六甲區",NA,545
"台南市","北區",NA,5091
"台南市","北門區",NA,160
"台南市","南化區",NA,99
"台南市","南區",NA,5312
"台南市","善化區",NA,2098
"台南市","大內區",NA,190
"台南市","學甲區",NA,579
"台南市","安南區",NA,7832
"台南市","安定區",NA,1146
"台南市","安平區",NA,2704
"台南市","官田區",NA,580
"台南市","將軍區",NA,348
"台南市","山上區",NA,368
"台南市","左鎮區",NA,112
"台南市","後壁區",NA,453
"台南市","新化區",NA,1887
"台南市","新市區",NA,1756
"台南市","新營區",NA,2105
"台南市","東區",NA,6525
"台南市","東山區",NA,353
"台南市","柳營區",NA,767
"台南市","楠西區",NA,88
"台南市","歸仁區",NA,2885
"台南市","永康區",NA,13098
"台南市","玉井區",NA,245
"台南市","白河區",NA,415
"台南市","西港區",NA,640
"台南市","關廟區",NA,1407
"台南市","鹽水區",NA,523
"台南市","麻豆區",NA,1319
"台南市","龍崎區",NA,41
"台東縣","卑南鄉",NA,702
"台東縣","台東市",NA,5330
"台東縣","大武鄉",NA,136
"台東縣","太麻里鄉",NA,440
"台東縣","延平鄉",NA,168
"台東縣","成功鎮",NA,600
"台東縣","東河鄉",NA,316
"台東縣","池上鄉",NA,197
"台東縣","海端鄉",NA,346
"台東縣","綠島鄉",NA,221
"台東縣","蘭嶼鄉",NA,339
"台東縣","達仁鄉",NA,70
"台東縣","金峰鄉",NA,231
"台東縣","長濱鄉",NA,337
"台東縣","關山鎮",NA,340
"台東縣","鹿野鄉",NA,226
"嘉義市","東區",NA,2964
"嘉義市","西區",NA,4145
"嘉義縣","中埔鄉",NA,983
"嘉義縣","六腳鄉",NA,367
"嘉義縣","大埔鄉",NA,25
"嘉義縣","大林鎮",NA,892
"嘉義縣","太保市",NA,1051
"嘉義縣","布袋鎮",NA,420
"嘉義縣","新港鄉",NA,540
"嘉義縣","朴子市",NA,880
"嘉義縣","東石鄉",NA,229
"嘉義縣","梅山鄉",NA,326
"嘉義縣","民雄鄉",NA,1959
"嘉義縣","水上鄉",NA,1727
"嘉義縣","溪口鄉",NA,292
"嘉義縣","番路鄉",NA,175
"嘉義縣","竹崎鄉",NA,538
"嘉義縣","義竹鄉",NA,174
"嘉義縣","阿里山鄉",NA,123
"嘉義縣","鹿草鄉",NA,352
"基隆市","七堵區",NA,6994
"基隆市","中山區",NA,5866
"基隆市","中正區",NA,7440
"基隆市","仁愛區",NA,5657
"基隆市","信義區",NA,7324
"基隆市","其他",NA,1
"基隆市","安樂區",NA,10736
"基隆市","暖暖區",NA,5061
"宜蘭縣","三星鄉",NA,1479
"宜蘭縣","五結鄉",NA,2943
"宜蘭縣","冬山鄉",NA,4099
"宜蘭縣","南澳鄉",NA,1298
"宜蘭縣","員山鄉",NA,2471
"宜蘭縣","壯圍鄉",NA,1609
"宜蘭縣","大同鄉",NA,807
"宜蘭縣","宜蘭市",NA,7237
"宜蘭縣","礁溪鄉",NA,3065
"宜蘭縣","羅東鎮",NA,5222
"宜蘭縣","蘇澳鎮",NA,3466
"宜蘭縣","頭城鎮",NA,1994
"屏東縣","三地門鄉",NA,448
"屏東縣","九如鄉",NA,821
"屏東縣","佳冬鄉",NA,405
"屏東縣","來義鄉",NA,480
"屏東縣","內埔鄉",NA,2227
"屏東縣","南州鄉",NA,244
"屏東縣","屏東市",NA,9551
"屏東縣","崁頂鄉",NA,294
"屏東縣","恆春鎮",NA,1150
"屏東縣","新園鄉",NA,1745
"屏東縣","新埤鄉",NA,249
"屏東縣","春日鄉",NA,263
"屏東縣","東港鎮",NA,2628
"屏東縣","枋寮鄉",NA,614
"屏東縣","枋山鄉",NA,132
"屏東縣","林邊鄉",NA,414
"屏東縣","泰武鄉",NA,444
"屏東縣","滿州鄉",NA,136
"屏東縣","潮州鎮",NA,2033
"屏東縣","牡丹鄉",NA,163
"屏東縣","獅子鄉",NA,253
"屏東縣","琉球鄉",NA,212
"屏東縣","瑪家鄉",NA,491
"屏東縣","竹田鄉",NA,441
"屏東縣","萬丹鄉",NA,2339
"屏東縣","萬巒鄉",NA,509
"屏東縣","車城鄉",NA,214
"屏東縣","里港鄉",NA,892
"屏東縣","長治鄉",NA,1376
"屏東縣","霧台鄉",NA,73
"屏東縣","高樹鄉",NA,436
"屏東縣","鹽埔鄉",NA,954
"屏東縣","麟洛鄉",NA,435
"彰化縣","二林鎮",NA,1482
"彰化縣","二水鄉",NA,279
"彰化縣","伸港鄉",NA,1100
"彰化縣","北斗鎮",NA,890
"彰化縣","和美鎮",NA,2819
"彰化縣","員林市",NA,3855
"彰化縣","埔心鄉",NA,1012
"彰化縣","埔鹽鄉",NA,648
"彰化縣","埤頭鄉",NA,766
"彰化縣","大城鄉",NA,304
"彰化縣","大村鄉",NA,1342
"彰化縣","彰化市",NA,7750
"彰化縣","永靖鄉",NA,895
"彰化縣","溪州鄉",NA,655
"彰化縣","溪湖鎮",NA,1220
"彰化縣","田中鎮",NA,933
"彰化縣","田尾鄉",NA,493
"彰化縣","社頭鄉",NA,1037
"彰化縣","福興鄉",NA,1173
"彰化縣","秀水鄉",NA,1109
"彰化縣","竹塘鄉",NA,291
"彰化縣","線西鄉",NA,502
"彰化縣","芬園鄉",NA,651
"彰化縣","花壇鄉",NA,1599
"彰化縣","芳苑鄉",NA,858
"彰化縣","鹿港鎮",NA,3164
"新北市","三峽區",NA,12179
"新北市","三芝區",NA,1296
"新北市","三重區",NA,60552
"新北市","中和區",NA,61185
"新北市","五股區",NA,12210
"新北市","八里區",NA,4029
"新北市","土城區",NA,31661
"新北市","坪林區",NA,176
"新北市","平溪區",NA,196
"新北市","新店區",NA,36455
"新北市","新莊區",NA,58086
"新北市","板橋區",NA,76236
"新北市","林口區",NA,10909
"新北市","樹林區",NA,22169
"新北市","永和區",NA,25596
"新北市","汐止區",NA,28384
"新北市","泰山區",NA,9958
"新北市","淡水區",NA,18377
"新北市","深坑區",NA,3083
"新北市","烏來區",NA,445
"新北市","瑞芳區",NA,4239
"新北市","石碇區",NA,424
"新北市","石門區",NA,353
"新北市","萬里區",NA,1352
"新北市","蘆洲區",NA,25552
"新北市","貢寮區",NA,330
"新北市","金山區",NA,1521
"新北市","雙溪區",NA,287
"新北市","鶯歌區",NA,9874
"新竹市","北區",NA,7781
"新竹市","東區",NA,13290
"新竹市","香山區",NA,4589
"新竹縣","五峰鄉",NA,324
"新竹縣","北埔鄉",NA,289
"新竹縣","寶山鄉",NA,1025
"新竹縣","尖石鄉",NA,777
"新竹縣","峨眉鄉",NA,166
"新竹縣","新埔鎮",NA,1700
"新竹縣","新豐鄉",NA,4532
"新竹縣","橫山鄉",NA,533
"新竹縣","湖口鄉",NA,9098
"新竹縣","竹北市",NA,13651
"新竹縣","竹東鎮",NA,6122
"新竹縣","芎林鄉",NA,922
"新竹縣","關西鎮",NA,1388
"桃園市","中壢區",NA,40938
"桃園市","八德區",NA,21581
"桃園市","大園區",NA,8210
"桃園市","大溪區",NA,9267
"桃園市","平鎮區",NA,20302
"桃園市","復興區",NA,905
"桃園市","新屋區",NA,4223
"桃園市","桃園區",NA,50577
"桃園市","楊梅區",NA,16637
"桃園市","蘆竹區",NA,18108
"桃園市","觀音區",NA,6915
"桃園市","龍潭區",NA,9830
"桃園市","龜山區",NA,23542
"澎湖縣","七美鄉",NA,24
"澎湖縣","望安鄉",NA,14
"澎湖縣","湖西鄉",NA,274
"澎湖縣","白沙鄉",NA,146
"澎湖縣","西嶼鄉",NA,104
"澎湖縣","馬公市",NA,1731
"空值","空值",12754,NA
"花蓮縣","光復鄉",NA,811
"花蓮縣","卓溪鄉",NA,546
"花蓮縣","吉安鄉",NA,6530
"花蓮縣","壽豐鄉",NA,1159
"花蓮縣","富里鄉",NA,556
"花蓮縣","新城鄉",NA,2406
"花蓮縣","玉里鎮",NA,1519
"花蓮縣","瑞穗鄉",NA,630
"花蓮縣","秀林鄉",NA,3454
"花蓮縣","花蓮市",NA,6672
"花蓮縣","萬榮鄉",NA,756
"花蓮縣","豐濱鄉",NA,244
"花蓮縣","鳳林鎮",NA,569
"苗栗縣","三灣鄉",NA,209
"苗栗縣","三義鄉",NA,412
"苗栗縣","公館鄉",NA,855
"苗栗縣","卓蘭鎮",NA,296
"苗栗縣","南庄鄉",NA,334
"苗栗縣","大湖鄉",NA,297
"苗栗縣","後龍鎮",NA,1099
"苗栗縣","泰安鄉",NA,256
"苗栗縣","獅潭鄉",NA,54
"苗栗縣","竹南鎮",NA,6147
"苗栗縣","苑裡鎮",NA,1517
"苗栗縣","苗栗市",NA,2842
"苗栗縣","西湖鄉",NA,127
"苗栗縣","通霄鎮",NA,929
"苗栗縣","造橋鄉",NA,794
"苗栗縣","銅鑼鄉",NA,365
"苗栗縣","頭份市",NA,5479
"苗栗縣","頭屋鄉",NA,238
"連江縣","北竿鄉",NA,63
"連江縣","南竿鄉",NA,254
"連江縣","東引鄉",NA,44
"連江縣","莒光鄉",NA,58
"金門縣","烈嶼鄉",NA,80
"金門縣","烏坵鄉",NA,2
"金門縣","金城鎮",NA,573
"金門縣","金寧鄉",NA,528
"金門縣","金沙鎮",NA,241
"金門縣","金湖鎮",NA,436
"雲林縣","二崙鄉",NA,487
"雲林縣","元長鄉",NA,519
"雲林縣","北港鎮",NA,938
"雲林縣","口湖鄉",NA,437
"雲林縣","古坑鄉",NA,632
"雲林縣","台西鄉",NA,425
"雲林縣","四湖鄉",NA,328
"雲林縣","土庫鎮",NA,592
"雲林縣","大埤鄉",NA,399
"雲林縣","崙背鄉",NA,551
"雲林縣","斗六市",NA,3275
"雲林縣","斗南鎮",NA,1029
"雲林縣","東勢鄉",NA,307
"雲林縣","林內鄉",NA,326
"雲林縣","水林鄉",NA,369
"雲林縣","莿桐鄉",NA,687
