"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",25
"南投縣","仁愛鄉",42
"南投縣","信義鄉",45
"南投縣","南投市",441
"南投縣","名間鄉",113
"南投縣","國姓鄉",36
"南投縣","埔里鎮",336
"南投縣","水里鄉",143
"南投縣","竹山鎮",235
"南投縣","草屯鎮",682
"南投縣","集集鎮",43
"南投縣","魚池鄉",51
"南投縣","鹿谷鄉",51
"台中市","中區",69
"台中市","北區",1004
"台中市","北屯區",1933
"台中市","南區",796
"台中市","南屯區",1253
"台中市","后里區",201
"台中市","和平區",34
"台中市","外埔區",129
"台中市","大安區",74
"台中市","大甲區",250
"台中市","大肚區",215
"台中市","大里區",1093
"台中市","大雅區",497
"台中市","太平區",1118
"台中市","新社區",76
"台中市","東勢區",233
"台中市","東區",328
"台中市","梧棲區",226
"台中市","沙鹿區",691
"台中市","清水區",327
"台中市","潭子區",620
"台中市","烏日區",349
"台中市","石岡區",41
"台中市","神岡區",301
"台中市","西區",604
"台中市","西屯區",1934
"台中市","豐原區",845
"台中市","霧峰區",261
"台中市","龍井區",388
"台北市","中山區",1660
"台北市","中正區",826
"台北市","信義區",1524
"台北市","內湖區",1755
"台北市","北投區",1480
"台北市","南港區",641
"台北市","士林區",1574
"台北市","大同區",646
"台北市","大安區",1663
"台北市","文山區",1677
"台北市","松山區",1163
"台北市","萬華區",825
"台南市","七股區",43
"台南市","下營區",48
"台南市","中西區",238
"台南市","仁德區",268
"台南市","佳里區",149
"台南市","六甲區",54
"台南市","北區",490
"台南市","北門區",14
"台南市","南化區",11
"台南市","南區",440
"台南市","善化區",241
"台南市","大內區",21
"台南市","學甲區",45
"台南市","安南區",746
"台南市","安定區",80
"台南市","安平區",231
"台南市","官田區",46
"台南市","將軍區",31
"台南市","山上區",8
"台南市","左鎮區",1
"台南市","後壁區",58
"台南市","新化區",107
"台南市","新市區",163
"台南市","新營區",265
"台南市","東區",795
"台南市","東山區",65
"台南市","柳營區",37
"台南市","楠西區",12
"台南市","歸仁區",163
"台南市","永康區",1396
"台南市","玉井區",19
"台南市","白河區",50
"台南市","西港區",72
"台南市","關廟區",79
"台南市","鹽水區",42
"台南市","麻豆區",143
"台南市","龍崎區",2
"台東縣","卑南鄉",53
"台東縣","台東市",466
"台東縣","大武鄉",6
"台東縣","太麻里鄉",41
"台東縣","延平鄉",4
"台東縣","成功鎮",46
"台東縣","東河鄉",24
"台東縣","池上鄉",25
"台東縣","海端鄉",3
"台東縣","綠島鄉",1
"台東縣","蘭嶼鄉",8
"台東縣","達仁鄉",10
"台東縣","金峰鄉",19
"台東縣","長濱鄉",9
"台東縣","關山鎮",33
"台東縣","鹿野鄉",24
"嘉義市","東區",504
"嘉義市","西區",550
"嘉義縣","中埔鄉",158
"嘉義縣","六腳鄉",25
"嘉義縣","大埔鄉",4
"嘉義縣","大林鎮",102
"嘉義縣","太保市",98
"嘉義縣","布袋鎮",29
"嘉義縣","新港鄉",88
"嘉義縣","朴子市",98
"嘉義縣","東石鄉",26
"嘉義縣","梅山鄉",52
"嘉義縣","民雄鄉",362
"嘉義縣","水上鄉",143
"嘉義縣","溪口鄉",41
"嘉義縣","番路鄉",39
"嘉義縣","竹崎鄉",94
"嘉義縣","義竹鄉",28
"嘉義縣","阿里山鄉",9
"嘉義縣","鹿草鄉",25
"基隆市","七堵區",327
"基隆市","中山區",228
"基隆市","中正區",337
"基隆市","仁愛區",206
"基隆市","信義區",304
"基隆市","安樂區",557
"基隆市","暖暖區",255
"宜蘭縣","三星鄉",125
"宜蘭縣","五結鄉",236
"宜蘭縣","冬山鄉",288
"宜蘭縣","南澳鄉",8
"宜蘭縣","員山鄉",185
"宜蘭縣","壯圍鄉",163
"宜蘭縣","大同鄉",35
"宜蘭縣","宜蘭市",705
"宜蘭縣","礁溪鄉",216
"宜蘭縣","羅東鎮",466
"宜蘭縣","蘇澳鎮",180
"宜蘭縣","頭城鎮",106
"屏東縣","三地門鄉",21
"屏東縣","九如鄉",68
"屏東縣","佳冬鄉",44
"屏東縣","來義鄉",15
"屏東縣","內埔鄉",192
"屏東縣","南州鄉",49
"屏東縣","屏東市",823
"屏東縣","崁頂鄉",35
"屏東縣","恆春鎮",71
"屏東縣","新園鄉",63
"屏東縣","新埤鄉",29
"屏東縣","春日鄉",18
"屏東縣","東港鎮",151
"屏東縣","枋寮鄉",57
"屏東縣","枋山鄉",9
"屏東縣","林邊鄉",33
"屏東縣","泰武鄉",8
"屏東縣","滿州鄉",9
"屏東縣","潮州鎮",214
"屏東縣","牡丹鄉",16
"屏東縣","獅子鄉",13
"屏東縣","琉球鄉",11
"屏東縣","瑪家鄉",26
"屏東縣","竹田鄉",37
"屏東縣","萬丹鄉",176
"屏東縣","萬巒鄉",43
"屏東縣","車城鄉",9
"屏東縣","里港鄉",69
"屏東縣","長治鄉",72
"屏東縣","霧台鄉",4
"屏東縣","高樹鄉",51
"屏東縣","鹽埔鄉",63
"屏東縣","麟洛鄉",29
"彰化縣","二林鎮",153
"彰化縣","二水鄉",43
"彰化縣","伸港鄉",101
"彰化縣","北斗鎮",98
"彰化縣","和美鎮",345
"彰化縣","員林市",600
"彰化縣","埔心鄉",122
"彰化縣","埔鹽鄉",81
"彰化縣","埤頭鄉",90
"彰化縣","大城鄉",24
"彰化縣","大村鄉",167
"彰化縣","彰化市",1155
"彰化縣","永靖鄉",90
"彰化縣","溪州鄉",58
"彰化縣","溪湖鎮",161
"彰化縣","田中鎮",127
"彰化縣","田尾鄉",75
"彰化縣","社頭鄉",126
"彰化縣","福興鄉",115
"彰化縣","秀水鄉",129
"彰化縣","竹塘鄉",29
"彰化縣","線西鄉",32
"彰化縣","芬園鄉",82
"彰化縣","花壇鄉",175
"彰化縣","芳苑鄉",67
"彰化縣","鹿港鎮",395
"新北市","三峽區",611
"新北市","三芝區",76
"新北市","三重區",3323
"新北市","中和區",4351
"新北市","五股區",563
"新北市","八里區",208
"新北市","土城區",2062
"新北市","坪林區",12
"新北市","平溪區",14
"新北市","新店區",2120
"新北市","新莊區",3002
"新北市","板橋區",4980
"新北市","林口區",614
"新北市","樹林區",1286
"新北市","永和區",1772
"新北市","汐止區",1968
"新北市","泰山區",431
"新北市","淡水區",1366
"新北市","深坑區",143
"新北市","烏來區",16
"新北市","瑞芳區",121
"新北市","石碇區",15
"新北市","石門區",24
"新北市","萬里區",48
"新北市","蘆洲區",1244
"新北市","貢寮區",36
"新北市","金山區",62
"新北市","雙溪區",10
"新北市","鶯歌區",423
"新竹市","北區",877
"新竹市","東區",1939
"新竹市","香山區",500
"新竹縣","五峰鄉",12
"新竹縣","北埔鄉",37
"新竹縣","寶山鄉",63
"新竹縣","尖石鄉",27
"新竹縣","峨眉鄉",14
"新竹縣","新埔鎮",211
"新竹縣","新豐鄉",235
"新竹縣","橫山鄉",33
"新竹縣","湖口鄉",377
"新竹縣","竹北市",1599
"新竹縣","竹東鎮",614
"新竹縣","芎林鄉",82
"新竹縣","關西鎮",95
"桃園市","中壢區",2645
"桃園市","八德區",1200
"桃園市","大園區",404
"桃園市","大溪區",341
"桃園市","平鎮區",1246
"桃園市","復興區",16
"桃園市","新屋區",178
"桃園市","桃園區",3218
"桃園市","楊梅區",851
"桃園市","蘆竹區",962
"桃園市","觀音區",381
"桃園市","龍潭區",495
"桃園市","龜山區",1103
"澎湖縣","七美鄉",4
"澎湖縣","望安鄉",6
"澎湖縣","湖西鄉",37
"澎湖縣","白沙鄉",19
"澎湖縣","西嶼鄉",13
"澎湖縣","馬公市",221
"花蓮縣","光復鄉",48
"花蓮縣","卓溪鄉",11
"花蓮縣","吉安鄉",643
"花蓮縣","壽豐鄉",112
"花蓮縣","富里鄉",26
"花蓮縣","新城鄉",118
"花蓮縣","玉里鎮",68
"花蓮縣","瑞穗鄉",37
"花蓮縣","秀林鄉",36
"花蓮縣","花蓮市",705
"花蓮縣","萬榮鄉",13
"花蓮縣","豐濱鄉",8
"花蓮縣","鳳林鎮",30
"苗栗縣","三灣鄉",23
"苗栗縣","三義鄉",72
"苗栗縣","公館鄉",131
"苗栗縣","卓蘭鎮",47
"苗栗縣","南庄鄉",18
"苗栗縣","大湖鄉",34
"苗栗縣","後龍鎮",137
"苗栗縣","泰安鄉",22
"苗栗縣","獅潭鄉",15
"苗栗縣","竹南鎮",484
"苗栗縣","苑裡鎮",127
"苗栗縣","苗栗市",416
"苗栗縣","西湖鄉",17
"苗栗縣","通霄鎮",106
"苗栗縣","造橋鄉",57
"苗栗縣","銅鑼鄉",50
"苗栗縣","頭份市",579
"苗栗縣","頭屋鄉",29
"連江縣","北竿鄉",2
"連江縣","南竿鄉",23
"連江縣","東引鄉",8
"連江縣","莒光鄉",8
"金門縣","烈嶼鄉",37
"金門縣","金城鎮",55
