"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"134","6258","20220412030000","101","2","屏東縣","恆春鎮","120.745","21.945","199"
"10","6267","20220412030000","142","0","屏東縣","恆春鎮","120.790","21.945","28"
"86","9415","20220412030000","76","1","屏東縣","恆春鎮","120.715","21.970","126"
"72","9416","20220412030000","49","2","屏東縣","恆春鎮","120.845","21.970","112"
"239","15716","20220412030000","226","1","臺東縣","蘭嶼鄉","121.535","22.025","264"
"22","15719","20220412030000","302","0","臺東縣","蘭嶼鄉","121.550","22.025","31"
"32","18068","20220412030000","35","0","屏東縣","車城鄉","120.695","22.045","105"
"45","20191","20220412030000","574","0","臺東縣","蘭嶼鄉","121.570","22.065","64"
"65","40369","20220412030000","60","1","屏東縣","枋山鄉","120.660","22.245","133"
"62","46865","20220412030000","69","0","臺東縣","大武鄉","120.890","22.305","108"
"172","49782","20220412030000","165","1","屏東縣","琉球鄉","120.355","22.330","355"
"205","49783","20220412030000","145","2","屏東縣","琉球鄉","120.375","22.330","375"
"315","52213","20220412030000","258","2","屏東縣","琉球鄉","120.380","22.355","572"
"16","57554","20220412030000","15","1","屏東縣","春日鄉","120.645","22.355","22"
"14","57589","20220412030000","18","0","屏東縣","春日鄉","120.660","22.365","26"
"83","57606","20220412030000","52","3","屏東縣","春日鄉","120.665","22.365","124"
"97","57748","20220412030000","69","2","屏東縣","春日鄉","120.750","22.405","91"
"197","57758","20220412030000","158","2","屏東縣","春日鄉","120.625","22.365","242"
"224","57858","20220412030000","189","1","屏東縣","恆春鎮","120.730","21.985","247"
"12","57868","20220412030000","230","0","屏東縣","車城鄉","120.730","22.055","34"
"94","57949","20220412030000","63","2","屏東縣","車城鄉","120.715","22.050","114"
"166","57951","20220412030000","132","2","屏東縣","車城鄉","120.710","22.055","260"
"178","57952","20220412030000","151","1","屏東縣","枋寮鄉","120.595","22.375","220"
"675","57962","20220412030000","415","3","屏東縣","枋寮鄉","120.595","22.385","941"
"352","57963","20220412030000","387","0","屏東縣","枋寮鄉","120.600","22.385","457"
"14","57992","20220412030000","14","1","屏東縣","滿州鄉","120.890","22.090","28"
"18","58112","20220412030000","12","3","屏東縣","滿州鄉","120.805","22.015","24"
"125","58150","20220412030000","83","3","屏東縣","滿州鄉","120.875","22.115","101"
"124","58209","20220412030000","91","2","屏東縣","滿州鄉","120.840","21.985","222"
"46","58243","20220412030000","39","1","屏東縣","滿州鄉","120.840","22.015","60"
"251","58245","20220412030000","203","2","屏東縣","滿州鄉","120.835","22.020","323"
"21","58246","20220412030000","16","2","屏東縣","滿州鄉","120.840","22.020","19"
"120","58248","20220412030000","110","1","屏東縣","滿州鄉","120.830","22.025","202"
"285","58265","20220412030000","227","2","屏東縣","滿州鄉","120.830","21.995","466"
"28","58303","20220412030000","23","2","屏東縣","滿州鄉","120.850","22.020","35"
"65","58452","20220412030000","47","2","屏東縣","滿州鄉","120.830","22.075","88"
"17","58493","20220412030000","22","0","屏東縣","滿州鄉","120.830","22.095","29"
"24","58500","20220412030000","23","1","屏東縣","滿州鄉","120.840","22.100","40"
"61","58514","20220412030000","47","2","屏東縣","枋山鄉","120.665","22.240","108"
"159","58522","20220412030000","135","1","屏東縣","枋山鄉","120.650","22.260","208"
"28","58529","20220412030000","222","0","屏東縣","枋山鄉","120.690","22.190","44"
"34","58531","20220412030000","94","0","屏東縣","枋山鄉","120.690","22.195","27"
"14","58544","20220412030000","10","2","屏東縣","佳冬鄉","120.525","22.410","17"
"274","58554","20220412030000","503","0","屏東縣","恆春鎮","120.740","22.030","291"
"22","58568","20220412030000","142","0","屏東縣","恆春鎮","120.735","22.040","25"
"127","58585","20220412030000","52","3","屏東縣","恆春鎮","120.720","22.045","30"
"29","58614","20220412030000","408","0","屏東縣","恆春鎮","120.755","21.960","65"
"24","58615","20220412030000","21","1","屏東縣","恆春鎮","120.760","21.960","11"
"292","58618","20220412030000","570","0","屏東縣","恆春鎮","120.755","21.965","299"
"184","58635","20220412030000","158","1","屏東縣","恆春鎮","120.750","21.980","293"
"366","58656","20220412030000","228","3","屏東縣","恆春鎮","120.730","22.010","586"
"310","58663","20220412030000","372","0","屏東縣","恆春鎮","120.745","22.005","407"
"299","58680","20220412030000","234","2","屏東縣","恆春鎮","120.730","21.995","375"
"19","58690","20220412030000","29","0","屏東縣","恆春鎮","120.740","21.920","27"
