"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,2005
"南投縣","仁愛鄉",NA,4149
"南投縣","信義鄉",NA,4263
"南投縣","南投市",NA,27980
"南投縣","名間鄉",NA,7923
"南投縣","國姓鄉",NA,2707
"南投縣","埔里鎮",NA,18595
"南投縣","水里鄉",NA,3090
"南投縣","竹山鎮",NA,11534
"南投縣","草屯鎮",NA,26446
"南投縣","集集鎮",NA,1777
"南投縣","魚池鄉",NA,2202
"南投縣","鹿谷鄉",NA,2630
"台中市","中區",NA,4496
"台中市","北區",NA,46108
"台中市","北屯區",NA,85385
"台中市","南區",NA,40868
"台中市","南屯區",NA,54484
"台中市","后里區",NA,14400
"台中市","和平區",NA,2178
"台中市","外埔區",NA,9400
"台中市","大安區",NA,4828
"台中市","大甲區",NA,20431
"台中市","大肚區",NA,16421
"台中市","大里區",NA,64289
"台中市","大雅區",NA,30888
"台中市","太平區",NA,59581
"台中市","新社區",NA,4394
"台中市","東勢區",NA,11323
"台中市","東區",NA,23034
"台中市","梧棲區",NA,19949
"台中市","沙鹿區",NA,33266
"台中市","清水區",NA,26009
"台中市","潭子區",NA,32503
"台中市","烏日區",NA,24649
"台中市","石岡區",NA,3125
"台中市","神岡區",NA,19246
"台中市","西區",NA,31847
"台中市","西屯區",NA,76994
"台中市","豐原區",NA,44958
"台中市","霧峰區",NA,19650
"台中市","龍井區",NA,24024
"台北市","中山區",NA,67080
"台北市","中正區",NA,35687
"台北市","信義區",NA,64816
"台北市","內湖區",NA,80537
"台北市","北投區",NA,71817
"台北市","南港區",NA,37025
"台北市","士林區",NA,76287
"台北市","大同區",NA,35672
"台北市","大安區",NA,66686
"台北市","文山區",NA,77926
"台北市","松山區",NA,50927
"台北市","萬華區",NA,56632
"台南市","七股區",NA,3512
"台南市","下營區",NA,4332
"台南市","中西區",NA,17112
"台南市","仁德區",NA,23259
"台南市","佳里區",NA,12654
"台南市","六甲區",NA,4953
"台南市","北區",NA,33779
"台南市","北門區",NA,1158
"台南市","南化區",NA,1051
"台南市","南區",NA,32147
