"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1143
"南投縣","仁愛鄉",NA,2923
"南投縣","信義鄉",NA,2702
"南投縣","南投市",NA,16060
"南投縣","名間鄉",NA,4523
"南投縣","國姓鄉",NA,1629
"南投縣","埔里鎮",NA,11256
"南投縣","水里鄉",NA,1440
"南投縣","竹山鎮",NA,6756
"南投縣","草屯鎮",NA,14864
"南投縣","集集鎮",NA,867
"南投縣","魚池鄉",NA,1059
"南投縣","鹿谷鄉",NA,1482
"台中市","中區",NA,2983
"台中市","北區",NA,25679
"台中市","北屯區",NA,45030
"台中市","南區",NA,21959
"台中市","南屯區",NA,29434
"台中市","后里區",NA,7808
"台中市","和平區",NA,1329
"台中市","外埔區",NA,5305
"台中市","大安區",NA,2857
"台中市","大甲區",NA,12506
"台中市","大肚區",NA,10049
"台中市","大里區",NA,38209
"台中市","大雅區",NA,18321
"台中市","太平區",NA,35257
"台中市","新社區",NA,2312
"台中市","東勢區",NA,6129
"台中市","東區",NA,13683
"台中市","梧棲區",NA,13280
"台中市","沙鹿區",NA,19435
"台中市","清水區",NA,15578
"台中市","潭子區",NA,18358
"台中市","烏日區",NA,14800
"台中市","石岡區",NA,1759
"台中市","神岡區",NA,11448
"台中市","西區",NA,17485
"台中市","西屯區",NA,42813
"台中市","豐原區",NA,25665
"台中市","霧峰區",NA,12227
"台中市","龍井區",NA,14490
"台北市","中山區",NA,37214
"台北市","中正區",NA,19443
"台北市","信義區",NA,36829
"台北市","內湖區",NA,42798
"台北市","北投區",NA,42456
"台北市","南港區",NA,21247
"台北市","士林區",NA,42177
"台北市","大同區",NA,21422
"台北市","大安區",NA,34957
"台北市","文山區",NA,42644
"台北市","松山區",NA,27439
"台北市","萬華區",NA,38108
"台南市","七股區",NA,2347
"台南市","下營區",NA,2560
"台南市","中西區",NA,10636
"台南市","仁德區",NA,14202
"台南市","佳里區",NA,7610
"台南市","六甲區",NA,2964
"台南市","北區",NA,20321
"台南市","北門區",NA,676
"台南市","南化區",NA,668
"台南市","南區",NA,20354
"台南市","善化區",NA,8475
"台南市","大內區",NA,881
"台南市","學甲區",NA,2643
"台南市","安南區",NA,33388
"台南市","安定區",NA,4585
"台南市","安平區",NA,10228
"台南市","官田區",NA,2978
"台南市","將軍區",NA,1524
"台南市","山上區",NA,1252
"台南市","左鎮區",NA,475
"台南市","後壁區",NA,2248
"台南市","新化區",NA,7093
"台南市","新市區",NA,7376
"台南市","新營區",NA,10840
"台南市","東區",NA,26108
"台南市","東山區",NA,1622
"台南市","柳營區",NA,3245
"台南市","楠西區",NA,749
"台南市","歸仁區",NA,11606
"台南市","永康區",NA,45157
"台南市","玉井區",NA,1677
"台南市","白河區",NA,2763
"台南市","西港區",NA,3322
"台南市","關廟區",NA,6058
"台南市","鹽水區",NA,2999
"台南市","麻豆區",NA,5851
"台南市","龍崎區",NA,269
"台東縣","卑南鄉",NA,2682
"台東縣","台東市",NA,21264
"台東縣","大武鄉",NA,644
"台東縣","太麻里鄉",NA,1522
"台東縣","延平鄉",NA,850
"台東縣","成功鎮",NA,1716
"台東縣","東河鄉",NA,974
"台東縣","池上鄉",NA,868
"台東縣","海端鄉",NA,1037
"台東縣","綠島鄉",NA,493
"台東縣","蘭嶼鄉",NA,1078
"台東縣","達仁鄉",NA,432
"台東縣","金峰鄉",NA,622
"台東縣","長濱鄉",NA,818
"台東縣","關山鎮",NA,1064
"台東縣","鹿野鄉",NA,1100
"嘉義市","東區",NA,16064
"嘉義市","西區",NA,20420
"嘉義縣","中埔鄉",NA,5577
"嘉義縣","六腳鄉",NA,1924
"嘉義縣","大埔鄉",NA,168
"嘉義縣","大林鎮",NA,4057
"嘉義縣","太保市",NA,5275
"嘉義縣","布袋鎮",NA,1966
"嘉義縣","新港鄉",NA,3383
"嘉義縣","朴子市",NA,5008
"嘉義縣","東石鄉",NA,1563
"嘉義縣","梅山鄉",NA,1613
