"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1969
"南投縣","仁愛鄉",NA,4099
"南投縣","信義鄉",NA,4181
"南投縣","南投市",NA,27474
"南投縣","名間鄉",NA,7761
"南投縣","國姓鄉",NA,2638
"南投縣","埔里鎮",NA,18216
"南投縣","水里鄉",NA,3050
"南投縣","竹山鎮",NA,11328
"南投縣","草屯鎮",NA,25895
"南投縣","集集鎮",NA,1736
"南投縣","魚池鄉",NA,2151
"南投縣","鹿谷鄉",NA,2578
"台中市","中區",NA,4408
"台中市","北區",NA,45028
"台中市","北屯區",NA,83250
"台中市","南區",NA,39801
"台中市","南屯區",NA,53074
"台中市","后里區",NA,14044
"台中市","和平區",NA,2127
"台中市","外埔區",NA,9166
"台中市","大安區",NA,4720
"台中市","大甲區",NA,20014
"台中市","大肚區",NA,16061
"台中市","大里區",NA,62827
"台中市","大雅區",NA,30318
"台中市","太平區",NA,58189
"台中市","新社區",NA,4301
"台中市","東勢區",NA,11096
"台中市","東區",NA,22529
"台中市","梧棲區",NA,19528
"台中市","沙鹿區",NA,32371
"台中市","清水區",NA,25331
"台中市","潭子區",NA,31654
"台中市","烏日區",NA,24133
"台中市","石岡區",NA,3066
"台中市","神岡區",NA,18881
"台中市","西區",NA,31012
"台中市","西屯區",NA,74971
"台中市","豐原區",NA,43976
"台中市","霧峰區",NA,19251
"台中市","龍井區",NA,23440
"台北市","中山區",NA,65562
"台北市","中正區",NA,34871
"台北市","信義區",NA,63566
"台北市","內湖區",NA,78733
"台北市","北投區",NA,70481
"台北市","南港區",NA,36237
"台北市","士林區",NA,74634
"台北市","大同區",NA,34952
"台北市","大安區",NA,65172
"台北市","文山區",NA,76178
"台北市","松山區",NA,49749
"台北市","萬華區",NA,55723
"台南市","七股區",NA,3440
"台南市","下營區",NA,4196
"台南市","中西區",NA,16722
"台南市","仁德區",NA,22698
"台南市","佳里區",NA,12337
"台南市","六甲區",NA,4825
"台南市","北區",NA,33006
"台南市","北門區",NA,1106
"台南市","南化區",NA,1034
"台南市","南區",NA,31458
"台南市","善化區",NA,14521
"台南市","大內區",NA,1369
"台南市","學甲區",NA,4368
"台南市","安南區",NA,52189
"台南市","安定區",NA,7069
"台南市","安平區",NA,17031
"台南市","官田區",NA,4817
"台南市","將軍區",NA,2649
"台南市","山上區",NA,1758
"台南市","左鎮區",NA,638
"台南市","後壁區",NA,4030
"台南市","新化區",NA,10692
"台南市","新市區",NA,12095
"台南市","新營區",NA,18637
"台南市","東區",NA,43712
"台南市","東山區",NA,2977
"台南市","柳營區",NA,5000
"台南市","楠西區",NA,1175
"台南市","歸仁區",NA,18071
"台南市","永康區",NA,71999
"台南市","玉井區",NA,2381
"台南市","白河區",NA,4446
"台南市","西港區",NA,5227
"台南市","關廟區",NA,8628
"台南市","鹽水區",NA,5122
"台南市","麻豆區",NA,9745
"台南市","龍崎區",NA,364
"台東縣","卑南鄉",NA,4304
"台東縣","台東市",NA,35008
"台東縣","大武鄉",NA,1053
"台東縣","太麻里鄉",NA,2552
"台東縣","延平鄉",NA,1124
"台東縣","成功鎮",NA,3035
"台東縣","東河鄉",NA,1647
"台東縣","池上鄉",NA,1583
"台東縣","海端鄉",NA,1370
"台東縣","綠島鄉",NA,833
"台東縣","蘭嶼鄉",NA,1430
"台東縣","達仁鄉",NA,828
"台東縣","金峰鄉",NA,1112
"台東縣","長濱鄉",NA,1142
"台東縣","關山鎮",NA,1924
"台東縣","鹿野鄉",NA,1689
"嘉義市","東區",NA,28617
"嘉義市","西區",NA,35527
"嘉義縣","中埔鄉",NA,9967
"嘉義縣","六腳鄉",NA,3504
"嘉義縣","大埔鄉",NA,287
"嘉義縣","大林鎮",NA,6886
"嘉義縣","太保市",NA,9544
"嘉義縣","布袋鎮",NA,3298
"嘉義縣","新港鄉",NA,5820
"嘉義縣","朴子市",NA,8998
"嘉義縣","東石鄉",NA,2781
"嘉義縣","梅山鄉",NA,2772
"嘉義縣","民雄鄉",NA,19545
"嘉義縣","水上鄉",NA,12015
"嘉義縣","溪口鄉",NA,2487
"嘉義縣","番路鄉",NA,1802
"嘉義縣","竹崎鄉",NA,6301
"嘉義縣","義竹鄉",NA,1912
"嘉義縣","阿里山鄉",NA,1255
"嘉義縣","鹿草鄉",NA,2542
"基隆市","七堵區",NA,19779
"基隆市","中山區",NA,15794
"基隆市","中正區",NA,19330
"基隆市","仁愛區",NA,13191
"基隆市","信義區",NA,19866
"基隆市","其他",NA,1
"基隆市","安樂區",NA,31593
"基隆市","暖暖區",NA,14145
"宜蘭縣","三星鄉",NA,6426
"宜蘭縣","五結鄉",NA,13388
"宜蘭縣","冬山鄉",NA,18665
"宜蘭縣","南澳鄉",NA,2720
"宜蘭縣","員山鄉",NA,10150
"宜蘭縣","壯圍鄉",NA,7145
"宜蘭縣","大同鄉",NA,2106
"宜蘭縣","宜蘭市",NA,30958
"宜蘭縣","礁溪鄉",NA,11368
"宜蘭縣","羅東鎮",NA,21258
"宜蘭縣","蘇澳鎮",NA,12438
"宜蘭縣","頭城鎮",NA,7595
"屏東縣","三地門鄉",NA,2141
"屏東縣","九如鄉",NA,5139
"屏東縣","佳冬鄉",NA,3060
"屏東縣","來義鄉",NA,2461
"屏東縣","內埔鄉",NA,14079
"屏東縣","南州鄉",NA,2016
"屏東縣","屏東市",NA,50464
"屏東縣","崁頂鄉",NA,2384
"屏東縣","恆春鎮",NA,7627
"屏東縣","新園鄉",NA,8211
"屏東縣","新埤鄉",NA,1894
"屏東縣","春日鄉",NA,1647
"屏東縣","東港鎮",NA,12357
"屏東縣","枋寮鄉",NA,5184
"屏東縣","枋山鄉",NA,785
"屏東縣","林邊鄉",NA,3098
"屏東縣","泰武鄉",NA,2143
"屏東縣","滿州鄉",NA,1074
"屏東縣","潮州鎮",NA,14075
"屏東縣","牡丹鄉",NA,1314
"屏東縣","獅子鄉",NA,1347
"屏東縣","琉球鄉",NA,2095
"屏東縣","瑪家鄉",NA,2478
"屏東縣","竹田鄉",NA,4674
"屏東縣","萬丹鄉",NA,12689
"屏東縣","萬巒鄉",NA,4010
"屏東縣","車城鄉",NA,1638
"屏東縣","里港鄉",NA,5351
"屏東縣","長治鄉",NA,8289
"屏東縣","霧台鄉",NA,489
"屏東縣","高樹鄉",NA,3652
"屏東縣","鹽埔鄉",NA,5483
"屏東縣","麟洛鄉",NA,2437
"彰化縣","二林鎮",NA,11731
"彰化縣","二水鄉",NA,2812
"彰化縣","伸港鄉",NA,10573
"彰化縣","北斗鎮",NA,8323
"彰化縣","和美鎮",NA,27280
"彰化縣","員林市",NA,32311
"彰化縣","埔心鄉",NA,9291
"彰化縣","埔鹽鄉",NA,7142
"彰化縣","埤頭鄉",NA,6712
"彰化縣","大城鄉",NA,2677
"彰化縣","大村鄉",NA,11161
"彰化縣","彰化市",NA,63523
"彰化縣","永靖鄉",NA,8183
"彰化縣","溪州鄉",NA,5605
"彰化縣","溪湖鎮",NA,12885
"彰化縣","田中鎮",NA,9747
"彰化縣","田尾鄉",NA,5464
"彰化縣","社頭鄉",NA,10032
"彰化縣","福興鄉",NA,12141
"彰化縣","秀水鄉",NA,10212
"彰化縣","竹塘鄉",NA,2499
"彰化縣","線西鄉",NA,4445
"彰化縣","芬園鄉",NA,5419
"彰化縣","花壇鄉",NA,13116
"彰化縣","芳苑鄉",NA,6735
"彰化縣","鹿港鎮",NA,25985
"新北市","三峽區",NA,36938
"新北市","三芝區",NA,5172
"新北市","三重區",NA,155749
"新北市","中和區",NA,163684
"新北市","五股區",NA,36188
"新北市","八里區",NA,13498
"新北市","土城區",NA,89367
"新北市","坪林區",NA,745
"新北市","平溪區",NA,628
"新北市","新店區",NA,109778
"新北市","新莊區",NA,158064
"新北市","板橋區",NA,206718
"新北市","林口區",NA,41575
"新北市","樹林區",NA,62154
"新北市","永和區",NA,77312
"新北市","汐止區",NA,88696
"新北市","泰山區",NA,29449
"新北市","淡水區",NA,63999
"新北市","深坑區",NA,9770
"新北市","烏來區",NA,1261
"新北市","瑞芳區",NA,10550
"新北市","石碇區",NA,1247
"新北市","石門區",NA,1201
"新北市","萬里區",NA,3989
"新北市","蘆洲區",NA,75937
"新北市","貢寮區",NA,1407
"新北市","金山區",NA,4789
"新北市","雙溪區",NA,1135
"新北市","鶯歌區",NA,31027
"新竹市","北區",NA,46164
"新竹市","東區",NA,73832
"新竹市","香山區",NA,26227
"新竹縣","五峰鄉",NA,1010
"新竹縣","北埔鄉",NA,1898
"新竹縣","寶山鄉",NA,4542
"新竹縣","尖石鄉",NA,2363
"新竹縣","峨眉鄉",NA,917
"新竹縣","新埔鎮",NA,9647
"新竹縣","新豐鄉",NA,18814
"新竹縣","橫山鄉",NA,3035
"新竹縣","湖口鄉",NA,30950
"新竹縣","竹北市",NA,68817
"新竹縣","竹東鎮",NA,32948
"新竹縣","芎林鄉",NA,5827
"新竹縣","關西鎮",NA,7211
"桃園市","中壢區",NA,143519
"桃園市","八德區",NA,70416
"桃園市","大園區",NA,27934
"桃園市","大溪區",NA,30077
"桃園市","平鎮區",NA,74475
"桃園市","復興區",NA,2892
"桃園市","新屋區",NA,14303
"桃園市","桃園區",NA,154358
"桃園市","楊梅區",NA,57082
"桃園市","蘆竹區",NA,60894
"桃園市","觀音區",NA,23579
"桃園市","龍潭區",NA,38483
"桃園市","龜山區",NA,68990
"澎湖縣","七美鄉",NA,271
"澎湖縣","望安鄉",NA,253
"澎湖縣","湖西鄉",NA,3415
"澎湖縣","白沙鄉",NA,1164
"澎湖縣","西嶼鄉",NA,1194
"澎湖縣","馬公市",NA,15190
"空值","空值",35570,NA
"花蓮縣","光復鄉",NA,3118
"花蓮縣","卓溪鄉",NA,1815
"花蓮縣","吉安鄉",NA,32696
"花蓮縣","壽豐鄉",NA,6113
"花蓮縣","富里鄉",NA,2083
"花蓮縣","新城鄉",NA,8759
"花蓮縣","玉里鎮",NA,7788
"花蓮縣","瑞穗鄉",NA,2402
"花蓮縣","秀林鄉",NA,6635
"花蓮縣","花蓮市",NA,34203
"花蓮縣","萬榮鄉",NA,2037
"花蓮縣","豐濱鄉",NA,844
"花蓮縣","鳳林鎮",NA,2539
"苗栗縣","三灣鄉",NA,1337
"苗栗縣","三義鄉",NA,3790
"苗栗縣","公館鄉",NA,8206
"苗栗縣","卓蘭鎮",NA,2735
"苗栗縣","南庄鄉",NA,1929
"苗栗縣","大湖鄉",NA,2432
"苗栗縣","後龍鎮",NA,9035
"苗栗縣","泰安鄉",NA,1680
"苗栗縣","獅潭鄉",NA,571
"苗栗縣","竹南鎮",NA,30737
"苗栗縣","苑裡鎮",NA,11909
"苗栗縣","苗栗市",NA,25660
"苗栗縣","西湖鄉",NA,1079
"苗栗縣","通霄鎮",NA,7263
"苗栗縣","造橋鄉",NA,4234
"苗栗縣","銅鑼鄉",NA,3720
