"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",17
"南投縣","仁愛鄉",28
"南投縣","信義鄉",30
"南投縣","南投市",279
"南投縣","名間鄉",71
"南投縣","國姓鄉",24
"南投縣","埔里鎮",211
"南投縣","水里鄉",18
"南投縣","竹山鎮",104
"南投縣","草屯鎮",310
"南投縣","集集鎮",13
"南投縣","魚池鄉",20
"南投縣","鹿谷鄉",33
"台中市","中區",57
"台中市","北區",805
"台中市","北屯區",1445
"台中市","南區",649
"台中市","南屯區",978
"台中市","后里區",184
"台中市","和平區",23
"台中市","外埔區",112
"台中市","大安區",46
"台中市","大甲區",178
"台中市","大肚區",179
"台中市","大里區",828
"台中市","大雅區",314
"台中市","太平區",905
"台中市","新社區",42
"台中市","東勢區",147
"台中市","東區",332
"台中市","梧棲區",234
"台中市","沙鹿區",532
"台中市","清水區",377
"台中市","潭子區",495
"台中市","烏日區",245
"台中市","石岡區",30
"台中市","神岡區",188
"台中市","西區",494
"台中市","西屯區",1581
"台中市","豐原區",681
"台中市","霧峰區",242
"台中市","龍井區",287
"台北市","中山區",1172
"台北市","中正區",633
"台北市","信義區",837
"台北市","內湖區",1348
"台北市","北投區",951
"台北市","南港區",478
"台北市","士林區",1104
"台北市","大同區",416
"台北市","大安區",1198
"台北市","文山區",1108
"台北市","松山區",893
"台北市","萬華區",613
"台南市","七股區",45
"台南市","下營區",69
"台南市","中西區",232
"台南市","仁德區",329
"台南市","佳里區",169
"台南市","六甲區",66
"台南市","北區",498
"台南市","北門區",21
"台南市","南化區",13
"台南市","南區",428
"台南市","善化區",261
"台南市","大內區",6
"台南市","學甲區",87
"台南市","安南區",880
"台南市","安定區",107
"台南市","安平區",265
"台南市","官田區",70
"台南市","將軍區",37
"台南市","山上區",11
"台南市","左鎮區",5
"台南市","後壁區",61
"台南市","新化區",107
"台南市","新市區",145
"台南市","新營區",317
"台南市","東區",908
"台南市","東山區",39
"台南市","柳營區",52
"台南市","楠西區",11
"台南市","歸仁區",230
"台南市","永康區",1410
"台南市","玉井區",14
"台南市","白河區",53
"台南市","西港區",61
"台南市","關廟區",101
"台南市","鹽水區",65
"台南市","麻豆區",167
"台南市","龍崎區",2
"台東縣","卑南鄉",50
"台東縣","台東市",425
"台東縣","大武鄉",9
"台東縣","太麻里鄉",20
"台東縣","延平鄉",8
"台東縣","成功鎮",28
"台東縣","東河鄉",10
"台東縣","池上鄉",24
"台東縣","海端鄉",8
"台東縣","綠島鄉",5
"台東縣","蘭嶼鄉",4
"台東縣","達仁鄉",4
"台東縣","金峰鄉",7
"台東縣","長濱鄉",9
"台東縣","關山鎮",24
"台東縣","鹿野鄉",10
"嘉義市","東區",495
"嘉義市","西區",674
"嘉義縣","中埔鄉",169
"嘉義縣","六腳鄉",49
"嘉義縣","大埔鄉",4
"嘉義縣","大林鎮",104
"嘉義縣","太保市",138
"嘉義縣","布袋鎮",35
"嘉義縣","新港鄉",68
"嘉義縣","朴子市",108
"嘉義縣","東石鄉",39
"嘉義縣","梅山鄉",24
"嘉義縣","民雄鄉",314
"嘉義縣","水上鄉",175
"嘉義縣","溪口鄉",29
"嘉義縣","番路鄉",29
"嘉義縣","竹崎鄉",136
"嘉義縣","義竹鄉",16
"嘉義縣","阿里山鄉",12
"嘉義縣","鹿草鄉",25
