"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"169","6258","20220412080000","152","1","屏東縣","恆春鎮","120.745","21.945","247"
"90","9415","20220412080000","66","2","屏東縣","恆春鎮","120.715","21.970","132"
"69","9416","20220412080000","54","2","屏東縣","恆春鎮","120.845","21.970","125"
"285","15716","20220412080000","217","2","臺東縣","蘭嶼鄉","121.535","22.025","227"
"21","15719","20220412080000","284","0","臺東縣","蘭嶼鄉","121.550","22.025","30"
"41","18068","20220412080000","44","0","屏東縣","車城鄉","120.695","22.045","118"
"42","20191","20220412080000","555","0","臺東縣","蘭嶼鄉","121.570","22.065","47"
"21","39868","20220412080000","13","3","屏東縣","牡丹鄉","120.895","22.240","21"
"70","40369","20220412080000","76","0","屏東縣","枋山鄉","120.660","22.245","115"
"64","46865","20220412080000","67","0","臺東縣","大武鄉","120.890","22.305","108"
"171","49782","20220412080000","161","1","屏東縣","琉球鄉","120.355","22.330","331"
"215","49783","20220412080000","156","2","屏東縣","琉球鄉","120.375","22.330","381"
"384","52213","20220412080000","292","2","屏東縣","琉球鄉","120.380","22.355","711"
"19","57554","20220412080000","24","0","屏東縣","春日鄉","120.645","22.355","18"
"21","57589","20220412080000","22","0","屏東縣","春日鄉","120.660","22.365","29"
"80","57606","20220412080000","45","3","屏東縣","春日鄉","120.665","22.365","130"
"119","57748","20220412080000","88","2","屏東縣","春日鄉","120.750","22.405","113"
"215","57758","20220412080000","181","1","屏東縣","春日鄉","120.625","22.365","232"
"176","57858","20220412080000","155","1","屏東縣","恆春鎮","120.730","21.985","218"
"28","57868","20220412080000","206","0","屏東縣","車城鄉","120.730","22.055","44"
"102","57949","20220412080000","68","3","屏東縣","車城鄉","120.715","22.050","120"
"152","57951","20220412080000","132","1","屏東縣","車城鄉","120.710","22.055","245"
"277","57952","20220412080000","218","2","屏東縣","枋寮鄉","120.595","22.375","293"
"616","57962","20220412080000","379","3","屏東縣","枋寮鄉","120.595","22.385","870"
"344","57963","20220412080000","359","0","屏東縣","枋寮鄉","120.600","22.385","520"
"13","57992","20220412080000","22","0","屏東縣","滿州鄉","120.890","22.090","25"
"23","58112","20220412080000","16","2","屏東縣","滿州鄉","120.805","22.015","28"
"138","58150","20220412080000","121","1","屏東縣","滿州鄉","120.875","22.115","111"
"34","58179","20220412080000","28","2","屏東縣","滿州鄉","120.880","22.135","10"
"127","58209","20220412080000","66","3","屏東縣","滿州鄉","120.840","21.985","222"
"69","58243","20220412080000","45","3","屏東縣","滿州鄉","120.840","22.015","82"
"228","58245","20220412080000","198","1","屏東縣","滿州鄉","120.835","22.020","317"
"21","58246","20220412080000","18","1","屏東縣","滿州鄉","120.840","22.020","21"
"94","58248","20220412080000","91","1","屏東縣","滿州鄉","120.830","22.025","185"
"317","58265","20220412080000","254","2","屏東縣","滿州鄉","120.830","21.995","506"
"20","58303","20220412080000","23","0","屏東縣","滿州鄉","120.850","22.020","28"
"64","58452","20220412080000","41","3","屏東縣","滿州鄉","120.830","22.075","86"
"23","58493","20220412080000","26","0","屏東縣","滿州鄉","120.830","22.095","27"
"29","58500","20220412080000","31","0","屏東縣","滿州鄉","120.840","22.100","47"
"140","58514","20220412080000","107","2","屏東縣","枋山鄉","120.665","22.240","207"
"207","58522","20220412080000","211","0","屏東縣","枋山鄉","120.650","22.260","275"
"56","58529","20220412080000","214","0","屏東縣","枋山鄉","120.690","22.190","89"
"69","58531","20220412080000","133","0","屏東縣","枋山鄉","120.690","22.195","53"
"15","58544","20220412080000","12","2","屏東縣","佳冬鄉","120.525","22.410","23"
"479","58554","20220412080000","465","1","屏東縣","恆春鎮","120.740","22.030","335"
"28","58568","20220412080000","180","0","屏東縣","恆春鎮","120.735","22.040","44"
"85","58585","20220412080000","33","3","屏東縣","恆春鎮","120.720","22.045","43"
"18","58609","20220412080000","650","0","屏東縣","恆春鎮","120.750","21.955","12"
"59","58614","20220412080000","494","0","屏東縣","恆春鎮","120.755","21.960","63"
"17","58615","20220412080000","12","2","屏東縣","恆春鎮","120.760","21.960","17"
"668","58618","20220412080000","512","2","屏東縣","恆春鎮","120.755","21.965","349"
"176","58635","20220412080000","154","1","屏東縣","恆春鎮","120.750","21.980","277"
"335","58656","20220412080000","200","3","屏東縣","恆春鎮","120.730","22.010","541"
"289","58663","20220412080000","309","0","屏東縣","恆春鎮","120.745","22.005","326"
"226","58680","20220412080000","181","2","屏東縣","恆春鎮","120.730","21.995","296"
"24","58690","20220412080000","23","1","屏東縣","恆春鎮","120.740","21.920","30"
"185","58691","20220412080000","175","1","屏東縣","恆春鎮","120.725","21.925","459"
"19","58698","20220412080000","14","2","屏東縣","恆春鎮","120.715","21.935","36"
"70","58705","20220412080000","68","1","屏東縣","恆春鎮","120.730","21.940","151"
"40","58707","20220412080000","36","1","屏東縣","恆春鎮","120.715","21.945","96"
"235","58723","20220412080000","173","2","屏東縣","恆春鎮","120.720","21.960","300"
"994","58725","20220412080000","1081","0","屏東縣","恆春鎮","120.740","22.010","1233"
"26","58785","20220412080000","74","0","屏東縣","恆春鎮","120.720","22.040","26"
"11","58792","20220412080000","31","0","屏東縣","恆春鎮","120.710","22.015","10"
"76","58793","20220412080000","52","2","屏東縣","恆春鎮","120.695","22.020","123"
"16","58796","20220412080000","12","2","屏東縣","恆春鎮","120.710","22.020","28"
"117","58818","20220412080000","115","1","屏東縣","恆春鎮","120.850","21.905","184"
"24","58819","20220412080000","18","2","屏東縣","恆春鎮","120.855","21.905","30"
"63","58824","20220412080000","68","0","屏東縣","恆春鎮","120.850","21.910","132"
"340","58829","20220412080000","128","3","屏東縣","恆春鎮","120.850","21.915","225"
"52","58837","20220412080000","54","0","屏東縣","恆春鎮","120.830","21.925","167"
"67","58849","20220412080000","113","0","屏東縣","恆春鎮","120.825","21.935","158"
"274","58893","20220412080000","205","2","屏東縣","車城鄉","120.715","22.070","404"
"187","58924","20220412080000","94","3","屏東縣","獅子鄉","120.730","22.195","201"
"13","58958","20220412080000","113","0","屏東縣","獅子鄉","120.750","22.205","25"
"110","58971","20220412080000","109","1","屏東縣","獅子鄉","120.725","22.210","143"
"25","58997","20220412080000","20","2","屏東縣","獅子鄉","120.785","22.215","50"
"632","59115","20220412080000","468","2","屏東縣","琉球鄉","120.380","22.350","971"
"301","59117","20220412080000","299","1","屏東縣","琉球鄉","120.365","22.325","615"
"334","59120","20220412080000","301","1","屏東縣","琉球鄉","120.370","22.335","472"
"18","59128","20220412080000","33","0","屏東縣","獅子鄉","120.665","22.265","18"
"91","59149","20220412080000","111","0","屏東縣","獅子鄉","120.660","22.275","114"
"73","59469","20220412080000","54","2","屏東縣","獅子鄉","120.650","22.315","92"
"10","59727","20220412080000","108","0","屏東縣","獅子鄉","120.710","22.195","11"
"136","59772","20220412080000","99","2","屏東縣","獅子鄉","120.685","22.225","177"
"191","60023","20220412080000","140","2","屏東縣","獅子鄉","120.700","22.165","279"
"12","60048","20220412080000","59","0","屏東縣","獅子鄉","120.795","22.225","12"
"105","60065","20220412080000","88","1","屏東縣","獅子鄉","120.800","22.230","132"
"1230","60172","20220412080000","1363","0","屏東縣","琉球鄉","120.370","22.340","2157"
"14","60173","20220412080000","16","0","屏東縣","琉球鄉","120.370","22.345","31"
"65","60174","20220412080000","70","0","屏東縣","琉球鄉","120.375","22.345","108"
"91","60189","20220412080000","71","2","屏東縣","車城鄉","120.700","22.040","145"
"79","60193","20220412080000","68","1","屏東縣","車城鄉","120.700","22.050","61"
"41","60196","20220412080000","32","2","屏東縣","琉球鄉","120.365","22.340","76"
"210","60198","20220412080000","207","1","屏東縣","琉球鄉","120.370","22.350","466"
"492","60206","20220412080000","247","3","屏東縣","車城鄉","120.715","22.065","515"
"31","60213","20220412080000","144","0","屏東縣","車城鄉","120.720","22.090","32"
"73","60234","20220412080000","46","3","屏東縣","車城鄉","120.715","22.115","89"
"905","60246","20220412080000","625","2","屏東縣","琉球鄉","120.385","22.350","1712"
"102","60260","20220412080000","89","1","屏東縣","車城鄉","120.740","22.085","137"
"219","60283","20220412080000","195","1","屏東縣","車城鄉","120.750","22.095","328"
"21","60314","20220412080000","168","0","屏東縣","枋寮鄉","120.555","22.390","29"
"43","60322","20220412080000","375","0","屏東縣","車城鄉","120.715","22.075","57"
"209","60328","20220412080000","134","3","屏東縣","車城鄉","120.730","22.075","230"
"275","60350","20220412080000","236","1","屏東縣","枋寮鄉","120.590","22.405","407"
"344","60361","20220412080000","325","1","屏東縣","枋寮鄉","120.595","22.365","488"
"57","60369","20220412080000","247","0","屏東縣","枋寮鄉","120.620","22.405","71"
"195","60374","20220412080000","175","1","屏東縣","枋寮鄉","120.590","22.370","97"
"211","60377","20220412080000","247","0","屏東縣","枋寮鄉","120.580","22.375","233"
"768","60401","20220412080000","699","1","屏東縣","枋寮鄉","120.575","22.405","818"
"599","60404","20220412080000","417","2","屏東縣","佳冬鄉","120.565","22.410","431"
"1242","60421","20220412080000","1122","1","屏東縣","枋寮鄉","120.600","22.360","1941"
"262","60428","20220412080000","252","1","屏東縣","枋寮鄉","120.600","22.365","404"
"105","60441","20220412080000","97","1","屏東縣","枋山鄉","120.645","22.295","154"
"120","60442","20220412080000","108","1","屏東縣","獅子鄉","120.640","22.310","125"
"203","60446","20220412080000","180","1","屏東縣","枋山鄉","120.630","22.320","281"
"102","60449","20220412080000","72","2","屏東縣","枋山鄉","120.615","22.330","186"
"261","60455","20220412080000","187","2","屏東縣","枋山鄉","120.620","22.335","285"
"175","60456","20220412080000","104","3","屏東縣","枋山鄉","120.625","22.335","75"
"1389","60532","20220412080000","902","3","屏東縣","恆春鎮","120.740","22.000","1715"
"589","60533","20220412080000","371","3","屏東縣","恆春鎮","120.740","22.005","686"
"124","60535","20220412080000","226","0","屏東縣","恆春鎮","120.815","21.935","324"
"239","60537","20220412080000","105","3","屏東縣","恆春鎮","120.805","21.940","167"
"82","60539","20220412080000","230","0","屏東縣","恆春鎮","120.795","21.945","82"
"470","60540","20220412080000","485","0","屏東縣","恆春鎮","120.800","21.945","953"
"515","60541","20220412080000","443","1","屏東縣","恆春鎮","120.805","21.945","541"
"106","60543","20220412080000","104","1","屏東縣","恆春鎮","120.780","21.950","182"
"206","60544","20220412080000","121","3","屏東縣","恆春鎮","120.785","21.950","353"
"156","60568","20220412080000","152","1","屏東縣","恆春鎮","120.810","21.955","241"
"89","60589","20220412080000","57","3","屏東縣","恆春鎮","120.815","21.965","92"
"430","60623","20220412080000","311","2","屏東縣","恆春鎮","120.735","21.950","755"
"63","60646","20220412080000","50","2","屏東縣","恆春鎮","120.720","21.975","112"
"62","60651","20220412080000","71","0","屏東縣","恆春鎮","120.715","21.985","149"
"155","60656","20220412080000","114","2","屏東縣","恆春鎮","120.705","21.995","399"
"720","60671","20220412080000","826","0","屏東縣","恆春鎮","120.740","21.995","905"
"457","60672","20220412080000","287","3","屏東縣","恆春鎮","120.745","21.995","529"
"518","60680","20220412080000","586","0","屏東縣","恆春鎮","120.745","22.000","717"
"46","60694","20220412080000","74","0","屏東縣","恆春鎮","120.765","22.000","60"
"52","60732","20220412080000","54","0","屏東縣","牡丹鄉","120.815","22.075","93"
"14","60761","20220412080000","11","2","屏東縣","牡丹鄉","120.825","22.095","14"
"80","60771","20220412080000","118","0","屏東縣","滿州鄉","120.890","22.140","18"
"93","60778","20220412080000","52","3","屏東縣","牡丹鄉","120.880","22.155","93"
"18","60784","20220412080000","20","0","屏東縣","牡丹鄉","120.880","22.160","18"
"239","60791","20220412080000","155","3","屏東縣","牡丹鄉","120.890","22.165","32"
"78","60821","20220412080000","63","2","屏東縣","牡丹鄉","120.880","22.185","106"
"18","60825","20220412080000","19","0","屏東縣","牡丹鄉","120.880","22.190","33"
"89","60827","20220412080000","44","3","屏東縣","牡丹鄉","120.885","22.190","116"
