"縣市","鄉鎮","Sum_Local.x"
"南投縣","南投市",6
"南投縣","名間鄉",1
"南投縣","埔里鎮",1
"南投縣","竹山鎮",1
"南投縣","鹿谷鄉",1
"台中市","北區",22
"台中市","北屯區",18
"台中市","南區",9
"台中市","南屯區",18
"台中市","外埔區",1
"台中市","大甲區",3
"台中市","大肚區",4
"台中市","大里區",22
"台中市","大雅區",3
"台中市","太平區",9
"台中市","東勢區",2
"台中市","東區",6
"台中市","沙鹿區",10
"台中市","清水區",4
"台中市","潭子區",6
"台中市","烏日區",3
"台中市","神岡區",2
"台中市","西區",9
"台中市","西屯區",27
"台中市","豐原區",5
"台中市","霧峰區",4
"台北市","中山區",148
"台北市","中正區",54
"台北市","信義區",152
"台北市","內湖區",84
"台北市","北投區",76
"台北市","南港區",39
"台北市","士林區",101
"台北市","大同區",60
"台北市","大安區",148
"台北市","文山區",77
"台北市","松山區",64
"台北市","萬華區",102
"台南市","七股區",2
"台南市","中西區",1
"台南市","仁德區",6
"台南市","佳里區",2
"台南市","北區",6
"台南市","南區",2
"台南市","善化區",3
"台南市","安南區",7
"台南市","安定區",2
"台南市","安平區",4
"台南市","後壁區",1
"台南市","新市區",3
"台南市","新營區",3
"台南市","東區",3
"台南市","柳營區",1
"台南市","歸仁區",4
"台南市","永康區",12
"台南市","玉井區",3
"台南市","鹽水區",1
"台南市","麻豆區",1
"台東縣","卑南鄉",2
"台東縣","台東市",14
"台東縣","成功鎮",19
"台東縣","池上鄉",5
"台東縣","達仁鄉",1
"嘉義市","西區",2
"嘉義縣","太保市",2
"嘉義縣","民雄鄉",1
"嘉義縣","水上鄉",1
"嘉義縣","竹崎鄉",1
"基隆市","七堵區",25
"基隆市","中山區",40
"基隆市","中正區",70
"基隆市","仁愛區",66
"基隆市","信義區",58
"基隆市","安樂區",56
"基隆市","暖暖區",11
"宜蘭縣","三星鄉",3
"宜蘭縣","五結鄉",5
"宜蘭縣","冬山鄉",11
"宜蘭縣","南澳鄉",31
"宜蘭縣","員山鄉",3
"宜蘭縣","大同鄉",2
"宜蘭縣","宜蘭市",9
"宜蘭縣","礁溪鄉",3
"宜蘭縣","羅東鎮",17
"宜蘭縣","蘇澳鎮",1
"宜蘭縣","頭城鎮",7
"屏東縣","屏東市",2
"屏東縣","新埤鄉",2
"屏東縣","春日鄉",1
"屏東縣","東港鎮",8
"屏東縣","枋寮鄉",1
"屏東縣","林邊鄉",1
"屏東縣","琉球鄉",5
"彰化縣","二林鎮",1
"彰化縣","和美鎮",2
"彰化縣","埔心鄉",1
"彰化縣","埔鹽鄉",2
"彰化縣","彰化市",16
"彰化縣","溪州鄉",1
"彰化縣","溪湖鎮",1
"彰化縣","福興鄉",6
"彰化縣","秀水鄉",1
"彰化縣","花壇鄉",5
"彰化縣","鹿港鎮",18
"新北市","三峽區",37
"新北市","三芝區",1
"新北市","三重區",223
"新北市","中和區",235
"新北市","五股區",20
"新北市","八里區",5
"新北市","土城區",124
"新北市","新店區",129
"新北市","新莊區",225
"新北市","板橋區",276
"新北市","林口區",29
"新北市","樹林區",67
"新北市","永和區",75
"新北市","汐止區",85
"新北市","泰山區",27
"新北市","淡水區",61
"新北市","深坑區",8
"新北市","烏來區",5
"新北市","瑞芳區",53
"新北市","萬里區",1
"新北市","蘆洲區",77
"新北市","貢寮區",7
"新北市","金山區",6
"新北市","鶯歌區",42
"新竹市","北區",14
"新竹市","東區",11
"新竹市","香山區",7
"新竹縣","北埔鄉",1
"新竹縣","寶山鄉",1
"新竹縣","新埔鎮",3
"新竹縣","新豐鄉",5
"新竹縣","湖口鄉",9
"新竹縣","竹北市",21
"新竹縣","竹東鎮",7
"新竹縣","芎林鄉",1
"新竹縣","關西鎮",1
"桃園市","中壢區",172
"桃園市","八德區",43
"桃園市","大園區",9
"桃園市","大溪區",19
"桃園市","平鎮區",65
"桃園市","復興區",3
"桃園市","新屋區",3
"桃園市","桃園區",308
"桃園市","楊梅區",22
"桃園市","蘆竹區",19
"桃園市","觀音區",11
"桃園市","龍潭區",19
"桃園市","龜山區",122
"澎湖縣","馬公市",2
"花蓮縣","光復鄉",2
"花蓮縣","吉安鄉",39
"花蓮縣","壽豐鄉",6
"花蓮縣","新城鄉",13
"花蓮縣","玉里鎮",5
"花蓮縣","瑞穗鄉",4
"花蓮縣","秀林鄉",28
"花蓮縣","花蓮市",15
"花蓮縣","萬榮鄉",3
"苗栗縣","南庄鄉",1
"苗栗縣","後龍鎮",1
"苗栗縣","泰安鄉",2
"苗栗縣","竹南鎮",4
"苗栗縣","苑裡鎮",6
"苗栗縣","苗栗市",7
"苗栗縣","造橋鄉",2
"苗栗縣","銅鑼鄉",1
"苗栗縣","頭份市",4
"連江縣","莒光鄉",1
"金門縣","金沙鎮",5
"雲林縣","元長鄉",2
"雲林縣","北港鎮",1
"雲林縣","口湖鄉",6
"雲林縣","古坑鄉",1
"雲林縣","大埤鄉",1
"雲林縣","斗六市",14
"雲林縣","斗南鎮",10
"雲林縣","莿桐鄉",1
"雲林縣","虎尾鎮",12
"雲林縣","褒忠鄉",6
"高雄市","三民區",32
"高雄市","仁武區",3
"高雄市","前金區",3
"高雄市","前鎮區",4
"高雄市","大寮區",3
"高雄市","大社區",3
"高雄市","小港區",4
"高雄市","岡山區",4
"高雄市","左營區",10
"高雄市","新興區",4
"高雄市","旗山區",2
"高雄市","旗津區",2
"高雄市","林園區",1
"高雄市","梓官區",1
"高雄市","楠梓區",2
"高雄市","橋頭區",2
"高雄市","永安區",1
"高雄市","湖內區",1
"高雄市","燕巢區",1
"高雄市","美濃區",4
"高雄市","苓雅區",8
"高雄市","路竹區",2
"高雄市","鳳山區",10
"高雄市","鼓山區",15
