"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",40
"南投縣","仁愛鄉",89
"南投縣","信義鄉",83
"南投縣","南投市",1041
"南投縣","名間鄉",231
"南投縣","國姓鄉",89
"南投縣","埔里鎮",341
"南投縣","水里鄉",67
"南投縣","竹山鎮",304
"南投縣","草屯鎮",537
"南投縣","集集鎮",31
"南投縣","魚池鄉",27
"南投縣","鹿谷鄉",53
"台中市","中區",178
"台中市","北區",1900
"台中市","北屯區",3934
"台中市","南區",1853
"台中市","南屯區",2611
"台中市","后里區",350
"台中市","和平區",76
"台中市","外埔區",263
"台中市","大安區",136
"台中市","大甲區",951
"台中市","大肚區",600
"台中市","大里區",3402
"台中市","大雅區",1296
"台中市","太平區",3195
"台中市","新社區",122
"台中市","東勢區",273
"台中市","東區",968
"台中市","梧棲區",837
"台中市","沙鹿區",1244
"台中市","清水區",880
"台中市","潭子區",1219
"台中市","烏日區",1137
"台中市","石岡區",44
"台中市","神岡區",739
"台中市","西區",1498
"台中市","西屯區",4870
"台中市","豐原區",1791
"台中市","霧峰區",987
"台中市","龍井區",1066
"台北市","中山區",2183
"台北市","中正區",970
"台北市","信義區",2219
"台北市","內湖區",4193
"台北市","北投區",3349
"台北市","南港區",1092
"台北市","士林區",2665
"台北市","大同區",968
"台北市","大安區",2374
"台北市","文山區",1810
"台北市","松山區",2006
"台北市","萬華區",1775
"台南市","七股區",85
"台南市","下營區",102
"台南市","中西區",614
"台南市","仁德區",899
"台南市","佳里區",429
"台南市","六甲區",110
"台南市","北區",1458
"台南市","北門區",29
"台南市","南化區",29
"台南市","南區",1286
"台南市","善化區",490
"台南市","大內區",37
"台南市","學甲區",99
"台南市","安南區",2799
"台南市","安定區",255
"台南市","安平區",582
"台南市","官田區",135
"台南市","將軍區",89
"台南市","山上區",60
"台南市","左鎮區",12
"台南市","後壁區",106
"台南市","新化區",419
"台南市","新市區",469
"台南市","新營區",831
"台南市","東區",1912
"台南市","東山區",79
"台南市","柳營區",149
"台南市","楠西區",37
"台南市","歸仁區",558
"台南市","永康區",3860
"台南市","玉井區",61
"台南市","白河區",94
"台南市","西港區",169
"台南市","關廟區",326
"台南市","鹽水區",147
"台南市","麻豆區",398
"台南市","龍崎區",4
"台東縣","卑南鄉",100
"台東縣","台東市",1987
"台東縣","大武鄉",32
"台東縣","太麻里鄉",43
"台東縣","延平鄉",37
"台東縣","成功鎮",51
"台東縣","東河鄉",51
"台東縣","池上鄉",31
"台東縣","海端鄉",19
"台東縣","綠島鄉",23
"台東縣","蘭嶼鄉",36
"台東縣","達仁鄉",6
"台東縣","金峰鄉",8
"台東縣","長濱鄉",22
"台東縣","關山鎮",45
"台東縣","鹿野鄉",35
"嘉義市","東區",739
"嘉義市","西區",920
"嘉義縣","中埔鄉",215
"嘉義縣","六腳鄉",90
"嘉義縣","大埔鄉",15
"嘉義縣","大林鎮",184
"嘉義縣","太保市",231
"嘉義縣","布袋鎮",114
"嘉義縣","新港鄉",107
"嘉義縣","朴子市",262
"嘉義縣","東石鄉",41
"嘉義縣","梅山鄉",33
"嘉義縣","民雄鄉",589
"嘉義縣","水上鄉",306
"嘉義縣","溪口鄉",26
"嘉義縣","番路鄉",34
"嘉義縣","竹崎鄉",122
"嘉義縣","義竹鄉",50
"嘉義縣","阿里山鄉",25
"嘉義縣","鹿草鄉",79
"基隆市","七堵區",416
"基隆市","中山區",305
"基隆市","中正區",421
"基隆市","仁愛區",286
"基隆市","信義區",502
"基隆市","安樂區",810
"基隆市","暖暖區",263
"宜蘭縣","三星鄉",149
"宜蘭縣","五結鄉",310
"宜蘭縣","冬山鄉",496
"宜蘭縣","南澳鄉",49
"宜蘭縣","員山鄉",178
"宜蘭縣","壯圍鄉",145
"宜蘭縣","大同鄉",67
"宜蘭縣","宜蘭市",784
"宜蘭縣","礁溪鄉",282
"宜蘭縣","羅東鎮",821
"宜蘭縣","蘇澳鎮",376
"宜蘭縣","頭城鎮",122
"屏東縣","三地門鄉",69
"屏東縣","九如鄉",177
"屏東縣","佳冬鄉",89
"屏東縣","來義鄉",63
"屏東縣","內埔鄉",471
"屏東縣","南州鄉",61
"屏東縣","屏東市",2543
"屏東縣","崁頂鄉",107
"屏東縣","恆春鎮",188
"屏東縣","新園鄉",267
"屏東縣","新埤鄉",41
"屏東縣","春日鄉",43
"屏東縣","東港鎮",591
"屏東縣","枋寮鄉",105
"屏東縣","枋山鄉",8
"屏東縣","林邊鄉",105
"屏東縣","泰武鄉",57
"屏東縣","滿州鄉",26
"屏東縣","潮州鎮",518
"屏東縣","牡丹鄉",33
"屏東縣","獅子鄉",23
"屏東縣","琉球鄉",32
"屏東縣","瑪家鄉",54
"屏東縣","竹田鄉",73
"屏東縣","萬丹鄉",405
"屏東縣","萬巒鄉",97
"屏東縣","車城鄉",37
"屏東縣","里港鄉",191
"屏東縣","長治鄉",272
"屏東縣","霧台鄉",18
"屏東縣","高樹鄉",103
"屏東縣","鹽埔鄉",208
"屏東縣","麟洛鄉",55
