"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",15
"南投縣","仁愛鄉",16
"南投縣","信義鄉",17
"南投縣","南投市",179
"南投縣","名間鄉",27
"南投縣","國姓鄉",5
"南投縣","埔里鎮",65
"南投縣","水里鄉",14
"南投縣","竹山鎮",60
"南投縣","草屯鎮",125
"南投縣","集集鎮",4
"南投縣","魚池鄉",6
"南投縣","鹿谷鄉",14
"台中市","中區",18
"台中市","北區",388
"台中市","北屯區",765
"台中市","南區",236
"台中市","南屯區",436
"台中市","后里區",63
"台中市","和平區",9
"台中市","外埔區",62
"台中市","大安區",18
"台中市","大甲區",95
"台中市","大肚區",40
"台中市","大里區",363
"台中市","大雅區",159
"台中市","太平區",430
"台中市","新社區",15
"台中市","東勢區",36
"台中市","東區",144
"台中市","梧棲區",59
"台中市","沙鹿區",145
"台中市","清水區",105
"台中市","潭子區",184
"台中市","烏日區",122
"台中市","石岡區",15
"台中市","神岡區",87
"台中市","西區",212
"台中市","西屯區",632
"台中市","豐原區",259
"台中市","霧峰區",71
"台中市","龍井區",143
"台北市","中山區",535
"台北市","中正區",305
"台北市","信義區",486
"台北市","內湖區",626
"台北市","北投區",687
"台北市","南港區",256
"台北市","士林區",654
"台北市","大同區",246
"台北市","大安區",689
"台北市","文山區",676
"台北市","松山區",373
"台北市","萬華區",300
"台南市","七股區",12
"台南市","下營區",16
"台南市","中西區",98
"台南市","仁德區",115
"台南市","佳里區",69
"台南市","六甲區",9
"台南市","北區",215
"台南市","北門區",5
"台南市","南化區",6
"台南市","南區",132
"台南市","善化區",76
"台南市","大內區",3
"台南市","學甲區",16
"台南市","安南區",257
"台南市","安定區",25
"台南市","安平區",76
"台南市","官田區",15
"台南市","將軍區",12
"台南市","山上區",2
"台南市","後壁區",17
"台南市","新化區",65
"台南市","新市區",51
"台南市","新營區",77
"台南市","東區",314
"台南市","東山區",14
"台南市","柳營區",18
"台南市","楠西區",2
"台南市","歸仁區",69
"台南市","永康區",367
"台南市","玉井區",3
"台南市","白河區",20
"台南市","西港區",9
"台南市","關廟區",24
"台南市","鹽水區",21
"台南市","麻豆區",35
"台東縣","卑南鄉",23
"台東縣","台東市",258
"台東縣","大武鄉",9
"台東縣","太麻里鄉",6
"台東縣","延平鄉",2
"台東縣","成功鎮",12
"台東縣","東河鄉",11
"台東縣","池上鄉",8
"台東縣","海端鄉",4
"台東縣","綠島鄉",10
"台東縣","蘭嶼鄉",2
"台東縣","達仁鄉",8
"台東縣","金峰鄉",1
"台東縣","長濱鄉",6
"台東縣","關山鎮",10
"台東縣","鹿野鄉",10
"嘉義市","東區",157
"嘉義市","西區",237
"嘉義縣","中埔鄉",59
"嘉義縣","六腳鄉",17
"嘉義縣","大埔鄉",6
"嘉義縣","大林鎮",28
"嘉義縣","太保市",80
"嘉義縣","布袋鎮",18
"嘉義縣","新港鄉",38
"嘉義縣","朴子市",52
"嘉義縣","東石鄉",13
"嘉義縣","梅山鄉",8
"嘉義縣","民雄鄉",110
"嘉義縣","水上鄉",74
"嘉義縣","溪口鄉",10
"嘉義縣","番路鄉",1
"嘉義縣","竹崎鄉",41
"嘉義縣","義竹鄉",9
"嘉義縣","阿里山鄉",14
"嘉義縣","鹿草鄉",12
"基隆市","七堵區",87
"基隆市","中山區",65
"基隆市","中正區",90
"基隆市","仁愛區",76
"基隆市","信義區",93
"基隆市","安樂區",196
"基隆市","暖暖區",61
"宜蘭縣","三星鄉",21
"宜蘭縣","五結鄉",105
"宜蘭縣","冬山鄉",125
"宜蘭縣","南澳鄉",2
"宜蘭縣","員山鄉",62
"宜蘭縣","壯圍鄉",35
"宜蘭縣","大同鄉",2
"宜蘭縣","宜蘭市",236
"宜蘭縣","礁溪鄉",60
"宜蘭縣","羅東鎮",160
"宜蘭縣","蘇澳鎮",65
"宜蘭縣","頭城鎮",55
"屏東縣","三地門鄉",10
"屏東縣","九如鄉",21
"屏東縣","佳冬鄉",6
"屏東縣","來義鄉",6
"屏東縣","內埔鄉",61
"屏東縣","南州鄉",8
"屏東縣","屏東市",275
"屏東縣","崁頂鄉",14
"屏東縣","恆春鎮",33
"屏東縣","新園鄉",15
"屏東縣","新埤鄉",12
"屏東縣","春日鄉",6
"屏東縣","東港鎮",39
"屏東縣","枋寮鄉",9
"屏東縣","枋山鄉",5
"屏東縣","林邊鄉",13
"屏東縣","泰武鄉",9
"屏東縣","滿州鄉",3
"屏東縣","潮州鎮",54
"屏東縣","牡丹鄉",3
"屏東縣","獅子鄉",3
"屏東縣","琉球鄉",10
"屏東縣","瑪家鄉",14
"屏東縣","竹田鄉",10
"屏東縣","萬丹鄉",27
"屏東縣","萬巒鄉",28
"屏東縣","車城鄉",3
"屏東縣","里港鄉",27
"屏東縣","長治鄉",35
"屏東縣","霧台鄉",1
"屏東縣","高樹鄉",35
"屏東縣","鹽埔鄉",23
"屏東縣","麟洛鄉",3
"彰化縣","二林鎮",62
"彰化縣","二水鄉",24
"彰化縣","伸港鄉",35
"彰化縣","北斗鎮",42
"彰化縣","和美鎮",117
"彰化縣","員林市",193
"彰化縣","埔心鄉",47
"彰化縣","埔鹽鄉",25
"彰化縣","埤頭鄉",18
"彰化縣","大城鄉",4
"彰化縣","大村鄉",28
"彰化縣","彰化市",380
"彰化縣","永靖鄉",35
"彰化縣","溪州鄉",16
"彰化縣","溪湖鎮",50
"彰化縣","田中鎮",38
"彰化縣","田尾鄉",28
"彰化縣","社頭鄉",27
"彰化縣","福興鄉",50
"彰化縣","秀水鄉",41
"彰化縣","竹塘鄉",6
"彰化縣","線西鄉",21
"彰化縣","芬園鄉",19
"彰化縣","花壇鄉",48
"彰化縣","芳苑鄉",28
"彰化縣","鹿港鎮",86
"新北市","三峽區",195
"新北市","三芝區",24
"新北市","三重區",1056
"新北市","中和區",1335
"新北市","五股區",301
"新北市","八里區",80
"新北市","土城區",726
"新北市","坪林區",3
"新北市","平溪區",3
"新北市","新店區",885
"新北市","新莊區",1264
"新北市","板橋區",1747
"新北市","林口區",305
"新北市","樹林區",374
"新北市","永和區",710
"新北市","汐止區",652
"新北市","泰山區",125
"新北市","淡水區",473
"新北市","深坑區",53
"新北市","烏來區",4
"新北市","瑞芳區",34
"新北市","石碇區",5
"新北市","石門區",3
"新北市","萬里區",23
"新北市","蘆洲區",454
"新北市","貢寮區",5
"新北市","金山區",18
"新北市","雙溪區",6
"新北市","鶯歌區",163
"新竹市","北區",421
"新竹市","東區",703
"新竹市","香山區",190
"新竹縣","五峰鄉",1
"新竹縣","北埔鄉",8
"新竹縣","寶山鄉",39
"新竹縣","尖石鄉",6
"新竹縣","峨眉鄉",9
"新竹縣","新埔鎮",66
"新竹縣","新豐鄉",80
"新竹縣","橫山鄉",22
"新竹縣","湖口鄉",137
"新竹縣","竹北市",568
"新竹縣","竹東鎮",183
"新竹縣","芎林鄉",26
"新竹縣","關西鎮",17
"桃園市","中壢區",1120
"桃園市","八德區",483
"桃園市","大園區",146
"桃園市","大溪區",136
