"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",4
"南投縣","仁愛鄉",23
"南投縣","信義鄉",22
"南投縣","南投市",191
"南投縣","名間鄉",57
"南投縣","國姓鄉",13
"南投縣","埔里鎮",122
"南投縣","水里鄉",26
"南投縣","竹山鎮",82
"南投縣","草屯鎮",186
"南投縣","集集鎮",13
"南投縣","魚池鄉",19
"南投縣","鹿谷鄉",23
"台中市","中區",50
"台中市","北區",417
"台中市","北屯區",1072
"台中市","南區",395
"台中市","南屯區",578
"台中市","后里區",114
"台中市","和平區",13
"台中市","外埔區",51
"台中市","大安區",47
"台中市","大甲區",118
"台中市","大肚區",109
"台中市","大里區",750
"台中市","大雅區",241
"台中市","太平區",407
"台中市","新社區",41
"台中市","東勢區",57
"台中市","東區",160
"台中市","梧棲區",173
"台中市","沙鹿區",254
"台中市","清水區",191
"台中市","潭子區",411
"台中市","烏日區",167
"台中市","石岡區",20
"台中市","神岡區",116
"台中市","西區",395
"台中市","西屯區",760
"台中市","豐原區",350
"台中市","霧峰區",129
"台中市","龍井區",167
"台北市","中山區",894
"台北市","中正區",339
"台北市","信義區",682
"台北市","內湖區",1037
"台北市","北投區",886
"台北市","南港區",296
"台北市","士林區",947
"台北市","大同區",308
"台北市","大安區",774
"台北市","文山區",845
"台北市","松山區",589
"台北市","萬華區",327
"台南市","七股區",15
"台南市","下營區",34
"台南市","中西區",143
"台南市","仁德區",164
"台南市","佳里區",77
"台南市","六甲區",26
"台南市","北區",284
"台南市","北門區",7
"台南市","南化區",9
"台南市","南區",210
"台南市","善化區",126
"台南市","大內區",19
"台南市","學甲區",25
"台南市","安南區",356
"台南市","安定區",50
"台南市","安平區",128
"台南市","官田區",30
"台南市","將軍區",26
"台南市","山上區",6
"台南市","左鎮區",9
"台南市","後壁區",15
"台南市","新化區",64
"台南市","新市區",93
"台南市","新營區",189
"台南市","東區",445
"台南市","東山區",25
"台南市","柳營區",38
"台南市","楠西區",2
"台南市","歸仁區",95
"台南市","永康區",746
"台南市","玉井區",10
"台南市","白河區",27
"台南市","西港區",55
"台南市","關廟區",33
"台南市","鹽水區",45
"台南市","麻豆區",55
"台南市","龍崎區",3
"台東縣","卑南鄉",33
"台東縣","台東市",260
"台東縣","大武鄉",6
"台東縣","太麻里鄉",19
"台東縣","延平鄉",4
"台東縣","成功鎮",30
"台東縣","東河鄉",11
"台東縣","池上鄉",14
"台東縣","海端鄉",4
"台東縣","綠島鄉",20
"台東縣","蘭嶼鄉",4
"台東縣","達仁鄉",23
"台東縣","金峰鄉",9
"台東縣","長濱鄉",5
"台東縣","關山鎮",7
