"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,29
"南投縣","仁愛鄉",NA,191
"南投縣","信義鄉",NA,198
"南投縣","南投市",NA,698
"南投縣","名間鄉",NA,196
"南投縣","國姓鄉",NA,86
"南投縣","埔里鎮",NA,591
"南投縣","水里鄉",NA,48
"南投縣","竹山鎮",NA,333
"南投縣","草屯鎮",NA,751
"南投縣","集集鎮",NA,57
"南投縣","魚池鄉",NA,67
"南投縣","鹿谷鄉",NA,82
"台中市","中區",NA,349
"台中市","北區",NA,2663
"台中市","北屯區",NA,4359
"台中市","南區",NA,1647
"台中市","南屯區",NA,2468
"台中市","后里區",NA,634
"台中市","和平區",NA,67
"台中市","外埔區",NA,269
"台中市","大安區",NA,196
"台中市","大甲區",NA,699
"台中市","大肚區",NA,584
"台中市","大里區",NA,2689
"台中市","大雅區",NA,1309
"台中市","太平區",NA,2182
"台中市","新社區",NA,113
"台中市","東勢區",NA,294
"台中市","東區",NA,1053
"台中市","梧棲區",NA,1285
"台中市","沙鹿區",NA,1562
"台中市","清水區",NA,1255
"台中市","潭子區",NA,1182
"台中市","烏日區",NA,881
"台中市","石岡區",NA,130
"台中市","神岡區",NA,975
"台中市","西區",NA,1518
"台中市","西屯區",NA,3946
"台中市","豐原區",NA,1620
"台中市","霧峰區",NA,876
"台中市","龍井區",NA,1022
"台北市","中山區",NA,11398
"台北市","中正區",NA,5751
"台北市","信義區",NA,10281
"台北市","內湖區",NA,10996
"台北市","北投區",NA,12021
"台北市","南港區",NA,5706
"台北市","士林區",NA,12251
"台北市","大同區",NA,6987
"台北市","大安區",NA,11341
"台北市","文山區",NA,14317
"台北市","松山區",NA,7930
"台北市","萬華區",NA,16109
"台南市","七股區",NA,106
"台南市","下營區",NA,111
"台南市","中西區",NA,920
"台南市","仁德區",NA,1051
"台南市","佳里區",NA,293
"台南市","六甲區",NA,163
"台南市","北區",NA,1525
"台南市","北門區",NA,16
"台南市","南化區",NA,18
"台南市","南區",NA,1562
"台南市","善化區",NA,455
"台南市","大內區",NA,56
"台南市","學甲區",NA,181
"台南市","安南區",NA,2007
"台南市","安定區",NA,319
"台南市","安平區",NA,924
"台南市","官田區",NA,146
"台南市","將軍區",NA,68
"台南市","山上區",NA,105
"台南市","左鎮區",NA,18
"台南市","後壁區",NA,122
"台南市","新化區",NA,691
"台南市","新市區",NA,386
"台南市","新營區",NA,540
"台南市","東區",NA,1973
"台南市","東山區",NA,113
"台南市","柳營區",NA,141
"台南市","楠西區",NA,30
"台南市","歸仁區",NA,813
"台南市","永康區",NA,3713
"台南市","玉井區",NA,72
"台南市","白河區",NA,161
"台南市","西港區",NA,116
"台南市","關廟區",NA,328
"台南市","鹽水區",NA,137
"台南市","麻豆區",NA,354
"台南市","龍崎區",NA,9
"台東縣","卑南鄉",NA,274
"台東縣","台東市",NA,1785
"台東縣","大武鄉",NA,46
"台東縣","太麻里鄉",NA,151
"台東縣","延平鄉",NA,52
"台東縣","成功鎮",NA,316
"台東縣","東河鄉",NA,66
"台東縣","池上鄉",NA,65
"台東縣","海端鄉",NA,80
"台東縣","綠島鄉",NA,115
"台東縣","蘭嶼鄉",NA,126
"台東縣","達仁鄉",NA,29
"台東縣","金峰鄉",NA,67
"台東縣","長濱鄉",NA,150
"台東縣","關山鎮",NA,73
"台東縣","鹿野鄉",NA,76
"嘉義市","東區",NA,851
"嘉義市","西區",NA,1160
"嘉義縣","中埔鄉",NA,226
"嘉義縣","六腳鄉",NA,99
"嘉義縣","大埔鄉",NA,6
"嘉義縣","大林鎮",NA,267
"嘉義縣","太保市",NA,288
"嘉義縣","布袋鎮",NA,125
"嘉義縣","新港鄉",NA,101
"嘉義縣","朴子市",NA,246
"嘉義縣","東石鄉",NA,82
"嘉義縣","梅山鄉",NA,101
"嘉義縣","民雄鄉",NA,515
"嘉義縣","水上鄉",NA,482
"嘉義縣","溪口鄉",NA,109
"嘉義縣","番路鄉",NA,60
