EventName,EventDateTime,Magnitude,EQ_WGS84_Lon,EQ_WGS84_Lat,Depth,WGS84_Lon,WGS84_Lat,PGA,PGV,Intensity
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.035,23.055,1.72,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.035,23.08,1.66,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.035,23.105,1.61,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.035,23.13,1.58,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.06,23.03,1.6,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.06,23.055,1.53,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.06,23.08,1.47,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.06,23.105,1.41,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.06,23.13,1.37,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.06,23.155,1.35,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.06,23.18,1.39,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.03,1.43,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.055,1.37,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.08,1.3,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.105,1.23,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.13,1.17,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.155,1.14,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.18,1.19,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.205,1.29,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.23,1.41,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.255,1.52,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.085,23.28,1.64,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.005,1.36,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.03,1.29,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.055,1.23,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.08,1.16,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.105,1.1,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.13,1.03,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.155,0.98,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.18,1.04,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.205,1.16,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.23,1.28,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.255,1.4,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.11,23.28,1.52,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,22.98,1.29,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.005,1.23,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.03,1.17,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.055,1.11,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.08,1.06,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.105,1,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.13,0.96,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.155,0.94,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.18,0.99,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.205,1.08,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.23,1.18,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.255,1.3,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.135,23.28,1.42,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,22.955,1.24,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,22.98,1.18,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.005,1.13,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.03,1.08,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.055,1.02,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.08,0.98,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.105,0.94,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.13,0.91,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.155,0.91,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.18,0.95,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.205,1.03,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.23,1.12,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.255,1.22,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.16,23.28,1.33,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.185,22.805,1.43,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.185,22.83,1.37,0.1,1
屏東恆春外海28.1km地震,2022-04-11T21:48:00,5.2,121.06,21.73,26.2,120.185,22.855,1.32,0.1,1
