EventName,EventDateTime,Magnitude,EQ_WGS84_Lon,EQ_WGS84_Lat,Depth,WGS84_Lon,WGS84_Lat,PGA,PGV,Intensity
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.035,23.055,0.9,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.035,23.08,0.89,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.035,23.105,0.89,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.035,23.13,0.89,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.06,23.03,0.91,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.06,23.055,0.9,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.06,23.08,0.88,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.06,23.105,0.87,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.06,23.13,0.87,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.06,23.155,0.88,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.06,23.18,0.92,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.03,0.92,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.055,0.9,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.08,0.88,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.105,0.86,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.13,0.85,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.155,0.85,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.18,0.9,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.205,0.98,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.23,1.07,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.255,1.15,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.28,1.23,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.085,23.305,1.3,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.005,0.95,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.03,0.93,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.055,0.91,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.08,0.89,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.105,0.87,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.13,0.85,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.155,0.85,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.18,0.91,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.205,1,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.23,1.09,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.255,1.18,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.28,1.27,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.305,1.35,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.33,1.41,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.355,1.45,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.48,1.51,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.505,1.54,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.11,23.53,1.58,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.005,0.96,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.03,0.94,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.055,0.93,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.08,0.91,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.105,0.9,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.13,0.89,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.155,0.91,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.18,0.96,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.205,1.04,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.23,1.13,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.255,1.23,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.28,1.32,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.305,1.41,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.33,1.47,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.355,1.52,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.38,1.53,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.43,1.51,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.455,1.49,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.48,1.48,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.505,1.5,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.53,1.54,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.555,1.62,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.58,1.73,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.605,1.86,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.63,2.01,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.135,23.655,2.16,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.005,0.99,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.03,0.97,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.055,0.96,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.08,0.95,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.105,0.94,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.13,0.94,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.155,0.97,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.18,1.02,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.205,1.09,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.23,1.18,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.255,1.28,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.28,1.38,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.305,1.48,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.33,1.55,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.355,1.6,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.38,1.6,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.405,1.58,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.43,1.53,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.455,1.49,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.48,1.45,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.505,1.45,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.53,1.49,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.555,1.57,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.58,1.7,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.605,1.85,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.63,2.02,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.655,2.19,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.68,2.36,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.705,2.53,0.1,2
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.73,2.68,0.1,2
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.755,2.82,0.1,2
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.78,2.94,0.1,2
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.16,23.805,3.04,0.1,2
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.005,1.02,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.03,1,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.055,0.99,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.08,0.99,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.105,0.99,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.13,1,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.155,1.02,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.18,1.07,0,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.205,1.14,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.23,1.24,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.255,1.34,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.28,1.45,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.305,1.55,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.33,1.64,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.355,1.7,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.38,1.69,0.1,1
南投名間地震,2022-03-14T19:30:00,4,120.67,23.87,28.4,120.185,23.405,1.63,0.1,1
