"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",17
"南投縣","仁愛鄉",16
"南投縣","信義鄉",14
"南投縣","南投市",339
"南投縣","名間鄉",66
"南投縣","國姓鄉",17
"南投縣","埔里鎮",228
"南投縣","水里鄉",20
"南投縣","竹山鎮",151
"南投縣","草屯鎮",355
"南投縣","集集鎮",20
"南投縣","魚池鄉",18
"南投縣","鹿谷鄉",19
"台中市","中區",47
"台中市","北區",555
"台中市","北屯區",994
"台中市","南區",411
"台中市","南屯區",571
"台中市","后里區",105
"台中市","和平區",13
"台中市","外埔區",64
"台中市","大安區",26
"台中市","大甲區",63
"台中市","大肚區",90
"台中市","大里區",594
"台中市","大雅區",184
"台中市","太平區",478
"台中市","新社區",58
"台中市","東勢區",86
"台中市","東區",197
"台中市","梧棲區",116
"台中市","沙鹿區",274
"台中市","清水區",184
"台中市","潭子區",322
"台中市","烏日區",159
"台中市","石岡區",13
"台中市","神岡區",139
"台中市","西區",295
"台中市","西屯區",1036
"台中市","豐原區",468
"台中市","霧峰區",143
"台中市","龍井區",210
"台北市","中山區",537
"台北市","中正區",281
"台北市","信義區",465
"台北市","內湖區",585
"台北市","北投區",444
"台北市","南港區",246
"台北市","士林區",618
"台北市","大同區",248
"台北市","大安區",649
"台北市","文山區",605
"台北市","松山區",341
"台北市","萬華區",287
"台南市","七股區",34
"台南市","下營區",24
"台南市","中西區",150
"台南市","仁德區",218
"台南市","佳里區",112
"台南市","六甲區",57
"台南市","北區",393
"台南市","北門區",13
"台南市","南化區",11
"台南市","南區",283
"台南市","善化區",186
"台南市","大內區",17
"台南市","學甲區",28
"台南市","安南區",565
"台南市","安定區",68
"台南市","安平區",127
"台南市","官田區",48
"台南市","將軍區",28
"台南市","山上區",11
"台南市","左鎮區",9
"台南市","後壁區",34
"台南市","新化區",89
"台南市","新市區",129
"台南市","新營區",172
"台南市","東區",530
"台南市","東山區",14
"台南市","柳營區",34
"台南市","楠西區",6
"台南市","歸仁區",190
"台南市","永康區",1008
"台南市","玉井區",21
"台南市","白河區",41
"台南市","西港區",66
"台南市","關廟區",73
"台南市","鹽水區",35
"台南市","麻豆區",68
"台南市","龍崎區",5
"台東縣","卑南鄉",51
"台東縣","台東市",212
"台東縣","大武鄉",10
"台東縣","太麻里鄉",18
"台東縣","延平鄉",2
"台東縣","成功鎮",18
"台東縣","東河鄉",12
"台東縣","池上鄉",8
"台東縣","海端鄉",4
"台東縣","綠島鄉",2
"台東縣","蘭嶼鄉",1
"台東縣","達仁鄉",9
"台東縣","金峰鄉",5
"台東縣","長濱鄉",4
"台東縣","關山鎮",19
"台東縣","鹿野鄉",11
"嘉義市","東區",345
"嘉義市","西區",493
"嘉義縣","中埔鄉",125
"嘉義縣","六腳鄉",42
"嘉義縣","大埔鄉",2
"嘉義縣","大林鎮",86
"嘉義縣","太保市",93
"嘉義縣","布袋鎮",15
"嘉義縣","新港鄉",49
"嘉義縣","朴子市",95
"嘉義縣","東石鄉",18
"嘉義縣","梅山鄉",19
"嘉義縣","民雄鄉",222
"嘉義縣","水上鄉",122
"嘉義縣","溪口鄉",22
"嘉義縣","番路鄉",16
"嘉義縣","竹崎鄉",64
"嘉義縣","義竹鄉",27
"嘉義縣","阿里山鄉",7
"嘉義縣","鹿草鄉",33
"基隆市","七堵區",75
"基隆市","中山區",75
"基隆市","中正區",77
"基隆市","仁愛區",45
"基隆市","信義區",91
"基隆市","安樂區",112
"基隆市","暖暖區",50
"宜蘭縣","三星鄉",18
"宜蘭縣","五結鄉",56
"宜蘭縣","冬山鄉",90
"宜蘭縣","南澳鄉",4
"宜蘭縣","員山鄉",50
"宜蘭縣","壯圍鄉",28
