"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",19
"南投縣","仁愛鄉",23
"南投縣","信義鄉",11
"南投縣","南投市",177
"南投縣","名間鄉",40
"南投縣","國姓鄉",13
"南投縣","埔里鎮",60
"南投縣","水里鄉",22
"南投縣","竹山鎮",53
"南投縣","草屯鎮",179
"南投縣","集集鎮",9
"南投縣","魚池鄉",4
"南投縣","鹿谷鄉",19
"台中市","中區",56
"台中市","北區",390
"台中市","北屯區",1053
"台中市","南區",225
"台中市","南屯區",387
"台中市","后里區",70
"台中市","和平區",22
"台中市","外埔區",28
"台中市","大安區",17
"台中市","大甲區",96
"台中市","大肚區",65
"台中市","大里區",453
"台中市","大雅區",157
"台中市","太平區",452
"台中市","新社區",17
"台中市","東勢區",34
"台中市","東區",137
"台中市","梧棲區",80
"台中市","沙鹿區",209
"台中市","清水區",132
"台中市","潭子區",386
"台中市","烏日區",129
"台中市","石岡區",12
"台中市","神岡區",98
"台中市","西區",249
"台中市","西屯區",719
"台中市","豐原區",371
"台中市","霧峰區",78
"台中市","龍井區",93
"台北市","中山區",577
"台北市","中正區",283
"台北市","信義區",632
"台北市","內湖區",706
"台北市","北投區",616
"台北市","南港區",227
"台北市","士林區",639
"台北市","大同區",246
"台北市","大安區",556
"台北市","文山區",694
"台北市","松山區",533
"台北市","萬華區",222
"台南市","七股區",10
"台南市","下營區",18
"台南市","中西區",153
"台南市","仁德區",110
"台南市","佳里區",75
"台南市","六甲區",34
"台南市","北區",237
"台南市","北門區",5
"台南市","南化區",8
"台南市","南區",172
"台南市","善化區",91
"台南市","大內區",2
"台南市","學甲區",12
"台南市","安南區",267
"台南市","安定區",32
"台南市","安平區",87
"台南市","官田區",12
"台南市","將軍區",10
"台南市","山上區",5
"台南市","左鎮區",5
"台南市","後壁區",18
"台南市","新化區",32
"台南市","新市區",44
"台南市","新營區",122
"台南市","東區",337
"台南市","東山區",12
"台南市","柳營區",30
"台南市","楠西區",4
"台南市","歸仁區",86
"台南市","永康區",738
"台南市","玉井區",12
"台南市","白河區",24
"台南市","西港區",28
"台南市","關廟區",19
"台南市","鹽水區",27
"台南市","麻豆區",43
"台南市","龍崎區",3
"台東縣","卑南鄉",34
"台東縣","台東市",331
"台東縣","大武鄉",4
"台東縣","太麻里鄉",21
"台東縣","延平鄉",3
"台東縣","成功鎮",24
"台東縣","東河鄉",3
"台東縣","池上鄉",6
"台東縣","海端鄉",5
"台東縣","綠島鄉",9
"台東縣","蘭嶼鄉",7
"台東縣","達仁鄉",3
"台東縣","金峰鄉",6
"台東縣","長濱鄉",3
"台東縣","關山鎮",11
"台東縣","鹿野鄉",8
"嘉義市","東區",206
"嘉義市","西區",252
"嘉義縣","中埔鄉",57
"嘉義縣","六腳鄉",38
"嘉義縣","大埔鄉",2
"嘉義縣","大林鎮",26
"嘉義縣","太保市",47
"嘉義縣","布袋鎮",19
"嘉義縣","新港鄉",15
"嘉義縣","朴子市",59
"嘉義縣","東石鄉",12
"嘉義縣","梅山鄉",8
"嘉義縣","民雄鄉",97
"嘉義縣","水上鄉",65
"嘉義縣","溪口鄉",17
"嘉義縣","番路鄉",8
"嘉義縣","竹崎鄉",22
"嘉義縣","義竹鄉",8
"嘉義縣","阿里山鄉",8
"嘉義縣","鹿草鄉",9
"基隆市","七堵區",83
"基隆市","中山區",68
"基隆市","中正區",82
"基隆市","仁愛區",50
"基隆市","信義區",74
"基隆市","安樂區",144
"基隆市","暖暖區",49
"宜蘭縣","三星鄉",19
"宜蘭縣","五結鄉",75
"宜蘭縣","冬山鄉",78
"宜蘭縣","南澳鄉",4
"宜蘭縣","員山鄉",43
"宜蘭縣","壯圍鄉",41
"宜蘭縣","大同鄉",5
"宜蘭縣","宜蘭市",174
"宜蘭縣","礁溪鄉",49
"宜蘭縣","羅東鎮",92
"宜蘭縣","蘇澳鎮",34
"宜蘭縣","頭城鎮",33
"屏東縣","三地門鄉",6
"屏東縣","九如鄉",19
"屏東縣","佳冬鄉",8
"屏東縣","來義鄉",22
"屏東縣","內埔鄉",49
"屏東縣","南州鄉",16
"屏東縣","屏東市",234
"屏東縣","崁頂鄉",7
"屏東縣","恆春鎮",24
"屏東縣","新園鄉",34
"屏東縣","新埤鄉",7
"屏東縣","春日鄉",6
"屏東縣","東港鎮",49
"屏東縣","枋寮鄉",11
"屏東縣","枋山鄉",1
"屏東縣","林邊鄉",10
"屏東縣","泰武鄉",6
"屏東縣","滿州鄉",6
"屏東縣","潮州鎮",69
"屏東縣","牡丹鄉",5
"屏東縣","獅子鄉",5
"屏東縣","琉球鄉",12
"屏東縣","瑪家鄉",8
"屏東縣","竹田鄉",14
"屏東縣","萬丹鄉",53
"屏東縣","萬巒鄉",21
"屏東縣","車城鄉",11
"屏東縣","里港鄉",11
"屏東縣","長治鄉",22
"屏東縣","霧台鄉",5
"屏東縣","高樹鄉",20
"屏東縣","鹽埔鄉",26
"屏東縣","麟洛鄉",9
"彰化縣","二林鎮",53
"彰化縣","二水鄉",9
"彰化縣","伸港鄉",52
"彰化縣","北斗鎮",33
"彰化縣","和美鎮",111
"彰化縣","員林市",127
"彰化縣","埔心鄉",38
"彰化縣","埔鹽鄉",33
"彰化縣","埤頭鄉",34
"彰化縣","大城鄉",22
"彰化縣","大村鄉",38
"彰化縣","彰化市",283
"彰化縣","永靖鄉",36
"彰化縣","溪州鄉",17
"彰化縣","溪湖鎮",61
"彰化縣","田中鎮",37
"彰化縣","田尾鄉",26
"彰化縣","社頭鄉",42
"彰化縣","福興鄉",67
"彰化縣","秀水鄉",40
"彰化縣","竹塘鄉",13
"彰化縣","線西鄉",19
"彰化縣","芬園鄉",8
"彰化縣","花壇鄉",42
"彰化縣","芳苑鄉",27
"彰化縣","鹿港鎮",105
"新北市","三峽區",178
"新北市","三芝區",23
"新北市","三重區",1554
"新北市","中和區",1491
"新北市","五股區",159
"新北市","八里區",80
"新北市","土城區",545
"新北市","坪林區",4
"新北市","新店區",895
"新北市","新莊區",1023
"新北市","板橋區",1371
"新北市","林口區",304
"新北市","樹林區",291
"新北市","永和區",525
"新北市","汐止區",800
"新北市","泰山區",143
"新北市","淡水區",467
"新北市","深坑區",38
"新北市","烏來區",2
"新北市","瑞芳區",27
"新北市","石碇區",2
"新北市","石門區",8
"新北市","萬里區",17
"新北市","蘆洲區",488
"新北市","貢寮區",6
"新北市","金山區",13
"新北市","雙溪區",2
"新北市","鶯歌區",107
"新竹市","北區",373
"新竹市","東區",642
"新竹市","香山區",142
"新竹縣","五峰鄉",2
"新竹縣","北埔鄉",11
"新竹縣","寶山鄉",18
"新竹縣","尖石鄉",10
"新竹縣","峨眉鄉",6
"新竹縣","新埔鎮",59
"新竹縣","新豐鄉",64
"新竹縣","橫山鄉",2
"新竹縣","湖口鄉",134
"新竹縣","竹北市",507
"新竹縣","竹東鎮",160
"新竹縣","芎林鄉",39
"新竹縣","關西鎮",49
"桃園市","中壢區",863
"桃園市","八德區",371
"桃園市","大園區",136
"桃園市","大溪區",129
"桃園市","平鎮區",379
"桃園市","復興區",11
"桃園市","新屋區",53
"桃園市","桃園區",1161
"桃園市","楊梅區",244
"桃園市","蘆竹區",349
"桃園市","觀音區",116
"桃園市","龍潭區",171
"桃園市","龜山區",476
"澎湖縣","望安鄉",1
"澎湖縣","湖西鄉",23
"澎湖縣","白沙鄉",13
"澎湖縣","西嶼鄉",7
"澎湖縣","馬公市",165
"花蓮縣","光復鄉",9
"花蓮縣","卓溪鄉",11
"花蓮縣","吉安鄉",228
"花蓮縣","壽豐鄉",23
"花蓮縣","富里鄉",5
"花蓮縣","新城鄉",25
"花蓮縣","玉里鎮",75
"花蓮縣","瑞穗鄉",20
