"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",34
"南投縣","仁愛鄉",25
"南投縣","信義鄉",24
"南投縣","南投市",333
"南投縣","名間鄉",92
"南投縣","國姓鄉",22
"南投縣","埔里鎮",222
"南投縣","水里鄉",44
"南投縣","竹山鎮",90
"南投縣","草屯鎮",455
"南投縣","集集鎮",29
"南投縣","魚池鄉",27
"南投縣","鹿谷鄉",23
"台中市","中區",30
"台中市","北區",718
"台中市","北屯區",1349
"台中市","南區",472
"台中市","南屯區",685
"台中市","后里區",164
"台中市","和平區",21
"台中市","外埔區",122
"台中市","大安區",30
"台中市","大甲區",224
"台中市","大肚區",157
"台中市","大里區",789
"台中市","大雅區",350
"台中市","太平區",631
"台中市","新社區",50
"台中市","東勢區",168
"台中市","東區",240
"台中市","梧棲區",161
"台中市","沙鹿區",423
"台中市","清水區",271
"台中市","潭子區",525
"台中市","烏日區",264
"台中市","石岡區",25
"台中市","神岡區",205
"台中市","西區",382
"台中市","西屯區",1245
"台中市","豐原區",674
"台中市","霧峰區",224
"台中市","龍井區",209
"台北市","中山區",1302
"台北市","中正區",654
"台北市","信義區",987
"台北市","內湖區",1161
"台北市","北投區",1191
"台北市","南港區",487
"台北市","士林區",1257
"台北市","大同區",476
"台北市","大安區",1379
"台北市","文山區",1356
"台北市","松山區",791
"台北市","萬華區",610
"台南市","七股區",22
"台南市","下營區",38
"台南市","中西區",186
"台南市","仁德區",210
"台南市","佳里區",105
"台南市","六甲區",32
"台南市","北區",265
"台南市","北門區",7
"台南市","南化區",10
"台南市","南區",264
"台南市","善化區",132
"台南市","大內區",14
"台南市","學甲區",37
"台南市","安南區",511
"台南市","安定區",44
"台南市","安平區",151
"台南市","官田區",61
"台南市","將軍區",20
"台南市","山上區",15
"台南市","左鎮區",6
"台南市","後壁區",45
"台南市","新化區",90
"台南市","新市區",114
"台南市","新營區",221
"台南市","東區",629
"台南市","東山區",42
"台南市","柳營區",34
"台南市","楠西區",10
"台南市","歸仁區",186
"台南市","永康區",804
"台南市","玉井區",18
"台南市","白河區",51
"台南市","西港區",47
"台南市","關廟區",66
"台南市","鹽水區",54
"台南市","麻豆區",84
"台南市","龍崎區",8
"台東縣","卑南鄉",40
"台東縣","台東市",354
"台東縣","大武鄉",9
"台東縣","太麻里鄉",19
"台東縣","延平鄉",5
