"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1580
"南投縣","仁愛鄉",NA,3601
"南投縣","信義鄉",NA,3522
"南投縣","南投市",NA,21573
"南投縣","名間鄉",NA,5954
"南投縣","國姓鄉",NA,2084
"南投縣","埔里鎮",NA,14560
"南投縣","水里鄉",NA,2102
"南投縣","竹山鎮",NA,9119
"南投縣","草屯鎮",NA,19865
"南投縣","集集鎮",NA,1297
"南投縣","魚池鄉",NA,1558
"南投縣","鹿谷鄉",NA,2015
"台中市","中區",NA,3663
"台中市","北區",NA,35043
"台中市","北屯區",NA,64066
"台中市","南區",NA,30706
"台中市","南屯區",NA,41005
"台中市","后里區",NA,10858
"台中市","和平區",NA,1820
"台中市","外埔區",NA,7187
"台中市","大安區",NA,3668
"台中市","大甲區",NA,16167
"台中市","大肚區",NA,12850
"台中市","大里區",NA,50028
"台中市","大雅區",NA,24175
"台中市","太平區",NA,46613
"台中市","新社區",NA,3242
"台中市","東勢區",NA,8261
"台中市","東區",NA,18061
"台中市","梧棲區",NA,16149
"台中市","沙鹿區",NA,25402
"台中市","清水區",NA,20182
"台中市","潭子區",NA,24520
"台中市","烏日區",NA,19256
"台中市","石岡區",NA,2471
"台中市","神岡區",NA,15197
"台中市","西區",NA,24171
"台中市","西屯區",NA,58629
"台中市","豐原區",NA,34505
"台中市","霧峰區",NA,15390
"台中市","龍井區",NA,18888
"台北市","中山區",NA,51325
"台北市","中正區",NA,27150
"台北市","信義區",NA,50135
"台北市","內湖區",NA,60884
"台北市","北投區",NA,56405
"台北市","南港區",NA,28751
"台北市","士林區",NA,58630
"台北市","大同區",NA,28064
"台北市","大安區",NA,49675
"台北市","文山區",NA,59107
"台北市","松山區",NA,38210
"台北市","萬華區",NA,46474
"台南市","七股區",NA,2917
"台南市","下營區",NA,3448
"台南市","中西區",NA,13681
"台南市","仁德區",NA,18686
"台南市","佳里區",NA,10205
"台南市","六甲區",NA,3889
"台南市","北區",NA,26972
"台南市","北門區",NA,879
"台南市","南化區",NA,829
"台南市","南區",NA,26380
"台南市","善化區",NA,11611
"台南市","大內區",NA,1130
"台南市","學甲區",NA,3535
"台南市","安南區",NA,43392
"台南市","安定區",NA,5923
"台南市","安平區",NA,13803
"台南市","官田區",NA,3799
"台南市","將軍區",NA,2137
"台南市","山上區",NA,1556
"台南市","左鎮區",NA,566
"台南市","後壁區",NA,3167
"台南市","新化區",NA,9010
"台南市","新市區",NA,9698
"台南市","新營區",NA,14768
"台南市","東區",NA,35152
"台南市","東山區",NA,2297
"台南市","柳營區",NA,4211
"台南市","楠西區",NA,938
"台南市","歸仁區",NA,14813
"台南市","永康區",NA,59608
"台南市","玉井區",NA,2041
"台南市","白河區",NA,3599
"台南市","西港區",NA,4287
"台南市","關廟區",NA,7378
"台南市","鹽水區",NA,4237
"台南市","麻豆區",NA,7627
"台南市","龍崎區",NA,308
"台東縣","卑南鄉",NA,3616
"台東縣","台東市",NA,28722
"台東縣","大武鄉",NA,912
"台東縣","太麻里鄉",NA,2079
"台東縣","延平鄉",NA,1050
"台東縣","成功鎮",NA,2521
"台東縣","東河鄉",NA,1386
"台東縣","池上鄉",NA,1233
"台東縣","海端鄉",NA,1255
"台東縣","綠島鄉",NA,769
"台東縣","蘭嶼鄉",NA,1316
"台東縣","達仁鄉",NA,722
"台東縣","金峰鄉",NA,921
"台東縣","長濱鄉",NA,986
"台東縣","關山鎮",NA,1579
"台東縣","鹿野鄉",NA,1458
"嘉義市","東區",NA,22395
"嘉義市","西區",NA,28208
"嘉義縣","中埔鄉",NA,7725
"嘉義縣","六腳鄉",NA,2810
"嘉義縣","大埔鄉",NA,248
"嘉義縣","大林鎮",NA,5598
"嘉義縣","太保市",NA,7546
"嘉義縣","布袋鎮",NA,2784
"嘉義縣","新港鄉",NA,4622
"嘉義縣","朴子市",NA,7086
"嘉義縣","東石鄉",NA,2186
"嘉義縣","梅山鄉",NA,2164
"嘉義縣","民雄鄉",NA,14939
"嘉義縣","水上鄉",NA,9779
"嘉義縣","溪口鄉",NA,1877
"嘉義縣","番路鄉",NA,1446
"嘉義縣","竹崎鄉",NA,4829
"嘉義縣","義竹鄉",NA,1514
"嘉義縣","阿里山鄉",NA,1082
"嘉義縣","鹿草鄉",NA,2106
"基隆市","七堵區",NA,16132
"基隆市","中山區",NA,12941
"基隆市","中正區",NA,15772
"基隆市","仁愛區",NA,11143
"基隆市","信義區",NA,16162
"基隆市","其他",NA,1
"基隆市","安樂區",NA,25477
"基隆市","暖暖區",NA,11352
"宜蘭縣","三星鄉",NA,4891
"宜蘭縣","五結鄉",NA,10202
"宜蘭縣","冬山鄉",NA,14398
"宜蘭縣","南澳鄉",NA,2485
"宜蘭縣","員山鄉",NA,7987
"宜蘭縣","壯圍鄉",NA,5411
"宜蘭縣","大同鄉",NA,1894
"宜蘭縣","宜蘭市",NA,23647
"宜蘭縣","礁溪鄉",NA,8849
"宜蘭縣","羅東鎮",NA,16312
"宜蘭縣","蘇澳鎮",NA,10308
"宜蘭縣","頭城鎮",NA,6207
"屏東縣","三地門鄉",NA,1889
"屏東縣","九如鄉",NA,4205
"屏東縣","佳冬鄉",NA,2438
"屏東縣","來義鄉",NA,2113
"屏東縣","內埔鄉",NA,11590
"屏東縣","南州鄉",NA,1573
"屏東縣","屏東市",NA,41523
"屏東縣","崁頂鄉",NA,1930
"屏東縣","恆春鎮",NA,6480
"屏東縣","新園鄉",NA,7028
"屏東縣","新埤鄉",NA,1502
"屏東縣","春日鄉",NA,1467
"屏東縣","東港鎮",NA,10436
"屏東縣","枋寮鄉",NA,4306
"屏東縣","枋山鄉",NA,631
"屏東縣","林邊鄉",NA,2561
"屏東縣","泰武鄉",NA,1989
"屏東縣","滿州鄉",NA,898
"屏東縣","潮州鎮",NA,11393
"屏東縣","牡丹鄉",NA,1073
"屏東縣","獅子鄉",NA,1150
"屏東縣","琉球鄉",NA,1837
"屏東縣","瑪家鄉",NA,2156
"屏東縣","竹田鄉",NA,4041
"屏東縣","萬丹鄉",NA,10477
"屏東縣","萬巒鄉",NA,3345
"屏東縣","車城鄉",NA,1402
"屏東縣","里港鄉",NA,4427
"屏東縣","長治鄉",NA,6906
"屏東縣","霧台鄉",NA,426
"屏東縣","高樹鄉",NA,2998
"屏東縣","鹽埔鄉",NA,4697
"屏東縣","麟洛鄉",NA,2055
"彰化縣","二林鎮",NA,9791
"彰化縣","二水鄉",NA,2256
"彰化縣","伸港鄉",NA,8691
"彰化縣","北斗鎮",NA,6743
"彰化縣","和美鎮",NA,22133
"彰化縣","員林市",NA,24800
"彰化縣","埔心鄉",NA,7127
"彰化縣","埔鹽鄉",NA,5573
"彰化縣","埤頭鄉",NA,5153
"彰化縣","大城鄉",NA,2237
"彰化縣","大村鄉",NA,8865
"彰化縣","彰化市",NA,50292
"彰化縣","永靖鄉",NA,6198
"彰化縣","溪州鄉",NA,4572
"彰化縣","溪湖鎮",NA,10406
"彰化縣","田中鎮",NA,7759
"彰化縣","田尾鄉",NA,4145
"彰化縣","社頭鄉",NA,7784
"彰化縣","福興鄉",NA,9887
"彰化縣","秀水鄉",NA,8065
"彰化縣","竹塘鄉",NA,1948
"彰化縣","線西鄉",NA,3733
"彰化縣","芬園鄉",NA,4283
"彰化縣","花壇鄉",NA,10486
"彰化縣","芳苑鄉",NA,5708
"彰化縣","鹿港鎮",NA,21836
"新北市","三峽區",NA,30178
"新北市","三芝區",NA,4038
"新北市","三重區",NA,127794
"新北市","中和區",NA,131753
"新北市","五股區",NA,29442
"新北市","八里區",NA,10744
"新北市","土城區",NA,72592
"新北市","坪林區",NA,577
"新北市","平溪區",NA,476
"新北市","新店區",NA,86089
"新北市","新莊區",NA,128476
"新北市","板橋區",NA,168162
"新北市","林口區",NA,32793
"新北市","樹林區",NA,50464
"新北市","永和區",NA,60833
"新北市","汐止區",NA,70563
"新北市","泰山區",NA,23444
"新北市","淡水區",NA,49067
"新北市","深坑區",NA,7876
"新北市","烏來區",NA,1125
"新北市","瑞芳區",NA,8730
"新北市","石碇區",NA,1032
"新北市","石門區",NA,925
"新北市","萬里區",NA,3277
"新北市","蘆洲區",NA,61168
"新北市","貢寮區",NA,1093
"新北市","金山區",NA,4024
"新北市","雙溪區",NA,859
"新北市","鶯歌區",NA,25080
"新竹市","北區",NA,36098
"新竹市","東區",NA,56808
"新竹市","香山區",NA,20655
"新竹縣","五峰鄉",NA,903
"新竹縣","北埔鄉",NA,1461
"新竹縣","寶山鄉",NA,3623
"新竹縣","尖石鄉",NA,2033
"新竹縣","峨眉鄉",NA,692
"新竹縣","新埔鎮",NA,7466
"新竹縣","新豐鄉",NA,15402
"新竹縣","橫山鄉",NA,2379
"新竹縣","湖口鄉",NA,25947
"新竹縣","竹北市",NA,52830
"新竹縣","竹東鎮",NA,26029
"新竹縣","芎林鄉",NA,4518
"新竹縣","關西鎮",NA,5731
"桃園市","中壢區",NA,114604
"桃園市","八德區",NA,57423
"桃園市","大園區",NA,23053
"桃園市","大溪區",NA,25164
"桃園市","平鎮區",NA,60061
"桃園市","復興區",NA,2622
"桃園市","新屋區",NA,11616
"桃園市","桃園區",NA,124251
"桃園市","楊梅區",NA,46576
"桃園市","蘆竹區",NA,49409
"桃園市","觀音區",NA,19485
"桃園市","龍潭區",NA,31491
"桃園市","龜山區",NA,56159
"澎湖縣","七美鄉",NA,236
"澎湖縣","望安鄉",NA,228
"澎湖縣","湖西鄉",NA,2892
"澎湖縣","白沙鄉",NA,997
"澎湖縣","西嶼鄉",NA,1021
"澎湖縣","馬公市",NA,12595
"空值","空值",29972,NA
"花蓮縣","光復鄉",NA,2673
"花蓮縣","卓溪鄉",NA,1640
"花蓮縣","吉安鄉",NA,26309
"花蓮縣","壽豐鄉",NA,4801
"花蓮縣","富里鄉",NA,1772
"花蓮縣","新城鄉",NA,7311
"花蓮縣","玉里鎮",NA,6503
"花蓮縣","瑞穗鄉",NA,2071
"花蓮縣","秀林鄉",NA,6003
"花蓮縣","花蓮市",NA,27035
"花蓮縣","萬榮鄉",NA,1863
"花蓮縣","豐濱鄉",NA,765
"花蓮縣","鳳林鎮",NA,2131
"苗栗縣","三灣鄉",NA,1080
"苗栗縣","三義鄉",NA,2961
"苗栗縣","公館鄉",NA,6320
"苗栗縣","卓蘭鎮",NA,2007
"苗栗縣","南庄鄉",NA,1570
"苗栗縣","大湖鄉",NA,1879
"苗栗縣","後龍鎮",NA,7073
"苗栗縣","泰安鄉",NA,1404
"苗栗縣","獅潭鄉",NA,409
"苗栗縣","竹南鎮",NA,24435
"苗栗縣","苑裡鎮",NA,9553
"苗栗縣","苗栗市",NA,19853
"苗栗縣","西湖鄉",NA,835
"苗栗縣","通霄鎮",NA,5762
"苗栗縣","造橋鄉",NA,3437
"苗栗縣","銅鑼鄉",NA,2839
"苗栗縣","頭份市",NA,26937
"苗栗縣","頭屋鄉",NA,2063
"連江縣","北竿鄉",NA,409
"連江縣","南竿鄉",NA,1540
"連江縣","東引鄉",NA,415
"連江縣","莒光鄉",NA,171
"金門縣","烈嶼鄉",NA,609
"金門縣","烏坵鄉",NA,12
"金門縣","金城鎮",NA,3918
"金門縣","金寧鄉",NA,3752
"金門縣","金沙鎮",NA,1745
"金門縣","金湖鎮",NA,3684
"雲林縣","二崙鄉",NA,3238
"雲林縣","元長鄉",NA,3054
"雲林縣","北港鎮",NA,5905
"雲林縣","口湖鄉",NA,2462
"雲林縣","古坑鄉",NA,4562
"雲林縣","台西鄉",NA,2767
"雲林縣","四湖鄉",NA,2154
"雲林縣","土庫鎮",NA,4286
"雲林縣","大埤鄉",NA,2713
"雲林縣","崙背鄉",NA,3461
"雲林縣","斗六市",NA,23768
"雲林縣","斗南鎮",NA,8157
"雲林縣","東勢鄉",NA,1710
"雲林縣","林內鄉",NA,2520
"雲林縣","水林鄉",NA,2405
"雲林縣","莿桐鄉",NA,4908
"雲林縣","虎尾鎮",NA,15950
"雲林縣","褒忠鄉",NA,1921
"雲林縣","西螺鎮",NA,8227
"雲林縣","麥寮鄉",NA,6245
"高雄市","三民區",NA,72836
"高雄市","仁武區",NA,23367
"高雄市","內門區",NA,1731
"高雄市","六龜區",NA,1543
"高雄市","前金區",NA,8242
"高雄市","前鎮區",NA,42738
"高雄市","大寮區",NA,29331
"高雄市","大樹區",NA,8486
"高雄市","大社區",NA,8221
"高雄市","小港區",NA,37500
"高雄市","岡山區",NA,22254
"高雄市","左營區",NA,42085
"高雄市","彌陀區",NA,3802
"高雄市","新興區",NA,10122
"高雄市","旗山區",NA,5557
"高雄市","旗津區",NA,5730
"高雄市","杉林區",NA,1482
"高雄市","林園區",NA,14727
"高雄市","桃源區",NA,1007
"高雄市","梓官區",NA,8202
"高雄市","楠梓區",NA,46874
"高雄市","橋頭區",NA,8333
"高雄市","永安區",NA,2198
"高雄市","湖內區",NA,6301
"高雄市","燕巢區",NA,8569
"高雄市","田寮區",NA,859
"高雄市","甲仙區",NA,483
"高雄市","美濃區",NA,4811
"高雄市","苓雅區",NA,34919
"高雄市","茂林區",NA,538
"高雄市","茄萣區",NA,5983
"高雄市","路竹區",NA,10991
"高雄市","那瑪夏區",NA,693
"高雄市","阿蓮區",NA,5431
