"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"112","6258","20220427000000","85","2","屏東縣","恆春鎮","120.745","21.945","111"
"10","6267","20220427000000","127","0","屏東縣","恆春鎮","120.790","21.945","13"
"78","9415","20220427000000","84","0","屏東縣","恆春鎮","120.715","21.970","76"
"93","9416","20220427000000","53","3","屏東縣","恆春鎮","120.845","21.970","73"
"252","15716","20220427000000","205","2","臺東縣","蘭嶼鄉","121.535","22.025","259"
"27","15719","20220427000000","317","0","臺東縣","蘭嶼鄉","121.550","22.025","27"
"35","18068","20220427000000","36","0","屏東縣","車城鄉","120.695","22.045","31"
"72","20191","20220427000000","599","0","臺東縣","蘭嶼鄉","121.570","22.065","71"
"90","40369","20220427000000","68","2","屏東縣","枋山鄉","120.660","22.245","72"
"64","46865","20220427000000","73","0","臺東縣","大武鄉","120.890","22.305","60"
"168","49782","20220427000000","166","1","屏東縣","琉球鄉","120.355","22.330","173"
"182","49783","20220427000000","144","2","屏東縣","琉球鄉","120.375","22.330","168"
"312","52213","20220427000000","255","2","屏東縣","琉球鄉","120.380","22.355","329"
"18","57554","20220427000000","16","1","屏東縣","春日鄉","120.645","22.355","17"
"25","57589","20220427000000","20","2","屏東縣","春日鄉","120.660","22.365","26"
"95","57606","20220427000000","57","3","屏東縣","春日鄉","120.665","22.365","89"
"92","57748","20220427000000","86","1","屏東縣","春日鄉","120.750","22.405","92"
"232","57758","20220427000000","172","2","屏東縣","春日鄉","120.625","22.365","224"
"224","57858","20220427000000","168","2","屏東縣","恆春鎮","120.730","21.985","228"
"34","57868","20220427000000","229","0","屏東縣","車城鄉","120.730","22.055","22"
"100","57949","20220427000000","68","2","屏東縣","車城鄉","120.715","22.050","92"
"175","57951","20220427000000","139","2","屏東縣","車城鄉","120.710","22.055","182"
"222","57952","20220427000000","162","2","屏東縣","枋寮鄉","120.595","22.375","216"
"693","57962","20220427000000","435","3","屏東縣","枋寮鄉","120.595","22.385","701"
"363","57963","20220427000000","388","0","屏東縣","枋寮鄉","120.600","22.385","357"
"14","57992","20220427000000","13","1","屏東縣","滿州鄉","120.890","22.090","16"
"14","58112","20220427000000","18","0","屏東縣","滿州鄉","120.805","22.015","17"
"136","58150","20220427000000","97","2","屏東縣","滿州鄉","120.875","22.115","109"
"12","58179","20220427000000","14","0","屏東縣","滿州鄉","120.880","22.135","12"
"10","58180","20220427000000","14","0","屏東縣","滿州鄉","120.885","22.135","10"
"54","58243","20220427000000","42","2","屏東縣","滿州鄉","120.840","22.015","44"
"248","58245","20220427000000","211","1","屏東縣","滿州鄉","120.835","22.020","308"
"26","58246","20220427000000","17","3","屏東縣","滿州鄉","120.840","22.020","17"
"88","58248","20220427000000","95","0","屏東縣","滿州鄉","120.830","22.025","195"
"407","58265","20220427000000","246","3","屏東縣","滿州鄉","120.830","21.995","330"
"35","58303","20220427000000","25","2","屏東縣","滿州鄉","120.850","22.020","28"
"71","58452","20220427000000","47","3","屏東縣","滿州鄉","120.830","22.075","73"
"25","58493","20220427000000","20","2","屏東縣","滿州鄉","120.830","22.095","21"
"21","58500","20220427000000","19","1","屏東縣","滿州鄉","120.840","22.100","20"
"58","58514","20220427000000","65","0","屏東縣","枋山鄉","120.665","22.240","98"
"159","58522","20220427000000","148","1","屏東縣","枋山鄉","120.650","22.260","147"
"50","58529","20220427000000","244","0","屏東縣","枋山鄉","120.690","22.190","52"
"36","58531","20220427000000","107","0","屏東縣","枋山鄉","120.690","22.195","44"
"19","58544","20220427000000","14","2","屏東縣","佳冬鄉","120.525","22.410","16"
"447","58554","20220427000000","586","0","屏東縣","恆春鎮","120.740","22.030","385"
"27","58568","20220427000000","158","0","屏東縣","恆春鎮","120.735","22.040","31"
"151","58585","20220427000000","71","3","屏東縣","恆春鎮","120.720","22.045","68"
"14","58609","20220427000000","99","0","屏東縣","恆春鎮","120.750","21.955","15"
"58","58614","20220427000000","403","0","屏東縣","恆春鎮","120.755","21.960","52"
"30","58615","20220427000000","19","3","屏東縣","恆春鎮","120.760","21.960","35"
"363","58618","20220427000000","577","0","屏東縣","恆春鎮","120.755","21.965","321"
"454","58656","20220427000000","238","3","屏東縣","恆春鎮","120.730","22.010","398"
"327","58663","20220427000000","400","0","屏東縣","恆春鎮","120.745","22.005","307"
"279","58680","20220427000000","244","1","屏東縣","恆春鎮","120.730","21.995","283"
"14","58690","20220427000000","27","0","屏東縣","恆春鎮","120.740","21.920","18"
"256","58691","20220427000000","209","2","屏東縣","恆春鎮","120.725","21.925","244"
"18","58698","20220427000000","16","1","屏東縣","恆春鎮","120.715","21.935","20"
"79","58705","20220427000000","71","1","屏東縣","恆春鎮","120.730","21.940","94"
"28","58707","20220427000000","30","0","屏東縣","恆春鎮","120.715","21.945","39"
"229","58723","20220427000000","161","2","屏東縣","恆春鎮","120.720","21.960","197"
"1034","58725","20220427000000","1204","0","屏東縣","恆春鎮","120.740","22.010","1031"
"23","58785","20220427000000","60","0","屏東縣","恆春鎮","120.720","22.040","26"
"85","58793","20220427000000","59","2","屏東縣","恆春鎮","120.695","22.020","77"
"20","58796","20220427000000","20","1","屏東縣","恆春鎮","120.710","22.020","25"
"91","58818","20220427000000","97","0","屏東縣","恆春鎮","120.850","21.905","87"
"24","58819","20220427000000","13","3","屏東縣","恆春鎮","120.855","21.905","14"
"46","58824","20220427000000","45","1","屏東縣","恆春鎮","120.850","21.910","45"
"179","58829","20220427000000","135","2","屏東縣","恆春鎮","120.850","21.915","248"
"97","58837","20220427000000","48","3","屏東縣","恆春鎮","120.830","21.925","78"
"76","58849","20220427000000","94","0","屏東縣","恆春鎮","120.825","21.935","78"
"15","58859","20220427000000","13","1","屏東縣","恆春鎮","120.840","21.940","15"
"298","58893","20220427000000","241","2","屏東縣","車城鄉","120.715","22.070","276"
"99","58924","20220427000000","47","3","屏東縣","獅子鄉","120.730","22.195","104"
"20","58958","20220427000000","117","0","屏東縣","獅子鄉","120.750","22.205","21"
"99","58971","20220427000000","84","1","屏東縣","獅子鄉","120.725","22.210","105"
"19","58997","20220427000000","16","1","屏東縣","獅子鄉","120.785","22.215","21"
"644","59115","20220427000000","460","2","屏東縣","琉球鄉","120.380","22.350","681"
"270","59117","20220427000000","335","0","屏東縣","琉球鄉","120.365","22.325","288"
