"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,951
"南投縣","仁愛鄉",NA,2451
"南投縣","信義鄉",NA,2238
"南投縣","南投市",NA,13387
"南投縣","名間鄉",NA,3629
"南投縣","國姓鄉",NA,1300
"南投縣","埔里鎮",NA,8967
"南投縣","水里鄉",NA,1156
"南投縣","竹山鎮",NA,5567
"南投縣","草屯鎮",NA,12185
"南投縣","集集鎮",NA,683
"南投縣","魚池鄉",NA,815
"南投縣","鹿谷鄉",NA,1199
"台中市","中區",NA,2662
"台中市","北區",NA,21674
"台中市","北屯區",NA,36997
"台中市","南區",NA,17872
"台中市","南屯區",NA,23994
"台中市","后里區",NA,6435
"台中市","和平區",NA,1089
"台中市","外埔區",NA,4339
"台中市","大安區",NA,2355
"台中市","大甲區",NA,10418
"台中市","大肚區",NA,8484
"台中市","大里區",NA,32314
"台中市","大雅區",NA,15314
"台中市","太平區",NA,30036
"台中市","新社區",NA,1874
"台中市","東勢區",NA,4939
"台中市","東區",NA,11621
"台中市","梧棲區",NA,11467
"台中市","沙鹿區",NA,16395
"台中市","清水區",NA,12951
"台中市","潭子區",NA,15180
"台中市","烏日區",NA,12381
"台中市","石岡區",NA,1402
"台中市","神岡區",NA,9605
"台中市","西區",NA,14699
"台中市","西屯區",NA,36023
"台中市","豐原區",NA,21284
"台中市","霧峰區",NA,10487
"台中市","龍井區",NA,12153
"台北市","中山區",NA,32580
"台北市","中正區",NA,17118
"台北市","信義區",NA,32824
"台北市","內湖區",NA,37367
"台北市","北投區",NA,38198
"台北市","南港區",NA,18798
"台北市","士林區",NA,37417
"台北市","大同區",NA,19272
"台北市","大安區",NA,30676
"台北市","文山區",NA,37721
"台北市","松山區",NA,23947
"台北市","萬華區",NA,35330
"台南市","七股區",NA,2040
"台南市","下營區",NA,2143
"台南市","中西區",NA,9070
"台南市","仁德區",NA,11855
"台南市","佳里區",NA,6304
"台南市","六甲區",NA,2353
"台南市","北區",NA,17260
"台南市","北門區",NA,523
"台南市","南化區",NA,566
"台南市","南區",NA,17201
"台南市","善化區",NA,7021
"台南市","大內區",NA,732
"台南市","學甲區",NA,2114
"台南市","安南區",NA,28615
"台南市","安定區",NA,3843
"台南市","安平區",NA,8538
"台南市","官田區",NA,2319
"台南市","將軍區",NA,1148
"台南市","山上區",NA,959
"台南市","左鎮區",NA,403
"台南市","後壁區",NA,1837
"台南市","新化區",NA,6087
"台南市","新市區",NA,6279
"台南市","新營區",NA,9038
"台南市","東區",NA,21833
"台南市","東山區",NA,1280
"台南市","柳營區",NA,2722
"台南市","楠西區",NA,606
"台南市","歸仁區",NA,9596
"台南市","永康區",NA,38614
"台南市","玉井區",NA,1266
"台南市","白河區",NA,2161
"台南市","西港區",NA,2785
"台南市","關廟區",NA,5170
"台南市","鹽水區",NA,2470
"台南市","麻豆區",NA,4879
"台南市","龍崎區",NA,210
"台東縣","卑南鄉",NA,2177
"台東縣","台東市",NA,17471
"台東縣","大武鄉",NA,466
"台東縣","太麻里鄉",NA,1268
"台東縣","延平鄉",NA,689
"台東縣","成功鎮",NA,1419
"台東縣","東河鄉",NA,833
"台東縣","池上鄉",NA,674
"台東縣","海端鄉",NA,880
"台東縣","綠島鄉",NA,427
"台東縣","蘭嶼鄉",NA,702
"台東縣","達仁鄉",NA,306
"台東縣","金峰鄉",NA,460
"台東縣","長濱鄉",NA,725
"台東縣","關山鎮",NA,853
"台東縣","鹿野鄉",NA,728
"嘉義市","東區",NA,12900
"嘉義市","西區",NA,16419
"嘉義縣","中埔鄉",NA,4471
"嘉義縣","六腳鄉",NA,1530
"嘉義縣","大埔鄉",NA,149
"嘉義縣","大林鎮",NA,3222
"嘉義縣","太保市",NA,4193
"嘉義縣","布袋鎮",NA,1560
"嘉義縣","新港鄉",NA,2496
"嘉義縣","朴子市",NA,3906
"嘉義縣","東石鄉",NA,1228
"嘉義縣","梅山鄉",NA,1183
"嘉義縣","民雄鄉",NA,8912
"嘉義縣","水上鄉",NA,5636
"嘉義縣","溪口鄉",NA,1083
"嘉義縣","番路鄉",NA,706
"嘉義縣","竹崎鄉",NA,2517
"嘉義縣","義竹鄉",NA,946
"嘉義縣","阿里山鄉",NA,448
"嘉義縣","鹿草鄉",NA,1442
"基隆市","七堵區",NA,11605
"基隆市","中山區",NA,9557
"基隆市","中正區",NA,11590
"基隆市","仁愛區",NA,8687
"基隆市","信義區",NA,11603
"基隆市","其他",NA,1
"基隆市","安樂區",NA,17754
"基隆市","暖暖區",NA,8071
