"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1
"南投縣","仁愛鄉",NA,5
"南投縣","信義鄉",NA,17
"南投縣","南投市",NA,53
"南投縣","名間鄉",NA,22
"南投縣","國姓鄉",NA,1
"南投縣","埔里鎮",NA,24
"南投縣","水里鄉",NA,3
"南投縣","竹山鎮",NA,21
"南投縣","草屯鎮",NA,43
"南投縣","集集鎮",NA,3
"南投縣","魚池鄉",NA,3
"南投縣","鹿谷鄉",NA,1
"台中市","中區",NA,21
"台中市","北區",NA,173
"台中市","北屯區",NA,276
"台中市","南區",NA,105
"台中市","南屯區",NA,150
"台中市","后里區",NA,31
"台中市","和平區",NA,2
"台中市","外埔區",NA,11
"台中市","大安區",NA,7
"台中市","大甲區",NA,28
"台中市","大肚區",NA,16
"台中市","大里區",NA,159
"台中市","大雅區",NA,47
"台中市","太平區",NA,128
"台中市","新社區",NA,11
"台中市","東勢區",NA,31
"台中市","東區",NA,49
"台中市","梧棲區",NA,25
"台中市","沙鹿區",NA,73
"台中市","清水區",NA,44
"台中市","潭子區",NA,50
"台中市","烏日區",NA,36
"台中市","石岡區",NA,6
"台中市","神岡區",NA,23
"台中市","西區",NA,89
"台中市","西屯區",NA,306
"台中市","豐原區",NA,47
"台中市","霧峰區",NA,63
"台中市","龍井區",NA,55
"台北市","中山區",NA,1472
"台北市","中正區",NA,824
"台北市","信義區",NA,1292
"台北市","內湖區",NA,983
"台北市","北投區",NA,1052
"台北市","南港區",NA,541
"台北市","士林區",NA,1318
"台北市","大同區",NA,904
"台北市","大安區",NA,1341
"台北市","文山區",NA,1269
"台北市","松山區",NA,890
"台北市","萬華區",NA,2982
"台南市","七股區",NA,6
"台南市","下營區",NA,5
"台南市","中西區",NA,33
"台南市","仁德區",NA,34
"台南市","佳里區",NA,25
"台南市","六甲區",NA,6
"台南市","北區",NA,60
"台南市","北門區",NA,3
"台南市","南區",NA,27
"台南市","善化區",NA,32
"台南市","大內區",NA,5
"台南市","學甲區",NA,2
"台南市","安南區",NA,89
"台南市","安定區",NA,11
"台南市","安平區",NA,35
"台南市","官田區",NA,5
"台南市","將軍區",NA,9
"台南市","山上區",NA,2
"台南市","左鎮區",NA,1
"台南市","後壁區",NA,11
"台南市","新化區",NA,16
"台南市","新市區",NA,25
"台南市","新營區",NA,45
"台南市","東區",NA,77
"台南市","東山區",NA,2
"台南市","柳營區",NA,10
"台南市","楠西區",NA,1
"台南市","歸仁區",NA,37
"台南市","永康區",NA,141
"台南市","玉井區",NA,10
"台南市","白河區",NA,23
"台南市","西港區",NA,13
"台南市","關廟區",NA,2
"台南市","鹽水區",NA,27
"台南市","麻豆區",NA,12
"台東縣","卑南鄉",NA,29
"台東縣","台東市",NA,101
"台東縣","太麻里鄉",NA,18
"台東縣","延平鄉",NA,3
"台東縣","成功鎮",NA,130
"台東縣","東河鄉",NA,7
"台東縣","池上鄉",NA,10
"台東縣","海端鄉",NA,1
"台東縣","綠島鄉",NA,5
"台東縣","達仁鄉",NA,4
"台東縣","金峰鄉",NA,8
"台東縣","長濱鄉",NA,5
"台東縣","關山鎮",NA,6
"台東縣","鹿野鄉",NA,9
"嘉義市","東區",NA,29
"嘉義市","西區",NA,69
"嘉義縣","中埔鄉",NA,6
"嘉義縣","六腳鄉",NA,9
"嘉義縣","大埔鄉",NA,2
"嘉義縣","大林鎮",NA,46
"嘉義縣","太保市",NA,38
"嘉義縣","新港鄉",NA,4
"嘉義縣","朴子市",NA,3
"嘉義縣","東石鄉",NA,1
"嘉義縣","梅山鄉",NA,14
"嘉義縣","民雄鄉",NA,21
"嘉義縣","水上鄉",NA,30
"嘉義縣","溪口鄉",NA,3
"嘉義縣","竹崎鄉",NA,4
"嘉義縣","義竹鄉",NA,1
"嘉義縣","鹿草鄉",NA,4
"基隆市","七堵區",NA,288
"基隆市","中山區",NA,480
"基隆市","中正區",NA,725
"基隆市","仁愛區",NA,662
"基隆市","信義區",NA,655
"基隆市","其他",NA,1
"基隆市","安樂區",NA,732
"基隆市","暖暖區",NA,316
"宜蘭縣","三星鄉",NA,46
"宜蘭縣","五結鄉",NA,94
"宜蘭縣","冬山鄉",NA,200
