"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",15
"南投縣","仁愛鄉",24
"南投縣","信義鄉",29
"南投縣","南投市",206
"南投縣","名間鄉",71
"南投縣","國姓鄉",27
"南投縣","埔里鎮",154
"南投縣","水里鄉",20
"南投縣","竹山鎮",109
"南投縣","草屯鎮",305
"南投縣","集集鎮",15
"南投縣","魚池鄉",17
"南投縣","鹿谷鄉",20
"台中市","中區",59
"台中市","北區",827
"台中市","北屯區",1485
"台中市","南區",609
"台中市","南屯區",831
"台中市","后里區",167
"台中市","和平區",18
"台中市","外埔區",88
"台中市","大安區",49
"台中市","大甲區",211
"台中市","大肚區",152
"台中市","大里區",890
"台中市","大雅區",281
"台中市","太平區",780
"台中市","新社區",43
"台中市","東勢區",106
"台中市","東區",237
"台中市","梧棲區",240
"台中市","沙鹿區",590
"台中市","清水區",395
"台中市","潭子區",473
"台中市","烏日區",292
"台中市","石岡區",22
"台中市","神岡區",174
"台中市","西區",512
"台中市","西屯區",1453
"台中市","豐原區",567
"台中市","霧峰區",205
"台中市","龍井區",312
"台北市","中山區",1100
"台北市","中正區",562
"台北市","信義區",818
"台北市","內湖區",1276
"台北市","北投區",904
"台北市","南港區",509
"台北市","士林區",1214
"台北市","大同區",476
"台北市","大安區",1190
"台北市","文山區",1362
"台北市","松山區",801
"台北市","萬華區",594
"台南市","七股區",34
"台南市","下營區",56
"台南市","中西區",214
"台南市","仁德區",308
"台南市","佳里區",181
"台南市","六甲區",45
"台南市","北區",444
"台南市","北門區",27
"台南市","南化區",9
"台南市","南區",379
"台南市","善化區",266
"台南市","大內區",11
"台南市","學甲區",64
"台南市","安南區",717
"台南市","安定區",85
"台南市","安平區",227
"台南市","官田區",41
"台南市","將軍區",36
"台南市","山上區",14
"台南市","左鎮區",6
"台南市","後壁區",68
"台南市","新化區",76
"台南市","新市區",148
"台南市","新營區",277
"台南市","東區",824
"台南市","東山區",30
"台南市","柳營區",58
"台南市","楠西區",15
"台南市","歸仁區",229
"台南市","永康區",1394
"台南市","玉井區",17
"台南市","白河區",56
"台南市","西港區",55
"台南市","關廟區",88
"台南市","鹽水區",50
"台南市","麻豆區",115
"台南市","龍崎區",6
"台東縣","卑南鄉",50
"台東縣","台東市",430
"台東縣","大武鄉",5
"台東縣","太麻里鄉",13
"台東縣","延平鄉",7
"台東縣","成功鎮",13
"台東縣","東河鄉",15
"台東縣","池上鄉",13
"台東縣","海端鄉",8
"台東縣","綠島鄉",8
"台東縣","蘭嶼鄉",5
"台東縣","達仁鄉",5
"台東縣","金峰鄉",5
"台東縣","長濱鄉",5
"台東縣","關山鎮",17
"台東縣","鹿野鄉",12
"嘉義市","東區",388
"嘉義市","西區",565
"嘉義縣","中埔鄉",188
"嘉義縣","六腳鄉",38
"嘉義縣","大埔鄉",3
"嘉義縣","大林鎮",69
"嘉義縣","太保市",123
"嘉義縣","布袋鎮",32
"嘉義縣","新港鄉",45
"嘉義縣","朴子市",100
"嘉義縣","東石鄉",31
"嘉義縣","梅山鄉",23
"嘉義縣","民雄鄉",261
"嘉義縣","水上鄉",151
"嘉義縣","溪口鄉",12
"嘉義縣","番路鄉",26
"嘉義縣","竹崎鄉",70
"嘉義縣","義竹鄉",32
"嘉義縣","阿里山鄉",15
"嘉義縣","鹿草鄉",41
"基隆市","七堵區",155
"基隆市","中山區",144
"基隆市","中正區",133
"基隆市","仁愛區",98
"基隆市","信義區",163
"基隆市","安樂區",284
"基隆市","暖暖區",110
"宜蘭縣","三星鄉",63
"宜蘭縣","五結鄉",161
"宜蘭縣","冬山鄉",262
"宜蘭縣","南澳鄉",8
"宜蘭縣","員山鄉",105
"宜蘭縣","壯圍鄉",54
"宜蘭縣","大同鄉",6
"宜蘭縣","宜蘭市",400
"宜蘭縣","礁溪鄉",129
"宜蘭縣","羅東鎮",311
"宜蘭縣","蘇澳鎮",114
"宜蘭縣","頭城鎮",59
"屏東縣","三地門鄉",17
"屏東縣","九如鄉",43
"屏東縣","佳冬鄉",47
"屏東縣","來義鄉",14
"屏東縣","內埔鄉",175
"屏東縣","南州鄉",24
"屏東縣","屏東市",949
"屏東縣","崁頂鄉",37
"屏東縣","恆春鎮",49
"屏東縣","新園鄉",89
"屏東縣","新埤鄉",13
"屏東縣","春日鄉",7
"屏東縣","東港鎮",130
"屏東縣","枋寮鄉",48
"屏東縣","枋山鄉",7
"屏東縣","林邊鄉",36
"屏東縣","泰武鄉",5
"屏東縣","滿州鄉",11
"屏東縣","潮州鎮",170
"屏東縣","牡丹鄉",19
"屏東縣","獅子鄉",14
"屏東縣","琉球鄉",16
"屏東縣","瑪家鄉",9
"屏東縣","竹田鄉",47
"屏東縣","萬丹鄉",170
"屏東縣","萬巒鄉",35
"屏東縣","車城鄉",16
"屏東縣","里港鄉",60
"屏東縣","長治鄉",97
"屏東縣","霧台鄉",5
"屏東縣","高樹鄉",56
"屏東縣","鹽埔鄉",62
"屏東縣","麟洛鄉",28
"彰化縣","二林鎮",117
"彰化縣","二水鄉",28
"彰化縣","伸港鄉",112
"彰化縣","北斗鎮",77
"彰化縣","和美鎮",394
"彰化縣","員林市",473
"彰化縣","埔心鄉",118
"彰化縣","埔鹽鄉",44
"彰化縣","埤頭鄉",69
"彰化縣","大城鄉",17
"彰化縣","大村鄉",119
"彰化縣","彰化市",907
"彰化縣","永靖鄉",96
"彰化縣","溪州鄉",53
"彰化縣","溪湖鎮",139
"彰化縣","田中鎮",88
"彰化縣","田尾鄉",73
"彰化縣","社頭鄉",104
"彰化縣","福興鄉",102
"彰化縣","秀水鄉",88
"彰化縣","竹塘鄉",40
"彰化縣","線西鄉",34
"彰化縣","芬園鄉",49
"彰化縣","花壇鄉",119
"彰化縣","芳苑鄉",65
"彰化縣","鹿港鎮",266
"新北市","三峽區",436
"新北市","三芝區",71
"新北市","三重區",2401
"新北市","中和區",2494
"新北市","五股區",331
"新北市","八里區",112
"新北市","土城區",1090
"新北市","坪林區",8
"新北市","平溪區",6
"新北市","新店區",1851
"新北市","新莊區",2321
"新北市","板橋區",3148
"新北市","林口區",475
"新北市","樹林區",732
"新北市","永和區",930
"新北市","汐止區",1297
"新北市","泰山區",301
"新北市","淡水區",977
"新北市","深坑區",75
"新北市","烏來區",8
"新北市","瑞芳區",68
"新北市","石碇區",15
"新北市","石門區",13
"新北市","萬里區",30
"新北市","蘆洲區",934
"新北市","貢寮區",9
"新北市","金山區",33
"新北市","雙溪區",21
"新北市","鶯歌區",264
"新竹市","北區",719
"新竹市","東區",1498
"新竹市","香山區",277
"新竹縣","五峰鄉",8
"新竹縣","北埔鄉",21
"新竹縣","寶山鄉",44
"新竹縣","尖石鄉",7
"新竹縣","峨眉鄉",5
"新竹縣","新埔鎮",79
"新竹縣","新豐鄉",196
"新竹縣","橫山鄉",19
"新竹縣","湖口鄉",323
"新竹縣","竹北市",1099
"新竹縣","竹東鎮",354
