"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1928
"南投縣","仁愛鄉",NA,4053
"南投縣","信義鄉",NA,4115
"南投縣","南投市",NA,26772
"南投縣","名間鄉",NA,7558
"南投縣","國姓鄉",NA,2573
"南投縣","埔里鎮",NA,17818
"南投縣","水里鄉",NA,2986
"南投縣","竹山鎮",NA,11100
"南投縣","草屯鎮",NA,25265
"南投縣","集集鎮",NA,1687
"南投縣","魚池鄉",NA,2100
"南投縣","鹿谷鄉",NA,2539
"台中市","中區",NA,4337
"台中市","北區",NA,43856
"台中市","北屯區",NA,80951
"台中市","南區",NA,38718
"台中市","南屯區",NA,51683
"台中市","后里區",NA,13686
"台中市","和平區",NA,2084
"台中市","外埔區",NA,8931
"台中市","大安區",NA,4613
"台中市","大甲區",NA,19528
"台中市","大肚區",NA,15661
"台中市","大里區",NA,61476
"台中市","大雅區",NA,29638
"台中市","太平區",NA,56900
"台中市","新社區",NA,4183
"台中市","東勢區",NA,10781
"台中市","東區",NA,22040
"台中市","梧棲區",NA,19062
"台中市","沙鹿區",NA,31480
"台中市","清水區",NA,24604
"台中市","潭子區",NA,30828
"台中市","烏日區",NA,23572
"台中市","石岡區",NA,3007
"台中市","神岡區",NA,18502
"台中市","西區",NA,30181
"台中市","西屯區",NA,73168
"台中市","豐原區",NA,42945
"台中市","霧峰區",NA,18797
"台中市","龍井區",NA,22820
"台北市","中山區",NA,64072
"台北市","中正區",NA,34062
"台北市","信義區",NA,62152
"台北市","內湖區",NA,76739
"台北市","北投區",NA,68909
"台北市","南港區",NA,35413
"台北市","士林區",NA,72862
"台北市","大同區",NA,34246
"台北市","大安區",NA,63600
"台北市","文山區",NA,74294
"台北市","松山區",NA,48537
"台北市","萬華區",NA,54724
"台南市","七股區",NA,3362
"台南市","下營區",NA,4048
"台南市","中西區",NA,16292
"台南市","仁德區",NA,22195
"台南市","佳里區",NA,12054
"台南市","六甲區",NA,4648
"台南市","北區",NA,32184
"台南市","北門區",NA,1072
"台南市","南化區",NA,996
"台南市","南區",NA,30713
"台南市","善化區",NA,14110
"台南市","大內區",NA,1346
"台南市","學甲區",NA,4193
"台南市","安南區",NA,50954
"台南市","安定區",NA,6897
"台南市","安平區",NA,16634
"台南市","官田區",NA,4682
"台南市","將軍區",NA,2568
"台南市","山上區",NA,1735
"台南市","左鎮區",NA,621
"台南市","後壁區",NA,3925
"台南市","新化區",NA,10481
"台南市","新市區",NA,11782
"台南市","新營區",NA,18027
"台南市","東區",NA,42620
"台南市","東山區",NA,2881
"台南市","柳營區",NA,4849
"台南市","楠西區",NA,1134
"台南市","歸仁區",NA,17649
"台南市","永康區",NA,70428
"台南市","玉井區",NA,2337
"台南市","白河區",NA,4331
"台南市","西港區",NA,5080
"台南市","關廟區",NA,8457
"台南市","鹽水區",NA,4998
"台南市","麻豆區",NA,9424
"台南市","龍崎區",NA,358
"台東縣","卑南鄉",NA,4215
"台東縣","台東市",NA,34334
"台東縣","大武鄉",NA,1047
"台東縣","太麻里鄉",NA,2515
"台東縣","延平鄉",NA,1111
"台東縣","成功鎮",NA,2995
"台東縣","東河鄉",NA,1632
"台東縣","池上鄉",NA,1523
"台東縣","海端鄉",NA,1351
"台東縣","綠島鄉",NA,826
"台東縣","蘭嶼鄉",NA,1410
"台東縣","達仁鄉",NA,816
"台東縣","金峰鄉",NA,1098
"台東縣","長濱鄉",NA,1124
"台東縣","關山鎮",NA,1884
"台東縣","鹿野鄉",NA,1674
"嘉義市","東區",NA,27853
"嘉義市","西區",NA,34579
"嘉義縣","中埔鄉",NA,9636
"嘉義縣","六腳鄉",NA,3408
"嘉義縣","大埔鄉",NA,280
"嘉義縣","大林鎮",NA,6704
"嘉義縣","太保市",NA,9315
"嘉義縣","布袋鎮",NA,3201
"嘉義縣","新港鄉",NA,5661
"嘉義縣","朴子市",NA,8703
"嘉義縣","東石鄉",NA,2694
"嘉義縣","梅山鄉",NA,2698
"嘉義縣","民雄鄉",NA,19047
"嘉義縣","水上鄉",NA,11737
"嘉義縣","溪口鄉",NA,2416
"嘉義縣","番路鄉",NA,1764
"嘉義縣","竹崎鄉",NA,6092
"嘉義縣","義竹鄉",NA,1834
"嘉義縣","阿里山鄉",NA,1228
"嘉義縣","鹿草鄉",NA,2477
"基隆市","七堵區",NA,19340
"基隆市","中山區",NA,15447
"基隆市","中正區",NA,18925
"基隆市","仁愛區",NA,12954
"基隆市","信義區",NA,19478
"基隆市","其他",NA,1
"基隆市","安樂區",NA,30898
"基隆市","暖暖區",NA,13859
"宜蘭縣","三星鄉",NA,6243
"宜蘭縣","五結鄉",NA,12994
"宜蘭縣","冬山鄉",NA,18108
"宜蘭縣","南澳鄉",NA,2682
"宜蘭縣","員山鄉",NA,9856
"宜蘭縣","壯圍鄉",NA,6949
"宜蘭縣","大同鄉",NA,2091
"宜蘭縣","宜蘭市",NA,30092
"宜蘭縣","礁溪鄉",NA,11067
"宜蘭縣","羅東鎮",NA,20671
"宜蘭縣","蘇澳鎮",NA,12161
"宜蘭縣","頭城鎮",NA,7411
"屏東縣","三地門鄉",NA,2115
"屏東縣","九如鄉",NA,4991
"屏東縣","佳冬鄉",NA,2986
"屏東縣","來義鄉",NA,2404
"屏東縣","內埔鄉",NA,13744
"屏東縣","南州鄉",NA,1977
"屏東縣","屏東市",NA,49299
"屏東縣","崁頂鄉",NA,2304
"屏東縣","恆春鎮",NA,7469
"屏東縣","新園鄉",NA,8053
"屏東縣","新埤鄉",NA,1833
"屏東縣","春日鄉",NA,1628
"屏東縣","東港鎮",NA,12074
"屏東縣","枋寮鄉",NA,5059
"屏東縣","枋山鄉",NA,765
"屏東縣","林邊鄉",NA,3005
"屏東縣","泰武鄉",NA,2117
"屏東縣","滿州鄉",NA,1054
"屏東縣","潮州鎮",NA,13807
"屏東縣","牡丹鄉",NA,1294
"屏東縣","獅子鄉",NA,1315
"屏東縣","琉球鄉",NA,2034
"屏東縣","瑪家鄉",NA,2448
"屏東縣","竹田鄉",NA,4597
"屏東縣","萬丹鄉",NA,12387
"屏東縣","萬巒鄉",NA,3931
"屏東縣","車城鄉",NA,1603
"屏東縣","里港鄉",NA,5202
"屏東縣","長治鄉",NA,8106
"屏東縣","霧台鄉",NA,478
"屏東縣","高樹鄉",NA,3567
"屏東縣","鹽埔鄉",NA,5402
"屏東縣","麟洛鄉",NA,2373
"彰化縣","二林鎮",NA,11452
"彰化縣","二水鄉",NA,2742
"彰化縣","伸港鄉",NA,10305
"彰化縣","北斗鎮",NA,8113
"彰化縣","和美鎮",NA,26544
"彰化縣","員林市",NA,31388
"彰化縣","埔心鄉",NA,8974
"彰化縣","埔鹽鄉",NA,6953
"彰化縣","埤頭鄉",NA,6501
"彰化縣","大城鄉",NA,2614
"彰化縣","大村鄉",NA,10874
"彰化縣","彰化市",NA,61875
"彰化縣","永靖鄉",NA,7921
"彰化縣","溪州鄉",NA,5471
"彰化縣","溪湖鎮",NA,12548
"彰化縣","田中鎮",NA,9455
"彰化縣","田尾鄉",NA,5294
"彰化縣","社頭鄉",NA,9761
"彰化縣","福興鄉",NA,11841
"彰化縣","秀水鄉",NA,9913
"彰化縣","竹塘鄉",NA,2405
"彰化縣","線西鄉",NA,4342
"彰化縣","芬園鄉",NA,5285
"彰化縣","花壇鄉",NA,12776
"彰化縣","芳苑鄉",NA,6597
"彰化縣","鹿港鎮",NA,25417
"新北市","三峽區",NA,36200
"新北市","三芝區",NA,5055
"新北市","三重區",NA,152481
"新北市","中和區",NA,160063
"新北市","五股區",NA,35450
"新北市","八里區",NA,13238
"新北市","土城區",NA,87457
"新北市","坪林區",NA,729
"新北市","平溪區",NA,606
"新北市","新店區",NA,107069
"新北市","新莊區",NA,154599
"新北市","板橋區",NA,202616
"新北市","林口區",NA,40566
"新北市","樹林區",NA,60806
"新北市","永和區",NA,75484
"新北市","汐止區",NA,86778
"新北市","泰山區",NA,28787
"新北市","淡水區",NA,62330
"新北市","深坑區",NA,9547
"新北市","烏來區",NA,1245
"新北市","瑞芳區",NA,10343
"新北市","石碇區",NA,1217
"新北市","石門區",NA,1180
"新北市","萬里區",NA,3918
"新北市","蘆洲區",NA,74277
"新北市","貢寮區",NA,1372
"新北市","金山區",NA,4722
"新北市","雙溪區",NA,1104
"新北市","鶯歌區",NA,30415
"新竹市","北區",NA,45073
"新竹市","東區",NA,71954
"新竹市","香山區",NA,25627
"新竹縣","五峰鄉",NA,998
"新竹縣","北埔鄉",NA,1835
"新竹縣","寶山鄉",NA,4444
"新竹縣","尖石鄉",NA,2319
"新竹縣","峨眉鄉",NA,892
"新竹縣","新埔鎮",NA,9430
"新竹縣","新豐鄉",NA,18376
"新竹縣","橫山鄉",NA,2973
"新竹縣","湖口鄉",NA,30355
"新竹縣","竹北市",NA,67097
"新竹縣","竹東鎮",NA,32197
"新竹縣","芎林鄉",NA,5678
"新竹縣","關西鎮",NA,7031
"桃園市","中壢區",NA,140024
"桃園市","八德區",NA,68911
"桃園市","大園區",NA,27321
"桃園市","大溪區",NA,29499
"桃園市","平鎮區",NA,72765
"桃園市","復興區",NA,2867
"桃園市","新屋區",NA,13960
"桃園市","桃園區",NA,151024
"桃園市","楊梅區",NA,55840
"桃園市","蘆竹區",NA,59681
"桃園市","觀音區",NA,23043
"桃園市","龍潭區",NA,37593
"桃園市","龜山區",NA,67629
"澎湖縣","七美鄉",NA,269
"澎湖縣","望安鄉",NA,245
"澎湖縣","湖西鄉",NA,3315
"澎湖縣","白沙鄉",NA,1139
"澎湖縣","西嶼鄉",NA,1166
"澎湖縣","馬公市",NA,14915
"空值","空值",35301,NA
"花蓮縣","光復鄉",NA,3074
"花蓮縣","卓溪鄉",NA,1795
"花蓮縣","吉安鄉",NA,31958
"花蓮縣","壽豐鄉",NA,5968
"花蓮縣","富里鄉",NA,2048
"花蓮縣","新城鄉",NA,8608
"花蓮縣","玉里鎮",NA,7643
"花蓮縣","瑞穗鄉",NA,2369
"花蓮縣","秀林鄉",NA,6577
"花蓮縣","花蓮市",NA,33363
"花蓮縣","萬榮鄉",NA,2025
"花蓮縣","豐濱鄉",NA,835
"花蓮縣","鳳林鎮",NA,2500
"苗栗縣","三灣鄉",NA,1298
"苗栗縣","三義鄉",NA,3689
"苗栗縣","公館鄉",NA,7942
"苗栗縣","卓蘭鎮",NA,2656
"苗栗縣","南庄鄉",NA,1895
"苗栗縣","大湖鄉",NA,2358
"苗栗縣","後龍鎮",NA,8825
"苗栗縣","泰安鄉",NA,1661
"苗栗縣","獅潭鄉",NA,554
"苗栗縣","竹南鎮",NA,29958
"苗栗縣","苑裡鎮",NA,11618
"苗栗縣","苗栗市",NA,24901
"苗栗縣","西湖鄉",NA,1036
"苗栗縣","通霄鎮",NA,7062
"苗栗縣","造橋鄉",NA,4149
"苗栗縣","銅鑼鄉",NA,3561
"苗栗縣","頭份市",NA,33296
"苗栗縣","頭屋鄉",NA,2512
"連江縣","北竿鄉",NA,489
"連江縣","南竿鄉",NA,1878
"連江縣","東引鄉",NA,513
"連江縣","莒光鄉",NA,209
"金門縣","烈嶼鄉",NA,791
"金門縣","烏坵鄉",NA,12
"金門縣","金城鎮",NA,4666
"金門縣","金寧鄉",NA,4716
"金門縣","金沙鎮",NA,2043
"金門縣","金湖鎮",NA,4317
"雲林縣","二崙鄉",NA,3865
"雲林縣","元長鄉",NA,3869
"雲林縣","北港鎮",NA,7370
"雲林縣","口湖鄉",NA,3117
"雲林縣","古坑鄉",NA,5594
"雲林縣","台西鄉",NA,3275
"雲林縣","四湖鄉",NA,2532
"雲林縣","土庫鎮",NA,5406
"雲林縣","大埤鄉",NA,3284
"雲林縣","崙背鄉",NA,4181
"雲林縣","斗六市",NA,29475
"雲林縣","斗南鎮",NA,9827
"雲林縣","東勢鄉",NA,2149
"雲林縣","林內鄉",NA,3154
"雲林縣","水林鄉",NA,2958
"雲林縣","莿桐鄉",NA,6003
"雲林縣","虎尾鎮",NA,20184
"雲林縣","褒忠鄉",NA,2316
"雲林縣","西螺鎮",NA,9867
"雲林縣","麥寮鄉",NA,7605
"高雄市","三民區",NA,87677
"高雄市","仁武區",NA,28014
"高雄市","內門區",NA,2059
"高雄市","六龜區",NA,1787
"高雄市","前金區",NA,9395
"高雄市","前鎮區",NA,49352
"高雄市","大寮區",NA,33846
"高雄市","大樹區",NA,10012
