"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1130
"南投縣","仁愛鄉",NA,2893
"南投縣","信義鄉",NA,2667
"南投縣","南投市",NA,15851
"南投縣","名間鄉",NA,4475
"南投縣","國姓鄉",NA,1601
"南投縣","埔里鎮",NA,11121
"南投縣","水里鄉",NA,1415
"南投縣","竹山鎮",NA,6677
"南投縣","草屯鎮",NA,14682
"南投縣","集集鎮",NA,855
"南投縣","魚池鄉",NA,1058
"南投縣","鹿谷鄉",NA,1469
"台中市","中區",NA,2949
"台中市","北區",NA,25295
"台中市","北屯區",NA,44229
"台中市","南區",NA,21620
"台中市","南屯區",NA,28901
"台中市","后里區",NA,7655
"台中市","和平區",NA,1305
"台中市","外埔區",NA,5229
"台中市","大安區",NA,2810
"台中市","大甲區",NA,12342
"台中市","大肚區",NA,9949
"台中市","大里區",NA,37739
"台中市","大雅區",NA,18063
"台中市","太平區",NA,34788
"台中市","新社區",NA,2292
"台中市","東勢區",NA,6008
"台中市","東區",NA,13490
"台中市","梧棲區",NA,13142
"台中市","沙鹿區",NA,19151
"台中市","清水區",NA,15357
"台中市","潭子區",NA,18084
"台中市","烏日區",NA,14592
"台中市","石岡區",NA,1716
"台中市","神岡區",NA,11324
"台中市","西區",NA,17182
"台中市","西屯區",NA,42186
"台中市","豐原區",NA,25269
"台中市","霧峰區",NA,12072
"台中市","龍井區",NA,14325
"台北市","中山區",NA,36722
"台北市","中正區",NA,19207
"台北市","信義區",NA,36403
"台北市","內湖區",NA,42189
"台北市","北投區",NA,41978
"台北市","南港區",NA,20971
"台北市","士林區",NA,41684
"台北市","大同區",NA,21213
"台北市","大安區",NA,34492
"台北市","文山區",NA,42110
"台北市","松山區",NA,26957
"台北市","萬華區",NA,37880
"台南市","七股區",NA,2312
"台南市","下營區",NA,2535
"台南市","中西區",NA,10493
"台南市","仁德區",NA,14016
"台南市","佳里區",NA,7498
"台南市","六甲區",NA,2916
"台南市","北區",NA,20084
"台南市","北門區",NA,660
"台南市","南化區",NA,662
"台南市","南區",NA,20108
"台南市","善化區",NA,8336
"台南市","大內區",NA,865
"台南市","學甲區",NA,2616
"台南市","安南區",NA,32995
"台南市","安定區",NA,4521
"台南市","安平區",NA,10065
"台南市","官田區",NA,2942
"台南市","將軍區",NA,1501
"台南市","山上區",NA,1190
"台南市","左鎮區",NA,471
"台南市","後壁區",NA,2227
"台南市","新化區",NA,7034
"台南市","新市區",NA,7254
"台南市","新營區",NA,10700
"台南市","東區",NA,25746
"台南市","東山區",NA,1599
"台南市","柳營區",NA,3193
"台南市","楠西區",NA,732
"台南市","歸仁區",NA,11453
"台南市","永康區",NA,44656
"台南市","玉井區",NA,1650
"台南市","白河區",NA,2706
"台南市","西港區",NA,3281
"台南市","關廟區",NA,5976
"台南市","鹽水區",NA,2956
"台南市","麻豆區",NA,5783
"台南市","龍崎區",NA,266
"台東縣","卑南鄉",NA,2641
"台東縣","台東市",NA,20937
"台東縣","大武鄉",NA,623
"台東縣","太麻里鄉",NA,1495
"台東縣","延平鄉",NA,827
"台東縣","成功鎮",NA,1682
"台東縣","東河鄉",NA,962
"台東縣","池上鄉",NA,841
"台東縣","海端鄉",NA,1022
"台東縣","綠島鄉",NA,481
"台東縣","蘭嶼鄉",NA,1040
"台東縣","達仁鄉",NA,418
"台東縣","金峰鄉",NA,597
"台東縣","長濱鄉",NA,809
"台東縣","關山鎮",NA,1038
"台東縣","鹿野鄉",NA,1072
"嘉義市","東區",NA,15817
"嘉義市","西區",NA,20097
"嘉義縣","中埔鄉",NA,5500
"嘉義縣","六腳鄉",NA,1886
"嘉義縣","大埔鄉",NA,165
"嘉義縣","大林鎮",NA,3969
"嘉義縣","太保市",NA,5183
"嘉義縣","布袋鎮",NA,1948
"嘉義縣","新港鄉",NA,3298
"嘉義縣","朴子市",NA,4923
"嘉義縣","東石鄉",NA,1534
"嘉義縣","梅山鄉",NA,1573
"嘉義縣","民雄鄉",NA,10869
"嘉義縣","水上鄉",NA,6939
"嘉義縣","溪口鄉",NA,1363
"嘉義縣","番路鄉",NA,871
"嘉義縣","竹崎鄉",NA,3302
"嘉義縣","義竹鄉",NA,1116
"嘉義縣","阿里山鄉",NA,614
"嘉義縣","鹿草鄉",NA,1697
"基隆市","七堵區",NA,12629
"基隆市","中山區",NA,10236
"基隆市","中正區",NA,12594
"基隆市","仁愛區",NA,9173
"基隆市","信義區",NA,12597
"基隆市","其他",NA,1
"基隆市","安樂區",NA,19384
"基隆市","暖暖區",NA,8775
"宜蘭縣","三星鄉",NA,3545
"宜蘭縣","五結鄉",NA,7065
"宜蘭縣","冬山鄉",NA,10249
"宜蘭縣","南澳鄉",NA,2257
"宜蘭縣","員山鄉",NA,5530
"宜蘭縣","壯圍鄉",NA,3744
"宜蘭縣","大同鄉",NA,1709
"宜蘭縣","宜蘭市",NA,16727
"宜蘭縣","礁溪鄉",NA,6547
"宜蘭縣","羅東鎮",NA,12269
"宜蘭縣","蘇澳鎮",NA,8021
"宜蘭縣","頭城鎮",NA,4443
"屏東縣","三地門鄉",NA,1405
"屏東縣","九如鄉",NA,3277
"屏東縣","佳冬鄉",NA,1919
"屏東縣","來義鄉",NA,1593
"屏東縣","內埔鄉",NA,9070
"屏東縣","南州鄉",NA,1250
"屏東縣","屏東市",NA,32307
"屏東縣","崁頂鄉",NA,1507
"屏東縣","恆春鎮",NA,4942
"屏東縣","新園鄉",NA,5690
"屏東縣","新埤鄉",NA,1183
"屏東縣","春日鄉",NA,1141
"屏東縣","東港鎮",NA,8678
"屏東縣","枋寮鄉",NA,3469
"屏東縣","枋山鄉",NA,506
"屏東縣","林邊鄉",NA,1959
"屏東縣","泰武鄉",NA,1550
"屏東縣","滿州鄉",NA,682
"屏東縣","潮州鎮",NA,8856
"屏東縣","牡丹鄉",NA,791
"屏東縣","獅子鄉",NA,813
"屏東縣","琉球鄉",NA,1236
"屏東縣","瑪家鄉",NA,1672
"屏東縣","竹田鄉",NA,3386
"屏東縣","萬丹鄉",NA,8360
"屏東縣","萬巒鄉",NA,2533
"屏東縣","車城鄉",NA,941
"屏東縣","里港鄉",NA,3551
"屏東縣","長治鄉",NA,5395
"屏東縣","霧台鄉",NA,291
"屏東縣","高樹鄉",NA,2149
"屏東縣","鹽埔鄉",NA,3820
"屏東縣","麟洛鄉",NA,1566
"彰化縣","二林鎮",NA,7632
"彰化縣","二水鄉",NA,1699
"彰化縣","伸港鄉",NA,6620
"彰化縣","北斗鎮",NA,4909
"彰化縣","和美鎮",NA,17590
"彰化縣","員林市",NA,18721
"彰化縣","埔心鄉",NA,5459
"彰化縣","埔鹽鄉",NA,4232
"彰化縣","埤頭鄉",NA,3840
"彰化縣","大城鄉",NA,1699
"彰化縣","大村鄉",NA,6897
"彰化縣","彰化市",NA,38594
"彰化縣","永靖鄉",NA,4685
"彰化縣","溪州鄉",NA,3603
"彰化縣","溪湖鎮",NA,7542
"彰化縣","田中鎮",NA,5836
"彰化縣","田尾鄉",NA,2993
"彰化縣","社頭鄉",NA,5797
"彰化縣","福興鄉",NA,7624
"彰化縣","秀水鄉",NA,6028
"彰化縣","竹塘鄉",NA,1516
"彰化縣","線西鄉",NA,2825
"彰化縣","芬園鄉",NA,3385
"彰化縣","花壇鄉",NA,8057
"彰化縣","芳苑鄉",NA,4382
"彰化縣","鹿港鎮",NA,17973
"新北市","三峽區",NA,22960
"新北市","三芝區",NA,2792
"新北市","三重區",NA,100480
"新北市","中和區",NA,101629
"新北市","五股區",NA,21926
"新北市","八里區",NA,8136
"新北市","土城區",NA,56402
"新北市","坪林區",NA,448
"新北市","平溪區",NA,352
"新北市","新店區",NA,64234
"新北市","新莊區",NA,100639
"新北市","板橋區",NA,130033
"新北市","林口區",NA,22564
"新北市","樹林區",NA,39019
"新北市","永和區",NA,44976
"新北市","汐止區",NA,52704
"新北市","泰山區",NA,17652
"新北市","淡水區",NA,35283
"新北市","深坑區",NA,5740
"新北市","烏來區",NA,819
"新北市","瑞芳區",NA,7028
"新北市","石碇區",NA,791
"新北市","石門區",NA,677
"新北市","萬里區",NA,2529
"新北市","蘆洲區",NA,45644
"新北市","貢寮區",NA,811
"新北市","金山區",NA,3055
"新北市","雙溪區",NA,640
"新北市","鶯歌區",NA,19310
"新竹市","北區",NA,24201
"新竹市","東區",NA,39183
"新竹市","香山區",NA,14542
"新竹縣","五峰鄉",NA,729
"新竹縣","北埔鄉",NA,967
"新竹縣","寶山鄉",NA,2406
"新竹縣","尖石鄉",NA,1652
"新竹縣","峨眉鄉",NA,478
"新竹縣","新埔鎮",NA,4911
"新竹縣","新豐鄉",NA,11178
"新竹縣","橫山鄉",NA,1736
"新竹縣","湖口鄉",NA,20072
"新竹縣","竹北市",NA,35001
"新竹縣","竹東鎮",NA,19175
"新竹縣","芎林鄉",NA,3142
"新竹縣","關西鎮",NA,4389
"桃園市","中壢區",NA,85874
"桃園市","八德區",NA,43793
"桃園市","大園區",NA,17510
"桃園市","大溪區",NA,20104
"桃園市","平鎮區",NA,45148
"桃園市","復興區",NA,2096
"桃園市","新屋區",NA,9186
"桃園市","桃園區",NA,95485
"桃園市","楊梅區",NA,35796
"桃園市","蘆竹區",NA,36061
"桃園市","觀音區",NA,14738
"桃園市","龍潭區",NA,24125
"桃園市","龜山區",NA,43406
"澎湖縣","七美鄉",NA,131
"澎湖縣","望安鄉",NA,142
"澎湖縣","湖西鄉",NA,1367
"澎湖縣","白沙鄉",NA,577
"澎湖縣","西嶼鄉",NA,575
"澎湖縣","馬公市",NA,7643
"空值","空值",16021,NA
"花蓮縣","光復鄉",NA,1914
