"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",4
"南投縣","仁愛鄉",23
"南投縣","信義鄉",32
"南投縣","南投市",130
"南投縣","名間鄉",17
"南投縣","國姓鄉",11
"南投縣","埔里鎮",90
"南投縣","水里鄉",5
"南投縣","竹山鎮",52
"南投縣","草屯鎮",108
"南投縣","集集鎮",9
"南投縣","魚池鄉",6
"南投縣","鹿谷鄉",8
"台中市","中區",56
"台中市","北區",826
"台中市","北屯區",1198
"台中市","南區",407
"台中市","南屯區",511
"台中市","后里區",73
"台中市","和平區",8
"台中市","外埔區",31
"台中市","大安區",13
"台中市","大甲區",182
"台中市","大肚區",118
"台中市","大里區",658
"台中市","大雅區",245
"台中市","太平區",772
"台中市","新社區",29
"台中市","東勢區",64
"台中市","東區",233
"台中市","梧棲區",223
"台中市","沙鹿區",311
"台中市","清水區",239
"台中市","潭子區",195
"台中市","烏日區",191
"台中市","石岡區",26
"台中市","神岡區",189
"台中市","西區",267
"台中市","西屯區",887
"台中市","豐原區",283
"台中市","霧峰區",242
"台中市","龍井區",177
"台北市","中山區",3461
"台北市","中正區",1826
"台北市","信義區",3382
"台北市","內湖區",3690
"台北市","北投區",3792
"台北市","南港區",1813
"台北市","士林區",3781
"台北市","大同區",1960
"台北市","大安區",3882
"台北市","文山區",4946
"台北市","松山區",2092
"台北市","萬華區",4149
"台南市","七股區",19
"台南市","下營區",32
"台南市","中西區",174
"台南市","仁德區",219
"台南市","佳里區",59
"台南市","六甲區",31
"台南市","北區",399
"台南市","北門區",1
"台南市","南化區",5
"台南市","南區",410
"台南市","善化區",135
"台南市","大內區",19
"台南市","學甲區",33
"台南市","安南區",473
"台南市","安定區",65
"台南市","安平區",232
"台南市","官田區",22
"台南市","將軍區",10
"台南市","山上區",15
"台南市","左鎮區",2
"台南市","後壁區",18
"台南市","新化區",197
"台南市","新市區",106
"台南市","新營區",86
"台南市","東區",562
"台南市","東山區",16
"台南市","柳營區",17
"台南市","楠西區",6
"台南市","歸仁區",170
"台南市","永康區",1163
"台南市","玉井區",10
"台南市","白河區",35
"台南市","西港區",8
"台南市","關廟區",69
"台南市","鹽水區",15
"台南市","麻豆區",60
"台南市","龍崎區",1
"台東縣","卑南鄉",26
"台東縣","台東市",335
"台東縣","大武鄉",8
"台東縣","太麻里鄉",21
"台東縣","延平鄉",12
"台東縣","成功鎮",32
"台東縣","東河鄉",8
"台東縣","池上鄉",14
"台東縣","海端鄉",6
"台東縣","綠島鄉",14
"台東縣","蘭嶼鄉",7
"台東縣","達仁鄉",6
"台東縣","金峰鄉",16
"台東縣","長濱鄉",9
