"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,2225
"南投縣","仁愛鄉",NA,4403
"南投縣","信義鄉",NA,4518
"南投縣","南投市",NA,30810
"南投縣","名間鄉",NA,8802
"南投縣","國姓鄉",NA,3010
"南投縣","埔里鎮",NA,20705
"南投縣","水里鄉",NA,3362
"南投縣","竹山鎮",NA,12687
"南投縣","草屯鎮",NA,29432
"南投縣","集集鎮",NA,1997
"南投縣","魚池鄉",NA,2415
"南投縣","鹿谷鄉",NA,2854
"台中市","中區",NA,4956
"台中市","北區",NA,50899
"台中市","北屯區",NA,94870
"台中市","南區",NA,45421
"台中市","南屯區",NA,60335
"台中市","后里區",NA,16084
"台中市","和平區",NA,2354
"台中市","外埔區",NA,10239
"台中市","大安區",NA,5222
"台中市","大甲區",NA,22087
"台中市","大肚區",NA,17951
"台中市","大里區",NA,70925
"台中市","大雅區",NA,33630
"台中市","太平區",NA,65429
"台中市","新社區",NA,4962
"台中市","東勢區",NA,12386
"台中市","東區",NA,25182
"台中市","梧棲區",NA,21759
"台中市","沙鹿區",NA,36840
"台中市","清水區",NA,28578
"台中市","潭子區",NA,35919
"台中市","烏日區",NA,26900
"台中市","石岡區",NA,3417
"台中市","神岡區",NA,20889
"台中市","西區",NA,35200
"台中市","西屯區",NA,85475
"台中市","豐原區",NA,49461
"台中市","霧峰區",NA,21648
"台中市","龍井區",NA,26627
"台北市","中山區",NA,72587
"台北市","中正區",NA,38840
"台北市","信義區",NA,70013
"台北市","內湖區",NA,87961
"台北市","北投區",NA,77256
"台北市","南港區",NA,39964
"台北市","士林區",NA,82711
"台北市","大同區",NA,38496
"台北市","大安區",NA,72737
"台北市","文山區",NA,84663
"台北市","松山區",NA,55494
"台北市","萬華區",NA,60237
"台南市","七股區",NA,3913
"台南市","下營區",NA,4796
"台南市","中西區",NA,19004
"台南市","仁德區",NA,25762
"台南市","佳里區",NA,14116
"台南市","六甲區",NA,5550
"台南市","北區",NA,37765
"台南市","北門區",NA,1319
"台南市","南化區",NA,1133
"台南市","南區",NA,35370
"台南市","善化區",NA,17285
"台南市","大內區",NA,1547
"台南市","學甲區",NA,5003
"台南市","安南區",NA,59552
"台南市","安定區",NA,8198
"台南市","安平區",NA,19515
"台南市","官田區",NA,5605
"台南市","將軍區",NA,3031
"台南市","山上區",NA,1966
"台南市","左鎮區",NA,722
"台南市","後壁區",NA,4712
