"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",23
"南投縣","仁愛鄉",33
"南投縣","信義鄉",32
"南投縣","南投市",318
"南投縣","名間鄉",94
"南投縣","國姓鄉",21
"南投縣","埔里鎮",227
"南投縣","水里鄉",18
"南投縣","竹山鎮",143
"南投縣","草屯鎮",317
"南投縣","集集鎮",10
"南投縣","魚池鄉",21
"南投縣","鹿谷鄉",23
"台中市","中區",39
"台中市","北區",747
"台中市","北屯區",1211
"台中市","南區",385
"台中市","南屯區",776
"台中市","后里區",116
"台中市","和平區",21
"台中市","外埔區",86
"台中市","大安區",37
"台中市","大甲區",239
"台中市","大肚區",143
"台中市","大里區",765
"台中市","大雅區",271
"台中市","太平區",635
"台中市","新社區",41
"台中市","東勢區",121
"台中市","東區",217
"台中市","梧棲區",228
"台中市","沙鹿區",342
"台中市","清水區",267
"台中市","潭子區",353
"台中市","烏日區",215
"台中市","石岡區",23
"台中市","神岡區",174
"台中市","西區",316
"台中市","西屯區",1360
"台中市","豐原區",679
"台中市","霧峰區",201
"台中市","龍井區",168
"台北市","中山區",1001
"台北市","中正區",432
"台北市","信義區",840
"台北市","內湖區",871
"台北市","北投區",834
"台北市","南港區",337
"台北市","士林區",794
"台北市","大同區",401
"台北市","大安區",693
"台北市","文山區",1011
"台北市","松山區",722
"台北市","萬華區",503
"台南市","七股區",25
"台南市","下營區",44
"台南市","中西區",190
"台南市","仁德區",220
"台南市","佳里區",141
"台南市","六甲區",63
"台南市","北區",359
"台南市","北門區",24
"台南市","南化區",17
"台南市","南區",238
"台南市","善化區",254
"台南市","大內區",26
"台南市","學甲區",74
"台南市","安南區",499
"台南市","安定區",62
"台南市","安平區",138
"台南市","官田區",71
"台南市","將軍區",43
"台南市","山上區",22
"台南市","左鎮區",23
"台南市","後壁區",38
"台南市","新化區",354
"台南市","新市區",316
"台南市","新營區",183
"台南市","東區",479
"台南市","東山區",34
"台南市","柳營區",42
"台南市","楠西區",21
"台南市","歸仁區",163
"台南市","永康區",1404
"台南市","玉井區",61
"台南市","白河區",46
"台南市","西港區",52
"台南市","關廟區",74
"台南市","鹽水區",41
"台南市","麻豆區",98
"台南市","龍崎區",10
"台東縣","卑南鄉",60
"台東縣","台東市",536
"台東縣","大武鄉",11
"台東縣","太麻里鄉",29
"台東縣","延平鄉",14
"台東縣","成功鎮",36
"台東縣","東河鄉",13
"台東縣","池上鄉",24
"台東縣","海端鄉",6
"台東縣","綠島鄉",4
"台東縣","蘭嶼鄉",35
"台東縣","達仁鄉",15
"台東縣","金峰鄉",11
"台東縣","長濱鄉",18
"台東縣","關山鎮",13
"台東縣","鹿野鄉",19
"嘉義市","東區",412
"嘉義市","西區",484
"嘉義縣","中埔鄉",93
"嘉義縣","六腳鄉",24
"嘉義縣","大埔鄉",1
"嘉義縣","大林鎮",46
"嘉義縣","太保市",105
"嘉義縣","布袋鎮",43
"嘉義縣","新港鄉",59
"嘉義縣","朴子市",126
"嘉義縣","東石鄉",22
"嘉義縣","梅山鄉",38
"嘉義縣","民雄鄉",228
"嘉義縣","水上鄉",95
"嘉義縣","溪口鄉",24
"嘉義縣","番路鄉",20
"嘉義縣","竹崎鄉",61
"嘉義縣","義竹鄉",14
"嘉義縣","阿里山鄉",12
"嘉義縣","鹿草鄉",23
"基隆市","七堵區",66
"基隆市","中山區",93
"基隆市","中正區",85
"基隆市","仁愛區",73
"基隆市","信義區",94
"基隆市","安樂區",227
"基隆市","暖暖區",68
"宜蘭縣","三星鄉",38
"宜蘭縣","五結鄉",105
"宜蘭縣","冬山鄉",142
"宜蘭縣","南澳鄉",8
"宜蘭縣","員山鄉",85
"宜蘭縣","壯圍鄉",41
"宜蘭縣","大同鄉",20
"宜蘭縣","宜蘭市",289
"宜蘭縣","礁溪鄉",106
"宜蘭縣","羅東鎮",284
"宜蘭縣","蘇澳鎮",144
"宜蘭縣","頭城鎮",72
"屏東縣","三地門鄉",9
"屏東縣","九如鄉",58
"屏東縣","佳冬鄉",21
"屏東縣","來義鄉",19
"屏東縣","內埔鄉",181
"屏東縣","南州鄉",26
"屏東縣","屏東市",637
"屏東縣","崁頂鄉",29
"屏東縣","恆春鎮",98
"屏東縣","新園鄉",62
"屏東縣","新埤鄉",16
"屏東縣","春日鄉",21
"屏東縣","東港鎮",119
"屏東縣","枋寮鄉",54
"屏東縣","枋山鄉",7
"屏東縣","林邊鄉",37
"屏東縣","泰武鄉",14
"屏東縣","滿州鄉",15
"屏東縣","潮州鎮",197
"屏東縣","牡丹鄉",8
"屏東縣","獅子鄉",13
"屏東縣","琉球鄉",25
"屏東縣","瑪家鄉",24
"屏東縣","竹田鄉",44
"屏東縣","萬丹鄉",155
"屏東縣","萬巒鄉",30
"屏東縣","車城鄉",27
"屏東縣","里港鄉",70
"屏東縣","長治鄉",88
"屏東縣","霧台鄉",4
"屏東縣","高樹鄉",51
"屏東縣","鹽埔鄉",53
"屏東縣","麟洛鄉",32
"彰化縣","二林鎮",134
"彰化縣","二水鄉",37
"彰化縣","伸港鄉",98
"彰化縣","北斗鎮",77
"彰化縣","和美鎮",221
"彰化縣","員林市",267
"彰化縣","埔心鄉",67
"彰化縣","埔鹽鄉",66
"彰化縣","埤頭鄉",62
"彰化縣","大城鄉",21
"彰化縣","大村鄉",101
"彰化縣","彰化市",764
"彰化縣","永靖鄉",66
"彰化縣","溪州鄉",66
"彰化縣","溪湖鎮",113
"彰化縣","田中鎮",110
"彰化縣","田尾鄉",50
"彰化縣","社頭鄉",83
"彰化縣","福興鄉",97
"彰化縣","秀水鄉",67
"彰化縣","竹塘鄉",41
"彰化縣","線西鄉",52
"彰化縣","芬園鄉",63
"彰化縣","花壇鄉",96
"彰化縣","芳苑鄉",68
"彰化縣","鹿港鎮",192
"新北市","三峽區",254
"新北市","三芝區",36
"新北市","三重區",1492
"新北市","中和區",1940
"新北市","五股區",221
"新北市","八里區",94
"新北市","土城區",686
"新北市","坪林區",8
"新北市","新店區",1160
"新北市","新莊區",1616
"新北市","板橋區",2109
"新北市","林口區",283
"新北市","樹林區",408
"新北市","永和區",573
"新北市","汐止區",912
"新北市","泰山區",144
"新北市","淡水區",641
"新北市","深坑區",67
"新北市","烏來區",10
"新北市","瑞芳區",50
"新北市","石碇區",6
"新北市","石門區",12
"新北市","萬里區",28
"新北市","蘆洲區",728
"新北市","貢寮區",16
"新北市","金山區",27
"新北市","雙溪區",9
"新北市","鶯歌區",171
"新竹市","北區",696
"新竹市","東區",1059
"新竹市","香山區",254
"新竹縣","五峰鄉",5
"新竹縣","北埔鄉",15
"新竹縣","寶山鄉",28
"新竹縣","尖石鄉",28
"新竹縣","峨眉鄉",8
"新竹縣","新埔鎮",29
"新竹縣","新豐鄉",97
"新竹縣","橫山鄉",24
"新竹縣","湖口鄉",203
"新竹縣","竹北市",597
"新竹縣","竹東鎮",296
"新竹縣","芎林鄉",49
"新竹縣","關西鎮",55
"桃園市","中壢區",1409
"桃園市","八德區",605
"桃園市","大園區",197
"桃園市","大溪區",188
"桃園市","平鎮區",544
"桃園市","復興區",15
"桃園市","新屋區",83
"桃園市","桃園區",1450
"桃園市","楊梅區",521
"桃園市","蘆竹區",549
"桃園市","觀音區",118
"桃園市","龍潭區",321
"桃園市","龜山區",608
"澎湖縣","七美鄉",3
"澎湖縣","望安鄉",10
"澎湖縣","湖西鄉",43
"澎湖縣","白沙鄉",11
"澎湖縣","西嶼鄉",7
"澎湖縣","馬公市",329
"花蓮縣","光復鄉",19
"花蓮縣","卓溪鄉",13
"花蓮縣","吉安鄉",270
"花蓮縣","壽豐鄉",48
"花蓮縣","富里鄉",44
"花蓮縣","新城鄉",84
"花蓮縣","玉里鎮",49
"花蓮縣","瑞穗鄉",12
"花蓮縣","秀林鄉",31
"花蓮縣","花蓮市",402
"花蓮縣","萬榮鄉",25
"花蓮縣","豐濱鄉",1
"花蓮縣","鳳林鎮",34
"苗栗縣","三灣鄉",13
"苗栗縣","三義鄉",29
"苗栗縣","公館鄉",84
"苗栗縣","卓蘭鎮",24
"苗栗縣","南庄鄉",12
"苗栗縣","大湖鄉",19
"苗栗縣","後龍鎮",110
"苗栗縣","泰安鄉",9
"苗栗縣","獅潭鄉",3
"苗栗縣","竹南鎮",224
"苗栗縣","苑裡鎮",89
"苗栗縣","苗栗市",282
"苗栗縣","西湖鄉",15
"苗栗縣","通霄鎮",65
"苗栗縣","造橋鄉",28
"苗栗縣","銅鑼鄉",41
"苗栗縣","頭份市",304
"苗栗縣","頭屋鄉",29
"連江縣","北竿鄉",8
"連江縣","南竿鄉",24
"連江縣","東引鄉",10
"連江縣","莒光鄉",2
"金門縣","烈嶼鄉",7
"金門縣","金城鎮",54
"金門縣","金寧鄉",63
"金門縣","金沙鎮",46
"金門縣","金湖鎮",78
"雲林縣","二崙鄉",61
"雲林縣","元長鄉",33
"雲林縣","北港鎮",98
"雲林縣","口湖鄉",29
"雲林縣","古坑鄉",53
"雲林縣","台西鄉",28
"雲林縣","四湖鄉",29
"雲林縣","土庫鎮",65
"雲林縣","大埤鄉",32
"雲林縣","崙背鄉",25
"雲林縣","斗六市",404
"雲林縣","斗南鎮",126
"雲林縣","東勢鄉",15
"雲林縣","林內鄉",28
"雲林縣","水林鄉",35
"雲林縣","莿桐鄉",57
"雲林縣","虎尾鎮",180
"雲林縣","褒忠鄉",31
"雲林縣","西螺鎮",109
"雲林縣","麥寮鄉",108
"高雄市","三民區",1271
"高雄市","仁武區",238
"高雄市","內門區",15
"高雄市","六龜區",16
"高雄市","前金區",99
"高雄市","前鎮區",793
"高雄市","大寮區",313
"高雄市","大樹區",81
"高雄市","大社區",78
"高雄市","小港區",424
"高雄市","岡山區",220
"高雄市","左營區",448
"高雄市","彌陀區",23
"高雄市","新興區",104
"高雄市","旗山區",78
"高雄市","旗津區",99
"高雄市","杉林區",20
"高雄市","林園區",195
"高雄市","桃源區",5
"高雄市","梓官區",51
"高雄市","楠梓區",552
"高雄市","橋頭區",94
"高雄市","永安區",19
"高雄市","湖內區",43
"高雄市","燕巢區",104
"高雄市","田寮區",4
"高雄市","甲仙區",4
"高雄市","美濃區",74
"高雄市","苓雅區",448
"高雄市","茄萣區",54
"高雄市","路竹區",127
"高雄市","那瑪夏區",13
"高雄市","阿蓮區",31
"高雄市","鳥松區",101
"高雄市","鳳山區",1886
"高雄市","鹽埕區",28
"高雄市","鼓山區",426
